team_id,team_name,match_date,opponent,home_away,team_score,opponent_score,espn_event_id,espn_event_url,team_odds_american,opponent_odds_american,draw_odds_american
628,Australia,2025-10-10,Canada,away,1,0,749807,https://www.espn.com/soccer/match/_/gameId/749807/australia-canada,+333,-137,+280
628,Australia,2025-11-15,Venezuela,away,0,1,760259,https://www.espn.com/soccer/match/_/gameId/760259/australia-venezuela,+145,+200,+195
628,Australia,2026-03-27,Cameroon,home,1,0,401856592,https://www.espn.com/soccer/match/_/gameId/401856592/cameroon-australia,+100,+240,+230
628,Australia,2024-02-02,South Korea,home,1,2,698208,https://www.espn.com/soccer/match/_/gameId/698208/south-korea-australia,+240,+130,+200
474,Austria,2025-09-09,Bosnia-Herzegovina,away,2,1,725014,https://www.espn.com/soccer/match/_/gameId/725014/austria-bosnia-herzegovina,+650,-278,+450
474,Austria,2025-11-18,Bosnia-Herzegovina,home,1,1,724913,https://www.espn.com/soccer/match/_/gameId/724913/bosnia-herzegovina-austria,,,
474,Austria,2026-03-31,South Korea,home,1,0,401856596,https://www.espn.com/soccer/match/_/gameId/401856596/south-korea-austria,-152,+360,+300
474,Austria,2024-06-04,Serbia,home,2,1,699060,https://www.espn.com/soccer/match/_/gameId/699060/serbia-austria,+180,+150,+200
474,Austria,2026-06-07,Netherlands,away,3,2,690603,https://www.espn.com/soccer/match/_/gameId/690603/austria-netherlands,+400,-133,+260
474,Austria,2025-06-10,San Marino,away,4,0,724968,https://www.espn.com/soccer/match/_/gameId/724968/austria-san-marino,+5000,-10000,+3300
474,Austria,2024-07-02,Türkiye,home,1,2,703938,https://www.espn.com/soccer/match/_/gameId/703938/turkiye-austria,-105,+320,+230
474,Austria,2025-10-09,San Marino,home,10,0,725019,https://www.espn.com/soccer/match/_/gameId/725019/san-marino-austria,,,
474,Austria,2024-10-10,Kazakhstan,home,4,0,698936,https://www.espn.com/soccer/match/_/gameId/698936/kazakhstan-austria,+1100,-556,+700
474,Austria,2024-11-14,Kazakhstan,away,2,0,698986,https://www.espn.com/soccer/match/_/gameId/698986/austria-kazakhstan,,,
474,Austria,2025-03-20,Serbia,home,1,1,723719,https://www.espn.com/soccer/match/_/gameId/723719/serbia-austria,,,
474,Austria,2024-10-13,Norway,home,5,1,698965,https://www.espn.com/soccer/match/_/gameId/698965/norway-austria,-111,+300,+240
474,Austria,2025-10-12,Romania,away,0,1,724857,https://www.espn.com/soccer/match/_/gameId/724857/austria-romania,-143,+380,+280
474,Austria,2024-11-17,Slovenia,home,1,1,699016,https://www.espn.com/soccer/match/_/gameId/699016/slovenia-austria,-250,+650,+375
474,Austria,2025-03-23,Serbia,away,0,2,723720,https://www.espn.com/soccer/match/_/gameId/723720/austria-serbia,,,
474,Austria,2025-09-06,Cyprus,home,1,0,724992,https://www.espn.com/soccer/match/_/gameId/724992/cyprus-austria,+750,-303,+475
474,Austria,2025-11-15,Cyprus,away,2,0,724891,https://www.espn.com/soccer/match/_/gameId/724891/austria-cyprus,,,
474,Austria,2024-06-08,Switzerland,away,1,1,699061,https://www.espn.com/soccer/match/_/gameId/699061/austria-switzerland,+270,-110,+270
474,Austria,2025-06-07,Romania,home,2,1,724957,https://www.espn.com/soccer/match/_/gameId/724957/romania-austria,,,
474,Austria,2024-09-09,Norway,away,1,2,698924,https://www.espn.com/soccer/match/_/gameId/698924/austria-norway,,,
474,Austria,2024-06-17,France,home,0,1,690580,https://www.espn.com/soccer/match/_/gameId/690580/france-austria,+475,-182,+320
474,Austria,2026-06-01,Tunisia,home,1,0,401856597,https://www.espn.com/soccer/match/_/gameId/401856597/tunisia-austria,-227,+575,+340
474,Austria,2024-09-06,Slovenia,away,1,1,698896,https://www.espn.com/soccer/match/_/gameId/698896/austria-slovenia,,,
474,Austria,2026-03-27,Ghana,home,5,1,401856593,https://www.espn.com/soccer/match/_/gameId/401856593/ghana-austria,-189,+475,+320
474,Austria,2024-06-21,Poland,away,3,1,690591,https://www.espn.com/soccer/match/_/gameId/690591/austria-poland,+110,+270,+225
459,Belgium,2024-06-05,Montenegro,home,2,0,698284,https://www.espn.com/soccer/match/_/gameId/698284/montenegro-belgium,-500,+1400,+550
459,Belgium,2024-06-26,Ukraine,away,0,0,690606,https://www.espn.com/soccer/match/_/gameId/690606/belgium-ukraine,+600,-222,+350
459,Belgium,2025-11-18,Liechtenstein,home,7,0,724915,https://www.espn.com/soccer/match/_/gameId/724915/liechtenstein-belgium,+5000,,+4000
459,Belgium,2026-04-01,Mexico,away,1,1,762264,https://www.espn.com/soccer/match/_/gameId/762264/belgium-mexico,-105,+250,+250
459,Belgium,2024-03-26,England,away,2,2,689957,https://www.espn.com/soccer/match/_/gameId/689957/belgium-england,+450,-154,+280
459,Belgium,2025-09-04,Liechtenstein,away,6,0,724974,https://www.espn.com/soccer/match/_/gameId/724974/belgium-liechtenstein,,,
459,Belgium,2024-10-10,Italy,away,2,2,698939,https://www.espn.com/soccer/match/_/gameId/698939/belgium-italy,,,
459,Belgium,2024-11-14,Italy,home,0,1,698988,https://www.espn.com/soccer/match/_/gameId/698988/italy-belgium,,,
459,Belgium,2025-03-20,Ukraine,away,1,3,723717,https://www.espn.com/soccer/match/_/gameId/723717/belgium-ukraine,,,
459,Belgium,2025-09-07,Kazakhstan,home,6,0,724998,https://www.espn.com/soccer/match/_/gameId/724998/kazakhstan-belgium,+1550,-625,+725
459,Belgium,2024-11-17,Israel,away,0,1,699018,https://www.espn.com/soccer/match/_/gameId/699018/belgium-israel,-175,+425,+333
459,Belgium,2025-03-23,Ukraine,home,3,0,723718,https://www.espn.com/soccer/match/_/gameId/723718/ukraine-belgium,,,
459,Belgium,2025-11-15,Kazakhstan,away,1,1,724889,https://www.espn.com/soccer/match/_/gameId/724889/belgium-kazakhstan,,,
459,Belgium,2026-03-28,United States,away,5,2,762258,https://www.espn.com/soccer/match/_/gameId/762258/belgium-united-states,+110,+200,+260
459,Belgium,2024-06-08,Luxembourg,home,3,0,698041,https://www.espn.com/soccer/match/_/gameId/698041/luxembourg-belgium,-1250,+2500,+900
459,Belgium,2024-06-22,Romania,home,2,0,690594,https://www.espn.com/soccer/match/_/gameId/690594/romania-belgium,-278,+750,+400
459,Belgium,2024-09-09,France,away,0,2,698918,https://www.espn.com/soccer/match/_/gameId/698918/belgium-france,,,
459,Belgium,2024-10-14,France,home,1,2,698974,https://www.espn.com/soccer/match/_/gameId/698974/france-belgium,,,
459,Belgium,2025-10-13,Wales,away,4,2,724859,https://www.espn.com/soccer/match/_/gameId/724859/belgium-wales,-139,+380,+275
459,Belgium,2025-06-09,Wales,home,4,3,724961,https://www.espn.com/soccer/match/_/gameId/724961/wales-belgium,,,
459,Belgium,2024-06-17,Slovakia,home,0,1,690581,https://www.espn.com/soccer/match/_/gameId/690581/slovakia-belgium,-200,+550,+320
459,Belgium,2024-07-01,France,away,0,1,703935,https://www.espn.com/soccer/match/_/gameId/703935/belgium-france,,,
459,Belgium,2024-09-06,Israel,home,3,1,698897,https://www.espn.com/soccer/match/_/gameId/698897/israel-belgium,,,
459,Belgium,2025-10-10,North Macedonia,home,0,0,724838,https://www.espn.com/soccer/match/_/gameId/724838/north-macedonia-belgium,-556,+1250,+675
459,Belgium,2025-06-06,North Macedonia,away,1,1,724950,https://www.espn.com/soccer/match/_/gameId/724950/belgium-north-macedonia,,,
452,Bosnia-Herzegovina,2025-09-09,Austria,home,1,2,725014,https://www.espn.com/soccer/match/_/gameId/725014/austria-bosnia-herzegovina,-278,+650,+450
452,Bosnia-Herzegovina,2024-09-10,Hungary,away,0,0,698932,https://www.espn.com/soccer/match/_/gameId/698932/bosnia-herzegovina-hungary,+130,+220,+225
452,Bosnia-Herzegovina,2024-11-19,Netherlands,home,1,1,699030,https://www.espn.com/soccer/match/_/gameId/699030/netherlands-bosnia-herzegovina,+700,-303,+450
452,Bosnia-Herzegovina,2025-11-18,Austria,away,1,1,724913,https://www.espn.com/soccer/match/_/gameId/724913/bosnia-herzegovina-austria,,,
452,Bosnia-Herzegovina,2026-03-31,Italy,home,1,1,761952,https://www.espn.com/soccer/match/_/gameId/761952/italy-bosnia-herzegovina,+550,-192,+310
452,Bosnia-Herzegovina,2025-06-10,Slovenia,away,1,2,732244,https://www.espn.com/soccer/match/_/gameId/732244/bosnia-herzegovina-slovenia,+300,-108,+225
452,Bosnia-Herzegovina,2025-10-09,Cyprus,away,2,2,725021,https://www.espn.com/soccer/match/_/gameId/725021/bosnia-herzegovina-cyprus,-105,+300,+240
452,Bosnia-Herzegovina,2023-11-16,Luxembourg,away,1,4,655438,https://www.espn.com/soccer/match/_/gameId/655438/bosnia-herzegovina-luxembourg,+140,+200,+225
452,Bosnia-Herzegovina,2026-03-26,Wales,away,1,1,761381,https://www.espn.com/soccer/match/_/gameId/761381/bosnia-herzegovina-wales,+425,-154,+290
452,Bosnia-Herzegovina,2024-03-21,Ukraine,home,1,2,690329,https://www.espn.com/soccer/match/_/gameId/690329/ukraine-bosnia-herzegovina,+260,+115,+225
452,Bosnia-Herzegovina,2025-10-12,Malta,away,4,1,733031,https://www.espn.com/soccer/match/_/gameId/733031/bosnia-herzegovina-malta,-130,+380,+230
452,Bosnia-Herzegovina,2023-11-19,Slovakia,home,1,2,655462,https://www.espn.com/soccer/match/_/gameId/655462/slovakia-bosnia-herzegovina,+220,+138,+220
452,Bosnia-Herzegovina,2024-06-09,Italy,away,0,1,699062,https://www.espn.com/soccer/match/_/gameId/699062/bosnia-herzegovina-italy,,,
452,Bosnia-Herzegovina,2024-09-07,Netherlands,away,2,5,698904,https://www.espn.com/soccer/match/_/gameId/698904/bosnia-herzegovina-netherlands,,,
452,Bosnia-Herzegovina,2025-09-06,San Marino,away,6,0,724994,https://www.espn.com/soccer/match/_/gameId/724994/bosnia-herzegovina-san-marino,-714,+1900,+775
452,Bosnia-Herzegovina,2024-11-16,Germany,away,0,7,699011,https://www.espn.com/soccer/match/_/gameId/699011/bosnia-herzegovina-germany,+2800,-1667,+1100
452,Bosnia-Herzegovina,2025-11-15,Romania,home,3,1,724895,https://www.espn.com/soccer/match/_/gameId/724895/romania-bosnia-herzegovina,,,
452,Bosnia-Herzegovina,2025-06-07,San Marino,home,1,0,724953,https://www.espn.com/soccer/match/_/gameId/724953/san-marino-bosnia-herzegovina,,,
452,Bosnia-Herzegovina,2023-10-16,Portugal,home,0,5,655423,https://www.espn.com/soccer/match/_/gameId/655423/portugal-bosnia-herzegovina,+700,-227,+350
452,Bosnia-Herzegovina,2024-10-14,Hungary,home,0,2,698973,https://www.espn.com/soccer/match/_/gameId/698973/hungary-bosnia-herzegovina,,,
452,Bosnia-Herzegovina,2025-03-24,Cyprus,home,2,1,724936,https://www.espn.com/soccer/match/_/gameId/724936/cyprus-bosnia-herzegovina,,,
452,Bosnia-Herzegovina,2024-06-03,England,away,0,3,698294,https://www.espn.com/soccer/match/_/gameId/698294/bosnia-herzegovina-england,+1400,-588,+600
452,Bosnia-Herzegovina,2024-10-11,Germany,home,1,2,698946,https://www.espn.com/soccer/match/_/gameId/698946/germany-bosnia-herzegovina,,,
452,Bosnia-Herzegovina,2026-05-29,North Macedonia,home,0,0,401869326,https://www.espn.com/soccer/match/_/gameId/401869326/north-macedonia-bosnia-herzegovina,-130,+360,+240
452,Bosnia-Herzegovina,2025-03-21,Romania,away,1,0,724928,https://www.espn.com/soccer/match/_/gameId/724928/bosnia-herzegovina-romania,,,
205,Brazil,2024-06-12,United States,away,1,1,699281,https://www.espn.com/soccer/match/_/gameId/699281/brazil-united-states,-333,+800,+450
205,Brazil,2025-09-09,Bolivia,away,0,1,684663,https://www.espn.com/soccer/match/_/gameId/684663/brazil-bolivia,+110,+270,+225
205,Brazil,2024-09-11,Paraguay,away,0,1,684616,https://www.espn.com/soccer/match/_/gameId/684616/brazil-paraguay,+725,-256,+333
205,Brazil,2024-10-16,Peru,home,4,0,684624,https://www.espn.com/soccer/match/_/gameId/684624/peru-brazil,-455,+1400,+525
205,Brazil,2025-10-14,Japan,away,2,3,757632,https://www.espn.com/soccer/match/_/gameId/757632/brazil-japan,-159,+333,+340
205,Brazil,2024-11-20,Uruguay,home,1,1,684635,https://www.espn.com/soccer/match/_/gameId/684635/uruguay-brazil,-161,+550,+260
205,Brazil,2025-11-18,Tunisia,home,1,1,760053,https://www.espn.com/soccer/match/_/gameId/760053/tunisia-brazil,-714,+1700,+725
205,Brazil,2026-04-01,Croatia,home,3,1,401843261,https://www.espn.com/soccer/match/_/gameId/401843261/croatia-brazil,-133,+310,+280
205,Brazil,2025-03-26,Argentina,away,1,4,684643,https://www.espn.com/soccer/match/_/gameId/684643/brazil-argentina,+260,+130,+190
205,Brazil,2025-06-11,Paraguay,home,1,0,684655,https://www.espn.com/soccer/match/_/gameId/684655/paraguay-brazil,,,
205,Brazil,2024-07-03,Colombia,home,1,1,690728,https://www.espn.com/soccer/match/_/gameId/690728/colombia-brazil,-154,+450,+270
205,Brazil,2025-09-05,Chile,home,3,0,684659,https://www.espn.com/soccer/match/_/gameId/684659/chile-brazil,-556,+1700,+550
205,Brazil,2024-10-11,Chile,away,2,1,684619,https://www.espn.com/soccer/match/_/gameId/684619/brazil-chile,,,
205,Brazil,2024-11-14,Venezuela,away,1,1,684632,https://www.espn.com/soccer/match/_/gameId/684632/brazil-venezuela,-161,+475,+260
205,Brazil,2026-03-26,France,home,1,2,762452,https://www.espn.com/soccer/match/_/gameId/762452/france-brazil,+187,+125,+250
205,Brazil,2025-03-21,Colombia,home,2,1,684638,https://www.espn.com/soccer/match/_/gameId/684638/colombia-brazil,,,
205,Brazil,2025-06-05,Ecuador,away,0,0,684650,https://www.espn.com/soccer/match/_/gameId/684650/brazil-ecuador,+115,+300,+190
205,Brazil,2026-05-31,Panama,home,6,2,401864003,https://www.espn.com/soccer/match/_/gameId/401864003/panama-brazil,-769,+1550,+800
205,Brazil,2025-11-15,Senegal,home,2,0,760051,https://www.espn.com/soccer/match/_/gameId/760051/senegal-brazil,-222,+475,+350
205,Brazil,2024-06-09,Mexico,away,3,2,692533,https://www.espn.com/soccer/match/_/gameId/692533/brazil-mexico,-238,+525,+350
205,Brazil,2024-07-07,Uruguay,away,0,0,703949,https://www.espn.com/soccer/match/_/gameId/703949/brazil-uruguay,,,
205,Brazil,2024-06-25,Costa Rica,home,0,0,690712,https://www.espn.com/soccer/match/_/gameId/690712/costa-rica-brazil,-1250,+2000,+1100
205,Brazil,2024-09-07,Ecuador,home,1,0,684610,https://www.espn.com/soccer/match/_/gameId/684610/ecuador-brazil,,,
205,Brazil,2025-10-10,South Korea,away,5,0,757631,https://www.espn.com/soccer/match/_/gameId/757631/brazil-south-korea,-213,+475,+375
205,Brazil,2024-06-29,Paraguay,away,4,1,690719,https://www.espn.com/soccer/match/_/gameId/690719/brazil-paraguay,,,
206,Canada,2025-09-09,Wales,away,1,0,733167,https://www.espn.com/soccer/match/_/gameId/733167/canada-wales,+200,+120,+250
206,Canada,2024-09-11,Mexico,away,0,0,701260,https://www.espn.com/soccer/match/_/gameId/701260/canada-mexico,+130,+195,+185
206,Canada,2024-10-15,Panama,home,2,1,719859,https://www.espn.com/soccer/match/_/gameId/719859/panama-canada,-200,+450,+300
206,Canada,2025-10-15,Colombia,away,0,0,746411,https://www.espn.com/soccer/match/_/gameId/746411/canada-colombia,-159,+400,+290
206,Canada,2024-11-20,Suriname,home,3,0,721467,https://www.espn.com/soccer/match/_/gameId/721467/suriname-canada,-769,+1600,+750
206,Canada,2025-11-19,Venezuela,away,2,0,758716,https://www.espn.com/soccer/match/_/gameId/758716/canada-venezuela,+260,+105,+220
206,Canada,2026-04-01,Tunisia,home,0,0,401856639,https://www.espn.com/soccer/match/_/gameId/401856639/tunisia-canada,-161,+400,+290
206,Canada,2025-06-25,El Salvador,home,2,0,735341,https://www.espn.com/soccer/match/_/gameId/735341/el-salvador-canada,-455,+1300,+500
206,Canada,2025-06-18,Honduras,home,6,0,735325,https://www.espn.com/soccer/match/_/gameId/735325/honduras-canada,-250,+600,+360
206,Canada,2025-06-11,Ivory Coast,home,0,0,734941,https://www.espn.com/soccer/match/_/gameId/734941/ivory-coast-canada,+110,+230,+230
206,Canada,2024-07-10,Argentina,away,0,2,703950,https://www.espn.com/soccer/match/_/gameId/703950/canada-argentina,+900,-303,+400
206,Canada,2025-11-14,Ecuador,home,0,0,758183,https://www.espn.com/soccer/match/_/gameId/758183/ecuador-canada,+230,+125,+188
206,Canada,2025-03-21,Mexico,home,0,2,723670,https://www.espn.com/soccer/match/_/gameId/723670/mexico-canada,,,
206,Canada,2025-03-23,United States,home,2,1,723671,https://www.espn.com/soccer/match/_/gameId/723671/united-states-canada,+195,+130,+225
206,Canada,2025-06-29,Guatemala,home,1,1,735344,https://www.espn.com/soccer/match/_/gameId/735344/guatemala-canada,,,
206,Canada,2024-09-07,United States,away,2,1,707615,https://www.espn.com/soccer/match/_/gameId/707615/canada-united-states,,,
206,Canada,2026-03-28,Iceland,home,2,2,401856638,https://www.espn.com/soccer/match/_/gameId/401856638/iceland-canada,-217,+525,+340
206,Canada,2025-06-07,Ukraine,home,4,2,734938,https://www.espn.com/soccer/match/_/gameId/734938/ukraine-canada,+110,+230,+230
206,Canada,2025-06-21,Curaçao,away,1,1,735332,https://www.espn.com/soccer/match/_/gameId/735332/canada-curacao,-455,+1100,+525
206,Canada,2024-07-14,Uruguay,home,2,2,703952,https://www.espn.com/soccer/match/_/gameId/703952/uruguay-canada,+550,-222,+350
206,Canada,2026-01-18,Guatemala,home,1,0,401844264,https://www.espn.com/soccer/match/_/gameId/401844264/guatemala-canada,,,
206,Canada,2026-06-02,Uzbekistan,home,2,0,401853575,https://www.espn.com/soccer/match/_/gameId/401853575/uzbekistan-canada,-175,+475,+250
206,Canada,2025-09-05,Romania,away,3,0,733151,https://www.espn.com/soccer/match/_/gameId/733151/canada-romania,+155,+145,+210
206,Canada,2025-10-10,Australia,home,0,1,749807,https://www.espn.com/soccer/match/_/gameId/749807/australia-canada,-137,+333,+280
206,Canada,2024-11-15,Suriname,away,1,0,721464,https://www.espn.com/soccer/match/_/gameId/721464/canada-suriname,,,
2597,Cape Verde,2025-10-08,Libya,away,3,3,687219,https://www.espn.com/soccer/match/_/gameId/687219/cape-verde-libya,+130,+240,+185
2597,Cape Verde,2025-09-09,Cameroon,home,1,0,687210,https://www.espn.com/soccer/match/_/gameId/687210/cameroon-cape-verde,+210,+155,+175
2597,Cape Verde,2024-09-10,Mauritania,home,2,0,715422,https://www.espn.com/soccer/match/_/gameId/715422/mauritania-cape-verde,-111,+290,+195
2597,Cape Verde,2024-10-15,Botswana,away,0,1,722079,https://www.espn.com/soccer/match/_/gameId/722079/cape-verde-botswana,,,
2597,Cape Verde,2024-11-19,Mauritania,away,0,1,722119,https://www.espn.com/soccer/match/_/gameId/722119/cape-verde-mauritania,,,
2597,Cape Verde,2025-03-25,Angola,away,2,1,687217,https://www.espn.com/soccer/match/_/gameId/687217/cape-verde-angola,+400,+100,+180
2597,Cape Verde,2025-06-03,Malaysia,away,3,0,736105,https://www.espn.com/soccer/match/_/gameId/736105/cape-verde-malaysia,,,
2597,Cape Verde,2024-06-11,Libya,home,1,0,687215,https://www.espn.com/soccer/match/_/gameId/687215/libya-cape-verde,,,
2597,Cape Verde,2025-09-04,Mauritius,away,2,0,687218,https://www.espn.com/soccer/match/_/gameId/687218/cape-verde-mauritius,-200,+600,+300
2597,Cape Verde,2024-10-10,Botswana,home,0,1,722041,https://www.espn.com/soccer/match/_/gameId/722041/botswana-cape-verde,,,
2597,Cape Verde,2025-11-13,Iran,away,0,0,759987,https://www.espn.com/soccer/match/_/gameId/759987/cape-verde-iran,+275,-105,+200
2597,Cape Verde,2025-05-29,Malaysia,away,1,1,736096,https://www.espn.com/soccer/match/_/gameId/736096/cape-verde-malaysia,,,
2597,Cape Verde,2026-03-27,Chile,away,2,4,401856419,https://www.espn.com/soccer/match/_/gameId/401856419/cape-verde-chile,+340,-120,+230
2597,Cape Verde,2024-03-21,Guyana,home,1,0,700587,https://www.espn.com/soccer/match/_/gameId/700587/guyana-cape-verde,-588,+1400,+600
2597,Cape Verde,2025-03-20,Mauritius,home,1,0,687216,https://www.espn.com/soccer/match/_/gameId/687216/mauritius-cape-verde,,,
2597,Cape Verde,2026-05-31,Serbia,home,3,0,401871172,https://www.espn.com/soccer/match/_/gameId/401871172/serbia-cape-verde,+250,-111,+225
2597,Cape Verde,2026-03-30,Finland,home,1,1,401856602,https://www.espn.com/soccer/match/_/gameId/401856602/finland-cape-verde,+175,+145,+225
2597,Cape Verde,2025-06-08,Georgia,away,1,1,735583,https://www.espn.com/soccer/match/_/gameId/735583/cape-verde-georgia,+360,-133,+250
2597,Cape Verde,2024-06-08,Cameroon,away,1,4,687205,https://www.espn.com/soccer/match/_/gameId/687205/cape-verde-cameroon,,,
2597,Cape Verde,2024-02-03,South Africa,home,0,0,698137,https://www.espn.com/soccer/match/_/gameId/698137/south-africa-cape-verde,+210,+150,+190
2597,Cape Verde,2025-10-13,Eswatini,home,3,0,687220,https://www.espn.com/soccer/match/_/gameId/687220/eswatini-cape-verde,-769,+2000,+675
2597,Cape Verde,2025-11-17,Egypt,away,1,1,761121,https://www.espn.com/soccer/match/_/gameId/761121/cape-verde-egypt,+230,+110,+190
2597,Cape Verde,2024-03-25,Equatorial Guinea,home,1,0,700827,https://www.espn.com/soccer/match/_/gameId/700827/equatorial-guinea-cape-verde,-149,+375,+230
2597,Cape Verde,2024-09-06,Egypt,away,0,3,715397,https://www.espn.com/soccer/match/_/gameId/715397/cape-verde-egypt,,,
2597,Cape Verde,2024-11-15,Egypt,home,1,1,722106,https://www.espn.com/soccer/match/_/gameId/722106/egypt-cape-verde,,,
208,Colombia,2024-07-11,Uruguay,away,1,0,703951,https://www.espn.com/soccer/match/_/gameId/703951/colombia-uruguay,+250,+110,+220
208,Colombia,2025-09-09,Venezuela,away,6,3,684667,https://www.espn.com/soccer/match/_/gameId/684667/colombia-venezuela,+210,+140,+200
208,Colombia,2024-09-10,Argentina,home,2,1,684614,https://www.espn.com/soccer/match/_/gameId/684614/argentina-colombia,-149,+475,+250
208,Colombia,2024-10-15,Chile,home,4,0,684625,https://www.espn.com/soccer/match/_/gameId/684625/chile-colombia,-303,+1000,+375
208,Colombia,2025-10-15,Canada,home,0,0,746411,https://www.espn.com/soccer/match/_/gameId/746411/canada-colombia,+400,-159,+290
208,Colombia,2024-11-19,Ecuador,home,0,1,684637,https://www.espn.com/soccer/match/_/gameId/684637/ecuador-colombia,-137,+425,+230
208,Colombia,2025-11-19,Australia,home,3,0,760258,https://www.espn.com/soccer/match/_/gameId/760258/australia-colombia,-250,+725,+333
208,Colombia,2025-03-26,Paraguay,home,2,2,684646,https://www.espn.com/soccer/match/_/gameId/684646/paraguay-colombia,-222,+800,+290
208,Colombia,2025-06-11,Argentina,away,1,1,684653,https://www.espn.com/soccer/match/_/gameId/684653/colombia-argentina,,,
208,Colombia,2024-07-03,Brazil,away,1,1,690728,https://www.espn.com/soccer/match/_/gameId/690728/colombia-brazil,+450,-154,+270
208,Colombia,2025-09-04,Bolivia,home,3,0,684660,https://www.espn.com/soccer/match/_/gameId/684660/bolivia-colombia,-833,+2000,+800
208,Colombia,2024-10-10,Bolivia,away,0,1,684618,https://www.espn.com/soccer/match/_/gameId/684618/colombia-bolivia,,,
208,Colombia,2026-03-26,Croatia,home,1,2,401847048,https://www.espn.com/soccer/match/_/gameId/401847048/croatia-colombia,+100,+250,+230
208,Colombia,2025-03-21,Brazil,away,1,2,684638,https://www.espn.com/soccer/match/_/gameId/684638/colombia-brazil,,,
208,Colombia,2026-03-29,France,home,1,3,762453,https://www.espn.com/soccer/match/_/gameId/762453/france-colombia,+280,-105,+250
208,Colombia,2024-07-15,Argentina,away,0,1,703953,https://www.espn.com/soccer/match/_/gameId/703953/colombia-argentina,,,
208,Colombia,2025-10-12,Mexico,away,4,0,751638,https://www.espn.com/soccer/match/_/gameId/751638/colombia-mexico,+110,+250,+220
208,Colombia,2025-11-16,New Zealand,home,2,1,758715,https://www.espn.com/soccer/match/_/gameId/758715/new-zealand-colombia,-588,+1450,+625
208,Colombia,2024-07-06,Panama,home,5,0,703948,https://www.espn.com/soccer/match/_/gameId/703948/panama-colombia,-345,+1000,+450
208,Colombia,2024-06-24,Paraguay,home,2,1,690711,https://www.espn.com/soccer/match/_/gameId/690711/paraguay-colombia,,,
208,Colombia,2026-06-01,Costa Rica,home,3,1,401866134,https://www.espn.com/soccer/match/_/gameId/401866134/costa-rica-colombia,-769,+1700,+775
208,Colombia,2024-09-07,Peru,away,1,1,684611,https://www.espn.com/soccer/match/_/gameId/684611/colombia-peru,+850,-303,+375
208,Colombia,2024-11-16,Uruguay,away,2,3,684630,https://www.espn.com/soccer/match/_/gameId/684630/colombia-uruguay,,,
208,Colombia,2025-06-06,Peru,home,0,0,684649,https://www.espn.com/soccer/match/_/gameId/684649/peru-colombia,,,
208,Colombia,2024-06-28,Costa Rica,home,3,0,690720,https://www.espn.com/soccer/match/_/gameId/690720/costa-rica-colombia,,,
2850,Congo DR,2026-03-25,Bermuda,home,2,0,401866396,https://www.espn.com/soccer/match/_/gameId/401866396/bermuda-congo-dr,,,
2850,Congo DR,2025-09-09,Senegal,home,2,3,687150,https://www.espn.com/soccer/match/_/gameId/687150/senegal-congo-dr,-154,+500,+230
2850,Congo DR,2025-10-14,Sudan,home,1,0,687160,https://www.espn.com/soccer/match/_/gameId/687160/sudan-congo-dr,-345,+900,+450
2850,Congo DR,2024-11-19,Ethiopia,home,1,2,722128,https://www.espn.com/soccer/match/_/gameId/722128/ethiopia-congo-dr,-312,+725,+333
2850,Congo DR,2026-03-31,Jamaica,home,1,0,761389,https://www.espn.com/soccer/match/_/gameId/761389/jamaica-congo-dr,-161,+600,+220
2850,Congo DR,2025-03-25,Mauritania,away,2,0,687157,https://www.espn.com/soccer/match/_/gameId/687157/congo-dr-mauritania,+105,+375,+188
2850,Congo DR,2026-01-06,Algeria,away,0,1,732175,https://www.espn.com/soccer/match/_/gameId/732175/congo-dr-algeria,+300,+105,+195
2850,Congo DR,2025-12-30,Botswana,away,3,0,732162,https://www.espn.com/soccer/match/_/gameId/732162/congo-dr-botswana,-345,+950,+425
2850,Congo DR,2025-12-23,Benin,home,1,0,732137,https://www.espn.com/soccer/match/_/gameId/732137/benin-congo-dr,-154,+525,+225
2850,Congo DR,2025-12-16,Zambia,away,2,0,762772,https://www.espn.com/soccer/match/_/gameId/762772/congo-dr-zambia,+375,-130,+240
2850,Congo DR,2025-11-13,Cameroon,away,1,0,760048,https://www.espn.com/soccer/match/_/gameId/760048/congo-dr-cameroon,+290,+115,+180
2850,Congo DR,2025-06-05,Mali,home,1,0,736110,https://www.espn.com/soccer/match/_/gameId/736110/mali-congo-dr,+200,+150,+163
2850,Congo DR,2025-08-07,Zambia,home,2,0,748071,https://www.espn.com/soccer/match/_/gameId/748071/zambia-congo-dr,,,
2850,Congo DR,2025-08-14,Angola,away,2,0,748086,https://www.espn.com/soccer/match/_/gameId/748086/congo-dr-angola,+180,+163,+163
2850,Congo DR,2025-11-16,Nigeria,away,1,1,761088,https://www.espn.com/soccer/match/_/gameId/761088/congo-dr-nigeria,+400,-111,+200
2850,Congo DR,2025-06-08,Madagascar,home,3,1,736115,https://www.espn.com/soccer/match/_/gameId/736115/madagascar-congo-dr,-125,+360,+230
2850,Congo DR,2025-08-03,Kenya,away,0,1,748062,https://www.espn.com/soccer/match/_/gameId/748062/congo-dr-kenya,+160,+150,+200
2850,Congo DR,2025-08-17,Morocco,home,1,3,748091,https://www.espn.com/soccer/match/_/gameId/748091/morocco-congo-dr,+290,-120,+220
