Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,BbMx>2.5,BbMx<2.5,BbAHh
F1,18/10/14,Metz,Rennes,0,0,0,0,138,210,210,152,-154,0
F1,18/10/14,Monaco,Evian Thonon Gaillard,2,0,1,0,-227,333,600,102,-104,-1
F1,18/10/14,Nantes,Reims,1,1,1,0,-161,240,550,145,-154,-0.75
F1,18/10/14,Nice,Bastia,0,1,0,0,105,220,280,150,-159,-0.25
F1,19/10/14,Bordeaux,Caen,1,1,1,0,-105,230,300,128,-125,-0.5
F1,19/10/14,Lyon,Montpellier,5,1,2,0,-137,250,400,120,-128,-0.75
F1,19/10/14,Marseille,Toulouse,2,0,2,0,-149,260,425,-105,105,-0.75
F1,24/10/14,Toulouse,Lens,0,2,0,2,-175,260,550,-103,-101,-1
F1,25/10/14,Bastia,Monaco,1,3,1,1,260,225,110,142,-149,0.5
F1,25/10/14,Caen,Lorient,2,1,1,1,-110,240,300,142,-149,-0.5
F1,25/10/14,Evian Thonon Gaillard,Nantes,0,2,0,1,150,220,188,172,-179,0
F1,25/10/14,Paris SG,Bordeaux,3,0,1,0,-250,360,650,101,100,-1.25
F1,25/10/14,Reims,Montpellier,1,0,0,0,163,210,180,146,-154,0
F1,26/10/14,Guingamp,Nice,2,7,1,4,120,210,250,166,-172,-0.25
F1,26/10/14,Lyon,Marseille,1,0,0,0,140,230,188,-103,105,0
F1,26/10/14,Rennes,Lille,2,0,0,0,150,220,180,181,-175,0
F1,26/10/14,St Etienne,Metz,1,0,0,0,-175,260,550,145,-154,-1
F1,31/10/14,Monaco,Reims,1,1,1,0,-227,320,650,103,-109,-1
F1,01/11/14,Guingamp,Bastia,1,0,1,0,105,220,275,145,-147,-0.5
F1,01/11/14,Lille,St Etienne,1,1,1,0,150,200,200,200,-200,0
F1,01/11/14,Lorient,Paris SG,1,2,1,0,600,333,-227,103,-111,1
F1,01/11/14,Metz,Caen,3,2,1,0,150,220,188,150,-145,0
F1,01/11/14,Montpellier,Evian Thonon Gaillard,2,0,1,0,100,220,300,137,-143,-0.5
F1,01/11/14,Nice,Lyon,1,3,0,0,230,210,130,114,-116,0
F1,02/11/14,Bordeaux,Toulouse,2,1,0,0,125,225,220,120,-130,-0.25
F1,02/11/14,Marseille,Lens,2,1,1,1,-400,425,1200,-143,138,-1.5
F1,02/11/14,Nantes,Rennes,1,1,1,1,105,220,275,169,-182,-0.25
F1,07/11/14,Rennes,Lorient,1,0,0,0,100,220,300,132,-139,-0.5
F1,08/11/14,Bastia,Montpellier,2,0,2,0,150,200,200,146,-154,0
F1,08/11/14,Caen,Nantes,1,2,1,1,138,210,210,162,-172,-0.25
F1,08/11/14,Evian Thonon Gaillard,Nice,1,0,0,0,140,210,210,153,-154,-0.25
F1,08/11/14,Lens,Bordeaux,1,2,0,2,250,225,110,130,-133,0.25
F1,08/11/14,Toulouse,Metz,3,0,1,0,-154,260,450,119,-125,-1
F1,09/11/14,Lyon,Guingamp,3,1,2,1,-200,300,600,-102,-102,-1
F1,09/11/14,Paris SG,Marseille,2,0,1,0,-161,275,450,-111,106,-1
F1,09/11/14,Reims,Lille,2,0,2,0,275,210,110,181,-182,0.25
F1,09/11/14,St Etienne,Monaco,1,1,0,1,125,220,220,172,-167,-0.25
F1,21/11/14,Metz,Paris SG,2,3,0,2,650,320,-227,103,-109,1
F1,22/11/14,Bastia,Lyon,0,0,0,0,260,230,105,122,-120,0.5
F1,22/11/14,Guingamp,Rennes,0,1,0,1,150,210,190,158,-154,0
F1,22/11/14,Lorient,Lens,1,0,1,0,-125,230,375,125,-127,-0.5
F1,22/11/14,Monaco,Caen,2,2,1,0,-161,260,500,123,-133,-1
F1,22/11/14,Nice,Reims,0,0,0,0,-110,240,300,139,-143,-0.5
F1,23/11/14,Marseille,Bordeaux,3,1,0,0,-161,260,500,108,-106,-1
F1,23/11/14,Montpellier,Toulouse,2,0,1,0,150,210,190,150,-159,0
F1,23/11/14,Nantes,St Etienne,0,0,0,0,170,210,170,182,-179,0
F1,28/11/14,Marseille,Nantes,2,0,2,0,-189,275,650,108,-112,-1
F1,29/11/14,Caen,Montpellier,1,1,1,1,130,210,240,150,-154,-0.25
F1,29/11/14,Lens,Metz,2,0,0,0,160,210,190,152,-167,0
F1,29/11/14,Paris SG,Nice,1,0,1,0,-455,550,1200,-154,144,-2
F1,29/11/14,Reims,Bastia,2,1,1,1,115,225,260,156,-167,-0.25
F1,29/11/14,Rennes,Monaco,2,0,2,0,190,210,160,150,-154,0
F1,29/11/14,Toulouse,Lorient,2,3,1,0,-120,250,350,125,-135,-0.5
F1,30/11/14,Bordeaux,Lille,1,0,0,0,125,210,250,162,-167,-0.25
F1,30/11/14,Evian Thonon Gaillard,Guingamp,2,0,0,0,120,210,260,150,-161,-0.25
F1,30/11/14,St Etienne,Lyon,3,0,2,0,140,220,210,132,-133,-0.25
F1,02/12/14,Lorient,Marseille,1,1,1,1,320,250,-110,105,-103,0.5
F1,02/12/14,Monaco,Lens,2,0,0,0,-250,350,800,107,-112,-1
F1,02/12/14,Nantes,Toulouse,1,2,0,1,110,210,280,150,-161,-0.25
F1,03/12/14,Bastia,Evian Thonon Gaillard,1,2,1,0,130,220,225,150,-143,-0.25
F1,03/12/14,Guingamp,Caen,5,1,2,1,160,220,180,132,-143,0
F1,03/12/14,Lille,Paris SG,1,1,1,1,475,250,-143,146,-147,1
F1,03/12/14,Metz,Bordeaux,0,0,0,0,175,200,180,152,-161,0
F1,03/12/14,Montpellier,St Etienne,0,2,0,2,220,200,150,164,-167,0.25
F1,03/12/14,Nice,Rennes,1,2,0,1,163,200,190,162,-167,0
F1,04/12/14,Lyon,Reims,2,1,1,1,-200,320,600,104,-110,-1
F1,05/12/14,Toulouse,Monaco,0,2,0,1,163,220,180,142,-154,0
F1,06/12/14,Bordeaux,Lorient,3,2,1,1,-118,250,350,125,-128,-0.5
F1,06/12/14,Caen,Nice,2,3,2,1,100,230,300,131,-137,-0.5
F1,06/12/14,Paris SG,Nantes,2,1,1,1,-345,450,1000,-125,122,-1.5
F1,06/12/14,Rennes,Montpellier,0,4,0,1,105,220,300,138,-143,-0.5
F1,06/12/14,St Etienne,Bastia,1,0,0,0,-222,320,700,130,-133,-1
F1,07/12/14,Evian Thonon Gaillard,Lyon,2,3,1,0,250,230,115,122,-128,0.25
F1,07/12/14,Lens,Lille,1,1,0,0,320,220,100,162,-167,0.5
F1,07/12/14,Marseille,Metz,3,1,1,0,-250,375,700,-123,115,-1
F1,07/12/14,Reims,Guingamp,2,3,1,1,115,200,280,152,-164,-0.25
F1,12/12/14,Lyon,Caen,3,0,1,0,-222,333,650,-119,118,-1
F1,13/12/14,Bastia,Rennes,2,0,1,0,200,220,150,154,-167,0
F1,13/12/14,Lorient,Metz,3,1,3,0,-110,240,333,138,-139,-0.5
F1,13/12/14,Montpellier,Lens,3,3,2,2,-125,250,375,130,-139,-0.5
F1,13/12/14,Nantes,Bordeaux,2,1,1,1,120,210,260,162,-164,-0.25
F1,13/12/14,Reims,Evian Thonon Gaillard,3,2,1,0,120,220,250,142,-143,-0.25
F1,14/12/14,Guingamp,Paris SG,1,0,1,0,650,350,-227,-101,-105,1
F1,14/12/14,Lille,Toulouse,3,0,1,0,105,220,300,163,-175,-0.5
F1,14/12/14,Monaco,Marseille,1,0,0,0,160,220,180,125,-133,0
F1,14/12/14,Nice,St Etienne,0,0,0,0,240,210,130,167,-172,0
F1,19/12/14,Lens,Nice,2,0,1,0,140,220,210,154,-154,0
F1,20/12/14,Caen,Bastia,1,1,0,1,-105,230,333,126,-135,-0.5
F1,20/12/14,Lorient,Nantes,1,2,0,1,138,210,230,142,-154,0
F1,20/12/14,Metz,Monaco,0,1,0,0,275,225,110,142,-149,0.25
F1,20/12/14,Paris SG,Montpellier,0,0,0,0,-400,475,1200,-133,125,-1.5
F1,20/12/14,Rennes,Reims,1,3,1,0,-120,240,375,128,-137,-0.5
F1,20/12/14,Toulouse,Guingamp,1,1,1,1,-110,240,333,123,-132,-0.5
F1,21/12/14,Bordeaux,Lyon,0,5,0,1,160,220,188,124,-128,0
F1,21/12/14,Marseille,Lille,2,1,1,0,-149,280,450,124,-125,-0.75
F1,21/12/14,St Etienne,Evian Thonon Gaillard,3,0,2,0,-200,300,650,133,-141,-1
F1,07/01/15,Lille,Evian Thonon Gaillard,1,0,0,0,-149,250,500,143,-147,-0.75
F1,09/01/15,Montpellier,Marseille,2,1,1,0,333,240,-110,123,-128,0.5
F1,10/01/15,Bastia,Paris SG,4,2,2,2,700,375,-250,101,100,1
F1,10/01/15,Evian Thonon Gaillard,Rennes,1,1,0,0,170,210,180,138,-143,0
F1,10/01/15,Guingamp,Lens,2,0,1,0,100,230,300,144,-154,-0.5
F1,10/01/15,Lille,Caen,1,0,1,0,-125,250,375,141,-143,-0.5
F1,10/01/15,Nice,Lorient,3,1,1,1,130,220,230,132,-137,-0.25
F1,10/01/15,Reims,St Etienne,1,2,0,1,275,225,110,153,-164,0.5
F1,11/01/15,Lyon,Toulouse,3,0,2,0,-175,300,500,-111,110,-1
F1,11/01/15,Monaco,Bordeaux,0,0,0,0,-133,250,400,128,-137,-0.5
F1,11/01/15,Nantes,Metz,0,0,0,0,-133,260,400,150,-154,-0.5
F1,16/01/15,Bordeaux,Nice,1,2,1,0,-110,230,350,130,-135,-0.5
F1,17/01/15,Caen,Reims,4,1,3,1,120,230,240,111,-119,-0.25
F1,17/01/15,Lens,Lyon,0,2,0,2,350,250,-118,116,-119,0.5
F1,17/01/15,Lorient,Lille,1,0,0,0,175,200,188,162,-167,0
F1,17/01/15,Metz,Montpellier,2,3,2,1,140,210,220,150,-159,0
F1,17/01/15,Monaco,Nantes,1,0,0,0,-161,260,550,138,-147,-1
F1,17/01/15,Toulouse,Bastia,1,1,0,0,-110,230,350,128,-130,-0.5
F1,18/01/15,Marseille,Guingamp,2,1,0,0,-227,350,650,-111,108,-1.5
F1,18/01/15,Paris SG,Evian Thonon Gaillard,4,2,2,1,-556,600,1600,-167,160,-2
F1,18/01/15,Rennes,St Etienne,0,0,0,0,200,200,160,175,-179,0
F1,23/01/15,Nice,Marseille,2,1,0,0,250,230,115,105,-109,0.25
F1,24/01/15,Bastia,Bordeaux,0,0,0,0,150,210,210,150,-152,0
F1,24/01/15,Guingamp,Lorient,3,2,1,0,125,220,240,135,-147,-0.25
F1,24/01/15,Lille,Monaco,0,1,0,0,180,210,170,200,-185,0
F1,24/01/15,Montpellier,Nantes,4,0,1,0,130,210,240,164,-167,-0.25
F1,25/01/15,Evian Thonon Gaillard,Toulouse,1,0,1,0,150,220,190,138,-147,0
F1,25/01/15,Lyon,Metz,2,0,1,0,-278,375,800,-118,115,-1.5
F1,25/01/15,Reims,Lens,0,0,0,0,130,220,230,130,-133,0
F1,25/01/15,Rennes,Caen,1,4,1,1,100,230,300,126,-130,-0.5
F1,25/01/15,St Etienne,Paris SG,0,1,0,0,260,240,110,130,-133,0.5
F1,30/01/15,Paris SG,Rennes,1,0,1,0,-455,500,1400,-143,140,-1.5
F1,31/01/15,Lens,Bastia,1,1,0,0,110,220,280,142,-143,-0.5
F1,31/01/15,Lorient,Montpellier,0,0,0,0,138,220,220,134,-141,0
F1,31/01/15,Marseille,Evian Thonon Gaillard,1,0,0,0,-303,400,900,-118,119,-1.5
F1,31/01/15,Metz,Nice,0,0,0,0,160,200,200,146,-154,0
F1,31/01/15,Nantes,Lille,1,1,0,1,140,200,230,200,-208,0
F1,31/01/15,Toulouse,Reims,1,0,1,0,-120,250,350,121,-128,-0.5
F1,01/02/15,Bordeaux,Guingamp,1,1,0,1,-105,230,320,126,-130,-0.5
F1,01/02/15,Caen,St Etienne,1,0,1,0,250,210,125,142,-152,0.25
F1,01/02/15,Monaco,Lyon,0,0,0,0,110,220,280,144,-152,-0.25
F1,06/02/15,St Etienne,Lens,3,3,1,0,-175,275,600,150,-152,-1
F1,07/02/15,Bastia,Metz,2,0,0,0,120,210,260,172,-189,-0.25
F1,07/02/15,Caen,Toulouse,2,0,1,0,125,220,240,122,-123,0
F1,07/02/15,Evian Thonon Gaillard,Bordeaux,0,1,0,1,190,210,160,150,-154,0
F1,07/02/15,Montpellier,Lille,1,2,0,1,120,220,260,175,-189,-0.25
F1,07/02/15,Reims,Lorient,1,3,1,0,150,220,200,124,-130,0
F1,07/02/15,Rennes,Marseille,1,1,1,0,230,220,130,132,-135,0.25
F1,08/02/15,Guingamp,Monaco,1,0,0,0,250,210,125,162,-169,0.25
F1,08/02/15,Lyon,Paris SG,1,1,1,0,240,230,120,121,-128,0.5
F1,08/02/15,Nice,Nantes,0,0,0,0,120,210,270,158,-172,-0.5
F1,13/02/15,Marseille,Reims,2,2,0,1,-303,400,850,-141,142,-1.5
F1,14/02/15,Lens,Evian Thonon Gaillard,0,2,0,2,-105,240,320,138,-139,-0.5
F1,14/02/15,Lille,Nice,0,0,0,0,100,220,320,171,-179,-0.5
F1,14/02/15,Nantes,Bastia,0,2,0,1,-110,230,350,179,-182,-0.5
F1,14/02/15,Paris SG,Caen,2,2,2,0,-400,500,1100,-137,129,-1.5
F1,14/02/15,Toulouse,Rennes,2,1,1,0,125,220,240,144,-147,-0.5
F1,15/02/15,Bordeaux,St Etienne,1,0,1,0,160,210,190,160,-172,0
F1,15/02/15,Lorient,Lyon,1,1,0,0,225,225,130,107,-109,0.25
F1,15/02/15,Metz,Guingamp,0,2,0,2,160,210,190,174,-182,0
F1,20/02/15,Nice,Monaco,0,1,0,0,220,200,138,194,-200,0
F1,21/02/15,Bastia,Lille,2,1,2,1,180,200,175,210,-213,0
F1,21/02/15,Caen,Lens,4,1,3,1,100,240,290,117,-119,-0.5
F1,21/02/15,Paris SG,Toulouse,3,1,1,0,-400,500,1100,-145,146,-1.5
F1,21/02/15,Rennes,Bordeaux,1,1,1,0,140,210,220,150,-161,0
F1,22/02/15,Guingamp,Montpellier,0,2,0,1,125,220,240,145,-145,-0.25
F1,22/02/15,Lyon,Nantes,1,0,0,0,-175,280,550,119,-118,-1
F1,22/02/15,Reims,Metz,0,0,0,0,115,210,280,150,-159,-0.5
F1,22/02/15,St Etienne,Marseille,2,2,0,0,155,220,190,132,-143,0
F1,27/02/15,Marseille,Caen,2,3,1,0,-227,350,650,-141,142,-1
F1,28/02/15,Bordeaux,Reims,1,1,1,1,-143,260,450,112,-114,-0.5
F1,28/02/15,Lens,Rennes,0,1,0,1,130,220,230,150,-159,0
F1,28/02/15,Lille,Lyon,2,1,0,1,180,210,170,168,-182,0
F1,28/02/15,Lorient,Bastia,2,0,1,0,-105,230,333,138,-139,-0.5
F1,28/02/15,Metz,Evian Thonon Gaillard,1,2,1,1,115,225,260,166,-167,-0.25
F1,28/02/15,Toulouse,St Etienne,1,1,0,1,188,210,163,162,-175,0
F1,01/03/15,Monaco,Paris SG,0,0,0,0,225,210,138,159,-167,0.25
F1,01/03/15,Montpellier,Nice,2,1,1,1,110,220,280,157,-167,-0.25
F1,01/03/15,Nantes,Guingamp,1,0,0,0,120,210,260,171,-172,-0.25
F1,04/03/15,Evian Thonon Gaillard,Lorient,1,0,1,0,163,225,175,138,-135,0
F1,06/03/15,Toulouse,Marseille,1,6,0,4,210,220,140,115,-105,0.25
F1,07/03/15,Bastia,Nice,2,1,1,1,130,210,240,162,-167,-0.25
F1,07/03/15,Caen,Bordeaux,1,2,0,0,170,200,188,138,-128,0
F1,07/03/15,Evian Thonon Gaillard,Monaco,1,3,0,2,320,210,105,167,-175,0.5
F1,07/03/15,Paris SG,Lens,4,1,1,0,-500,525,1400,-147,154,-2
F1,07/03/15,Reims,Nantes,3,1,2,0,150,210,210,151,-159,0
F1,07/03/15,Rennes,Metz,1,0,1,0,-118,240,375,142,-154,-0.5
F1,08/03/15,Guingamp,Lille,0,1,0,0,163,210,188,175,-185,0
F1,08/03/15,Montpellier,Lyon,1,5,1,2,190,210,150,132,-135,0
F1,08/03/15,St Etienne,Lorient,2,0,0,0,-154,260,500,124,-128,-1
F1,13/03/15,Monaco,Bastia,3,0,2,0,-175,270,600,150,-156,-1
F1,13/03/15,Nice,Guingamp,1,2,0,0,140,200,230,167,-175,0
F1,14/03/15,Lens,Toulouse,1,0,0,0,150,210,210,130,-132,0
F1,14/03/15,Lorient,Caen,2,1,1,1,-110,250,320,100,100,-0.5
F1,14/03/15,Metz,St Etienne,2,3,0,2,280,220,110,166,-161,0.5
F1,14/03/15,Montpellier,Reims,3,1,1,0,-118,230,375,110,-112,-0.5
F1,14/03/15,Nantes,Evian Thonon Gaillard,2,1,1,0,100,220,320,171,-182,-0.5
F1,15/03/15,Bordeaux,Paris SG,3,2,1,0,320,240,-105,125,-128,0.5
F1,15/03/15,Lille,Rennes,3,0,1,0,-110,220,375,171,-182,-0.5
F1,15/03/15,Marseille,Lyon,0,0,0,0,105,230,280,-114,110,-0.5
F1,20/03/15,Paris SG,Lorient,3,1,1,0,-400,500,1100,-164,150,-1.5
F1,21/03/15,Bastia,Guingamp,0,0,0,0,190,210,160,157,-167,0
F1,21/03/15,Caen,Metz,0,0,0,0,-110,250,320,110,-114,-0.5
F1,21/03/15,Evian Thonon Gaillard,Montpellier,1,0,0,0,200,210,155,150,-154,0
F1,21/03/15,Lyon,Nice,1,2,0,1,-189,300,600,103,100,-1
F1,21/03/15,Rennes,Nantes,0,0,0,0,120,225,250,172,-172,-0.25
F1,21/03/15,Toulouse,Bordeaux,2,1,1,1,160,200,200,154,-156,0
F1,22/03/15,Lens,Marseille,0,4,0,0,350,260,-125,104,-112,0.5
F1,22/03/15,Reims,Monaco,1,3,0,2,350,230,-110,160,-172,0.5
F1,22/03/15,St Etienne,Lille,2,0,0,0,100,220,320,176,-182,-0.5
F1,03/04/15,Monaco,St Etienne,1,1,0,0,-110,220,375,183,-200,-0.5
F1,04/04/15,Guingamp,Lyon,1,3,0,2,260,225,115,125,-128,0.25
F1,04/04/15,Lille,Reims,3,1,1,0,-149,250,500,156,-159,-1
F1,04/04/15,Lorient,Rennes,0,3,0,2,105,230,280,135,-137,-0.5
F1,04/04/15,Metz,Toulouse,3,2,2,1,180,210,170,140,-147,0
F1,04/04/15,Montpellier,Bastia,3,1,0,1,-118,250,350,122,-128,-0.5
F1,04/04/15,Nice,Evian Thonon Gaillard,2,2,1,1,-105,225,333,163,-169,-0.5
F1,05/04/15,Bordeaux,Lens,2,1,0,0,-161,280,500,106,-111,-1
F1,05/04/15,Marseille,Paris SG,2,3,2,1,210,225,138,102,-104,0
F1,05/04/15,Nantes,Caen,1,2,1,0,120,220,250,132,-143,-0.5
F1,07/04/15,Monaco,Montpellier,0,0,0,0,-137,250,450,141,-147,-0.5
F1,10/04/15,Caen,Monaco,0,3,0,1,230,230,125,135,-145,0.25
F1,12/04/15,Bordeaux,Marseille,1,0,0,0,160,230,175,-105,100,0
F1,12/04/15,Evian Thonon Gaillard,Lille,0,1,0,0,225,210,140,179,-192,0
F1,12/04/15,Lens,Lorient,0,0,0,0,170,220,175,115,-120,0
F1,12/04/15,Reims,Nice,0,1,0,1,130,220,230,150,-141,-0.25
F1,12/04/15,Rennes,Guingamp,1,0,0,0,120,210,260,150,-154,-0.5
F1,12/04/15,St Etienne,Nantes,1,0,1,0,-161,260,550,155,-167,-0.75
F1,12/04/15,Toulouse,Montpellier,1,0,1,0,138,230,210,120,-130,0
F1,15/04/15,Lyon,Bastia,2,0,0,0,-250,350,700,-103,103,-1.5
F1,17/04/15,Nantes,Marseille,1,0,1,0,320,230,-105,119,-122,0.5
F1,18/04/15,Bastia,Reims,1,2,0,2,115,225,260,125,-130,-0.5
