Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,B365>2.5,B365<2.5,AHCh
F1,05/08/2022,20:00,Lyon,Ajaccio,2,1,2,1,-303,425,750,-152,120,-1.5
F1,06/08/2022,16:00,Strasbourg,Monaco,1,2,0,1,162,225,175,103,-115,-0.25
F1,06/08/2022,20:00,Clermont,Paris SG,0,5,0,3,850,550,-400,-250,200,2
F1,07/08/2022,12:00,Toulouse,Nice,1,1,1,0,187,230,150,-110,-101,0
F1,07/08/2022,14:00,Angers,Nantes,0,0,0,0,170,225,170,110,-139,0.25
F1,07/08/2022,14:00,Lens,Brest,3,2,1,0,-175,333,425,-152,120,-1
F1,07/08/2022,14:00,Lille,Auxerre,4,1,3,0,-143,300,350,-116,104,-0.75
F1,07/08/2022,14:00,Montpellier,Troyes,3,2,2,2,120,250,230,-103,-108,-0.25
F1,07/08/2022,16:05,Rennes,Lorient,0,1,0,0,-278,425,750,-164,130,-1.25
F1,07/08/2022,19:45,Marseille,Reims,4,1,2,0,-175,320,450,-104,-106,-1
F1,12/08/2022,20:00,Nantes,Lille,1,1,1,0,200,240,140,-102,-109,0.25
F1,13/08/2022,16:00,Monaco,Rennes,1,1,0,0,115,250,225,-139,110,-0.25
F1,13/08/2022,20:00,Paris SG,Montpellier,5,2,2,0,-1250,1100,2000,-455,333,-3.25
F1,14/08/2022,14:00,Ajaccio,Lens,0,0,0,0,220,225,130,120,-152,0.25
F1,14/08/2022,14:00,Auxerre,Angers,2,2,2,1,120,225,250,110,-139,-0.25
F1,14/08/2022,14:00,Reims,Clermont,2,4,2,0,115,220,260,120,-152,-0.5
F1,14/08/2022,14:00,Troyes,Toulouse,0,3,0,1,170,220,170,110,-139,0
F1,14/08/2022,16:05,Nice,Strasbourg,1,1,1,0,115,230,250,110,-139,-0.25
F1,14/08/2022,19:45,Brest,Marseille,1,1,0,1,320,280,-120,-139,110,0.5
F1,19/08/2022,20:00,Lyon,Troyes,4,1,1,1,-357,475,800,-227,175,-1.75
F1,20/08/2022,16:00,Monaco,Lens,1,4,1,2,-133,280,333,-152,120,-0.5
F1,20/08/2022,20:00,Marseille,Nantes,2,1,0,0,-167,320,450,-120,107,-0.75
F1,21/08/2022,12:00,Strasbourg,Reims,1,1,1,0,-133,250,375,110,-139,-0.75
F1,21/08/2022,14:00,Angers,Brest,1,3,0,2,130,225,220,102,-114,-0.25
F1,21/08/2022,14:00,Clermont,Nice,1,0,1,0,275,240,105,103,-115,0.25
F1,21/08/2022,14:00,Montpellier,Auxerre,1,2,1,0,110,240,250,-110,-101,-0.5
F1,21/08/2022,14:00,Toulouse,Lorient,2,2,1,1,105,250,260,103,-115,-0.5
