Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,BbMx>2.5,BbMx<2.5,BbAHh
F1,15/09/2018,Caen,Lyon,2,2,0,1,450,275,-156,105,100,1
F1,15/09/2018,Dijon,Angers,1,3,1,3,114,240,240,106,-115,-0.25
F1,15/09/2018,Montpellier,Strasbourg,1,1,0,0,-105,240,320,136,-143,-0.25
F1,15/09/2018,Toulouse,Monaco,1,1,0,0,200,230,140,-105,-101,0
F1,16/09/2018,Bordeaux,Nimes,3,3,1,2,-120,240,350,102,-109,-0.75
F1,16/09/2018,Marseille,Guingamp,4,0,0,0,-357,475,900,-189,195,-1.5
F1,16/09/2018,Nantes,Reims,0,0,0,0,-111,225,333,138,-152,-0.25
F1,21/09/2018,Monaco,Nimes,1,1,1,1,-133,300,333,-147,133,-1
F1,22/09/2018,Angers,Toulouse,0,0,0,0,114,220,260,135,-147,-0.25
F1,22/09/2018,Lille,Nantes,2,1,1,0,-118,250,350,113,-123,-0.75
F1,22/09/2018,Montpellier,Nice,1,0,1,0,120,200,275,175,-189,-0.25
F1,22/09/2018,Reims,Dijon,0,0,0,0,104,230,280,120,-127,-0.25
F1,22/09/2018,St Etienne,Caen,2,1,0,1,-156,250,550,131,-145,-1
F1,22/09/2018,Strasbourg,Amiens,3,1,0,1,-125,230,425,147,-161,-0.75
F1,23/09/2018,Guingamp,Bordeaux,1,3,0,0,125,210,250,121,-135,-0.25
F1,23/09/2018,Lyon,Marseille,4,2,1,1,-105,250,280,-172,152,-0.25
F1,23/09/2018,Rennes,Paris SG,1,3,1,1,650,350,-250,-175,170,1.5
F1,25/09/2018,Monaco,Angers,0,1,0,1,-133,280,375,-111,105,-1
F1,25/09/2018,Nantes,Nice,1,2,0,1,140,220,210,131,-143,-0.25
F1,25/09/2018,Toulouse,St Etienne,2,3,0,1,160,200,200,145,-156,-0.25
F1,26/09/2018,Amiens,Rennes,2,1,0,0,225,210,140,147,-154,0.25
F1,26/09/2018,Bordeaux,Lille,1,0,1,0,145,220,200,120,-130,-0.25
F1,26/09/2018,Caen,Montpellier,2,2,1,1,200,200,160,170,-175,0
F1,26/09/2018,Dijon,Lyon,0,3,0,3,475,320,-175,-154,140,1
F1,26/09/2018,Marseille,Strasbourg,3,2,2,1,-227,350,650,-156,144,-1
F1,26/09/2018,Nimes,Guingamp,0,0,0,0,-105,260,280,-105,100,-0.75
F1,26/09/2018,Paris SG,Reims,4,1,3,1,-833,800,2000,-244,220,-2.5
F1,28/09/2018,St Etienne,Monaco,2,0,1,0,-105,240,300,-111,114,-0.25
F1,29/09/2018,Angers,Guingamp,0,1,0,1,114,220,270,140,-152,-0.25
F1,29/09/2018,Caen,Amiens,1,0,1,0,114,225,260,140,-149,-0.25
F1,29/09/2018,Lyon,Nantes,1,1,1,0,-333,475,850,-152,145,-1.5
F1,29/09/2018,Nice,Paris SG,0,3,0,1,650,450,-278,-182,170,1.5
F1,29/09/2018,Reims,Bordeaux,0,0,0,0,130,225,225,145,-152,-0.25
F1,29/09/2018,Strasbourg,Dijon,3,0,1,0,-105,250,300,105,-111,-0.75
F1,30/09/2018,Lille,Marseille,3,0,0,0,210,240,130,-137,125,0.25
F1,30/09/2018,Montpellier,Nimes,3,0,2,0,-118,260,333,116,-125,-0.75
F1,30/09/2018,Rennes,Toulouse,1,1,0,0,-105,250,300,114,-118,-0.25
F1,05/10/2018,Toulouse,Nice,1,1,0,1,137,230,210,120,-125,-0.25
F1,06/10/2018,Amiens,Dijon,1,0,1,0,140,225,210,120,-125,-0.25
F1,06/10/2018,Angers,Strasbourg,2,2,0,2,137,210,230,137,-152,-0.25
F1,06/10/2018,Guingamp,Montpellier,1,1,0,1,180,210,170,150,-159,-0.25
F1,06/10/2018,Lille,St Etienne,3,1,1,1,100,240,290,110,-115,-0.25
F1,06/10/2018,Nimes,Reims,0,0,0,0,130,230,220,117,-125,-0.25
F1,07/10/2018,Bordeaux,Nantes,3,0,3,0,125,220,240,135,-143,-0.25
F1,07/10/2018,Marseille,Caen,2,0,2,0,-303,425,800,-149,145,-1.5
F1,07/10/2018,Monaco,Rennes,1,2,0,1,100,250,275,100,-104,-0.25
F1,07/10/2018,Paris SG,Lyon,5,0,1,0,-303,450,750,-278,250,-1.5
F1,19/10/2018,Lyon,Nimes,2,0,1,0,-333,450,850,-200,215,-1.5
F1,20/10/2018,Caen,Guingamp,0,0,0,0,110,225,275,148,-154,-0.25
F1,20/10/2018,Dijon,Lille,1,2,0,2,230,250,114,-104,100,0.25
F1,20/10/2018,Nantes,Toulouse,4,0,2,0,100,230,300,129,-133,-0.25
F1,20/10/2018,Paris SG,Amiens,5,0,2,0,-1250,1000,2500,-333,315,-2.75
F1,20/10/2018,Reims,Angers,1,1,0,1,125,210,250,175,-192,-0.25
F1,20/10/2018,Strasbourg,Monaco,2,1,1,0,170,225,170,-109,108,0.25
F1,21/10/2018,Montpellier,Bordeaux,2,0,1,0,114,225,260,165,-179,-0.25
F1,21/10/2018,Nice,Marseille,0,1,0,1,250,250,104,-122,116,0.25
F1,21/10/2018,St Etienne,Rennes,1,1,1,1,114,220,275,115,-118,-0.25
F1,26/10/2018,Nimes,St Etienne,1,1,0,1,162,230,170,106,-114,-0.25
F1,27/10/2018,Amiens,Nantes,1,2,0,1,200,220,150,150,-161,0.25
F1,27/10/2018,Angers,Lyon,1,2,0,0,280,260,-105,-125,115,0.25
F1,27/10/2018,Guingamp,Strasbourg,1,1,1,0,137,220,220,130,-133,-0.25
F1,27/10/2018,Lille,Caen,1,0,0,0,-200,300,650,111,-118,-1
F1,27/10/2018,Monaco,Dijon,2,2,1,1,-152,300,400,-125,120,-1
F1,27/10/2018,Toulouse,Montpellier,0,3,0,2,180,210,170,172,-182,0
F1,28/10/2018,Bordeaux,Nice,0,1,0,0,130,230,225,135,-143,-0.25
F1,28/10/2018,Marseille,Paris SG,0,2,0,0,500,400,-227,-222,205,1
F1,28/10/2018,Rennes,Reims,0,2,0,1,-143,240,475,125,-133,-1
F1,02/11/2018,Paris SG,Lille,2,1,0,0,-625,700,1400,-278,295,-2.5
F1,03/11/2018,Caen,Rennes,1,2,0,0,250,225,120,155,-167,0.25
F1,03/11/2018,Dijon,Nimes,0,4,0,2,114,240,240,105,-111,-0.25
F1,03/11/2018,Lyon,Bordeaux,1,1,1,0,-227,375,600,-167,160,-1
F1,03/11/2018,Nice,Amiens,1,0,1,0,-139,260,425,125,-133,-1
F1,03/11/2018,Reims,Monaco,1,0,1,0,150,230,187,120,-125,0
F1,03/11/2018,Strasbourg,Toulouse,1,1,0,0,-118,260,333,105,-111,-0.25
F1,04/11/2018,Montpellier,Marseille,3,0,0,0,200,220,150,130,-135,0
F1,04/11/2018,Nantes,Guingamp,5,0,1,0,-120,250,350,125,-133,-0.75
F1,04/11/2018,St Etienne,Angers,4,3,2,2,-105,230,320,112,-118,-0.25
F1,09/11/2018,Lille,Strasbourg,0,0,0,0,-139,275,400,121,-120,-1
F1,10/11/2018,Angers,Montpellier,1,0,0,0,200,210,160,165,-175,0
F1,10/11/2018,Guingamp,Lyon,2,4,1,0,400,300,-152,-132,125,1
F1,10/11/2018,Nimes,Nice,0,1,0,0,130,225,225,106,-112,0
F1,10/11/2018,St Etienne,Reims,2,0,2,0,-125,250,375,116,-125,-0.75
F1,10/11/2018,Toulouse,Amiens,0,1,0,1,114,220,260,145,-152,-0.25
F1,11/11/2018,Bordeaux,Caen,0,0,0,0,-118,250,350,138,-143,-0.75
F1,11/11/2018,Marseille,Dijon,2,0,1,0,-303,375,1000,-172,163,-1.5
F1,11/11/2018,Monaco,Paris SG,0,4,0,2,1000,550,-400,-270,250,2
F1,11/11/2018,Rennes,Nantes,1,1,1,1,114,230,260,120,-130,-0.25
F1,23/11/2018,Lyon,St Etienne,1,0,0,0,-175,320,475,-175,165,-1
F1,24/11/2018,Caen,Monaco,0,1,0,0,225,225,130,135,-141,0.25
F1,24/11/2018,Dijon,Bordeaux,0,0,0,0,187,225,154,102,-109,0.25
F1,24/11/2018,Nantes,Angers,1,1,0,1,100,220,320,138,-143,-0.25
F1,24/11/2018,Paris SG,Toulouse,1,0,1,0,-714,800,1400,-250,250,-2
F1,24/11/2018,Reims,Guingamp,2,1,1,0,100,220,320,166,-182,-0.25
F1,24/11/2018,Strasbourg,Nimes,0,1,0,0,110,240,260,106,-111,-0.25
F1,25/11/2018,Amiens,Marseille,1,3,1,1,360,275,-133,108,-111,0.75
F1,25/11/2018,Montpellier,Rennes,2,2,1,1,130,200,260,170,-179,-0.25
F1,25/11/2018,Nice,Lille,2,0,1,0,160,210,200,130,-139,0
F1,30/11/2018,St Etienne,Nantes,3,0,0,0,104,240,275,125,-132,-0.25
F1,01/12/2018,Angers,Caen,1,1,0,0,-139,275,400,145,-154,-1
F1,01/12/2018,Guingamp,Nice,0,0,0,0,170,220,175,135,-147,0
F1,01/12/2018,Lille,Lyon,2,2,2,0,175,230,160,-118,108,0.25
F1,01/12/2018,Monaco,Montpellier,1,2,1,0,154,230,180,125,-128,-0.25
F1,01/12/2018,Nimes,Amiens,3,0,1,0,-111,260,320,120,-125,-0.25
F1,02/12/2018,Bordeaux,Paris SG,2,2,0,1,900,450,-357,-200,188,1.5
F1,02/12/2018,Marseille,Reims,0,0,0,0,-250,375,650,-118,112,-1
F1,02/12/2018,Rennes,Strasbourg,1,4,1,2,-143,275,400,103,-109,-1
F1,02/12/2018,Toulouse,Dijon,2,2,0,1,100,240,275,116,-123,-0.25
F1,04/12/2018,Amiens,Monaco,0,2,0,1,190,230,145,130,-139,0.25
F1,04/12/2018,Montpellier,Lille,0,1,0,1,110,220,275,145,-156,-0.25
F1,04/12/2018,Nice,Angers,0,0,0,0,100,220,320,140,-149,-0.25
F1,05/12/2018,Bordeaux,St Etienne,3,2,1,1,150,210,210,140,-152,-0.25
F1,05/12/2018,Caen,Nimes,1,2,0,1,180,210,175,125,-133,0.25
F1,05/12/2018,Dijon,Guingamp,2,1,1,0,125,225,240,123,-133,-0.25
F1,05/12/2018,Lyon,Rennes,0,2,0,2,-189,320,550,-152,139,-1
F1,05/12/2018,Nantes,Marseille,3,2,2,2,210,230,135,112,-118,0.25
F1,05/12/2018,Reims,Toulouse,0,1,0,1,-105,220,350,150,-164,-0.25
F1,05/12/2018,Strasbourg,Paris SG,1,1,1,0,700,475,-303,-192,185,1.5
F1,08/12/2018,Guingamp,Amiens,1,2,0,0,100,220,320,150,-161,-0.25
F1,08/12/2018,Rennes,Dijon,2,0,0,0,-175,280,550,-105,-101,-1
F1,09/12/2018,Lille,Reims,1,1,0,0,-125,240,400,145,-154,-1
F1,09/12/2018,Strasbourg,Caen,2,2,2,1,-133,250,425,130,-141,-0.75
F1,15/12/2018,Reims,Strasbourg,2,1,1,0,125,210,250,155,-167,-0.25
F1,16/12/2018,Lyon,Monaco,3,0,2,0,-227,375,600,-189,169,-1.25
F1,16/12/2018,Nice,St Etienne,1,1,0,0,125,210,250,135,-145,0
F1,16/12/2018,Nimes,Lille,2,3,0,2,150,200,220,112,-118,0
F1,18/12/2018,Caen,Toulouse,2,1,1,1,150,210,210,160,-167,-0.25
F1,22/12/2018,Angers,Marseille,1,1,1,0,275,240,104,112,-118,0.25
F1,22/12/2018,Lille,Toulouse,1,2,1,0,-139,250,450,112,-118,-1
F1,22/12/2018,Monaco,Guingamp,0,2,0,0,-111,250,333,125,-133,-0.75
F1,22/12/2018,Montpellier,Lyon,1,1,0,0,230,230,125,110,-118,0.5
F1,22/12/2018,Paris SG,Nantes,1,0,0,0,-714,800,1400,-286,270,-2.5
F1,22/12/2018,Reims,Caen,2,2,1,2,-125,250,375,165,-179,-1
F1,22/12/2018,Rennes,Nimes,4,0,2,0,-120,250,350,100,-105,-0.75
F1,22/12/2018,St Etienne,Dijon,3,0,1,0,-189,333,500,-132,120,-1
F1,22/12/2018,Strasbourg,Nice,2,0,2,0,137,220,210,147,-154,0
F1,23/12/2018,Bordeaux,Amiens,1,1,1,0,-164,275,500,125,-133,-0.75
F1,08/01/2019,Amiens,Angers,0,0,0,0,220,200,140,174,-182,0
F1,08/01/2019,Nantes,Montpellier,2,0,0,0,160,210,190,155,-159,-0.25
F1,11/01/2019,Caen,Lille,1,3,0,2,280,225,110,155,-175,0.5
F1,11/01/2019,Lyon,Reims,1,1,0,1,-222,350,650,-118,110,-1
F1,12/01/2019,Amiens,Paris SG,0,3,0,0,1600,650,-625,-200,186,2
F1,12/01/2019,Guingamp,St Etienne,0,1,0,1,187,220,150,130,-133,0.25
F1,12/01/2019,Nice,Bordeaux,1,0,1,0,120,220,260,160,-167,-0.25
F1,13/01/2019,Dijon,Montpellier,1,1,0,0,225,230,130,130,-137,0.25
F1,13/01/2019,Marseille,Monaco,1,1,1,1,-175,300,500,-141,131,-1
F1,13/01/2019,Nantes,Rennes,0,1,0,1,155,230,180,120,-125,-0.25
F1,13/01/2019,Toulouse,Strasbourg,1,2,1,1,150,220,200,135,-154,-0.25
F1,15/01/2019,Angers,Bordeaux,1,2,0,1,150,200,200,165,-175,0
F1,16/01/2019,Guingamp,Rennes,2,1,1,0,187,220,155,136,-149,0.25
F1,16/01/2019,Monaco,Nice,1,1,0,1,130,220,230,135,-143,0
F1,16/01/2019,Nimes,Nantes,1,0,0,0,137,225,210,121,-132,-0.25
F1,16/01/2019,St Etienne,Marseille,2,1,0,1,125,250,210,-111,105,0
F1,16/01/2019,Toulouse,Lyon,2,2,1,0,425,275,-152,-110,105,1
F1,18/01/2019,Lille,Amiens,2,1,1,1,-154,260,475,121,-128,-1
F1,19/01/2019,Monaco,Strasbourg,1,5,1,2,-111,250,300,117,-125,-0.75
F1,19/01/2019,Nimes,Toulouse,0,1,0,1,-105,260,280,105,-105,-0.25
F1,19/01/2019,Paris SG,Guingamp,9,0,3,0,-1000,900,2500,-333,300,-2.5
F1,19/01/2019,Reims,Nice,1,1,1,0,125,200,270,164,-182,-0.25
F1,20/01/2019,Angers,Nantes,1,0,0,0,145,210,210,158,-167,-0.25
F1,20/01/2019,Bordeaux,Dijon,1,0,0,0,-152,260,475,110,-118,-1
F1,20/01/2019,Caen,Marseille,0,1,0,0,333,260,-118,101,-105,0.5
F1,20/01/2019,Rennes,Montpellier,0,0,0,0,105,240,280,150,-161,-0.25
F1,20/01/2019,St Etienne,Lyon,1,2,1,0,210,250,125,-130,125,0
F1,23/01/2019,Nimes,Angers,3,1,2,0,105,240,280,119,-125,-0.5
F1,25/01/2019,Marseille,Lille,1,2,0,1,130,225,220,111,-118,0
F1,26/01/2019,Dijon,Monaco,2,0,1,0,190,230,137,-105,100,0.25
F1,26/01/2019,Guingamp,Reims,0,1,0,1,150,210,210,160,-167,0
F1,26/01/2019,Nice,Nimes,2,0,1,0,110,220,275,137,-143,-0.25
F1,26/01/2019,Strasbourg,Bordeaux,1,0,0,0,140,220,210,140,-149,0
F1,27/01/2019,Amiens,Lyon,0,1,0,0,550,320,-189,-123,117,1
F1,27/01/2019,Montpellier,Caen,2,0,0,0,-139,250,450,145,-154,-1
F1,27/01/2019,Paris SG,Rennes,4,1,1,1,-455,550,1100,-244,220,-2
F1,27/01/2019,Toulouse,Angers,0,0,0,0,120,220,250,135,-143,-0.25
F1,30/01/2019,Nantes,St Etienne,1,1,0,0,175,210,175,136,-143,0
F1,01/02/2019,Lille,Nice,4,0,2,0,-125,260,375,145,-154,-1
F1,02/02/2019,Angers,Dijon,1,0,1,0,100,230,300,116,-125,-0.5
F1,02/02/2019,Monaco,Toulouse,2,1,1,1,-139,260,425,101,-108,-1
F1,02/02/2019,Reims,Marseille,2,1,1,0,170,225,170,150,-161,0.25
F1,02/02/2019,Rennes,Amiens,1,0,0,0,-167,275,550,117,-125,-1
F1,03/02/2019,Lyon,Paris SG,2,1,1,1,280,280,-118,-196,180,0.5
F1,03/02/2019,Nimes,Montpellier,1,1,1,0,160,210,190,135,-143,-0.25
F1,05/02/2019,Marseille,Bordeaux,1,0,1,0,125,220,240,126,-133,-0.25
F1,08/02/2019,Dijon,Marseille,1,2,1,0,333,250,-118,-105,-101,0.5
F1,09/02/2019,Amiens,Caen,1,0,0,0,110,210,300,160,-179,-0.25
F1,09/02/2019,Paris SG,Bordeaux,1,0,1,0,-400,550,1000,-213,200,-1.5
F1,09/02/2019,Strasbourg,Angers,1,2,0,1,105,220,300,161,-167,-0.25
F1,10/02/2019,Guingamp,Lille,0,2,0,0,240,230,120,120,-125,0.25
F1,10/02/2019,Montpellier,Monaco,2,2,0,1,145,210,210,146,-154,-0.25
F1,10/02/2019,Nantes,Nimes,2,4,2,0,-111,230,320,130,-143,-0.25
F1,10/02/2019,Nice,Lyon,1,0,0,0,375,300,-143,-123,115,1
F1,10/02/2019,Rennes,St Etienne,3,0,1,0,115,240,240,115,-125,-0.25
F1,10/02/2019,Toulouse,Reims,1,1,0,0,175,200,180,160,-172,-0.25
F1,13/02/2019,Caen,Nantes,0,1,0,0,200,210,150,160,-167,0
F1,13/02/2019,St Etienne,Strasbourg,2,1,2,0,-105,230,300,110,-118,-0.25
F1,15/02/2019,Lyon,Guingamp,2,1,2,1,-333,425,900,-192,179,-1.5
F1,15/02/2019,Nimes,Dijon,2,0,1,0,-133,280,350,-118,110,-1
F1,16/02/2019,Angers,Nice,3,0,1,0,140,200,230,175,-182,-0.25
F1,16/02/2019,Marseille,Amiens,2,0,2,0,-250,350,800,-106,105,-1
F1,16/02/2019,Monaco,Nantes,1,0,1,0,-125,260,350,111,-118,-1
F1,17/02/2019,Bordeaux,Toulouse,2,1,1,0,-120,250,375,150,-161,-1
F1,17/02/2019,Caen,Strasbourg,0,0,0,0,250,210,130,175,-182,0
F1,17/02/2019,Lille,Montpellier,0,0,0,0,-118,230,375,145,-154,-0.5
F1,17/02/2019,Reims,Rennes,2,0,1,0,150,210,210,158,-167,-0.25
F1,17/02/2019,St Etienne,Paris SG,0,1,0,0,425,333,-167,-179,160,1
F1,20/02/2019,Bordeaux,Guingamp,0,0,0,0,-111,240,333,135,-143,-1
F1,20/02/2019,Paris SG,Montpellier,5,1,2,1,-400,500,1100,-152,139,-1.5
F1,22/02/2019,Dijon,St Etienne,0,1,0,0,250,230,115,106,-111,0.25
F1,22/02/2019,Strasbourg,Lille,1,1,0,1,175,210,170,141,-154,0
F1,23/02/2019,Amiens,Nice,1,0,1,0,170,190,200,190,-200,0
F1,23/02/2019,Guingamp,Angers,1,0,0,0,150,220,200,160,-167,-0.25
F1,23/02/2019,Paris SG,Nimes,3,0,1,0,-400,550,1000,-250,240,-2
F1,24/02/2019,Monaco,Lyon,2,0,2,0,240,250,110,-143,135,0.5
F1,24/02/2019,Montpellier,Reims,2,4,1,1,120,220,250,190,-213,-0.25
F1,24/02/2019,Nantes,Bordeaux,1,0,0,0,-105,240,320,155,-164,-0.25
F1,24/02/2019,Rennes,Marseille,1,1,1,0,190,230,145,102,-111,0
F1,24/02/2019,Toulouse,Caen,1,1,0,1,-118,250,350,155,-167,-1
F1,02/03/2019,Angers,Monaco,2,2,2,0,230,230,125,135,-143,0.25
F1,02/03/2019,Caen,Paris SG,1,2,0,0,1100,500,-455,-196,180,2
F1,02/03/2019,Reims,Amiens,2,2,0,2,-133,240,425,175,-192,-1
F1,03/03/2019,Guingamp,Nantes,0,0,0,0,180,200,180,165,-182,-0.25
F1,03/03/2019,Lille,Dijon,1,0,0,0,-189,280,650,-105,100,-1
F1,03/03/2019,Lyon,Toulouse,5,1,3,1,-357,450,900,-182,170,-1.5
F1,03/03/2019,Marseille,St Etienne,2,0,2,0,-133,275,350,-111,105,-1
F1,03/03/2019,Nice,Strasbourg,1,0,1,0,130,190,260,180,-200,-0.25
F1,05/03/2019,Bordeaux,Montpellier,1,2,1,1,150,190,230,185,-200,-0.25
F1,09/03/2019,Amiens,Nimes,2,1,0,0,145,220,210,140,-154,-0.25
F1,09/03/2019,Dijon,Reims,1,1,1,1,210,210,145,150,-164,0.25
F1,09/03/2019,Monaco,Bordeaux,1,1,0,0,-164,300,425,100,-104,-1
F1,09/03/2019,Strasbourg,Lyon,2,2,0,1,375,280,-133,-118,109,0.5
F1,10/03/2019,Marseille,Nice,1,0,0,0,-200,350,500,106,-111,-1
F1,10/03/2019,Montpellier,Angers,2,2,2,0,110,210,300,165,-182,-0.25
F1,10/03/2019,Rennes,Caen,3,1,1,1,-164,260,550,130,-141,-1
F1,10/03/2019,St Etienne,Lille,0,1,0,0,145,230,200,115,-123,-0.25
F1,10/03/2019,Toulouse,Guingamp,1,0,1,0,115,220,250,160,-167,-0.25
F1,12/03/2019,Dijon,Paris SG,0,4,0,2,1200,600,-500,-244,245,2
F1,15/03/2019,Lille,Monaco,0,1,0,0,110,220,280,120,-123,-0.25
F1,15/03/2019,Nice,Toulouse,1,1,1,0,105,210,300,143,-152,-0.25
F1,16/03/2019,Angers,Amiens,0,0,0,0,110,210,300,167,-182,-0.25
F1,16/03/2019,Caen,St Etienne,0,5,0,3,270,210,120,145,-154,0.25
F1,16/03/2019,Guingamp,Dijon,1,0,0,0,110,210,300,165,-182,-0.25
F1,16/03/2019,Nimes,Strasbourg,2,2,0,1,137,220,220,125,-133,-0.25
F1,17/03/2019,Bordeaux,Rennes,1,1,0,0,162,200,190,158,-172,-0.25
F1,17/03/2019,Lyon,Montpellier,3,2,1,1,-250,333,750,-149,138,-1
F1,17/03/2019,Paris SG,Marseille,3,1,1,0,-357,500,850,-222,205,-1.5
F1,17/03/2019,Reims,Nantes,1,0,0,0,115,200,300,180,-192,-0.25
F1,29/03/2019,Rennes,Lyon,0,1,0,0,300,260,-111,-141,136,0.5
F1,30/03/2019,Marseille,Angers,2,2,2,1,-189,275,650,106,-111,-1
F1,31/03/2019,Amiens,Bordeaux,0,0,0,0,150,210,210,177,-192,-0.25
F1,31/03/2019,Dijon,Nice,0,1,0,0,140,210,220,166,-164,-0.25
F1,31/03/2019,Monaco,Caen,0,1,0,1,-278,375,850,-118,110,-1.5
F1,31/03/2019,Nantes,Lille,2,3,0,0,200,210,155,160,-175,0
F1,31/03/2019,Toulouse,Paris SG,0,1,0,0,900,550,-400,-200,180,1.5
F1,01/04/2019,St Etienne,Nimes,2,1,1,1,-133,275,375,-118,110,-0.5
F1,03/04/2019,Montpellier,Guingamp,2,0,1,0,-133,240,425,140,-152,-0.75
F1,03/04/2019,Strasbourg,Reims,4,0,1,0,162,210,190,165,-175,-0.25
F1,05/04/2019,Bordeaux,Marseille,2,0,1,0,260,240,110,128,-133,0.5
F1,06/04/2019,Amiens,St Etienne,2,2,1,1,200,210,155,150,-161,0.25
F1,06/04/2019,Angers,Rennes,3,3,0,1,170,220,170,145,-154,-0.25
F1,06/04/2019,Guingamp,Monaco,1,1,1,0,275,240,105,138,-149,0.25
F1,06/04/2019,Lyon,Dijon,1,3,1,2,-455,600,1000,-222,220,-2
F1,06/04/2019,Nimes,Caen,2,0,0,0,-154,280,450,110,-118,-1
F1,07/04/2019,Nice,Montpellier,1,0,1,0,162,200,200,180,-192,-0.25
F1,07/04/2019,Paris SG,Strasbourg,2,2,1,2,-1000,1000,2000,-333,310,-2.5
F1,07/04/2019,Reims,Lille,1,1,0,0,190,210,162,160,-179,0.25
F1,07/04/2019,Toulouse,Nantes,1,0,0,0,140,210,220,155,-167,-0.25
F1,09/04/2019,Nimes,Rennes,3,1,1,1,170,225,170,-103,-102,0
F1,12/04/2019,Dijon,Amiens,0,0,0,0,130,210,240,157,-169,-0.25
F1,12/04/2019,Nantes,Lyon,2,1,1,1,275,300,-120,-120,116,0.75
F1,13/04/2019,Caen,Angers,0,1,0,0,210,200,155,170,-182,0.25
F1,13/04/2019,Marseille,Nimes,2,1,0,0,-175,333,450,-143,135,-1
F1,13/04/2019,Monaco,Reims,0,0,0,0,-111,240,300,135,-143,-0.75
