Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,B365>2.5,B365<2.5,AHCh
F1,22/09/2021,20:00,Lens,Strasbourg,0,1,0,0,-105,260,275,-111,-111,-0.25
F1,22/09/2021,20:00,Lorient,Nice,1,0,1,0,230,250,115,100,-125,0.25
F1,22/09/2021,20:00,Lyon,Troyes,3,1,0,1,-250,350,750,-189,150,-1.5
F1,22/09/2021,20:00,Metz,Paris SG,1,2,1,1,1000,600,-455,-250,200,1.75
F1,25/09/2021,16:00,St Etienne,Nice,0,3,0,1,230,230,125,-111,-111,0.25
F1,25/09/2021,18:00,Strasbourg,Lille,1,2,0,1,180,220,162,110,-139,0.25
F1,25/09/2021,20:00,Lyon,Lorient,1,1,0,1,-303,425,750,-175,137,-1.75
F1,25/09/2021,20:00,Paris SG,Montpellier,2,0,1,0,-556,700,1100,-303,240,-2.5
F1,26/09/2021,12:00,Bordeaux,Rennes,1,1,0,0,240,240,115,100,-125,0.5
F1,26/09/2021,14:00,Brest,Metz,1,2,0,1,100,250,275,100,-125,-0.5
F1,26/09/2021,14:00,Reims,Nantes,3,1,0,0,155,210,190,137,-175,0
F1,26/09/2021,14:00,Troyes,Angers,1,1,1,0,175,220,170,130,-164,0
F1,26/09/2021,16:00,Clermont,Monaco,1,3,1,1,280,250,100,-118,100,0.5
F1,26/09/2021,19:45,Marseille,Lens,2,3,2,2,-139,275,400,-111,-111,-0.75
F1,01/10/2021,20:00,Lens,Reims,2,0,1,0,-139,250,400,110,-139,-0.5
F1,02/10/2021,16:00,Montpellier,Strasbourg,1,1,1,1,140,260,180,-139,110,0
F1,02/10/2021,20:00,Nice,Brest,2,1,1,0,-182,350,450,-152,120,-1
F1,03/10/2021,12:00,Rennes,Paris SG,2,0,1,0,450,350,-182,-175,137,1.25
F1,03/10/2021,14:00,Angers,Metz,3,2,0,1,-105,230,320,130,-164,-0.5
F1,03/10/2021,14:00,Lorient,Clermont,1,1,0,1,140,250,180,-111,-111,0
F1,03/10/2021,14:00,Monaco,Bordeaux,3,0,1,0,-278,400,700,-152,120,-1.5
F1,03/10/2021,14:00,Nantes,Troyes,2,0,0,0,-133,250,400,110,-139,-0.75
F1,03/10/2021,16:00,Lille,Marseille,2,0,1,0,145,230,200,100,-125,-0.25
F1,03/10/2021,19:45,St Etienne,Lyon,1,1,0,1,333,300,-133,-175,137,0.75
F1,15/10/2021,20:00,Paris SG,Angers,2,1,0,1,-303,450,700,-175,137,-1.5
F1,16/10/2021,16:00,Clermont,Lille,1,0,1,0,230,230,125,100,-125,0.25
F1,16/10/2021,20:00,Lyon,Monaco,2,0,0,0,115,260,225,-152,120,-0.5
F1,17/10/2021,12:00,Troyes,Nice,1,0,1,0,333,260,-118,-120,102,0.5
F1,17/10/2021,14:00,Bordeaux,Nantes,1,1,0,0,180,230,155,110,-139,0
F1,17/10/2021,14:00,Brest,Reims,1,1,0,1,130,220,230,110,-139,-0.25
F1,17/10/2021,14:00,Metz,Rennes,0,3,0,3,333,260,-120,110,-139,0.75
F1,17/10/2021,14:00,Strasbourg,St Etienne,5,1,2,1,105,240,260,-111,-111,-0.25
F1,17/10/2021,16:00,Montpellier,Lens,1,0,0,0,210,250,125,-152,120,0
F1,17/10/2021,19:45,Marseille,Lorient,4,1,1,1,-200,333,550,-139,110,-1
F1,22/10/2021,20:00,St Etienne,Angers,2,2,0,1,180,230,155,-111,-111,0.25
F1,23/10/2021,16:00,Nantes,Clermont,2,1,1,0,120,250,220,100,-125,-0.25
F1,23/10/2021,20:00,Lille,Brest,1,1,1,1,-182,320,475,-111,-111,-1
F1,24/10/2021,12:00,Nice,Lyon,3,2,0,1,150,240,170,-164,130,0.25
F1,24/10/2021,14:00,Lens,Metz,4,1,2,1,-167,320,425,-111,-111,-1.25
F1,24/10/2021,14:00,Lorient,Bordeaux,1,1,0,0,100,250,280,100,-125,-0.25
F1,24/10/2021,14:00,Reims,Troyes,1,2,1,1,115,230,250,130,-164,-0.25
F1,24/10/2021,14:00,Rennes,Strasbourg,1,0,0,0,-125,260,350,-111,-111,-0.75
F1,24/10/2021,16:00,Monaco,Montpellier,3,1,2,0,-227,400,500,-164,130,-1.25
F1,24/10/2021,19:45,Marseille,Paris SG,0,0,0,0,400,350,-175,-189,150,1
F1,27/10/2021,20:00,Nice,Marseille,1,1,1,1,137,250,187,-111,-111,0.25
F1,29/10/2021,20:00,Paris SG,Lille,2,1,0,1,-303,425,750,-164,130,-1.5
F1,30/10/2021,16:00,Metz,St Etienne,1,1,1,1,160,230,175,-111,-111,0
F1,30/10/2021,20:00,Lyon,Lens,2,1,2,0,-152,320,375,-189,150,-1
F1,31/10/2021,12:00,Angers,Nice,1,2,1,0,187,240,145,100,-125,0.25
F1,31/10/2021,14:00,Bordeaux,Reims,3,2,0,1,155,220,190,130,-164,0
F1,31/10/2021,14:00,Montpellier,Nantes,2,0,0,0,130,250,200,-111,-111,-0.25
F1,31/10/2021,14:00,Strasbourg,Lorient,4,0,3,0,-105,250,300,100,-125,-0.5
F1,31/10/2021,14:00,Troyes,Rennes,2,2,2,1,280,260,-105,100,-125,0.5
F1,31/10/2021,16:00,Brest,Monaco,2,0,1,0,350,290,-133,-125,100,0.75
F1,31/10/2021,19:45,Clermont,Marseille,0,1,0,1,187,275,125,-125,100,0.5
F1,05/11/2021,20:00,Lens,Troyes,4,0,3,0,-167,300,450,-139,110,-0.75
F1,06/11/2021,16:00,Lille,Angers,1,1,1,0,-139,275,400,110,-139,-1
F1,06/11/2021,20:00,Bordeaux,Paris SG,2,3,0,2,700,475,-303,-227,175,1.75
F1,07/11/2021,12:00,Marseille,Metz,0,0,0,0,-250,375,650,-152,120,-1.25
F1,07/11/2021,14:00,Lorient,Brest,1,2,1,0,140,240,190,-108,-108,0
F1,07/11/2021,14:00,Nantes,Strasbourg,2,2,1,1,137,240,200,110,-139,0
F1,07/11/2021,14:00,Reims,Monaco,0,0,0,0,300,260,-111,110,-139,0.5
F1,07/11/2021,14:00,St Etienne,Clermont,3,2,0,0,150,230,190,-125,100,-0.25
F1,07/11/2021,16:00,Nice,Montpellier,0,1,0,0,-189,350,450,-164,130,-1
F1,07/11/2021,19:45,Rennes,Lyon,4,1,1,0,160,260,155,-164,130,0
F1,19/11/2021,20:00,Monaco,Lille,2,2,1,2,110,240,250,120,-152,-0.5
F1,20/11/2021,16:00,Paris SG,Nantes,3,1,1,0,-455,550,1100,-189,150,-2.25
F1,20/11/2021,20:00,Rennes,Montpellier,2,0,2,0,-200,333,550,-152,120,-1.25
F1,21/11/2021,12:00,Brest,Lens,4,0,3,0,210,250,120,-125,100,0.25
F1,21/11/2021,14:00,Angers,Lorient,1,0,0,0,-111,225,350,110,-139,-0.75
F1,21/11/2021,14:00,Metz,Bordeaux,3,3,1,2,137,240,190,102,-120,-0.25
F1,21/11/2021,14:00,Strasbourg,Reims,1,1,0,1,105,220,300,137,-175,-0.5
F1,21/11/2021,14:00,Troyes,St Etienne,0,1,0,0,137,225,210,-111,-105,-0.25
F1,21/11/2021,16:00,Clermont,Nice,1,2,1,0,225,260,115,-108,-108,0.25
F1,26/11/2021,20:00,Lens,Angers,2,2,0,1,-133,250,380,110,-139,-0.75
F1,27/11/2021,16:00,Lille,Nantes,1,1,1,1,-152,280,425,105,-114,-0.75
F1,27/11/2021,20:00,Nice,Metz,0,1,0,1,-250,375,650,-139,110,-1.25
F1,28/11/2021,12:00,St Etienne,Paris SG,1,3,1,1,750,450,-303,-250,200,1.75
F1,28/11/2021,14:00,Bordeaux,Brest,1,2,1,0,140,250,190,-125,100,-0.25
F1,28/11/2021,14:00,Lorient,Rennes,0,2,0,0,333,300,-139,-125,100,0.75
F1,28/11/2021,14:00,Monaco,Strasbourg,1,1,1,0,-154,320,375,-112,104,-0.75
F1,28/11/2021,14:00,Reims,Clermont,1,0,0,0,145,210,210,130,-164,-0.25
F1,28/11/2021,16:00,Montpellier,Lyon,0,1,0,1,320,333,-139,-200,162,0.75
F1,28/11/2021,19:45,Marseille,Troyes,1,0,0,0,-189,333,500,-139,110,-1.25
F1,01/12/2021,18:00,Angers,Monaco,1,3,0,2,230,225,125,110,-139,0.25
F1,01/12/2021,18:00,Brest,St Etienne,1,0,0,0,105,240,260,-139,110,-0.5
F1,01/12/2021,18:00,Metz,Montpellier,1,3,0,2,160,230,175,-108,-108,0
F1,01/12/2021,18:00,Strasbourg,Bordeaux,5,2,3,1,-143,280,375,-125,100,-0.5
F1,01/12/2021,18:00,Troyes,Lorient,2,0,2,0,137,230,200,110,-139,-0.25
F1,01/12/2021,20:00,Clermont,Lens,2,2,1,1,180,240,150,-125,100,0.25
F1,01/12/2021,20:00,Lyon,Reims,1,2,0,0,-222,400,550,-152,120,-1
F1,01/12/2021,20:00,Nantes,Marseille,0,1,0,1,225,225,130,-105,-111,0.25
F1,01/12/2021,20:00,Paris SG,Nice,0,0,0,0,-227,375,600,-189,150,-1.5
F1,01/12/2021,20:00,Rennes,Lille,1,2,0,2,105,240,275,-105,-111,-0.5
F1,04/12/2021,16:00,Marseille,Brest,1,2,1,0,-175,333,425,-139,110,-0.75
F1,04/12/2021,18:00,Lille,Troyes,2,1,0,1,-227,350,650,-125,100,-1
F1,04/12/2021,20:00,Lens,Paris SG,1,1,0,0,400,333,-164,-189,150,1
F1,05/12/2021,12:00,St Etienne,Rennes,0,5,0,3,320,275,-118,-125,100,0.5
F1,05/12/2021,14:00,Lorient,Nantes,0,1,0,0,180,220,160,120,-152,0
F1,05/12/2021,14:00,Monaco,Metz,4,0,2,0,-250,375,700,-139,110,-1.25
F1,05/12/2021,14:00,Montpellier,Clermont,1,0,1,0,110,270,230,-152,120,-0.5
F1,05/12/2021,14:00,Reims,Angers,1,2,0,0,140,200,230,150,-189,-0.25
