Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,BbMx>2.5,BbMx<2.5,BbAHh
F1,07/08/10,Auxerre,Lorient,2,2,1,1,-110,230,320,160,-182,-0.5
F1,07/08/10,Lens,Nancy,1,2,0,1,110,210,280,158,-167,0
F1,07/08/10,Lyon,Monaco,0,0,0,0,-227,300,700,116,-125,-1.25
F1,07/08/10,Marseille,Caen,1,2,0,0,-400,450,1100,-119,112,-1.75
F1,07/08/10,Nice,Valenciennes,0,0,0,0,110,210,275,132,-149,0
F1,07/08/10,Paris SG,St Etienne,3,1,2,1,-137,240,425,133,-152,-0.75
F1,07/08/10,Rennes,Lille,1,1,1,0,140,210,210,125,-141,0
F1,07/08/10,Sochaux,Arles,2,1,1,1,-125,225,400,154,-182,-0.75
F1,07/08/10,Toulouse,Brest,2,0,1,0,-161,250,500,154,-167,-0.75
F1,08/08/10,Montpellier,Bordeaux,1,0,0,0,220,200,140,150,-167,0
F1,14/08/10,Arles,Lens,0,1,0,0,200,200,150,159,-182,0
F1,15/08/10,Bordeaux,Toulouse,1,2,0,1,-167,260,525,130,-143,0
F1,14/08/10,Brest,Auxerre,1,1,1,0,210,190,150,163,-182,0
F1,15/08/10,Caen,Lyon,3,2,2,2,333,225,-110,138,-154,0
F1,15/08/10,Lille,Paris SG,0,0,0,0,105,220,275,123,-139,0
F1,14/08/10,Lorient,Nice,1,2,1,1,-105,220,320,135,-152,-0.5
F1,14/08/10,Nancy,Rennes,0,3,0,0,160,200,188,138,-152,0
F1,14/08/10,St Etienne,Sochaux,3,2,1,0,100,210,320,150,-172,0
F1,14/08/10,Valenciennes,Marseille,3,2,0,0,275,225,105,130,-143,0
F1,17/08/10,Monaco,Montpellier,0,0,0,0,125,210,230,164,-175,0
F1,21/08/10,Auxerre,Valenciennes,1,1,0,0,120,200,260,159,-182,0
F1,21/08/10,Lens,Monaco,2,2,0,1,130,200,240,162,-182,0
F1,21/08/10,Lyon,Brest,1,0,1,0,-250,350,650,100,-109,0
F1,21/08/10,Marseille,Lorient,2,0,1,0,-161,240,550,101,-109,0
F1,21/08/10,Nice,Nancy,1,1,1,0,138,200,220,150,-167,0
F1,21/08/10,Rennes,St Etienne,0,0,0,0,-133,230,425,125,-135,0
F1,21/08/10,Toulouse,Arles,2,1,1,0,-161,260,500,138,-154,0
F1,22/08/10,Montpellier,Caen,0,0,0,0,110,210,275,153,-167,0
F1,22/08/10,Paris SG,Bordeaux,1,2,0,0,120,210,250,139,-143,0
F1,22/08/10,Sochaux,Lille,0,0,0,0,300,210,105,133,-152,0
F1,28/08/10,Arles,Rennes,0,1,0,1,225,200,138,135,-149,0
F1,28/08/10,Caen,Brest,0,2,0,0,-110,225,333,135,-145,0
F1,28/08/10,Lorient,Lyon,2,0,1,0,225,210,130,128,-133,0
F1,28/08/10,Nancy,Toulouse,0,2,0,0,140,200,220,156,-154,0
F1,28/08/10,St Etienne,Lens,3,1,1,0,105,210,300,144,-154,0
F1,28/08/10,Valenciennes,Montpellier,0,1,0,1,120,200,260,150,-159,0
F1,29/08/10,Bordeaux,Marseille,1,1,0,1,140,210,210,111,-120,0
F1,29/08/10,Lille,Nice,1,1,0,1,-200,275,650,125,-133,-1
F1,29/08/10,Monaco,Auxerre,2,0,0,0,138,200,225,150,-164,0
F1,29/08/10,Sochaux,Paris SG,3,1,3,0,225,210,130,135,-149,0
F1,11/09/10,Auxerre,Caen,1,1,1,0,105,210,300,160,-182,-0.5
F1,11/09/10,Lens,Lille,1,4,0,1,220,200,140,136,-154,0
F1,11/09/10,Lyon,Valenciennes,1,1,1,0,-189,275,600,122,-137,-1
F1,11/09/10,Montpellier,Nancy,1,2,0,2,-118,220,375,150,-167,-0.5
F1,11/09/10,Paris SG,Arles,4,0,2,0,-250,333,750,106,-112,-1.25
F1,11/09/10,Rennes,Sochaux,2,1,1,1,-149,250,450,134,-147,-0.75
F1,11/09/10,Toulouse,St Etienne,0,1,0,1,-125,225,400,142,-161,-0.75
