Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,BbAv>2.5,BbAv<2.5,BbAHh
D1,18/12/10,Ein Frankfurt,Dortmund,1,0,0,0,350,275,-133,-125,-102,0.5
D1,18/12/10,Nurnberg,Hannover,3,1,2,0,110,240,240,-123,-103,0
D1,18/12/10,Schalke 04,FC Koln,3,0,1,0,-227,320,650,-119,-106,-1
D1,18/12/10,St Pauli,Mainz,2,4,1,3,160,220,175,107,-137,0
D1,18/12/10,Werder Bremen,Kaiserslautern,1,2,1,1,-161,300,400,-189,141,-1
D1,18/12/10,Wolfsburg,Hoffenheim,2,2,0,2,110,250,230,-147,114,0
D1,19/12/10,Leverkusen,Freiburg,2,2,1,1,-227,333,600,-145,113,-1.25
D1,19/12/10,Stuttgart,Bayern Munich,3,5,0,3,300,260,-118,-145,113,0.5
D1,14/01/11,Leverkusen,Dortmund,1,3,0,0,138,240,188,-127,100,0
D1,15/01/11,Nurnberg,M'gladbach,0,1,0,1,100,250,260,-156,120,-0.5
D1,15/01/11,Schalke 04,Hamburg,0,1,0,0,110,240,240,-115,-110,0
D1,15/01/11,St Pauli,Freiburg,2,2,1,0,130,230,210,-103,-123,0
D1,15/01/11,Stuttgart,Mainz,1,0,0,0,-105,240,280,-125,-102,-0.5
D1,15/01/11,Werder Bremen,Hoffenheim,2,1,1,0,100,250,260,-169,130,-0.5
D1,15/01/11,Wolfsburg,Bayern Munich,1,1,0,1,400,260,-143,-167,126,0.75
D1,16/01/11,Ein Frankfurt,Hannover,0,3,0,2,100,240,275,-128,100,-0.5
D1,16/01/11,Kaiserslautern,FC Koln,1,1,0,1,-110,250,320,-118,-108,-0.5
D1,21/01/11,Hamburg,Ein Frankfurt,1,0,0,0,-189,300,500,-152,119,-1
D1,22/01/11,Bayern Munich,Kaiserslautern,5,1,1,0,-455,500,1100,-233,169,-1.75
D1,22/01/11,Dortmund,Stuttgart,1,1,1,0,-200,333,550,-185,137,-1
D1,22/01/11,FC Koln,Werder Bremen,3,0,2,0,190,230,138,-132,103,0
D1,22/01/11,Freiburg,Nurnberg,1,1,1,0,138,220,200,-104,-122,0
D1,22/01/11,Hannover,Schalke 04,0,1,0,1,190,230,138,-122,-105,0
D1,22/01/11,Mainz,Wolfsburg,0,1,0,0,130,225,210,-108,-118,0
D1,23/01/11,Hoffenheim,St Pauli,2,2,1,0,-167,275,475,-135,104,-0.75
D1,23/01/11,M'gladbach,Leverkusen,1,3,0,2,320,275,-125,-172,127,0.5
D1,28/01/11,Leverkusen,Hannover,2,0,2,0,-189,300,500,-175,131,-1
D1,29/01/11,Kaiserslautern,Mainz,0,1,0,1,120,230,225,-109,-118,0
D1,29/01/11,Nurnberg,Hamburg,2,0,0,0,230,250,110,-111,-116,0
D1,29/01/11,Schalke 04,Hoffenheim,0,1,0,1,-137,250,400,-115,-112,-0.75
D1,29/01/11,St Pauli,FC Koln,3,0,2,0,130,230,210,-102,-125,0
D1,29/01/11,Werder Bremen,Bayern Munich,1,3,0,0,375,300,-149,-189,139,0.75
D1,29/01/11,Wolfsburg,Dortmund,0,3,0,2,300,275,-120,-143,110,0.5
D1,30/01/11,Ein Frankfurt,M'gladbach,0,1,0,0,100,250,260,-161,123,-0.5
D1,30/01/11,Stuttgart,Freiburg,0,1,0,1,-189,280,550,-161,122,-1
D1,04/02/11,Dortmund,Schalke 04,0,0,0,0,-161,280,450,-122,-105,-0.75
D1,05/02/11,FC Koln,Bayern Munich,3,2,0,2,600,333,-227,-185,135,1
D1,05/02/11,Hannover,Wolfsburg,1,0,1,0,150,230,175,-130,101,0
D1,05/02/11,Hoffenheim,Kaiserslautern,3,2,2,0,-125,260,333,-132,101,-0.5
D1,05/02/11,Mainz,Werder Bremen,1,1,1,0,140,240,180,-123,-104,0
D1,05/02/11,M'gladbach,Stuttgart,2,3,2,0,188,230,140,-164,124,0
D1,05/02/11,Nurnberg,Leverkusen,1,0,0,0,240,240,110,-125,-103,0.5
D1,06/02/11,Freiburg,Ein Frankfurt,0,0,0,0,110,240,240,-128,-101,0
D1,12/02/11,Bayern Munich,Hoffenheim,4,0,2,0,-303,400,800,-200,148,-1.5
D1,12/02/11,Ein Frankfurt,Leverkusen,0,3,0,2,275,240,100,-119,-106,0.5
D1,12/02/11,Kaiserslautern,Dortmund,1,1,0,0,450,280,-161,-130,101,0.75
D1,12/02/11,Schalke 04,Freiburg,1,0,0,0,-149,275,400,-110,-116,-0.75
D1,12/02/11,St Pauli,M'gladbach,3,1,1,1,100,250,260,-154,119,-0.5
D1,12/02/11,Stuttgart,Nurnberg,1,4,1,2,-137,260,375,-119,-108,-0.75
D1,12/02/11,Wolfsburg,Hamburg,0,1,0,1,150,230,175,-118,-109,0
D1,13/02/11,FC Koln,Mainz,4,2,2,1,140,230,190,104,-133,0
D1,13/02/11,Werder Bremen,Hannover,1,1,0,1,-137,275,350,-156,119,-0.75
D1,16/02/11,Hamburg,St Pauli,0,1,0,0,-161,275,450,-141,108,-1
D1,18/02/11,Nurnberg,Ein Frankfurt,3,0,0,0,-110,260,280,102,-130,-0.5
D1,19/02/11,Dortmund,St Pauli,2,0,1,0,-400,450,1100,-172,127,-1.5
D1,19/02/11,Freiburg,Wolfsburg,2,1,1,1,150,230,175,-110,-116,0
D1,19/02/11,Hamburg,Werder Bremen,4,0,1,0,-110,260,275,-139,108,-0.5
D1,19/02/11,Hannover,Kaiserslautern,3,0,2,0,100,250,260,-128,101,-0.5
D1,19/02/11,Hoffenheim,FC Koln,1,1,0,0,-133,270,350,-133,105,-0.5
D1,19/02/11,Mainz,Bayern Munich,1,3,0,1,400,300,-161,-149,114,0.75
D1,20/02/11,Leverkusen,Stuttgart,4,2,2,1,-161,300,400,-169,128,-1
D1,20/02/11,M'gladbach,Schalke 04,2,1,2,1,240,240,110,-128,101,0
D1,25/02/11,Wolfsburg,M'gladbach,2,1,2,0,-125,275,320,-143,111,-0.5
D1,26/02/11,Bayern Munich,Dortmund,1,3,1,2,-137,260,375,-149,113,-0.5
D1,26/02/11,FC Koln,Freiburg,1,0,0,0,125,225,220,-105,-120,0
D1,26/02/11,Hoffenheim,Mainz,1,2,0,1,100,240,275,-112,-112,-0.5
D1,26/02/11,Kaiserslautern,Hamburg,1,1,1,0,210,240,125,-114,-112,0
D1,26/02/11,Schalke 04,Nurnberg,1,1,0,1,-120,250,333,-106,-119,-0.5
D1,26/02/11,St Pauli,Hannover,0,1,0,0,130,250,188,-114,-112,0
D1,27/02/11,Ein Frankfurt,Stuttgart,0,2,0,0,150,230,175,-130,101,0
D1,27/02/11,Werder Bremen,Leverkusen,2,2,0,1,210,240,125,-156,119,0
D1,04/03/11,Dortmund,FC Koln,1,0,1,0,-303,400,800,-172,126,-1.5
D1,05/03/11,Ein Frankfurt,Kaiserslautern,0,0,0,0,130,240,200,100,-128,0
D1,05/03/11,Hannover,Bayern Munich,3,1,1,0,400,275,-149,-154,118,0.75
D1,05/03/11,Leverkusen,Wolfsburg,3,0,3,0,-175,300,450,-161,122,-1
D1,05/03/11,M'gladbach,Hoffenheim,2,0,0,0,160,240,160,-149,115,0
D1,05/03/11,Nurnberg,St Pauli,5,0,3,0,-120,250,333,-103,-123,-0.5
D1,05/03/11,Stuttgart,Schalke 04,1,0,1,0,110,240,240,-105,-120,0
D1,06/03/11,Freiburg,Werder Bremen,1,3,0,1,138,240,188,-128,100,0
D1,06/03/11,Hamburg,Mainz,2,4,1,0,-110,240,300,-114,-114,-0.5
D1,11/03/11,FC Koln,Hannover,4,0,1,0,140,230,190,-111,-114,0
D1,12/03/11,Bayern Munich,Hamburg,6,0,1,0,-189,300,500,-169,125,-1
D1,12/03/11,Hoffenheim,Dortmund,1,0,0,0,375,260,-137,-122,-105,0.5
D1,12/03/11,Kaiserslautern,Freiburg,2,1,1,1,115,230,240,100,-130,0
D1,12/03/11,Schalke 04,Ein Frankfurt,2,1,1,0,-149,250,450,108,-141,-0.75
D1,12/03/11,Werder Bremen,M'gladbach,1,1,1,0,-149,275,400,-185,137,-0.75
D1,12/03/11,Wolfsburg,Nurnberg,1,2,1,1,120,240,220,-115,-111,0
D1,13/03/11,Mainz,Leverkusen,0,1,0,0,225,230,120,-119,-106,0
D1,13/03/11,St Pauli,Stuttgart,1,2,1,1,220,240,120,-143,109,0
D1,18/03/11,M'gladbach,Kaiserslautern,0,1,0,0,125,240,210,-135,106,0
D1,19/03/11,Dortmund,Mainz,1,1,1,0,-250,333,750,-133,104,-1.25
D1,19/03/11,Ein Frankfurt,St Pauli,2,1,1,1,100,240,270,107,-139,-0.5
D1,19/03/11,Freiburg,Bayern Munich,1,2,1,1,550,310,-200,-182,134,1
D1,19/03/11,Hamburg,FC Koln,6,2,4,0,-143,260,375,-130,101,-0.75
D1,19/03/11,Hannover,Hoffenheim,2,0,1,0,125,240,210,-115,-109,0
D1,19/03/11,Nurnberg,Werder Bremen,1,3,1,1,120,240,220,-149,114,0
D1,20/03/11,Leverkusen,Schalke 04,2,0,2,0,-133,260,350,-110,-115,-0.5
D1,20/03/11,Stuttgart,Wolfsburg,1,1,0,1,-105,250,275,-145,112,-0.5
D1,01/04/11,St Pauli,Schalke 04,0,2,0,1,240,225,115,101,-130,0.25
D1,02/04/11,Bayern Munich,M'gladbach,1,0,0,0,-588,600,1400,-294,207,-2
D1,02/04/11,Dortmund,Hannover,4,1,0,0,-250,350,700,-135,105,-1.25
D1,02/04/11,Hoffenheim,Hamburg,0,0,0,0,150,230,175,-120,-105,0
D1,02/04/11,Kaiserslautern,Leverkusen,0,1,0,0,260,250,100,-116,-109,0.5
D1,02/04/11,Mainz,Freiburg,1,1,0,1,-118,260,300,-102,-123,-0.5
D1,02/04/11,Werder Bremen,Stuttgart,1,1,1,1,120,240,220,-172,130,0
D1,03/04/11,FC Koln,Nurnberg,1,0,0,0,138,230,190,-115,-111,0
D1,03/04/11,Wolfsburg,Ein Frankfurt,1,1,0,0,-125,250,350,-109,-116,-0.5
D1,08/04/11,Ein Frankfurt,Werder Bremen,1,1,0,0,180,240,140,-122,-103,0
D1,09/04/11,Freiburg,Hoffenheim,3,2,1,2,160,225,170,100,-127,0
D1,09/04/11,Hamburg,Dortmund,1,1,1,0,210,250,120,-130,103,0
D1,09/04/11,Hannover,Mainz,2,0,1,0,120,230,225,-103,-122,0
D1,09/04/11,Nurnberg,Bayern Munich,1,1,0,1,425,300,-167,-179,133,1
D1,09/04/11,Schalke 04,Wolfsburg,1,0,0,0,120,240,220,-115,-110,0
D1,09/04/11,Stuttgart,Kaiserslautern,2,4,2,1,-137,275,350,-132,103,-0.5
D1,10/04/11,Leverkusen,St Pauli,2,1,0,0,-500,500,1400,-204,151,-1.75
D1,10/04/11,M'gladbach,FC Koln,5,1,3,0,125,240,210,-130,102,0
D1,15/04/11,Mainz,M'gladbach,1,0,0,0,-110,260,275,-137,109,-0.5
D1,16/04/11,FC Koln,Stuttgart,1,3,0,0,150,240,170,-141,109,0
D1,16/04/11,Hamburg,Hannover,0,0,0,0,-110,260,275,-154,116,-0.5
D1,16/04/11,Hoffenheim,Ein Frankfurt,1,0,0,0,100,250,260,-108,-118,-0.5
D1,16/04/11,Kaiserslautern,Nurnberg,0,2,0,1,125,240,210,100,-127,0
D1,16/04/11,Werder Bremen,Schalke 04,1,1,0,0,110,240,240,-128,100,0
D1,16/04/11,Wolfsburg,St Pauli,2,2,1,0,-200,320,550,-132,102,-1
D1,17/04/11,Bayern Munich,Leverkusen,5,1,4,0,-120,275,300,-164,125,-0.5
D1,17/04/11,Dortmund,Freiburg,3,0,2,0,-345,450,850,-175,128,-1.5
D1,21/04/11,Freiburg,Hannover,1,3,0,2,150,230,180,-104,-120,0
D1,23/04/11,Ein Frankfurt,Bayern Munich,1,1,0,0,450,333,-189,-169,126,1
D1,23/04/11,Leverkusen,Hoffenheim,2,1,1,1,-189,300,500,-159,117,-1
D1,23/04/11,M'gladbach,Dortmund,1,0,1,0,425,320,-175,-179,130,1
D1,23/04/11,Schalke 04,Kaiserslautern,0,1,0,1,100,240,275,-111,-114,-0.5
D1,23/04/11,St Pauli,Werder Bremen,1,3,1,0,225,250,110,-161,121,0.25
D1,23/04/11,Stuttgart,Hamburg,3,0,1,0,110,240,240,-141,110,-0.5
D1,24/04/11,Nurnberg,Mainz,0,0,0,0,110,240,240,-105,-120,-0.25
D1,24/04/11,Wolfsburg,FC Koln,4,1,2,1,-149,300,375,-152,113,-0.75
D1,29/04/11,Kaiserslautern,St Pauli,2,0,1,0,-125,260,333,-159,120,-0.75
D1,29/04/11,Werder Bremen,Wolfsburg,0,1,0,1,110,260,220,-175,130,-0.25
D1,30/04/11,Bayern Munich,Schalke 04,4,1,3,1,-345,450,850,-189,135,-1.5
D1,30/04/11,Dortmund,Nurnberg,2,0,2,0,-250,350,650,-164,119,-1.25
D1,30/04/11,FC Koln,Leverkusen,2,0,0,0,280,260,-110,-149,112,0.5
D1,30/04/11,Hamburg,Freiburg,0,2,0,1,-161,300,400,-143,110,-0.75
D1,30/04/11,Hannover,M'gladbach,0,1,0,0,-125,260,333,-169,124,-0.75
D1,30/04/11,Hoffenheim,Stuttgart,1,2,1,0,180,240,138,-139,106,0
D1,30/04/11,Mainz,Ein Frankfurt,3,0,3,0,100,240,275,-101,-127,-0.5
D1,07/05/11,Ein Frankfurt,FC Koln,0,2,0,1,100,240,275,-120,-104,-0.5
D1,07/05/11,Leverkusen,Hamburg,1,1,0,1,-227,333,600,-204,149,-1.25
D1,07/05/11,M'gladbach,Freiburg,2,0,0,0,-175,300,450,-172,128,-1
D1,07/05/11,Nurnberg,Hoffenheim,1,2,1,1,-125,260,333,-145,110,-0.75
D1,07/05/11,Schalke 04,Mainz,1,3,0,0,138,225,200,-110,-115,0
D1,07/05/11,St Pauli,Bayern Munich,1,8,0,2,1000,550,-455,-323,226,1.75
D1,07/05/11,Stuttgart,Hannover,2,1,0,0,110,240,240,-172,127,-0.25
D1,07/05/11,Werder Bremen,Dortmund,2,0,1,0,100,260,250,-175,130,-0.5
D1,07/05/11,Wolfsburg,Kaiserslautern,1,2,1,2,-227,333,600,-179,131,-1
D1,14/05/11,Bayern Munich,Stuttgart,2,1,1,1,-345,450,900,-345,246,-1.5
D1,14/05/11,Dortmund,Ein Frankfurt,3,1,0,0,-175,333,400,-196,145,-1
D1,14/05/11,FC Koln,Schalke 04,2,1,1,0,125,240,210,-149,112,-0.25
