Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,BbAv>2.5,BbAv<2.5,BbAHh
D1,15/09/2018,Fortuna Dusseldorf,Hoffenheim,2,1,1,0,300,260,-111,-156,124,0.75
D1,15/09/2018,Mainz,Augsburg,2,1,0,0,154,225,187,123,-154,-0.25
D1,15/09/2018,M'gladbach,Schalke 04,2,1,1,0,137,240,200,-111,-111,-0.25
D1,15/09/2018,RB Leipzig,Hannover,3,2,2,1,-189,333,450,-189,145,-1
D1,15/09/2018,Wolfsburg,Hertha,2,2,0,0,110,225,275,132,-167,-0.25
D1,16/09/2018,Freiburg,Stuttgart,3,3,1,1,162,225,175,126,-159,0
D1,16/09/2018,Werder Bremen,Nurnberg,1,1,1,0,-152,300,400,-141,114,-1
D1,21/09/2018,Stuttgart,Fortuna Dusseldorf,0,0,0,0,-139,260,425,-135,108,-1
D1,22/09/2018,Augsburg,Werder Bremen,2,3,1,2,150,225,190,-118,-105,-0.25
D1,22/09/2018,Hertha,M'gladbach,4,2,2,1,137,230,210,-116,-106,-0.25
D1,22/09/2018,Hoffenheim,Dortmund,1,1,1,0,162,275,140,-204,157,0.25
D1,22/09/2018,Nurnberg,Hannover,2,0,0,0,150,225,190,-109,-114,-0.25
D1,22/09/2018,Schalke 04,Bayern Munich,0,2,0,1,700,350,-250,-149,119,1.5
D1,22/09/2018,Wolfsburg,Freiburg,1,3,0,2,-139,260,425,-106,-116,-1
D1,23/09/2018,Ein Frankfurt,RB Leipzig,1,1,1,0,190,240,135,-135,108,0.25
D1,23/09/2018,Leverkusen,Mainz,1,0,0,0,-175,333,450,-164,129,-1
D1,25/09/2018,Bayern Munich,Augsburg,1,1,0,0,-1000,900,2200,-313,231,-2.5
D1,25/09/2018,Freiburg,Schalke 04,1,0,0,0,250,220,114,122,-154,0.25
D1,25/09/2018,Hannover,Hoffenheim,1,3,0,1,250,260,104,-208,159,0.25
D1,25/09/2018,Werder Bremen,Hertha,3,1,2,0,100,250,280,-127,102,-0.25
D1,26/09/2018,Dortmund,Nurnberg,7,0,2,0,-333,450,900,-189,148,-1.5
D1,26/09/2018,Fortuna Dusseldorf,Leverkusen,1,2,0,0,275,275,-105,-167,130,1
D1,26/09/2018,Mainz,Wolfsburg,0,0,0,0,160,225,180,105,-132,-0.25
D1,26/09/2018,M'gladbach,Ein Frankfurt,3,1,0,0,-133,280,375,-145,115,-1
D1,26/09/2018,RB Leipzig,Stuttgart,2,0,1,0,-139,280,375,-182,141,-1
D1,28/09/2018,Hertha,Bayern Munich,2,0,2,0,900,475,-357,-189,146,1.5
D1,29/09/2018,Hoffenheim,RB Leipzig,1,2,0,0,104,275,240,-227,170,-0.25
D1,29/09/2018,Leverkusen,Dortmund,2,4,2,0,180,250,140,-164,131,0
D1,29/09/2018,Nurnberg,Fortuna Dusseldorf,3,0,1,0,114,240,240,-118,-105,-0.25
D1,29/09/2018,Schalke 04,Mainz,1,0,1,0,-156,275,450,-103,-120,-1
D1,29/09/2018,Stuttgart,Werder Bremen,2,1,1,0,170,225,170,-112,-111,0
D1,29/09/2018,Wolfsburg,M'gladbach,2,2,1,1,130,240,210,-132,105,-0.25
D1,30/09/2018,Augsburg,Freiburg,4,1,2,0,-111,240,333,113,-143,-1
D1,30/09/2018,Ein Frankfurt,Hannover,4,1,2,0,-111,260,300,-127,102,-0.25
D1,05/10/2018,Werder Bremen,Wolfsburg,2,0,1,0,-105,250,300,-130,104,-0.5
D1,06/10/2018,Bayern Munich,M'gladbach,0,3,0,2,-500,600,1200,-345,249,-2
D1,06/10/2018,Dortmund,Augsburg,4,3,0,1,-227,375,600,-182,141,-1
D1,06/10/2018,Fortuna Dusseldorf,Schalke 04,0,2,0,0,260,240,110,-104,-119,0.25
D1,06/10/2018,Hannover,Stuttgart,3,1,2,0,150,230,187,-108,-116,-0.25
D1,06/10/2018,Mainz,Hertha,0,0,0,0,170,220,170,103,-128,0
D1,07/10/2018,Freiburg,Leverkusen,0,0,0,0,240,240,114,-135,108,0.25
D1,07/10/2018,Hoffenheim,Ein Frankfurt,1,2,0,1,-139,280,375,-208,156,-1
D1,07/10/2018,RB Leipzig,Nurnberg,6,0,4,0,-227,375,600,-196,151,-1
D1,19/10/2018,Ein Frankfurt,Fortuna Dusseldorf,7,1,3,0,-164,280,475,-133,108,-1
D1,20/10/2018,Augsburg,RB Leipzig,0,0,0,0,200,250,130,-167,133,0.25
D1,20/10/2018,Leverkusen,Hannover,2,2,1,1,-200,333,550,-185,144,-1
D1,20/10/2018,Nurnberg,Hoffenheim,1,3,1,0,275,280,-111,-189,146,0.75
D1,20/10/2018,Schalke 04,Werder Bremen,0,2,0,1,104,240,275,-105,-118,-0.25
D1,20/10/2018,Stuttgart,Dortmund,0,4,0,3,320,275,-120,-161,128,1
D1,20/10/2018,Wolfsburg,Bayern Munich,1,3,0,1,750,400,-278,-192,147,1.5
D1,21/10/2018,Hertha,Freiburg,1,1,1,1,-118,260,333,108,-135,-1
D1,21/10/2018,M'gladbach,Mainz,4,0,1,0,-164,333,400,-172,136,-1
D1,26/10/2018,Freiburg,M'gladbach,3,1,1,1,250,260,100,-141,112,0.25
D1,27/10/2018,Dortmund,Hertha,2,2,1,1,-250,375,700,-196,152,-1
D1,27/10/2018,Fortuna Dusseldorf,Wolfsburg,0,3,0,1,200,240,137,-114,-110,0
D1,27/10/2018,Hannover,Augsburg,1,2,0,1,160,230,175,-130,104,-0.25
D1,27/10/2018,Hoffenheim,Stuttgart,4,0,0,0,-175,333,450,-204,157,-1
D1,27/10/2018,Mainz,Bayern Munich,1,2,0,1,1000,550,-400,-200,157,2
D1,28/10/2018,Nurnberg,Ein Frankfurt,1,1,0,0,230,250,114,-119,-105,0.25
D1,28/10/2018,RB Leipzig,Schalke 04,0,0,0,0,-133,260,375,-127,101,-1
D1,28/10/2018,Werder Bremen,Leverkusen,2,6,0,3,130,240,210,-152,121,0
D1,02/11/2018,Stuttgart,Ein Frankfurt,0,3,0,2,200,250,130,-123,-101,0.25
D1,03/11/2018,Augsburg,Nurnberg,2,2,1,0,-167,280,500,-141,113,-1
D1,03/11/2018,Bayern Munich,Freiburg,1,1,0,0,-909,900,2000,-357,258,-2.5
D1,03/11/2018,Hertha,RB Leipzig,0,3,0,1,220,240,125,-130,104,0.25
D1,03/11/2018,Leverkusen,Hoffenheim,1,4,1,2,110,300,210,-233,176,-0.25
D1,03/11/2018,Schalke 04,Hannover,3,1,0,0,-164,280,500,-120,-103,-1
D1,03/11/2018,Wolfsburg,Dortmund,0,1,0,1,280,280,-111,-159,126,0.25
D1,04/11/2018,Mainz,Werder Bremen,2,1,1,0,200,240,137,-118,-105,0
D1,04/11/2018,M'gladbach,Fortuna Dusseldorf,3,0,0,0,-278,375,700,-208,160,-1.5
D1,09/11/2018,Hannover,Wolfsburg,2,1,1,0,190,230,137,-110,-114,0.25
D1,10/11/2018,Dortmund,Bayern Munich,3,2,0,1,210,280,110,-167,131,0.25
D1,10/11/2018,Fortuna Dusseldorf,Hertha,4,1,0,0,260,240,110,-118,-106,0.25
D1,10/11/2018,Freiburg,Mainz,1,3,0,2,100,240,275,101,-125,-0.25
D1,10/11/2018,Hoffenheim,Augsburg,2,1,0,0,-164,333,400,-250,187,-1
D1,10/11/2018,Nurnberg,Stuttgart,0,2,0,0,140,225,210,-105,-119,-0.25
D1,10/11/2018,Werder Bremen,M'gladbach,1,3,0,1,140,250,175,-175,140,-0.25
D1,11/11/2018,Ein Frankfurt,Schalke 04,3,0,0,0,120,230,240,-101,-123,-0.25
D1,11/11/2018,RB Leipzig,Leverkusen,3,0,1,0,-125,300,300,-200,155,-0.75
D1,23/11/2018,Leverkusen,Stuttgart,2,0,0,0,-200,350,500,-192,148,-1
D1,24/11/2018,Augsburg,Ein Frankfurt,1,3,0,1,162,250,162,-161,128,0.25
D1,24/11/2018,Bayern Munich,Fortuna Dusseldorf,3,3,2,1,-1250,1000,2500,-476,331,-2.75
D1,24/11/2018,Hertha,Hoffenheim,3,3,1,2,240,275,104,-200,156,0.25
D1,24/11/2018,Mainz,Dortmund,1,2,0,0,450,300,-167,-161,128,1
D1,24/11/2018,Schalke 04,Nurnberg,5,2,2,1,-189,300,600,-104,-119,-1
D1,24/11/2018,Wolfsburg,RB Leipzig,1,0,0,0,250,250,110,-130,104,0.25
D1,25/11/2018,Freiburg,Werder Bremen,1,1,1,0,187,230,150,-122,-102,0.25
D1,25/11/2018,M'gladbach,Hannover,4,1,2,1,-227,350,600,-213,162,-1
D1,30/11/2018,Fortuna Dusseldorf,Mainz,0,1,0,0,170,230,160,-123,100,-0.25
D1,01/12/2018,Dortmund,Freiburg,2,0,1,0,-357,450,1000,-200,155,-1.5
D1,01/12/2018,Hannover,Hertha,0,2,0,1,170,240,160,-143,114,0.25
D1,01/12/2018,Hoffenheim,Schalke 04,1,1,0,0,-125,280,333,-192,149,-1
D1,01/12/2018,Stuttgart,Augsburg,1,0,1,0,160,230,175,-125,101,-0.25
D1,01/12/2018,Werder Bremen,Bayern Munich,1,2,1,1,600,425,-250,-238,177,1.5
D1,02/12/2018,Ein Frankfurt,Wolfsburg,1,2,0,1,-125,300,310,-119,-104,-1
D1,02/12/2018,RB Leipzig,M'gladbach,2,0,2,0,-111,275,275,-196,152,-1
D1,03/12/2018,Nurnberg,Leverkusen,1,1,0,1,320,300,-125,-167,131,1
D1,07/12/2018,Werder Bremen,Fortuna Dusseldorf,3,1,1,1,-139,300,350,-196,152,-1
D1,08/12/2018,Bayern Munich,Nurnberg,3,0,2,0,-1250,1000,3300,-385,276,-3
D1,08/12/2018,Freiburg,RB Leipzig,3,0,2,0,300,300,-120,-141,113,0.5
D1,08/12/2018,Hertha,Ein Frankfurt,1,0,1,0,145,230,190,-156,124,0
D1,08/12/2018,Leverkusen,Augsburg,1,0,0,0,-152,300,400,-192,148,-1
D1,08/12/2018,Schalke 04,Dortmund,1,2,0,1,230,240,120,-139,112,0.25
D1,08/12/2018,Wolfsburg,Hoffenheim,2,2,2,1,200,260,130,-192,150,0.25
D1,09/12/2018,Mainz,Hannover,1,1,0,1,-111,260,300,-125,100,-0.75
D1,09/12/2018,M'gladbach,Stuttgart,3,0,0,0,-227,333,600,-179,141,-1
D1,14/12/2018,Nurnberg,Wolfsburg,0,2,0,0,260,250,104,-104,-118,0.5
D1,15/12/2018,Augsburg,Schalke 04,1,1,1,0,150,225,190,-106,-116,-0.25
D1,15/12/2018,Dortmund,Werder Bremen,2,1,2,1,-278,425,700,-256,191,-1.5
D1,15/12/2018,Fortuna Dusseldorf,Freiburg,2,0,0,0,175,230,160,-112,-111,0.25
D1,15/12/2018,Hannover,Bayern Munich,0,4,0,2,1000,600,-455,-303,221,2
D1,15/12/2018,Hoffenheim,M'gladbach,0,0,0,0,-111,300,260,-303,217,-0.5
D1,15/12/2018,Stuttgart,Hertha,2,1,0,1,170,240,162,-130,104,0.25
D1,16/12/2018,Ein Frankfurt,Leverkusen,2,1,1,0,140,250,187,-167,131,0
D1,16/12/2018,RB Leipzig,Mainz,4,1,2,1,-250,375,650,-179,141,-1.5
D1,18/12/2018,Fortuna Dusseldorf,Dortmund,2,1,1,0,600,350,-227,-189,146,1.5
D1,18/12/2018,Hertha,Augsburg,2,2,2,2,130,240,210,-132,106,-0.5
D1,18/12/2018,M'gladbach,Nurnberg,2,0,0,0,-278,450,600,-208,162,-1.5
D1,18/12/2018,Wolfsburg,Stuttgart,2,0,2,0,-152,275,450,-110,-112,-1
D1,19/12/2018,Bayern Munich,RB Leipzig,1,0,0,0,-278,425,700,-244,182,-1.5
D1,19/12/2018,Freiburg,Hannover,1,1,1,1,-118,260,300,-130,104,-0.25
D1,19/12/2018,Mainz,Ein Frankfurt,2,2,2,2,220,250,120,-135,108,0
D1,19/12/2018,Schalke 04,Leverkusen,1,2,1,2,140,250,190,-116,-106,-0.25
D1,19/12/2018,Werder Bremen,Hoffenheim,1,1,0,1,210,320,104,-270,199,0.5
D1,21/12/2018,Dortmund,M'gladbach,2,1,1,1,-200,350,475,-233,176,-1
D1,22/12/2018,Ein Frankfurt,Bayern Munich,0,3,0,1,475,375,-200,-222,167,1
D1,22/12/2018,Hannover,Fortuna Dusseldorf,0,1,0,0,120,240,230,-139,112,0
D1,22/12/2018,Leverkusen,Hertha,3,1,2,1,-139,300,350,-167,133,-1
D1,22/12/2018,Nurnberg,Freiburg,0,1,0,1,162,230,170,-103,-120,0
D1,22/12/2018,RB Leipzig,Werder Bremen,3,2,2,0,-227,350,600,-208,159,-1.5
D1,22/12/2018,Stuttgart,Schalke 04,1,3,0,1,220,230,130,109,-135,0
D1,23/12/2018,Augsburg,Wolfsburg,2,3,0,2,160,230,175,-103,-120,-0.25
D1,23/12/2018,Hoffenheim,Mainz,1,1,1,1,-227,350,550,-256,190,-1.5
D1,18/01/2019,Hoffenheim,Bayern Munich,1,3,0,2,500,400,-227,-256,194,1
D1,19/01/2019,Augsburg,Fortuna Dusseldorf,1,2,0,1,-111,260,300,-132,107,-1
D1,19/01/2019,Ein Frankfurt,Freiburg,3,1,3,0,-154,300,425,-133,108,-1
D1,19/01/2019,Hannover,Werder Bremen,0,1,0,1,225,260,115,-152,122,0
D1,19/01/2019,Leverkusen,M'gladbach,0,1,0,1,100,270,260,-200,157,-0.5
D1,19/01/2019,RB Leipzig,Dortmund,0,1,0,1,150,250,175,-147,118,0
D1,19/01/2019,Stuttgart,Mainz,2,3,0,2,140,230,190,-109,-112,0
D1,20/01/2019,Nurnberg,Hertha,1,3,1,1,250,240,110,-102,-122,0.25
D1,20/01/2019,Schalke 04,Wolfsburg,2,1,1,1,120,230,240,133,-167,0
D1,25/01/2019,Hertha,Schalke 04,2,2,2,2,150,225,187,109,-133,-0.25
D1,26/01/2019,Dortmund,Hannover,5,1,1,0,-625,650,1400,-294,187,-2
D1,26/01/2019,Freiburg,Hoffenheim,2,4,1,1,250,300,-105,-208,162,0.25
D1,26/01/2019,Mainz,Nurnberg,2,1,1,1,-152,280,425,-120,-102,-1
D1,26/01/2019,M'gladbach,Augsburg,2,0,0,0,-152,300,400,-159,127,-1
D1,26/01/2019,Werder Bremen,Ein Frankfurt,2,2,1,1,155,250,170,-189,149,-0.25
D1,26/01/2019,Wolfsburg,Leverkusen,0,3,0,1,162,250,160,-152,122,0.25
D1,27/01/2019,Bayern Munich,Stuttgart,4,1,1,1,-1250,1200,2000,-417,288,-2.5
D1,27/01/2019,Fortuna Dusseldorf,RB Leipzig,0,4,0,3,300,260,-111,-135,108,0.5
D1,01/02/2019,Hannover,RB Leipzig,0,3,0,1,450,333,-189,-164,131,1
D1,02/02/2019,Ein Frankfurt,Dortmund,1,1,1,1,230,260,115,-189,149,0.5
D1,02/02/2019,Hertha,Wolfsburg,0,1,0,0,130,230,225,-116,-106,0
D1,02/02/2019,Hoffenheim,Fortuna Dusseldorf,1,1,1,0,-227,350,550,-270,205,-1.5
D1,02/02/2019,Leverkusen,Bayern Munich,3,1,0,1,450,350,-182,-227,174,1
D1,02/02/2019,Nurnberg,Werder Bremen,1,1,0,0,275,260,100,-152,121,0.25
D1,02/02/2019,Schalke 04,M'gladbach,0,2,0,0,140,240,200,-112,-110,0
D1,03/02/2019,Augsburg,Mainz,3,0,2,0,110,250,240,-125,101,-0.25
D1,03/02/2019,Stuttgart,Freiburg,2,2,0,1,115,240,240,-108,-115,-0.5
D1,08/02/2019,Mainz,Leverkusen,1,5,1,4,280,280,-111,-182,144,0.75
D1,09/02/2019,Bayern Munich,Schalke 04,3,1,2,1,-500,600,1200,-250,189,-2
D1,09/02/2019,Dortmund,Hoffenheim,3,3,2,0,-152,320,375,-294,219,-1
D1,09/02/2019,Freiburg,Wolfsburg,3,3,1,1,187,240,145,-101,-122,0
D1,09/02/2019,Hannover,Nurnberg,2,0,1,0,120,240,225,103,-128,-0.5
D1,09/02/2019,M'gladbach,Hertha,0,3,0,1,-175,320,450,-130,105,-1
D1,09/02/2019,RB Leipzig,Ein Frankfurt,0,0,0,0,-120,300,300,-167,134,-1
D1,10/02/2019,Fortuna Dusseldorf,Stuttgart,3,0,1,0,110,250,250,-116,-106,-0.5
D1,10/02/2019,Werder Bremen,Augsburg,4,0,3,0,-139,280,350,-156,125,-1
D1,15/02/2019,Augsburg,Bayern Munich,2,3,2,2,1400,500,-500,-263,200,2
D1,16/02/2019,Hertha,Werder Bremen,1,1,1,0,140,250,190,-143,114,-0.25
D1,16/02/2019,Hoffenheim,Hannover,3,0,2,0,-333,500,750,-313,234,-1.5
D1,16/02/2019,Schalke 04,Freiburg,0,0,0,0,-143,275,425,-111,-112,-1
D1,16/02/2019,Stuttgart,RB Leipzig,1,3,1,1,425,300,-154,-143,113,1
D1,16/02/2019,Wolfsburg,Mainz,3,0,1,0,-139,300,350,-132,106,-1
D1,17/02/2019,Ein Frankfurt,M'gladbach,1,1,1,0,130,260,200,-167,131,-0.25
D1,17/02/2019,Leverkusen,Fortuna Dusseldorf,2,0,1,0,-227,375,550,-227,174,-1
D1,18/02/2019,Nurnberg,Dortmund,0,0,0,0,650,400,-250,-185,144,1.5
D1,22/02/2019,Werder Bremen,Stuttgart,1,1,1,1,-189,333,475,-149,120,-1
D1,23/02/2019,Bayern Munich,Hertha,1,0,0,0,-556,600,1600,-278,206,-2
D1,23/02/2019,Fortuna Dusseldorf,Nurnberg,2,1,0,1,-139,275,400,-111,-111,-1
D1,23/02/2019,Freiburg,Augsburg,5,1,3,0,115,250,230,-114,-109,-0.5
D1,23/02/2019,Mainz,Schalke 04,3,0,1,0,180,240,150,-108,-115,0
D1,23/02/2019,M'gladbach,Wolfsburg,0,3,0,1,-133,280,375,-118,-105,-1
D1,24/02/2019,Dortmund,Leverkusen,3,2,2,1,-125,320,300,-208,160,-1
D1,24/02/2019,Hannover,Ein Frankfurt,0,3,0,0,375,275,-133,-156,125,1
D1,25/02/2019,RB Leipzig,Hoffenheim,1,1,0,1,-125,300,300,-238,180,-0.5
D1,01/03/2019,Augsburg,Dortmund,2,1,1,0,475,350,-189,-167,133,1
D1,02/03/2019,Ein Frankfurt,Hoffenheim,3,2,1,1,137,275,180,-250,188,-0.5
D1,02/03/2019,Hertha,Mainz,2,1,0,0,-118,260,333,-122,-101,-1
D1,02/03/2019,Leverkusen,Freiburg,2,0,1,0,-227,350,650,-217,168,-1.5
D1,02/03/2019,M'gladbach,Bayern Munich,1,5,1,2,450,350,-175,-179,142,1
D1,02/03/2019,Nurnberg,RB Leipzig,0,1,0,1,550,333,-200,-133,108,1
D1,02/03/2019,Schalke 04,Fortuna Dusseldorf,0,4,0,1,-120,275,320,-115,-108,-1
D1,03/03/2019,Stuttgart,Hannover,5,1,3,0,-139,300,350,-135,110,-1
D1,03/03/2019,Wolfsburg,Werder Bremen,1,1,0,0,115,250,230,-133,108,-0.5
D1,08/03/2019,Werder Bremen,Schalke 04,4,2,1,1,105,250,260,-111,-111,-0.25
D1,09/03/2019,Bayern Munich,Wolfsburg,6,0,2,0,-400,550,900,-250,188,-1.5
D1,09/03/2019,Dortmund,Stuttgart,3,1,0,0,-357,450,1000,-200,156,-1.5
D1,09/03/2019,Freiburg,Hertha,2,1,1,0,155,225,187,101,-123,-0.25
D1,09/03/2019,Mainz,M'gladbach,0,1,0,0,230,240,120,-135,109,0.5
D1,09/03/2019,RB Leipzig,Augsburg,0,0,0,0,-278,400,750,-167,133,-1.5
D1,10/03/2019,Hannover,Leverkusen,2,3,0,2,750,475,-333,-222,172,1.5
D1,10/03/2019,Hoffenheim,Nurnberg,2,1,1,0,-400,475,1100,-250,191,-2
D1,11/03/2019,Fortuna Dusseldorf,Ein Frankfurt,0,3,0,0,175,240,155,-149,121,0.25
D1,15/03/2019,M'gladbach,Freiburg,1,1,1,1,-189,290,525,-147,119,-1.25
D1,16/03/2019,Augsburg,Hannover,3,1,0,1,-164,333,400,-149,121,-1
D1,16/03/2019,Hertha,Dortmund,2,3,2,1,320,275,-118,-141,113,1
D1,16/03/2019,Schalke 04,RB Leipzig,0,1,0,1,275,260,100,-103,-119,0.25
D1,16/03/2019,Stuttgart,Hoffenheim,1,1,0,1,270,300,-118,-227,176,0.5
D1,16/03/2019,Wolfsburg,Fortuna Dusseldorf,5,2,1,1,-133,275,375,-133,108,-0.75
D1,17/03/2019,Bayern Munich,Mainz,6,0,3,0,-833,800,1600,-303,230,-2.5
D1,17/03/2019,Ein Frankfurt,Nurnberg,1,0,1,0,-250,400,650,-164,131,-1.5
D1,17/03/2019,Leverkusen,Werder Bremen,1,3,0,2,-167,320,425,-227,172,-1
D1,29/03/2019,Hoffenheim,Leverkusen,4,1,1,1,137,280,170,-286,212,0
D1,30/03/2019,Dortmund,Wolfsburg,2,0,0,0,-200,333,550,-185,-222,-1.5
D1,30/03/2019,Fortuna Dusseldorf,M'gladbach,3,1,3,0,200,250,130,-127,103,0.25
D1,30/03/2019,Freiburg,Bayern Munich,1,1,1,1,1100,550,-455,-244,185,1.5
D1,30/03/2019,Nurnberg,Augsburg,3,0,0,0,187,230,150,103,-127,0
D1,30/03/2019,RB Leipzig,Hertha,5,0,2,0,-200,333,550,-135,111,-1
D1,30/03/2019,Werder Bremen,Mainz,3,1,2,0,-164,333,400,-154,125,-1
D1,31/03/2019,Ein Frankfurt,Stuttgart,3,0,1,0,-227,400,550,-189,146,-1.5
D1,31/03/2019,Hannover,Schalke 04,0,1,0,1,350,260,-125,-116,-106,1
D1,05/04/2019,Mainz,Freiburg,5,0,3,0,120,230,240,-120,-103,-0.25
D1,06/04/2019,Bayern Munich,Dortmund,5,0,4,0,-189,375,425,-238,183,-1
D1,06/04/2019,Hertha,Fortuna Dusseldorf,1,2,1,1,-111,260,300,-119,-103,-1
D1,06/04/2019,Leverkusen,RB Leipzig,2,4,2,1,130,275,190,-169,135,-0.25
D1,06/04/2019,Schalke 04,Ein Frankfurt,1,2,1,1,230,250,115,-116,-105,0.25
D1,06/04/2019,Stuttgart,Nurnberg,1,1,0,1,-125,275,350,-108,-115,-1
D1,06/04/2019,Wolfsburg,Hannover,3,1,1,1,-303,450,750,-182,144,-1.5
D1,07/04/2019,Augsburg,Hoffenheim,0,4,0,1,260,333,-120,-278,208,0.5
D1,07/04/2019,M'gladbach,Werder Bremen,1,1,0,0,105,260,240,-156,125,-0.25
D1,12/04/2019,Nurnberg,Schalke 04,1,1,0,0,240,225,125,107,-132,0.25
D1,13/04/2019,Dortmund,Mainz,2,1,2,0,-333,475,850,-222,171,-1.5
D1,13/04/2019,Hannover,M'gladbach,0,1,0,0,425,333,-167,-175,139,1
D1,13/04/2019,RB Leipzig,Wolfsburg,2,0,2,0,-175,320,475,-152,122,-1
D1,13/04/2019,Stuttgart,Leverkusen,0,1,0,0,320,320,-133,-196,155,1
D1,13/04/2019,Werder Bremen,Freiburg,2,1,0,0,-167,300,475,-154,124,-1
D1,14/04/2019,Ein Frankfurt,Augsburg,1,3,1,2,-222,350,550,-189,148,-1
D1,14/04/2019,Fortuna Dusseldorf,Bayern Munich,1,4,0,2,1100,650,-556,-313,229,2
D1,14/04/2019,Hoffenheim,Hertha,2,0,1,0,-250,400,550,-294,222,-1
D1,20/04/2019,Augsburg,Stuttgart,6,0,3,0,105,250,260,-137,110,-0.25
D1,20/04/2019,Bayern Munich,Werder Bremen,1,0,0,0,-714,700,1800,-400,278,-2.5
D1,20/04/2019,Leverkusen,Nurnberg,2,0,0,0,-333,475,850,-238,180,-1.5
D1,20/04/2019,Mainz,Fortuna Dusseldorf,3,1,1,1,110,260,240,-156,125,-0.25
D1,20/04/2019,M'gladbach,RB Leipzig,1,2,0,1,200,275,125,-135,109,0
D1,20/04/2019,Schalke 04,Hoffenheim,2,5,0,2,260,300,-111,-192,151,0.75
D1,21/04/2019,Freiburg,Dortmund,0,4,0,1,500,333,-189,-172,137,1
D1,21/04/2019,Hertha,Hannover,0,0,0,0,-189,333,500,-179,140,-1
D1,22/04/2019,Wolfsburg,Ein Frankfurt,1,1,0,0,155,260,155,-154,123,-0.25
D1,26/04/2019,Augsburg,Leverkusen,1,4,1,1,350,333,-152,-217,165,1
D1,27/04/2019,Dortmund,Schalke 04,2,4,1,2,-333,450,800,-200,155,-1.5
D1,27/04/2019,Ein Frankfurt,Hertha,0,0,0,0,-250,375,600,-227,173,-1.5
D1,27/04/2019,Fortuna Dusseldorf,Werder Bremen,4,1,2,1,220,240,120,-169,135,0.5
D1,27/04/2019,Hannover,Mainz,1,0,0,0,200,240,130,-159,127,0.5
D1,27/04/2019,RB Leipzig,Freiburg,2,1,1,0,-400,450,1100,-196,154,-1.5
D1,27/04/2019,Stuttgart,M'gladbach,1,0,0,0,250,250,105,-152,122,0.5
D1,28/04/2019,Hoffenheim,Wolfsburg,1,4,1,1,-222,375,500,-323,239,-1.5
D1,28/04/2019,Nurnberg,Bayern Munich,1,1,0,0,1400,700,-714,-417,286,2.5
D1,03/05/2019,Mainz,RB Leipzig,3,3,1,2,350,320,-143,-213,164,1
D1,04/05/2019,Bayern Munich,Hannover,3,1,2,0,-3333,2000,3300,-714,452,-3.5
D1,04/05/2019,Hertha,Stuttgart,3,1,2,0,120,260,210,-156,126,-0.5
D1,04/05/2019,M'gladbach,Hoffenheim,2,2,0,1,170,300,130,-303,226,0
D1,04/05/2019,Werder Bremen,Dortmund,2,2,0,2,225,275,105,-200,155,0.5
D1,04/05/2019,Wolfsburg,Nurnberg,2,0,1,0,-175,333,450,-161,129,-1
D1,05/05/2019,Freiburg,Fortuna Dusseldorf,1,1,1,1,110,275,220,-164,130,-0.5
D1,05/05/2019,Leverkusen,Ein Frankfurt,6,1,6,1,-164,350,400,-238,178,-1
