Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,BbAv>2.5,BbAv<2.5,BbAHh
D1,17/10/15,Hamburg,Leverkusen,0,0,0,0,375,250,-125,-109,-115,0.75
D1,17/10/15,Schalke 04,Hertha,2,1,1,0,-133,275,375,-130,104,-0.75
D1,17/10/15,Werder Bremen,Bayern Munich,0,1,0,1,1600,600,-556,-250,186,2
D1,17/10/15,Wolfsburg,Hoffenheim,4,2,2,1,-161,333,400,-200,153,-1
D1,18/10/15,FC Koln,Hannover,0,1,0,1,-105,250,300,-105,-118,-0.5
D1,18/10/15,Stuttgart,Ingolstadt,1,0,0,0,-125,275,333,-132,104,-0.75
D1,23/10/15,Hoffenheim,Hamburg,0,1,0,0,110,260,240,-128,102,-0.5
D1,24/10/15,Bayern Munich,FC Koln,4,0,2,0,-1000,800,2800,-270,199,-2.5
D1,24/10/15,Darmstadt,Wolfsburg,0,1,0,0,375,275,-133,-109,-115,0.5
D1,24/10/15,Hannover,Ein Frankfurt,1,2,0,0,150,240,180,-141,111,0
D1,24/10/15,Ingolstadt,Hertha,0,1,0,1,140,220,210,129,-164,-0.25
D1,24/10/15,Leverkusen,Stuttgart,4,3,0,0,-175,333,450,-204,156,-1
D1,24/10/15,Mainz,Werder Bremen,1,3,0,3,105,250,260,-159,124,-0.5
D1,25/10/15,Dortmund,Augsburg,5,1,3,0,-500,600,1200,-270,200,-2
D1,25/10/15,M'gladbach,Schalke 04,3,1,1,1,115,250,230,-147,116,-0.5
D1,30/10/15,Ein Frankfurt,Bayern Munich,0,0,0,0,1400,700,-588,-286,210,2
D1,31/10/15,Augsburg,Mainz,3,3,1,2,130,240,210,-122,-103,-0.25
D1,31/10/15,FC Koln,Hoffenheim,0,0,0,0,105,250,240,-127,101,-0.25
D1,31/10/15,Hertha,M'gladbach,1,4,0,2,200,230,140,-103,-120,0
D1,31/10/15,Schalke 04,Ingolstadt,1,1,0,1,-125,250,375,-105,-119,-0.5
D1,31/10/15,Werder Bremen,Dortmund,1,3,1,2,650,400,-250,-227,173,1.25
D1,31/10/15,Wolfsburg,Leverkusen,2,1,1,1,163,240,170,-143,113,0
D1,01/11/15,Hamburg,Hannover,1,2,1,0,100,230,300,112,-143,-0.5
D1,01/11/15,Stuttgart,Darmstadt,2,0,0,0,-149,300,400,-141,111,-0.75
D1,06/11/15,Hannover,Hertha,1,3,0,1,163,230,170,117,-147,0
D1,07/11/15,Bayern Munich,Stuttgart,4,0,4,0,-1000,1000,2000,-435,308,-2.75
D1,07/11/15,Darmstadt,Hamburg,1,1,0,1,175,200,180,138,-175,0
D1,07/11/15,Hoffenheim,Ein Frankfurt,0,0,0,0,110,260,240,-154,122,-0.25
D1,07/11/15,Leverkusen,FC Koln,1,2,1,1,-200,333,550,-156,124,-1
D1,07/11/15,Mainz,Wolfsburg,2,0,1,0,230,260,115,-154,122,0.25
D1,07/11/15,M'gladbach,Ingolstadt,0,0,0,0,-161,280,500,-118,-105,-0.75
D1,08/11/15,Augsburg,Werder Bremen,1,2,0,0,120,240,230,-135,107,-0.25
D1,08/11/15,Dortmund,Schalke 04,3,2,2,1,-333,500,750,-270,203,-1.5
D1,20/11/15,Hamburg,Dortmund,3,1,2,0,750,400,-278,-182,141,1.5
D1,21/11/15,Ein Frankfurt,Leverkusen,1,3,1,2,280,260,-105,-143,114,0.5
D1,21/11/15,FC Koln,Mainz,0,0,0,0,115,250,230,-123,-101,-0.25
D1,21/11/15,M'gladbach,Hannover,2,1,1,0,-200,320,600,-132,104,-1
D1,21/11/15,Schalke 04,Bayern Munich,1,3,1,1,1200,550,-455,-238,179,2
D1,21/11/15,Stuttgart,Augsburg,0,4,0,3,-105,280,260,-192,147,-0.5
D1,21/11/15,Wolfsburg,Werder Bremen,6,0,2,0,-175,300,475,-167,131,-1
D1,22/11/15,Hertha,Hoffenheim,1,0,1,0,100,250,280,-110,-114,-0.5
D1,22/11/15,Ingolstadt,Darmstadt,3,1,0,1,105,225,300,138,-175,-0.5
D1,27/11/15,Darmstadt,FC Koln,0,0,0,0,190,210,160,133,-169,0
D1,28/11/15,Bayern Munich,Hertha,2,0,2,0,-1250,1000,2500,-303,223,-2.5
D1,28/11/15,Hannover,Ingolstadt,4,0,3,0,160,220,180,130,-167,0
D1,28/11/15,Hoffenheim,M'gladbach,3,3,2,1,210,250,125,-132,105,0.25
D1,28/11/15,Mainz,Ein Frankfurt,2,1,2,0,120,250,220,-147,116,-0.25
D1,28/11/15,Werder Bremen,Hamburg,1,3,0,2,125,240,220,-114,-111,-0.25
D1,29/11/15,Augsburg,Wolfsburg,0,0,0,0,230,240,120,-139,109,0.25
D1,29/11/15,Dortmund,Stuttgart,4,1,2,1,-500,650,1100,-400,285,-2
D1,29/11/15,Leverkusen,Schalke 04,1,1,0,0,-161,320,425,-154,121,-0.75
D1,04/12/15,Schalke 04,Hannover,3,1,0,0,-167,300,475,-143,114,-1
D1,05/12/15,FC Koln,Augsburg,0,1,0,0,120,230,240,105,-132,-0.5
D1,05/12/15,Hamburg,Mainz,1,3,0,1,125,240,220,-110,-114,-0.25
D1,05/12/15,Hertha,Leverkusen,2,1,1,1,275,240,105,-104,-119,0.5
D1,05/12/15,Ingolstadt,Hoffenheim,1,1,0,0,125,230,230,117,-147,-0.25
D1,05/12/15,M'gladbach,Bayern Munich,3,1,0,0,800,425,-303,-204,157,1.5
D1,05/12/15,Wolfsburg,Dortmund,1,2,0,1,300,333,-133,-189,145,0.75
D1,06/12/15,Ein Frankfurt,Darmstadt,0,1,0,1,-110,240,333,105,-133,-0.5
D1,06/12/15,Stuttgart,Werder Bremen,1,1,1,0,-105,275,275,-196,150,-0.5
D1,11/12/15,Mainz,Stuttgart,0,0,0,0,105,260,250,-161,127,-0.5
D1,12/12/15,Bayern Munich,Ingolstadt,2,0,0,0,-1429,1200,2800,-250,185,-2.5
D1,12/12/15,Darmstadt,Hertha,0,4,0,2,210,210,150,143,-185,0
D1,12/12/15,Hoffenheim,Hannover,1,0,1,0,-125,250,350,-116,-108,-0.5
D1,12/12/15,Leverkusen,M'gladbach,5,0,1,0,-105,275,275,-161,126,-0.5
D1,12/12/15,Werder Bremen,FC Koln,1,1,1,0,150,230,188,-110,-114,0
D1,12/12/15,Wolfsburg,Hamburg,1,1,0,1,-175,320,475,-149,117,-1
D1,13/12/15,Augsburg,Schalke 04,2,1,1,0,163,250,163,-125,100,0
D1,13/12/15,Dortmund,Ein Frankfurt,4,1,1,1,-588,700,1400,-357,107,-2
D1,18/12/15,Schalke 04,Hoffenheim,1,0,1,0,-149,300,400,-145,115,-0.75
D1,19/12/15,Ein Frankfurt,Werder Bremen,2,1,1,1,125,240,220,-145,113,-0.25
D1,19/12/15,FC Koln,Dortmund,2,1,0,1,600,375,-227,-169,131,1
D1,19/12/15,Hamburg,Augsburg,0,1,0,0,140,230,200,105,-133,-0.25
D1,19/12/15,Hannover,Bayern Munich,0,1,0,1,1400,550,-500,-204,155,2
D1,19/12/15,Ingolstadt,Leverkusen,0,1,0,0,375,250,-125,107,-135,0.5
D1,19/12/15,Stuttgart,Wolfsburg,3,1,2,1,250,260,100,-159,124,0.25
D1,20/12/15,Hertha,Mainz,2,0,1,0,115,240,240,101,-127,-0.25
D1,20/12/15,M'gladbach,Darmstadt,3,2,1,1,-200,333,550,-133,106,-1
D1,22/01/16,Hamburg,Bayern Munich,1,2,0,1,1200,550,-455,-204,156,2
D1,23/01/16,FC Koln,Stuttgart,1,3,1,1,115,250,230,-116,-108,-0.25
D1,23/01/16,Hannover,Darmstadt,1,2,1,1,130,230,220,119,-152,-0.25
D1,23/01/16,Hertha,Augsburg,0,0,0,0,120,230,240,121,-154,-0.25
D1,23/01/16,Hoffenheim,Leverkusen,1,1,1,0,333,280,-125,-145,115,0.75
D1,23/01/16,Ingolstadt,Mainz,1,0,1,0,140,220,210,133,-169,-0.25
D1,23/01/16,M'gladbach,Dortmund,1,3,0,1,350,320,-143,-222,165,0.75
D1,24/01/16,Ein Frankfurt,Wolfsburg,3,2,0,1,260,250,105,-147,116,0.25
D1,24/01/16,Schalke 04,Werder Bremen,1,3,1,1,-149,300,400,-161,127,-0.75
D1,29/01/16,Mainz,M'gladbach,1,0,1,0,160,240,170,-139,110,0
D1,30/01/16,Augsburg,Ein Frankfurt,0,0,0,0,-105,260,300,-133,105,-0.5
D1,30/01/16,Darmstadt,Schalke 04,0,2,0,1,240,240,115,-104,-120,0.25
D1,30/01/16,Dortmund,Ingolstadt,2,0,0,0,-588,600,1800,-200,154,-2
D1,30/01/16,Leverkusen,Hannover,3,0,1,0,-400,500,1100,-200,154,-1.5
D1,30/01/16,Stuttgart,Hamburg,2,1,0,0,-105,260,280,-133,106,-0.5
D1,30/01/16,Werder Bremen,Hertha,3,3,0,2,150,230,180,100,-125,0
D1,31/01/16,Bayern Munich,Hoffenheim,2,0,1,0,-1250,1200,2000,-357,253,-2.5
D1,31/01/16,Wolfsburg,FC Koln,1,1,0,0,-175,300,475,-139,110,-1
D1,05/02/16,M'gladbach,Werder Bremen,5,1,2,0,-143,300,350,-217,160,-0.75
D1,06/02/16,Ein Frankfurt,Stuttgart,2,4,0,2,170,260,150,-179,136,0
D1,06/02/16,Hannover,Mainz,0,1,0,1,175,230,160,-110,-115,0
D1,06/02/16,Hertha,Dortmund,0,0,0,0,550,333,-200,-143,112,1
D1,06/02/16,Ingolstadt,Augsburg,2,1,0,1,150,210,210,149,-196,-0.25
D1,06/02/16,Leverkusen,Bayern Munich,0,0,0,0,425,320,-167,-141,110,1
D1,06/02/16,Schalke 04,Wolfsburg,3,0,2,0,145,250,180,-152,119,-0.25
D1,07/02/16,Hamburg,FC Koln,1,1,0,1,150,220,200,116,-147,0
D1,07/02/16,Hoffenheim,Darmstadt,0,2,0,1,100,230,300,109,-139,-0.5
D1,12/02/16,Mainz,Schalke 04,2,1,1,0,190,240,145,-116,-108,0.5
D1,13/02/16,Darmstadt,Leverkusen,1,2,1,0,375,275,-133,-103,-123,0.75
D1,13/02/16,Dortmund,Hannover,1,0,0,0,-714,750,1600,-345,247,-2.5
D1,13/02/16,FC Koln,Ein Frankfurt,3,1,1,1,-110,280,280,-135,106,-0.5
D1,13/02/16,Stuttgart,Hertha,2,0,0,0,110,250,250,-128,102,-0.25
D1,13/02/16,Werder Bremen,Hoffenheim,1,1,1,1,120,250,225,-149,117,-0.25
D1,13/02/16,Wolfsburg,Ingolstadt,2,0,2,0,-137,260,425,106,-133,-0.75
D1,14/02/16,Augsburg,Bayern Munich,1,3,0,1,1200,500,-455,-172,133,1.5
D1,14/02/16,Hamburg,M'gladbach,3,2,2,1,230,260,110,-137,109,0.25
D1,19/02/16,Ein Frankfurt,Hamburg,0,0,0,0,125,250,200,-132,103,-0.25
D1,20/02/16,Bayern Munich,Darmstadt,3,1,0,1,-1250,1100,2500,-294,216,-2.75
D1,20/02/16,Hertha,Wolfsburg,1,1,0,0,175,230,160,115,-145,0
D1,20/02/16,Hoffenheim,Mainz,3,2,1,1,140,240,190,-110,-115,-0.25
D1,20/02/16,Ingolstadt,Werder Bremen,2,0,1,0,110,230,260,106,-135,-0.25
D1,20/02/16,M'gladbach,FC Koln,1,0,1,0,-110,260,300,-143,113,-0.5
D1,21/02/16,Hannover,Augsburg,0,1,0,1,163,230,175,101,-130,0
D1,21/02/16,Leverkusen,Dortmund,0,1,0,0,240,250,110,-122,-102,0.25
D1,21/02/16,Schalke 04,Stuttgart,1,1,1,0,115,275,210,-182,137,-0.25
D1,26/02/16,FC Koln,Hertha,0,1,0,1,110,230,275,131,-169,-0.5
D1,27/02/16,Hamburg,Ingolstadt,1,1,1,0,140,200,230,142,-185,-0.25
D1,27/02/16,Stuttgart,Hannover,1,2,1,1,-189,300,550,-164,127,-1
D1,27/02/16,Werder Bremen,Darmstadt,2,2,1,1,110,240,260,-108,-116,-0.25
D1,27/02/16,Wolfsburg,Bayern Munich,0,2,0,0,800,350,-250,-167,128,1.25
D1,28/02/16,Augsburg,M'gladbach,2,2,0,1,170,240,160,-139,109,0.25
D1,28/02/16,Dortmund,Hoffenheim,3,1,0,1,-556,600,1600,-323,233,-2
D1,28/02/16,Ein Frankfurt,Schalke 04,0,0,0,0,220,240,125,-156,122,0.25
D1,28/02/16,Mainz,Leverkusen,3,1,2,0,275,250,100,-109,-116,0.25
D1,01/03/16,Hannover,Wolfsburg,0,4,0,1,320,275,-118,-122,-104,0.5
D1,01/03/16,Ingolstadt,FC Koln,1,1,1,0,150,210,200,177,-233,-0.25
D1,02/03/16,Bayern Munich,Mainz,1,2,0,1,-769,800,2000,-294,214,-2.5
D1,02/03/16,Darmstadt,Dortmund,0,2,0,1,700,375,-250,-154,122,1.25
D1,02/03/16,Hertha,Ein Frankfurt,2,0,0,0,-118,260,333,100,-127,-0.5
D1,02/03/16,Hoffenheim,Augsburg,2,1,1,1,125,240,230,-135,107,-0.25
D1,02/03/16,Leverkusen,Werder Bremen,1,4,0,1,-227,375,600,-217,164,-1
D1,02/03/16,M'gladbach,Stuttgart,4,0,1,0,105,280,240,-250,184,-0.5
D1,02/03/16,Schalke 04,Hamburg,3,2,1,1,-118,260,333,-115,-110,-0.5
D1,05/03/16,Augsburg,Leverkusen,3,3,2,0,190,230,150,101,-128,0
D1,05/03/16,Dortmund,Bayern Munich,0,0,0,0,210,240,130,-132,103,0.25
D1,05/03/16,Ein Frankfurt,Ingolstadt,1,1,0,1,150,220,200,131,-169,0
D1,05/03/16,FC Koln,Schalke 04,1,3,1,2,140,220,210,102,-128,0
D1,05/03/16,Stuttgart,Hoffenheim,5,1,2,0,-110,260,300,-222,167,-0.5
D1,05/03/16,Werder Bremen,Hannover,4,1,2,1,-137,280,375,-149,117,-0.75
D1,05/03/16,Wolfsburg,M'gladbach,2,1,2,1,-105,275,260,-185,141,-0.5
D1,06/03/16,Hamburg,Hertha,2,0,0,0,188,210,163,133,-172,0
D1,06/03/16,Mainz,Darmstadt,0,0,0,0,-133,260,400,110,-141,-0.75
D1,11/03/16,Hertha,Schalke 04,2,0,1,0,140,220,200,109,-137,-0.25
D1,12/03/16,Bayern Munich,Werder Bremen,5,0,2,0,-769,800,2000,-333,242,-2.5
D1,12/03/16,Darmstadt,Augsburg,2,2,2,0,180,210,170,116,-147,0.25
D1,12/03/16,Hannover,FC Koln,0,2,0,1,250,230,115,-106,-119,0.25
D1,12/03/16,Hoffenheim,Wolfsburg,1,0,1,0,240,260,110,-175,136,0.25
D1,12/03/16,Ingolstadt,Stuttgart,3,3,1,1,200,220,150,-105,-119,0.25
D1,12/03/16,M'gladbach,Ein Frankfurt,3,0,1,0,-175,333,450,-222,167,-1
D1,13/03/16,Dortmund,Mainz,2,0,1,0,-278,400,750,-175,135,-1.5
D1,13/03/16,Leverkusen,Hamburg,1,0,1,0,-149,275,450,-135,106,-1
D1,18/03/16,Schalke 04,M'gladbach,2,1,0,0,145,250,180,-132,105,-0.25
D1,19/03/16,Ein Frankfurt,Hannover,1,0,1,0,-118,260,333,-115,-110,-0.5
D1,19/03/16,FC Koln,Bayern Munich,0,1,0,1,1000,400,-345,-152,120,1.5
D1,19/03/16,Hamburg,Hoffenheim,1,3,1,2,125,240,220,-115,-110,-0.25
D1,19/03/16,Hertha,Ingolstadt,2,1,0,0,105,220,300,158,-208,-0.5
D1,19/03/16,Werder Bremen,Mainz,1,1,1,1,138,240,200,-137,108,-0.25
D1,19/03/16,Wolfsburg,Darmstadt,1,1,0,0,-227,333,700,-133,105,-1
D1,20/03/16,Augsburg,Dortmund,1,3,1,1,550,333,-200,-147,116,1
D1,20/03/16,Stuttgart,Leverkusen,0,2,0,1,130,250,190,-196,150,-0.25
D1,01/04/16,Leverkusen,Wolfsburg,3,0,1,0,100,220,300,-127,102,-0.5
D1,02/04/16,Bayern Munich,Ein Frankfurt,1,0,1,0,-769,800,2000,-333,238,-2.5
D1,02/04/16,Darmstadt,Stuttgart,2,2,1,2,240,230,120,-133,105,0.25
D1,02/04/16,Dortmund,Werder Bremen,3,2,0,0,-500,600,1200,-286,211,-2
D1,02/04/16,Hannover,Hamburg,0,3,0,0,210,225,138,115,-145,0.25
D1,02/04/16,Ingolstadt,Schalke 04,3,0,2,0,175,200,170,122,-154,0
D1,02/04/16,Mainz,Augsburg,4,2,2,2,110,240,260,100,-125,-0.25
D1,03/04/16,Hoffenheim,FC Koln,1,1,0,0,138,230,210,-116,-108,-0.25
D1,03/04/16,M'gladbach,Hertha,5,0,1,0,-120,260,333,-108,-116,-0.5
D1,08/04/16,Hertha,Hannover,2,2,1,1,-200,320,600,-103,-122,-1
D1,09/04/16,Ein Frankfurt,Hoffenheim,0,2,0,0,130,225,210,-135,107,-0.25
D1,09/04/16,Hamburg,Darmstadt,1,2,0,1,105,240,260,125,-159,-0.25
D1,09/04/16,Ingolstadt,M'gladbach,1,0,0,0,220,240,120,100,-125,0.25
D1,09/04/16,Stuttgart,Bayern Munich,1,3,0,1,500,333,-200,-222,165,1.25
D1,09/04/16,Werder Bremen,Augsburg,1,2,1,0,105,240,250,-152,119,-0.25
D1,09/04/16,Wolfsburg,Mainz,1,1,0,0,120,240,225,-128,102,-0.25
D1,10/04/16,FC Koln,Leverkusen,0,2,0,2,210,225,130,106,-135,0.25
D1,10/04/16,Schalke 04,Dortmund,2,2,0,0,320,300,-137,-172,134,1
D1,15/04/16,Hannover,M'gladbach,2,0,0,0,450,300,-161,-164,128,0.75
D1,16/04/16,Augsburg,Stuttgart,1,0,1,0,145,260,175,-189,144,0
D1,16/04/16,Bayern Munich,Schalke 04,3,0,0,0,-556,650,1400,-256,191,-2
D1,16/04/16,Darmstadt,Ingolstadt,2,0,0,0,155,220,188,128,-164,0
D1,16/04/16,Hoffenheim,Hertha,2,1,1,1,138,240,200,-103,-122,-0.25
D1,16/04/16,Leverkusen,Ein Frankfurt,3,0,0,0,-278,425,700,-167,128,-1.5
D1,16/04/16,Werder Bremen,Wolfsburg,3,2,1,1,150,250,175,-167,129,0
D1,17/04/16,Dortmund,Hamburg,3,0,2,0,-303,425,800,-208,157,-1.5
D1,17/04/16,Mainz,FC Koln,2,3,1,0,110,240,260,104,-132,-0.25
D1,22/04/16,Hamburg,Werder Bremen,2,1,2,0,160,250,163,-139,111,0
D1,23/04/16,FC Koln,Darmstadt,4,1,2,1,-105,230,333,117,-149,-0.5
D1,23/04/16,Hertha,Bayern Munich,0,2,0,0,800,350,-250,-139,111,1.25
D1,23/04/16,Ingolstadt,Hannover,2,2,2,0,-110,240,333,-103,-122,-0.5
D1,23/04/16,Schalke 04,Leverkusen,2,3,2,0,200,230,140,-127,101,0.25
D1,23/04/16,Stuttgart,Dortmund,0,3,0,2,375,320,-154,-200,153,0.75
D1,23/04/16,Wolfsburg,Augsburg,0,2,0,1,-125,275,333,-156,123,-0.75
D1,24/04/16,Ein Frankfurt,Mainz,2,1,1,1,188,230,150,-112,-111,0
D1,24/04/16,M'gladbach,Hoffenheim,3,1,2,0,-161,320,425,-217,163,-1
D1,29/04/16,Augsburg,FC Koln,0,0,0,0,145,225,200,-115,-110,0
D1,30/04/16,Bayern Munich,M'gladbach,1,1,1,0,-250,400,650,-233,170,-1.5
D1,30/04/16,Darmstadt,Ein Frankfurt,1,2,1,0,150,220,200,104,-132,0
D1,30/04/16,Dortmund,Wolfsburg,5,1,2,0,-278,400,750,-217,162,-1.5
D1,30/04/16,Hannover,Schalke 04,1,3,1,2,280,300,-118,-182,139,0.75
D1,30/04/16,Hoffenheim,Ingolstadt,2,1,1,1,-125,260,360,-109,-116,-0.75
D1,30/04/16,Leverkusen,Hertha,2,1,2,1,-161,275,500,-122,-102,-1
D1,30/04/16,Mainz,Hamburg,0,0,0,0,-125,275,333,-132,104,-0.75
D1,02/05/16,Werder Bremen,Stuttgart,6,2,3,1,105,260,250,-227,170,-0.25
D1,07/05/16,Ein Frankfurt,Dortmund,1,0,1,0,600,375,-222,-213,160,1.25
D1,07/05/16,FC Koln,Werder Bremen,0,0,0,0,180,275,138,-200,152,0.25
D1,07/05/16,Hamburg,Wolfsburg,0,1,0,0,170,240,163,-132,105,0
D1,07/05/16,Hannover,Hoffenheim,1,0,1,0,240,275,105,-200,152,0.5
D1,07/05/16,Hertha,Darmstadt,1,2,1,1,-133,260,400,-119,-105,-0.75
D1,07/05/16,Ingolstadt,Bayern Munich,1,2,1,2,1400,600,-556,-164,128,2
D1,07/05/16,M'gladbach,Leverkusen,2,1,1,1,-110,280,280,-204,159,-0.5
D1,07/05/16,Schalke 04,Augsburg,1,1,0,0,-143,320,350,-204,155,-0.75
D1,07/05/16,Stuttgart,Mainz,1,3,1,1,110,280,220,-227,167,-0.25
