Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,B365>2.5,B365<2.5,AHCh
D1,02/10/2021,14:30,Dortmund,Augsburg,2,1,1,1,-455,550,1100,-278,220,-2
D1,02/10/2021,14:30,Hertha,Freiburg,1,2,0,1,190,240,140,-103,-108,0.25
D1,02/10/2021,14:30,Stuttgart,Hoffenheim,3,1,1,0,162,275,145,-227,175,0.25
D1,02/10/2021,14:30,Wolfsburg,M'gladbach,1,3,1,2,110,260,240,-139,110,-0.5
D1,02/10/2021,17:30,RB Leipzig,Bochum,3,0,0,0,-500,600,1100,-250,200,-2
D1,03/10/2021,14:30,Mainz,Union Berlin,1,2,1,0,105,250,260,100,-125,-0.25
D1,03/10/2021,16:30,Bayern Munich,Ein Frankfurt,1,2,1,1,-625,700,1400,-500,350,-2.75
D1,03/10/2021,18:30,Bielefeld,Leverkusen,0,4,0,2,400,300,-164,-139,110,0.75
D1,15/10/2021,19:30,Hoffenheim,FC Koln,5,0,1,0,100,290,230,-227,175,-0.5
D1,16/10/2021,14:30,Dortmund,Mainz,3,1,1,0,-250,400,650,-227,175,-1.25
D1,16/10/2021,14:30,Ein Frankfurt,Hertha,1,2,0,1,-133,280,350,-125,100,-0.75
D1,16/10/2021,14:30,Freiburg,RB Leipzig,1,1,0,1,300,300,-118,-152,120,0.5
D1,16/10/2021,14:30,Greuther Furth,Bochum,0,1,0,0,137,250,190,-139,110,-0.25
D1,16/10/2021,14:30,Union Berlin,Wolfsburg,2,0,0,0,170,225,170,110,-139,0
D1,16/10/2021,17:30,M'gladbach,Stuttgart,1,1,1,1,-200,375,500,-189,150,-1
D1,17/10/2021,14:30,Leverkusen,Bayern Munich,1,5,0,5,375,360,-167,-357,275,1
D1,17/10/2021,16:30,Augsburg,Bielefeld,1,1,1,0,125,220,240,120,-152,-0.25
D1,22/10/2021,19:30,Mainz,Augsburg,4,1,3,0,-164,280,475,100,-125,-0.75
D1,23/10/2021,14:30,Bayern Munich,Hoffenheim,4,0,2,0,-714,800,1400,-500,350,-2.25
D1,23/10/2021,14:30,Bielefeld,Dortmund,1,3,0,2,500,350,-200,-164,130,1
D1,23/10/2021,14:30,RB Leipzig,Greuther Furth,4,1,0,1,-833,750,2000,-303,240,-2.5
D1,23/10/2021,14:30,Wolfsburg,Freiburg,0,2,0,1,110,230,260,110,-139,-0.25
D1,23/10/2021,17:30,Hertha,M'gladbach,1,0,1,0,275,250,100,-139,110,0.25
D1,24/10/2021,14:30,FC Koln,Leverkusen,2,2,0,2,230,280,105,-189,150,0.25
D1,24/10/2021,16:30,Stuttgart,Union Berlin,1,1,0,1,137,250,190,-111,-111,-0.25
D1,24/10/2021,18:30,Bochum,Ein Frankfurt,2,0,1,0,220,250,120,-125,100,0.5
D1,29/10/2021,19:30,Hoffenheim,Hertha,2,0,2,0,-152,300,375,-152,120,-0.75
D1,30/10/2021,14:30,Bielefeld,Mainz,1,2,1,1,275,250,100,110,-139,0.25
D1,30/10/2021,14:30,Dortmund,FC Koln,2,0,1,0,-222,400,500,-250,200,-1.25
D1,30/10/2021,14:30,Freiburg,Greuther Furth,3,1,2,0,-278,400,700,-164,130,-1.25
D1,30/10/2021,14:30,Leverkusen,Wolfsburg,0,2,0,0,-111,275,300,-125,100,-0.5
D1,30/10/2021,14:30,Union Berlin,Bayern Munich,2,5,1,3,800,475,-333,-250,200,1.5
D1,30/10/2021,17:30,Ein Frankfurt,RB Leipzig,1,1,0,1,320,300,-133,-189,150,0.75
D1,31/10/2021,14:30,Augsburg,Stuttgart,4,1,1,1,200,230,140,-105,-102,0
D1,31/10/2021,16:30,M'gladbach,Bochum,2,1,2,0,-278,400,750,-189,150,-1.5
D1,05/11/2021,19:30,Mainz,M'gladbach,1,1,0,1,162,260,155,-139,110,0
D1,06/11/2021,14:30,Bayern Munich,Freiburg,2,1,1,0,-625,700,1400,-400,300,-2.25
D1,06/11/2021,14:30,Bochum,Hoffenheim,2,0,0,0,280,280,-111,-164,130,0.5
D1,06/11/2021,14:30,Stuttgart,Bielefeld,0,1,0,1,-125,280,333,-125,100,-0.5
D1,06/11/2021,14:30,Wolfsburg,Augsburg,1,0,1,0,-200,320,550,-125,100,-1
D1,06/11/2021,17:30,RB Leipzig,Dortmund,2,1,1,0,-111,280,280,-175,137,-0.5
D1,07/11/2021,14:30,Hertha,Leverkusen,1,1,1,0,250,275,100,-139,110,0.25
D1,07/11/2021,16:30,FC Koln,Union Berlin,2,2,1,2,105,250,260,-139,110,-0.5
D1,07/11/2021,18:30,Greuther Furth,Ein Frankfurt,1,2,0,0,275,275,-105,-139,110,0.5
D1,19/11/2021,19:30,Augsburg,Bayern Munich,2,1,2,1,1400,700,-625,-333,250,2.25
D1,20/11/2021,14:30,Bielefeld,Wolfsburg,2,2,1,0,320,250,-111,105,-118,0.5
D1,20/11/2021,14:30,Dortmund,Stuttgart,2,1,0,0,-303,450,700,-227,175,-1.5
D1,20/11/2021,14:30,Hoffenheim,RB Leipzig,2,0,1,0,300,333,-133,-175,137,0.75
D1,20/11/2021,14:30,Leverkusen,Bochum,1,0,1,0,-278,400,800,-189,150,-1.25
D1,20/11/2021,14:30,M'gladbach,Greuther Furth,4,0,3,0,-357,500,900,-227,175,-1.75
D1,20/11/2021,17:30,Union Berlin,Hertha,2,0,2,0,100,250,280,120,-152,-0.5
D1,21/11/2021,14:30,Freiburg,Ein Frankfurt,0,2,0,2,100,260,260,-139,110,-0.5
D1,21/11/2021,16:30,Mainz,FC Koln,1,1,1,0,110,260,240,-139,110,-0.5
D1,26/11/2021,19:30,Stuttgart,Mainz,2,1,1,1,190,230,145,108,-118,0
D1,27/11/2021,14:30,Bochum,Freiburg,2,1,0,0,220,240,125,103,-111,0.25
D1,27/11/2021,14:30,FC Koln,M'gladbach,4,1,0,0,170,280,137,-175,137,0.25
D1,27/11/2021,14:30,Greuther Furth,Hoffenheim,3,6,1,2,375,333,-154,-189,150,1
D1,27/11/2021,14:30,Hertha,Augsburg,1,1,1,0,105,225,280,120,-152,-0.5
D1,27/11/2021,14:30,Wolfsburg,Dortmund,1,3,1,1,190,250,137,-112,104,0
D1,27/11/2021,17:30,Bayern Munich,Bielefeld,1,0,0,0,-1429,1100,2600,-455,333,-3
D1,28/11/2021,14:30,Ein Frankfurt,Union Berlin,2,1,1,0,130,250,200,-103,-104,-0.25
D1,28/11/2021,16:30,RB Leipzig,Leverkusen,1,3,0,2,-118,300,280,-189,150,-0.5
D1,03/12/2021,19:30,Union Berlin,RB Leipzig,2,1,1,1,250,270,100,-139,110,0.5
D1,04/12/2021,14:30,Augsburg,Bochum,2,3,0,3,130,240,210,104,-116,-0.25
D1,04/12/2021,14:30,Bielefeld,FC Koln,1,1,0,1,240,250,110,-115,103,0.25
D1,04/12/2021,14:30,Hoffenheim,Ein Frankfurt,3,2,2,1,-111,280,275,-175,137,-0.5
D1,04/12/2021,14:30,Leverkusen,Greuther Furth,7,1,3,1,-455,550,1100,-303,240,-2
D1,04/12/2021,14:30,Mainz,Wolfsburg,3,0,2,0,150,230,187,110,-139,-0.25
D1,04/12/2021,17:30,Dortmund,Bayern Munich,2,3,1,2,300,333,-133,-303,240,0.5
D1,05/12/2021,14:30,Stuttgart,Hertha,2,2,2,1,120,240,230,-101,-110,-0.25
D1,05/12/2021,16:30,M'gladbach,Freiburg,0,6,0,6,-120,275,320,-139,110,-0.75
D1,10/12/2021,19:30,FC Koln,Augsburg,0,2,0,0,-154,300,400,-139,110,-0.75
D1,11/12/2021,14:30,Bayern Munich,Mainz,2,1,0,1,-500,650,1100,-303,240,-2
D1,11/12/2021,14:30,Bochum,Dortmund,1,1,1,0,500,350,-200,-227,175,1.25
D1,11/12/2021,14:30,Freiburg,Hoffenheim,1,2,1,1,130,250,200,-164,130,-0.25
D1,11/12/2021,14:30,Hertha,Bielefeld,2,0,0,0,100,230,300,100,-125,-0.5
D1,11/12/2021,14:30,RB Leipzig,M'gladbach,4,1,2,0,-133,320,320,-189,150,-0.5
D1,11/12/2021,17:30,Wolfsburg,Stuttgart,0,2,0,1,-125,275,333,-106,-101,-0.5
D1,12/12/2021,14:30,Greuther Furth,Union Berlin,1,0,0,0,375,300,-143,-139,110,0.5
D1,12/12/2021,16:30,Ein Frankfurt,Leverkusen,5,2,2,2,220,280,110,-175,137,0.25
D1,14/12/2021,17:30,Stuttgart,Bayern Munich,0,5,0,1,800,500,-357,-278,220,1.75
D1,14/12/2021,19:30,Bielefeld,Bochum,2,0,0,0,130,240,210,-103,-104,-0.25
D1,14/12/2021,19:30,Mainz,Hertha,4,0,2,0,-111,250,320,104,-112,-0.5
D1,14/12/2021,19:30,Wolfsburg,FC Koln,2,3,1,1,110,250,240,-111,103,-0.25
D1,15/12/2021,17:30,M'gladbach,Ein Frankfurt,2,3,1,1,-105,280,260,-152,120,-0.25
D1,15/12/2021,19:30,Augsburg,RB Leipzig,1,1,0,1,550,375,-222,-164,130,1.25
D1,15/12/2021,19:30,Dortmund,Greuther Furth,3,0,1,0,-1000,900,2000,-400,300,-2.5
D1,15/12/2021,19:30,Leverkusen,Hoffenheim,2,2,1,0,-125,300,300,-227,175,-0.5
D1,15/12/2021,19:30,Union Berlin,Freiburg,0,0,0,0,140,240,190,105,-118,-0.25
D1,17/12/2021,19:30,Bayern Munich,Wolfsburg,4,0,1,0,-556,700,1200,-333,250,-2
D1,18/12/2021,14:30,Bochum,Union Berlin,0,1,0,1,190,240,137,100,-125,0.25
D1,18/12/2021,14:30,Ein Frankfurt,Mainz,1,0,1,0,125,250,200,-125,100,-0.25
D1,18/12/2021,14:30,Greuther Furth,Augsburg,0,0,0,0,190,240,137,-104,-106,0.25
D1,18/12/2021,14:30,Hoffenheim,M'gladbach,1,1,0,1,-105,280,250,-200,162,-0.5
D1,18/12/2021,14:30,RB Leipzig,Bielefeld,0,2,0,0,-500,600,1200,-189,150,-2
D1,18/12/2021,17:30,Hertha,Dortmund,3,2,0,1,425,333,-175,-175,137,1
D1,19/12/2021,14:30,Freiburg,Leverkusen,2,1,1,1,175,250,145,-152,120,0
D1,19/12/2021,16:30,FC Koln,Stuttgart,1,0,0,0,-111,290,260,-164,130,-0.5
D1,07/01/2022,19:30,Bayern Munich,M'gladbach,1,2,1,2,-303,475,700,-357,275,-1.75
D1,08/01/2022,14:30,Freiburg,Bielefeld,2,2,1,0,-167,300,475,100,-111,-0.75
D1,08/01/2022,14:30,Greuther Furth,Stuttgart,0,0,0,0,275,260,-105,-115,103,0.25
D1,08/01/2022,14:30,Hoffenheim,Augsburg,3,1,2,1,-189,333,475,-164,130,-1
D1,08/01/2022,14:30,Leverkusen,Union Berlin,2,2,1,1,-125,280,320,-139,110,-0.75
D1,08/01/2022,14:30,RB Leipzig,Mainz,4,1,1,0,-125,275,333,-139,110,-0.75
D1,08/01/2022,17:30,Ein Frankfurt,Dortmund,2,3,2,0,250,290,-105,-227,175,0.5
D1,09/01/2022,14:30,Hertha,FC Koln,1,3,0,2,175,250,150,-139,110,0
D1,09/01/2022,16:30,Bochum,Wolfsburg,1,0,0,0,250,240,110,-104,-106,0.25
D1,14/01/2022,19:30,Dortmund,Freiburg,5,1,3,0,-227,400,475,-250,200,-1.25
D1,15/01/2022,14:30,FC Koln,Bayern Munich,0,4,0,2,700,475,-303,-333,250,1.5
D1,15/01/2022,14:30,Mainz,Bochum,1,0,0,0,-154,275,450,100,-111,-0.75
D1,15/01/2022,14:30,Stuttgart,RB Leipzig,0,2,0,1,500,300,-175,-175,137,1
D1,15/01/2022,14:30,Union Berlin,Hoffenheim,2,1,1,1,187,250,140,-139,110,0.25
D1,15/01/2022,14:30,Wolfsburg,Hertha,0,0,0,0,-105,260,280,-101,-110,-0.5
D1,15/01/2022,17:30,M'gladbach,Leverkusen,1,2,0,0,155,280,145,-227,175,0
D1,16/01/2022,14:30,Augsburg,Ein Frankfurt,1,1,1,1,230,250,115,-118,105,0.25
D1,16/01/2022,16:30,Bielefeld,Greuther Furth,2,2,1,1,-105,260,300,107,-120,-0.5
D1,21/01/2022,19:30,Ein Frankfurt,Bielefeld,0,2,0,2,-133,275,375,-120,107,-0.75
D1,22/01/2022,14:30,Freiburg,Stuttgart,2,0,1,0,-111,260,300,102,-114,-0.5
D1,22/01/2022,14:30,Greuther Furth,Mainz,2,1,1,0,400,260,-133,102,-114,0.5
D1,22/01/2022,14:30,Hoffenheim,Dortmund,2,3,1,1,200,300,110,-250,200,0.5
D1,22/01/2022,14:30,Leverkusen,Augsburg,5,1,2,0,-227,350,600,-175,137,-1.25
D1,22/01/2022,14:30,M'gladbach,Union Berlin,1,2,1,1,115,260,220,-118,105,-0.5
D1,22/01/2022,17:30,Bochum,FC Koln,2,2,1,2,220,240,125,-139,110,0.25
D1,23/01/2022,14:30,RB Leipzig,Wolfsburg,2,0,0,0,-189,333,500,-139,110,-1
D1,23/01/2022,16:30,Hertha,Bayern Munich,1,4,0,2,1000,550,-500,-278,220,2
D1,04/02/2022,19:30,Hertha,Bochum,1,1,1,0,115,260,225,-111,100,-0.25
D1,05/02/2022,14:30,Augsburg,Union Berlin,2,0,1,0,175,230,160,105,-118,0
D1,05/02/2022,14:30,Bielefeld,M'gladbach,1,1,1,1,240,260,110,-125,100,0.25
D1,05/02/2022,14:30,FC Koln,Freiburg,1,0,1,0,130,250,200,-139,110,0
D1,05/02/2022,14:30,Mainz,Hoffenheim,2,0,0,0,160,240,170,-139,110,0
D1,05/02/2022,14:30,Stuttgart,Ein Frankfurt,2,3,1,1,170,240,162,-125,100,0
D1,05/02/2022,17:30,Bayern Munich,RB Leipzig,3,2,2,1,-250,450,500,-278,220,-1.5
D1,06/02/2022,14:30,Dortmund,Leverkusen,2,5,1,3,-105,320,230,-250,200,-0.5
D1,06/02/2022,16:30,Wolfsburg,Greuther Furth,4,1,1,1,-175,280,500,-106,-104,-1
D1,11/02/2022,19:30,RB Leipzig,FC Koln,3,1,1,0,-227,375,600,-200,162,-1.25
D1,12/02/2022,14:30,Bochum,Bayern Munich,4,2,4,1,900,650,-455,-357,275,2.25
D1,12/02/2022,14:30,Ein Frankfurt,Wolfsburg,0,2,0,1,120,260,220,-104,-106,-0.25
D1,12/02/2022,14:30,Freiburg,Mainz,1,1,0,1,115,230,250,103,-115,-0.25
D1,12/02/2022,14:30,Greuther Furth,Hertha,2,1,1,0,200,225,145,-101,-110,0
D1,12/02/2022,14:30,M'gladbach,Augsburg,3,2,1,0,-154,333,375,-152,120,-1
D1,12/02/2022,17:30,Leverkusen,Stuttgart,4,2,1,0,-250,375,600,-227,175,-1.5
D1,13/02/2022,14:30,Union Berlin,Dortmund,0,3,0,2,300,275,-120,-164,130,0.5
D1,13/02/2022,16:30,Hoffenheim,Bielefeld,2,0,1,0,-200,333,475,-152,120,-1.25
D1,18/02/2022,19:30,Mainz,Leverkusen,3,2,0,1,210,275,115,-139,110,0.25
D1,19/02/2022,14:30,Augsburg,Freiburg,1,2,1,2,210,240,130,103,-115,0.25
D1,19/02/2022,14:30,Bielefeld,Union Berlin,1,0,0,0,200,225,145,120,-152,0.25
D1,19/02/2022,14:30,Stuttgart,Bochum,1,1,0,0,120,240,230,-105,-105,-0.25
D1,19/02/2022,14:30,Wolfsburg,Hoffenheim,1,2,1,0,170,250,155,-139,110,0.25
D1,19/02/2022,17:30,FC Koln,Ein Frankfurt,1,0,0,0,125,250,210,-164,130,-0.25
D1,20/02/2022,14:30,Bayern Munich,Greuther Furth,4,1,0,1,-1429,1200,2500,-714,450,-3
D1,20/02/2022,16:30,Dortmund,M'gladbach,6,0,2,0,-167,320,425,-227,175,-0.75
D1,20/02/2022,18:30,Hertha,RB Leipzig,1,6,0,1,550,320,-189,-152,120,1.25
D1,25/02/2022,19:30,Hoffenheim,Stuttgart,2,1,0,0,-200,350,475,-189,150,-1
D1,26/02/2022,14:30,Freiburg,Hertha,3,0,1,0,-182,333,450,-139,110,-1.25
D1,26/02/2022,14:30,Greuther Furth,FC Koln,1,1,0,0,260,260,100,-139,110,0.5
D1,26/02/2022,14:30,Leverkusen,Bielefeld,3,0,1,0,-278,425,700,-189,150,-1.5
D1,26/02/2022,14:30,M'gladbach,Wolfsburg,2,2,1,2,100,240,275,-125,100,-0.5
D1,26/02/2022,14:30,Union Berlin,Mainz,3,1,1,0,160,230,175,120,-152,0
D1,26/02/2022,17:30,Ein Frankfurt,Bayern Munich,0,1,0,0,500,400,-227,-303,240,1.25
D1,27/02/2022,14:30,Bochum,RB Leipzig,0,1,0,0,400,300,-154,-152,120,0.75
D1,27/02/2022,16:30,Augsburg,Dortmund,1,1,0,1,400,333,-164,-200,162,0.5
D1,04/03/2022,19:30,Bielefeld,Augsburg,0,1,0,0,150,225,190,110,-139,-0.25
D1,05/03/2022,14:30,Bayern Munich,Leverkusen,1,1,1,1,-250,475,500,-400,300,-1.5
D1,05/03/2022,14:30,Bochum,Greuther Furth,2,1,1,0,-139,275,375,100,-111,-0.75
D1,05/03/2022,14:30,Hertha,Ein Frankfurt,1,4,0,1,230,240,115,-139,110,0.25
D1,05/03/2022,14:30,RB Leipzig,Freiburg,1,1,0,1,-164,320,425,-152,120,-1
D1,05/03/2022,14:30,Wolfsburg,Union Berlin,1,0,1,0,120,220,250,120,-152,-0.25
D1,05/03/2022,17:30,Stuttgart,M'gladbach,3,2,1,2,210,260,115,-139,110,0
D1,06/03/2022,16:30,FC Koln,Hoffenheim,0,1,0,0,162,260,155,-189,150,0.25
D1,12/03/2022,14:30,Freiburg,Wolfsburg,3,2,2,0,110,250,240,110,-139,-0.5
D1,12/03/2022,14:30,Hoffenheim,Bayern Munich,1,1,1,1,375,375,-182,-357,275,1.25
D1,12/03/2022,14:30,Union Berlin,Stuttgart,1,1,1,0,110,250,250,103,-115,-0.25
D1,12/03/2022,17:30,M'gladbach,Hertha,2,0,1,0,-175,333,425,-189,150,-1
D1,13/03/2022,14:30,Leverkusen,FC Koln,0,1,0,0,-164,320,425,-200,162,-0.75
D1,13/03/2022,16:30,Dortmund,Bielefeld,1,0,1,0,-357,500,900,-227,175,-1.5
D1,13/03/2022,16:30,Ein Frankfurt,Bochum,2,1,0,1,-111,250,320,-125,100,-1
D1,13/03/2022,18:30,Greuther Furth,RB Leipzig,1,6,1,4,750,400,-278,-175,137,1.5
D1,16/03/2022,17:30,Mainz,Dortmund,0,1,0,0,300,280,-118,-164,130,0.25
D1,18/03/2022,19:30,Bochum,M'gladbach,0,2,0,0,180,260,137,-139,110,0.25
D1,19/03/2022,14:30,Greuther Furth,Freiburg,0,0,0,0,375,300,-143,-125,100,0.75
D1,19/03/2022,14:30,Hertha,Hoffenheim,3,0,1,0,320,320,-139,-175,137,0.5
D1,19/03/2022,14:30,Mainz,Bielefeld,4,0,1,0,-167,275,500,120,-152,-1
D1,19/03/2022,14:30,Stuttgart,Augsburg,3,2,1,2,100,260,260,-104,-106,-0.5
D1,19/03/2022,17:30,Bayern Munich,Union Berlin,4,0,3,0,-625,700,1200,-333,250,-2.25
D1,20/03/2022,14:30,RB Leipzig,Ein Frankfurt,0,0,0,0,-227,350,650,-175,137,-1.25
D1,20/03/2022,16:30,Wolfsburg,Leverkusen,0,2,0,0,200,240,130,-139,110,0.25
D1,20/03/2022,18:30,FC Koln,Dortmund,1,1,1,1,250,275,100,-175,137,0.5
D1,01/04/2022,19:30,Union Berlin,FC Koln,1,0,0,0,125,230,230,110,-139,-0.25
D1,02/04/2022,14:30,Bielefeld,Stuttgart,1,1,0,1,200,240,135,103,-115,0.25
D1,02/04/2022,14:30,Ein Frankfurt,Greuther Furth,0,0,0,0,-227,375,550,-164,130,-1.5
D1,02/04/2022,14:30,Freiburg,Bayern Munich,1,4,0,0,450,375,-200,-227,175,1.25
D1,02/04/2022,14:30,Hoffenheim,Bochum,1,2,0,1,-200,333,550,-175,137,-1.25
D1,02/04/2022,14:30,Leverkusen,Hertha,2,1,2,1,-250,425,500,-227,175,-1.25
D1,02/04/2022,17:30,Dortmund,RB Leipzig,1,4,0,2,150,260,162,-189,150,-0.25
D1,03/04/2022,14:30,Augsburg,Wolfsburg,3,0,1,0,180,240,150,110,-139,0
D1,03/04/2022,16:30,M'gladbach,Mainz,1,1,1,0,125,240,220,-139,110,-0.25
D1,06/04/2022,17:30,Augsburg,Mainz,2,1,1,0,230,230,125,106,-119,0.25
D1,08/04/2022,19:30,Stuttgart,Dortmund,0,2,0,1,290,310,-125,-164,130,0.5
D1,09/04/2022,14:30,Bayern Munich,Augsburg,1,0,0,0,-909,900,1800,-455,333,-2.5
D1,09/04/2022,14:30,FC Koln,Mainz,3,2,0,1,145,240,190,-103,-108,0
D1,09/04/2022,14:30,Greuther Furth,M'gladbach,0,2,0,2,375,300,-143,-152,120,0.75
D1,09/04/2022,14:30,Wolfsburg,Bielefeld,4,0,2,0,-152,280,425,-103,-108,-0.75
D1,09/04/2022,17:30,Hertha,Union Berlin,1,4,0,1,187,220,160,120,-152,0.25
D1,10/04/2022,14:30,Bochum,Leverkusen,0,0,0,0,300,320,-125,-164,130,0.5
D1,10/04/2022,16:30,Ein Frankfurt,Freiburg,1,2,0,1,140,240,190,-125,110,-0.25
D1,10/04/2022,18:30,RB Leipzig,Hoffenheim,3,0,3,0,-200,375,500,-227,175,-1.25
D1,16/04/2022,14:30,Augsburg,Hertha,0,1,0,0,-111,250,320,-110,-101,-0.5
D1,16/04/2022,14:30,Dortmund,Wolfsburg,6,1,5,0,-189,333,475,-175,137,-1
D1,16/04/2022,14:30,Freiburg,Bochum,3,0,2,0,-154,300,425,-108,-103,-1
D1,16/04/2022,14:30,Mainz,Stuttgart,0,0,0,0,105,250,260,-105,-105,-0.5
D1,16/04/2022,17:30,M'gladbach,FC Koln,1,3,0,3,105,260,250,-164,130,-0.25
D1,17/04/2022,14:30,Bielefeld,Bayern Munich,0,3,0,2,1200,650,-556,-303,240,2.25
