Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,B365>2.5,B365<2.5,AHCh
SP1,12/08/2022,20:00,Osasuna,Sevilla,2,1,1,1,220,210,140,162,-200,0.25
SP1,13/08/2022,16:00,Celta,Espanol,2,2,1,0,-125,275,375,100,-125,-0.75
SP1,13/08/2022,18:00,Valladolid,Villarreal,0,3,0,0,290,260,-111,-101,-110,0.25
SP1,13/08/2022,20:00,Barcelona,Vallecano,0,0,0,0,-455,600,1100,-189,150,-1.75
SP1,14/08/2022,16:30,Cadiz,Sociedad,0,1,0,1,260,220,120,137,-175,0.25
SP1,14/08/2022,18:30,Valencia,Girona,1,0,1,0,-118,240,350,110,-139,-0.5
SP1,14/08/2022,21:00,Almeria,Real Madrid,1,2,1,0,650,400,-250,-175,137,1.25
SP1,15/08/2022,16:30,Ath Bilbao,Mallorca,0,0,0,0,-167,275,550,110,-139,-1
SP1,15/08/2022,18:30,Getafe,Ath Madrid,0,3,0,1,400,210,-111,175,-227,0.5
SP1,15/08/2022,20:30,Betis,Elche,3,0,2,0,-227,350,600,-125,100,-1
SP1,19/08/2022,19:00,Espanol,Vallecano,0,2,0,1,145,210,210,150,-189,0
SP1,19/08/2022,21:00,Sevilla,Valladolid,1,1,0,0,-200,320,550,-102,-109,-1
SP1,20/08/2022,16:30,Osasuna,Cadiz,2,0,1,0,-111,225,350,137,-175,-0.5
SP1,20/08/2022,18:30,Mallorca,Betis,1,2,0,1,210,220,140,120,-152,0.25
SP1,20/08/2022,21:00,Celta,Real Madrid,1,4,1,2,350,320,-152,-152,120,0.75
SP1,21/08/2022,16:30,Ath Bilbao,Valencia,1,0,1,0,-125,275,350,110,-139,-0.75
SP1,21/08/2022,18:30,Ath Madrid,Villarreal,0,2,0,0,-118,250,333,105,-118,-0.5
SP1,21/08/2022,21:00,Sociedad,Barcelona,1,4,1,1,230,260,110,-125,100,0.25
SP1,22/08/2022,19:00,Elche,Almeria,1,1,1,1,150,220,200,120,-152,-0.25
SP1,22/08/2022,21:00,Girona,Getafe,3,1,1,0,180,190,190,200,-250,-0.25
SP1,26/08/2022,19:00,Girona,Celta,0,1,0,0,180,210,175,120,-152,0
SP1,26/08/2022,21:00,Betis,Osasuna,1,0,1,0,-125,260,375,-104,-106,-0.5
SP1,27/08/2022,16:30,Elche,Sociedad,0,1,0,1,260,220,115,130,-164,0.5
SP1,27/08/2022,18:30,Vallecano,Mallorca,0,2,0,1,105,225,300,137,-175,-0.5
SP1,27/08/2022,21:00,Almeria,Sevilla,2,1,1,1,260,225,115,120,-152,0.25
SP1,28/08/2022,16:30,Getafe,Villarreal,0,0,0,0,333,240,-118,137,-175,0.75
SP1,28/08/2022,18:30,Barcelona,Valladolid,4,0,2,0,-714,750,1400,-278,220,-2.25
SP1,28/08/2022,21:00,Espanol,Real Madrid,1,3,1,1,550,375,-222,-164,130,1.25
SP1,29/08/2022,19:00,Cadiz,Ath Bilbao,0,4,0,1,260,220,115,150,-189,0.25
SP1,29/08/2022,21:00,Valencia,Ath Madrid,0,1,0,0,300,230,100,120,-152,0.5
SP1,02/09/2022,20:00,Celta,Cadiz,3,0,0,0,-152,260,450,130,-164,-0.75
SP1,03/09/2022,13:00,Mallorca,Girona,1,1,0,0,115,220,260,137,-175,-0.25
SP1,03/09/2022,15:15,Real Madrid,Betis,2,1,1,1,-250,425,550,-227,175,-1.5
SP1,03/09/2022,17:30,Sociedad,Ath Madrid,1,1,0,1,190,220,155,130,-164,0
SP1,03/09/2022,20:00,Sevilla,Barcelona,0,3,0,2,350,260,-125,-125,100,0.75
SP1,04/09/2022,13:00,Osasuna,Vallecano,2,1,0,0,100,210,333,130,-164,-0.25
SP1,04/09/2022,15:15,Ath Bilbao,Espanol,0,1,0,0,-189,300,550,106,-119,-1
SP1,04/09/2022,17:30,Villarreal,Elche,4,0,2,0,-303,400,900,-139,110,-1.25
SP1,04/09/2022,20:00,Valencia,Getafe,5,1,3,0,-111,220,350,162,-200,-0.5
SP1,05/09/2022,20:00,Valladolid,Almeria,1,0,0,0,130,230,210,110,-139,-0.25
SP1,09/09/2022,20:00,Girona,Valladolid,2,1,1,1,125,225,240,120,-152,-0.25
SP1,10/09/2022,13:00,Vallecano,Valencia,2,1,1,0,162,210,187,110,-139,0
SP1,10/09/2022,15:15,Espanol,Sevilla,2,3,1,3,187,225,150,120,-152,0
SP1,10/09/2022,17:30,Cadiz,Barcelona,0,4,0,0,1200,550,-455,-164,130,1.5
SP1,10/09/2022,20:00,Ath Madrid,Celta,4,1,1,0,-164,280,500,100,-125,-0.5
SP1,11/09/2022,13:00,Real Madrid,Mallorca,4,1,1,1,-400,500,1000,-200,162,-1.5
SP1,11/09/2022,15:15,Elche,Ath Bilbao,1,4,0,4,300,260,-111,120,-152,0.75
SP1,11/09/2022,17:30,Getafe,Sociedad,2,1,1,0,275,200,115,162,-200,0.5
SP1,11/09/2022,20:00,Betis,Villarreal,1,0,0,0,180,240,150,-110,-101,0.25
SP1,12/09/2022,20:00,Almeria,Osasuna,0,1,0,1,160,225,175,120,-152,0
SP1,16/09/2022,20:00,Valladolid,Cadiz,0,1,0,0,100,225,300,137,-175,-0.5
SP1,17/09/2022,13:00,Mallorca,Almeria,1,0,1,0,100,230,300,120,-152,-0.5
SP1,17/09/2022,15:15,Barcelona,Elche,3,0,2,0,-1250,1000,2500,-357,275,-2.75
SP1,17/09/2022,17:30,Valencia,Celta,3,0,1,0,130,220,230,120,-152,-0.25
SP1,17/09/2022,20:00,Ath Bilbao,Vallecano,3,2,3,1,-189,300,550,104,-116,-1
SP1,18/09/2022,13:00,Osasuna,Getafe,0,2,0,1,-125,240,400,162,-200,-0.75
SP1,18/09/2022,15:15,Villarreal,Sevilla,1,1,0,1,-143,280,400,-108,-103,-0.75
SP1,18/09/2022,17:30,Betis,Girona,2,1,1,1,-133,260,400,110,-139,-0.75
SP1,18/09/2022,17:30,Sociedad,Espanol,2,1,2,1,-143,260,400,103,-115,-0.75
SP1,18/09/2022,20:00,Ath Madrid,Real Madrid,1,2,0,2,210,240,130,-106,-104,0.25
SP1,30/09/2022,20:00,Ath Bilbao,Almeria,4,0,2,0,-303,400,850,-139,110,-1.25
SP1,01/10/2022,13:00,Cadiz,Villarreal,0,0,0,0,500,300,-175,105,-118,0.75
SP1,01/10/2022,15:15,Getafe,Valladolid,2,3,2,2,130,200,250,137,-175,-0.25
SP1,01/10/2022,17:30,Sevilla,Ath Madrid,0,2,0,1,200,220,150,130,-164,0.25
SP1,01/10/2022,20:00,Mallorca,Barcelona,0,1,0,1,800,400,-278,-164,130,1.5
