Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,B365>2.5,B365<2.5,AHCh
SP1,16/08/2019,20:00,Ath Bilbao,Barcelona,1,0,0,0,425,280,-154,-125,100,0.75
SP1,17/08/2019,16:00,Celta,Real Madrid,1,3,0,1,375,320,-154,-189,150,1
SP1,17/08/2019,18:00,Valencia,Sociedad,1,1,0,0,-152,275,450,100,-125,-0.75
SP1,17/08/2019,19:00,Mallorca,Eibar,2,1,1,0,180,220,160,130,-164,0
SP1,17/08/2019,20:00,Leganes,Osasuna,0,1,0,0,100,220,320,150,-189,-0.5
SP1,17/08/2019,20:00,Villarreal,Granada,4,4,1,1,-167,280,550,-125,100,-1
SP1,18/08/2019,16:00,Alaves,Levante,1,0,0,0,115,220,260,110,-139,-0.25
SP1,18/08/2019,18:00,Espanol,Sevilla,0,2,0,1,220,230,130,-111,-111,0.25
SP1,18/08/2019,20:00,Betis,Valladolid,1,2,0,0,-152,275,450,110,-139,-0.75
SP1,18/08/2019,21:00,Ath Madrid,Getafe,1,0,1,0,-227,333,700,120,-152,-1
SP1,23/08/2019,19:00,Granada,Sevilla,0,1,0,0,260,260,-105,-111,-111,0.5
SP1,23/08/2019,21:00,Levante,Villarreal,2,1,0,1,155,240,162,-139,110,0
SP1,24/08/2019,16:00,Osasuna,Eibar,0,0,0,0,150,220,190,130,-164,0
SP1,24/08/2019,18:00,Real Madrid,Valladolid,1,1,0,0,-500,550,1200,-278,220,-2
SP1,24/08/2019,20:00,Celta,Valencia,1,0,1,0,210,240,125,-111,-111,0.25
SP1,24/08/2019,20:00,Getafe,Ath Bilbao,1,1,1,1,160,200,190,200,-250,-0.25
SP1,25/08/2019,16:00,Alaves,Espanol,0,0,0,0,145,220,200,150,-189,0
SP1,25/08/2019,16:00,Mallorca,Sociedad,0,1,0,0,210,210,140,100,-125,0.25
SP1,25/08/2019,18:00,Leganes,Ath Madrid,0,1,0,0,375,240,-125,150,-189,0.5
SP1,25/08/2019,20:00,Barcelona,Betis,5,2,1,1,-400,500,900,-250,200,-1.25
SP1,30/08/2019,19:00,Sevilla,Celta,1,1,0,0,-189,320,500,-152,120,-1
SP1,30/08/2019,21:00,Ath Bilbao,Sociedad,2,0,2,0,130,210,240,150,-189,-0.25
SP1,31/08/2019,16:00,Osasuna,Barcelona,2,2,1,0,900,400,-303,-139,110,1
SP1,31/08/2019,18:00,Getafe,Alaves,1,1,1,1,-139,240,475,175,-227,-0.5
SP1,31/08/2019,18:00,Levante,Valladolid,2,0,0,0,100,250,275,-111,-111,-0.5
SP1,31/08/2019,20:00,Betis,Leganes,2,1,0,0,-105,230,333,150,-189,-0.25
SP1,01/09/2019,16:00,Valencia,Mallorca,2,0,1,0,-250,375,700,-139,110,-1.25
SP1,01/09/2019,18:00,Ath Madrid,Eibar,3,2,1,2,-250,300,900,120,-152,-1.25
SP1,01/09/2019,18:00,Espanol,Granada,0,3,0,1,105,230,300,130,-164,-0.5
SP1,01/09/2019,20:00,Villarreal,Real Madrid,2,2,1,1,260,300,-111,-250,200,0.5
SP1,13/09/2019,20:00,Mallorca,Ath Bilbao,0,0,0,0,240,210,130,175,-227,0.25
SP1,14/09/2019,12:00,Real Madrid,Levante,3,2,3,0,-455,550,1100,-333,250,-1.75
SP1,14/09/2019,15:00,Leganes,Villarreal,0,3,0,2,145,210,220,130,-164,0
SP1,14/09/2019,17:30,Sociedad,Ath Madrid,2,0,0,0,280,220,110,150,-189,0.25
SP1,14/09/2019,20:00,Barcelona,Valencia,5,2,2,1,-227,375,600,-189,150,-1
SP1,15/09/2019,11:00,Eibar,Espanol,1,2,0,0,100,230,300,120,-152,-0.5
SP1,15/09/2019,13:00,Alaves,Sevilla,0,1,0,1,320,220,100,130,-164,0.5
SP1,15/09/2019,15:00,Celta,Granada,0,2,0,1,-120,260,333,100,-125,-0.75
SP1,15/09/2019,17:30,Valladolid,Osasuna,1,1,0,0,115,210,275,150,-189,-0.25
SP1,15/09/2019,20:00,Betis,Getafe,1,1,0,1,120,210,260,137,-175,-0.25
SP1,20/09/2019,20:00,Osasuna,Betis,0,0,0,0,125,230,225,-111,-111,-0.25
SP1,21/09/2019,12:00,Villarreal,Valladolid,2,0,0,0,-164,300,450,-125,100,-0.75
SP1,21/09/2019,15:00,Levante,Eibar,0,0,0,0,130,240,210,-139,110,-0.25
SP1,21/09/2019,17:30,Ath Madrid,Celta,0,0,0,0,-250,333,850,100,-125,-1
SP1,21/09/2019,20:00,Granada,Barcelona,2,0,1,0,900,450,-333,-189,150,1.25
SP1,22/09/2019,11:00,Getafe,Mallorca,4,2,2,0,-118,225,400,162,-200,-0.75
SP1,22/09/2019,13:00,Espanol,Sociedad,1,3,0,2,200,225,145,130,-164,0
SP1,22/09/2019,15:00,Valencia,Leganes,1,1,1,1,-164,300,450,120,-152,-0.75
SP1,22/09/2019,17:30,Ath Bilbao,Alaves,2,0,1,0,-164,275,500,150,-189,-0.75
SP1,22/09/2019,20:00,Sevilla,Real Madrid,0,1,0,0,162,280,145,-189,150,0
SP1,24/09/2019,18:00,Valladolid,Granada,1,1,1,1,125,230,230,150,-189,-0.25
SP1,24/09/2019,19:00,Betis,Levante,3,1,1,1,-105,260,280,-164,130,-0.75
SP1,24/09/2019,20:00,Barcelona,Villarreal,2,1,2,1,-333,475,800,-333,250,-1.75
SP1,25/09/2019,18:00,Leganes,Ath Bilbao,1,1,0,0,187,200,170,220,-278,0
SP1,25/09/2019,18:00,Mallorca,Ath Madrid,0,2,0,1,550,260,-164,150,-189,0.75
SP1,25/09/2019,19:00,Valencia,Getafe,3,3,3,1,-111,230,350,137,-175,-0.25
SP1,25/09/2019,20:00,Real Madrid,Osasuna,2,0,1,0,-500,600,1200,-227,175,-1.25
SP1,26/09/2019,18:00,Eibar,Sevilla,3,2,0,2,250,230,115,100,-125,0.25
SP1,26/09/2019,19:00,Celta,Espanol,1,1,0,0,-118,250,320,100,-125,-0.75
SP1,26/09/2019,20:00,Sociedad,Alaves,3,0,3,0,-167,300,450,120,-152,-1
SP1,27/09/2019,20:00,Villarreal,Betis,5,1,1,0,-120,280,310,-164,130,-0.75
SP1,28/09/2019,12:00,Ath Bilbao,Valencia,0,1,0,1,120,220,250,137,-175,-0.5
SP1,28/09/2019,15:00,Getafe,Barcelona,0,2,0,1,333,240,-118,-111,-111,0.25
SP1,28/09/2019,17:30,Granada,Leganes,1,0,1,0,140,210,220,175,-227,-0.25
SP1,28/09/2019,20:00,Ath Madrid,Real Madrid,0,0,0,0,140,230,200,100,-125,-0.25
SP1,29/09/2019,11:00,Espanol,Valladolid,0,2,0,1,-105,230,320,130,-164,-0.25
SP1,29/09/2019,13:00,Eibar,Celta,2,0,0,0,125,230,225,100,-125,-0.25
SP1,29/09/2019,15:00,Alaves,Mallorca,2,0,0,0,120,220,250,162,-200,-0.25
SP1,29/09/2019,17:30,Levante,Osasuna,1,1,1,0,115,250,240,-111,-111,-0.25
SP1,29/09/2019,20:00,Sevilla,Sociedad,3,2,1,1,-118,250,350,-111,-111,-0.5
SP1,04/10/2019,20:00,Betis,Eibar,1,1,0,1,100,260,270,-125,100,-0.5
SP1,05/10/2019,12:00,Leganes,Levante,1,2,0,1,100,250,280,110,-139,-0.5
SP1,05/10/2019,15:00,Real Madrid,Granada,4,2,2,0,-357,475,900,-227,175,-1.5
SP1,05/10/2019,17:30,Valencia,Alaves,2,1,1,0,-200,333,550,110,-139,-1
SP1,05/10/2019,20:00,Osasuna,Villarreal,2,1,0,1,200,230,140,100,-125,0
SP1,06/10/2019,11:00,Mallorca,Espanol,2,0,1,0,145,225,200,150,-189,-0.25
SP1,06/10/2019,13:00,Celta,Ath Bilbao,1,0,0,0,170,200,187,150,-189,-0.25
SP1,06/10/2019,15:00,Valladolid,Ath Madrid,0,0,0,0,450,250,-139,130,-164,0.75
SP1,06/10/2019,17:30,Sociedad,Getafe,1,2,1,0,-111,240,333,150,-189,-0.25
SP1,06/10/2019,20:00,Barcelona,Sevilla,4,0,3,0,-200,320,600,-175,137,-1
SP1,18/10/2019,20:00,Granada,Osasuna,1,0,1,0,140,200,230,162,-200,-0.25
SP1,19/10/2019,12:00,Eibar,Barcelona,0,3,0,1,500,350,-200,-175,137,1.25
SP1,19/10/2019,15:00,Ath Madrid,Valencia,1,1,1,0,-175,275,500,110,-139,-1
SP1,19/10/2019,17:30,Getafe,Leganes,2,0,0,0,-118,210,425,200,-250,-0.25
SP1,19/10/2019,20:00,Mallorca,Real Madrid,1,0,1,0,550,300,-189,-175,137,1
SP1,20/10/2019,11:00,Alaves,Celta,2,0,0,0,190,200,162,175,-227,0
SP1,20/10/2019,13:00,Sociedad,Betis,3,1,2,1,-133,290,333,-152,120,-0.75
SP1,20/10/2019,15:00,Espanol,Villarreal,0,1,0,1,200,230,137,-111,-111,0.25
SP1,20/10/2019,17:30,Ath Bilbao,Valladolid,1,1,1,0,-152,240,550,150,-189,-0.75
SP1,20/10/2019,20:00,Sevilla,Levante,1,0,0,0,-303,450,800,-227,175,-1.5
SP1,25/10/2019,20:00,Villarreal,Alaves,4,1,1,0,-200,320,550,-111,-111,-1
SP1,26/10/2019,15:00,Leganes,Mallorca,1,0,1,0,-125,240,375,150,-189,-0.75
SP1,26/10/2019,17:30,Valladolid,Eibar,2,0,2,0,140,210,220,150,-189,0
SP1,26/10/2019,20:00,Ath Madrid,Ath Bilbao,2,0,1,0,-143,250,475,175,-227,-0.75
SP1,27/10/2019,11:00,Celta,Sociedad,0,1,0,0,200,225,145,-111,-111,0
SP1,27/10/2019,13:00,Granada,Betis,1,0,0,0,145,220,200,100,-125,-0.25
SP1,27/10/2019,15:00,Levante,Espanol,0,1,0,1,110,250,250,-111,-111,-0.25
SP1,27/10/2019,17:30,Sevilla,Getafe,2,0,0,0,-139,230,500,120,-152,-0.75
SP1,27/10/2019,20:00,Osasuna,Valencia,3,1,1,1,187,210,162,120,-152,0
SP1,29/10/2019,18:00,Alaves,Ath Madrid,1,1,0,0,500,250,-154,175,-227,0.5
SP1,29/10/2019,20:15,Barcelona,Valladolid,5,1,3,1,-833,850,1600,-303,240,-2.5
SP1,30/10/2019,18:00,Sociedad,Levante,1,2,0,2,-200,350,550,-189,150,-1
SP1,30/10/2019,18:00,Valencia,Sevilla,1,1,0,1,180,240,150,-111,-111,0.25
SP1,30/10/2019,19:00,Ath Bilbao,Espanol,3,0,2,0,-111,225,350,175,-227,-0.5
SP1,30/10/2019,20:00,Betis,Celta,2,1,1,0,100,250,275,-111,-111,-0.25
SP1,30/10/2019,20:15,Real Madrid,Leganes,5,0,3,0,-400,500,1100,-175,137,-1.5
SP1,31/10/2019,18:00,Eibar,Villarreal,2,1,0,0,162,250,150,-111,-111,-0.25
SP1,31/10/2019,18:00,Mallorca,Osasuna,2,2,1,0,145,200,210,162,-200,-0.25
SP1,31/10/2019,20:15,Getafe,Granada,3,1,2,0,-111,230,333,162,-200,-0.75
SP1,02/11/2019,12:00,Espanol,Valencia,1,2,1,0,170,230,162,110,-139,0
SP1,02/11/2019,15:00,Levante,Barcelona,3,1,0,1,800,475,-333,-278,220,1.75
SP1,02/11/2019,17:30,Sevilla,Ath Madrid,1,1,1,0,130,220,230,150,-189,-0.25
SP1,02/11/2019,20:00,Real Madrid,Betis,0,0,0,0,-400,550,800,-303,240,-2
