Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,BbAv>2.5,BbAv<2.5,BbAHh
SP1,24/09/11,Real Madrid,Vallecano,6,2,2,1,-1000,800,2000,-385,257,-2.5
SP1,24/09/11,Sevilla,Valencia,1,0,1,0,130,225,210,-123,-103,-0.25
SP1,25/09/11,Granada,Osasuna,1,1,0,1,125,225,220,119,-154,-0.25
SP1,25/09/11,Levante,Espanol,3,1,1,0,120,225,230,114,-147,-0.25
SP1,25/09/11,Mallorca,Sociedad,2,1,1,1,110,230,250,114,-147,-0.25
SP1,25/09/11,Sp Gijon,Santander,0,0,0,0,105,230,260,115,-147,-0.25
SP1,25/09/11,Zaragoza,Malaga,0,0,0,0,220,240,120,-127,-102,0.25
SP1,26/09/11,Getafe,Betis,1,0,1,0,150,225,180,-102,-125,0
SP1,01/10/11,Malaga,Getafe,3,2,0,0,-175,300,450,-120,-106,-1
SP1,01/10/11,Osasuna,Mallorca,2,2,1,1,-120,250,333,115,-149,-0.5
SP1,01/10/11,Santander,Vallecano,1,1,0,1,120,230,225,108,-139,-0.25
SP1,01/10/11,Valencia,Granada,1,0,1,0,-303,350,1000,-154,119,-1.5
SP1,01/10/11,Villarreal,Zaragoza,2,2,1,2,-161,280,450,-123,-104,-1
SP1,02/10/11,Ath Madrid,Sevilla,0,0,0,0,-110,260,275,-139,107,-0.5
SP1,02/10/11,Betis,Levante,0,1,0,1,-137,260,375,-105,-120,-0.75
SP1,02/10/11,Espanol,Real Madrid,0,4,0,1,900,500,-400,-233,164,1.75
SP1,02/10/11,Sociedad,Ath Bilbao,1,2,0,1,140,220,200,102,-130,-0.25
SP1,02/10/11,Sp Gijon,Barcelona,0,1,0,1,1200,650,-588,-256,177,2.25
SP1,15/10/11,Barcelona,Santander,3,0,2,0,-1667,1100,2500,-400,271,-3
SP1,15/10/11,Getafe,Villarreal,0,0,0,0,125,250,200,100,-128,-0.25
SP1,15/10/11,Granada,Ath Madrid,0,0,0,0,250,230,110,-108,-119,0.25
SP1,15/10/11,Mallorca,Valencia,1,1,0,1,200,240,130,-101,-127,0.25
SP1,15/10/11,Real Madrid,Betis,4,1,0,0,-714,700,1500,-370,247,-2.5
SP1,16/10/11,Levante,Malaga,3,0,3,0,190,225,140,-101,-125,0.25
SP1,16/10/11,Sevilla,Sp Gijon,2,1,1,0,-278,375,750,-123,-104,-1.25
SP1,16/10/11,Vallecano,Espanol,0,1,0,0,120,220,240,118,-154,-0.25
SP1,16/10/11,Zaragoza,Sociedad,2,0,1,0,100,230,280,111,-145,-0.5
SP1,17/10/11,Ath Bilbao,Osasuna,3,1,3,0,-120,250,333,103,-133,-0.5
SP1,22/10/11,Barcelona,Sevilla,0,0,0,0,-588,650,1200,-313,240,-2.25
SP1,22/10/11,Malaga,Real Madrid,0,4,0,4,650,350,-250,-200,148,1.25
SP1,22/10/11,Santander,Espanol,0,1,0,0,150,220,188,123,-161,0
SP1,22/10/11,Sp Gijon,Granada,2,0,2,0,100,230,275,121,-156,-0.5
SP1,23/10/11,Ath Madrid,Mallorca,1,1,1,1,-227,320,650,-130,101,-1.25
SP1,23/10/11,Betis,Vallecano,0,2,0,0,-137,260,375,100,-128,-0.75
SP1,23/10/11,Osasuna,Zaragoza,3,0,3,0,-110,240,300,115,-149,-0.5
SP1,23/10/11,Sociedad,Getafe,0,0,0,0,130,220,220,113,-147,-0.25
SP1,23/10/11,Valencia,Ath Bilbao,1,1,0,0,-149,275,400,-127,100,-0.75
SP1,23/10/11,Villarreal,Levante,0,3,0,2,-110,230,320,103,-133,-0.5
SP1,25/10/11,Granada,Barcelona,0,1,0,1,2200,800,-1000,-278,193,2.5
SP1,25/10/11,Sevilla,Santander,2,2,1,0,-250,350,650,-122,-104,-1.25
SP1,26/10/11,Getafe,Osasuna,2,2,0,1,-105,230,300,111,-143,-0.5
SP1,26/10/11,Levante,Sociedad,3,2,0,1,-137,250,400,115,-147,-0.75
SP1,26/10/11,Mallorca,Sp Gijon,1,2,1,0,100,230,280,117,-154,-0.5
SP1,26/10/11,Real Madrid,Villarreal,3,0,3,0,-769,700,2000,-385,257,-2.5
SP1,26/10/11,Vallecano,Malaga,2,0,1,0,190,230,140,-103,-125,0
SP1,26/10/11,Zaragoza,Valencia,0,1,0,0,230,230,120,-105,-122,0.25
SP1,27/10/11,Ath Bilbao,Ath Madrid,3,0,0,0,138,240,188,-115,-111,-0.25
SP1,27/10/11,Espanol,Betis,1,0,0,0,120,230,230,104,-133,-0.25
SP1,29/10/11,Barcelona,Mallorca,5,0,3,0,-1667,1000,3300,-357,244,-2.75
SP1,29/10/11,Sociedad,Real Madrid,0,1,0,1,1400,600,-588,-263,187,2
SP1,29/10/11,Valencia,Getafe,3,1,2,1,-227,333,600,-123,-104,-1
SP1,29/10/11,Villarreal,Vallecano,2,0,1,0,100,240,275,-105,-120,-0.5
SP1,30/10/11,Ath Madrid,Zaragoza,3,1,2,0,-250,350,700,-149,116,-1.25
SP1,30/10/11,Malaga,Espanol,2,1,1,1,-137,250,400,-109,-118,-0.5
SP1,30/10/11,Osasuna,Levante,2,0,2,0,130,220,220,110,-143,-0.25
SP1,30/10/11,Santander,Betis,1,0,0,0,160,220,175,108,-141,0
SP1,30/10/11,Sp Gijon,Ath Bilbao,1,1,0,0,160,220,175,103,-133,0
SP1,31/10/11,Sevilla,Granada,1,2,1,0,-250,350,700,-135,104,-1.25
SP1,05/11/11,Betis,Malaga,0,0,0,0,163,225,163,110,-141,0
SP1,05/11/11,Levante,Valencia,0,2,0,1,200,225,138,110,-143,0.25
SP1,05/11/11,Mallorca,Sevilla,0,0,0,0,200,220,138,114,-147,0.25
SP1,06/11/11,Ath Bilbao,Barcelona,2,2,1,1,1000,550,-455,-204,148,1.75
SP1,06/11/11,Espanol,Villarreal,0,0,0,0,-118,240,333,123,-161,-0.5
SP1,06/11/11,Getafe,Ath Madrid,3,2,1,1,200,225,138,-104,-122,0.25
SP1,06/11/11,Granada,Santander,0,0,0,0,110,225,250,129,-179,-0.25
SP1,06/11/11,Real Madrid,Osasuna,7,1,3,1,-1667,1000,2800,-323,220,-2.5
SP1,06/11/11,Vallecano,Sociedad,4,0,1,0,-110,240,300,123,-159,-0.5
SP1,06/11/11,Zaragoza,Sp Gijon,2,2,1,2,110,230,250,107,-137,-0.25
SP1,19/11/11,Barcelona,Zaragoza,4,0,2,0,-1667,1100,2500,-357,244,-2.75
SP1,19/11/11,Valencia,Real Madrid,2,3,0,1,500,300,-189,-189,137,1
SP1,19/11/11,Villarreal,Betis,1,0,1,0,100,230,280,117,-152,-0.5
SP1,20/11/11,Ath Madrid,Levante,3,2,0,0,-175,300,450,-122,-104,-1
SP1,20/11/11,Osasuna,Vallecano,0,0,0,0,-110,240,300,114,-147,-0.5
SP1,20/11/11,Sevilla,Ath Bilbao,1,2,1,1,-110,250,300,-103,-123,-0.5
SP1,20/11/11,Sociedad,Espanol,0,0,0,0,125,225,220,128,-167,-0.25
SP1,20/11/11,Sp Gijon,Getafe,2,1,1,1,120,220,240,117,-152,-0.25
SP1,21/11/11,Santander,Malaga,1,3,0,0,220,220,125,115,-149,0.25
SP1,26/11/11,Getafe,Barcelona,1,0,0,0,1200,550,-500,-227,162,1.75
SP1,26/11/11,Real Madrid,Ath Madrid,4,1,1,1,-588,550,1600,-333,229,-2.25
SP1,26/11/11,Vallecano,Valencia,1,2,0,1,240,240,110,113,-145,0.25
SP1,27/11/11,Ath Bilbao,Granada,0,1,0,1,-227,320,650,-112,-111,-1.25
SP1,27/11/11,Betis,Sociedad,2,3,0,0,100,240,275,114,-147,-0.5
SP1,27/11/11,Espanol,Osasuna,1,2,0,1,-120,250,333,122,-156,-0.5
SP1,27/11/11,Levante,Sp Gijon,4,0,1,0,-120,250,333,119,-154,-0.5
SP1,27/11/11,Mallorca,Santander,2,1,1,0,-120,240,350,125,-161,-0.5
SP1,27/11/11,Zaragoza,Sevilla,0,1,0,1,190,225,140,113,-147,0.25
SP1,28/11/11,Malaga,Villarreal,2,1,2,1,-137,250,400,102,-130,-0.75
SP1,29/11/11,Barcelona,Vallecano,4,0,3,0,-1667,1000,2800,-385,255,-3
SP1,03/12/11,Barcelona,Levante,5,0,3,0,-1000,750,2500,-313,216,-2.75
SP1,03/12/11,Santander,Villarreal,1,0,1,0,175,220,160,124,-161,0
SP1,03/12/11,Sp Gijon,Real Madrid,0,3,0,1,1200,500,-455,-204,150,1.75
SP1,03/12/11,Valencia,Espanol,2,1,1,0,-200,300,600,-112,-112,-1
SP1,04/12/11,Ath Madrid,Vallecano,3,1,1,0,-175,300,450,-145,112,-1
SP1,04/12/11,Granada,Zaragoza,1,0,1,0,110,225,250,132,-172,-0.25
SP1,04/12/11,Mallorca,Ath Bilbao,1,1,1,1,175,230,150,105,-133,0
SP1,04/12/11,Osasuna,Betis,2,1,1,0,110,225,260,119,-154,-0.25
SP1,04/12/11,Sociedad,Malaga,3,2,1,1,200,220,140,119,-154,0.25
SP1,05/12/11,Sevilla,Getafe,3,0,1,0,-161,280,450,-115,-110,-0.75
SP1,07/12/11,Granada,Mallorca,2,2,0,1,125,210,240,143,-196,-0.25
SP1,10/12/11,Betis,Valencia,2,1,0,0,220,225,125,108,-137,0.25
SP1,10/12/11,Levante,Sevilla,1,0,0,0,180,230,150,111,-141,0
SP1,10/12/11,Real Madrid,Barcelona,1,3,1,1,140,250,180,-143,112,-0.25
SP1,11/12/11,Ath Bilbao,Santander,1,1,0,0,-250,350,700,-118,-108,-1.25
SP1,11/12/11,Espanol,Ath Madrid,4,2,3,1,180,225,150,109,-139,0
SP1,11/12/11,Getafe,Granada,1,0,0,0,-137,250,400,115,-147,-0.75
SP1,11/12/11,Malaga,Osasuna,1,1,0,1,-161,275,450,-110,-115,-0.75
SP1,11/12/11,Vallecano,Sp Gijon,1,3,0,2,100,220,300,125,-161,-0.5
SP1,11/12/11,Villarreal,Sociedad,1,1,0,0,-125,250,350,111,-143,-0.75
SP1,11/12/11,Zaragoza,Mallorca,0,1,0,1,110,225,260,119,-154,-0.25
SP1,17/12/11,Ath Bilbao,Zaragoza,2,1,1,1,-250,333,750,-125,-101,-1
SP1,17/12/11,Mallorca,Getafe,1,2,1,2,110,240,240,121,-154,-0.25
SP1,17/12/11,Sevilla,Real Madrid,2,6,0,3,700,350,-250,-179,136,1.25
SP1,17/12/11,Sp Gijon,Espanol,1,2,0,1,120,225,225,132,-172,-0.25
SP1,18/12/11,Ath Madrid,Betis,0,2,0,0,-200,300,550,-135,107,-1
SP1,18/12/11,Granada,Levante,2,1,2,0,150,225,180,134,-175,-0.25
SP1,18/12/11,Osasuna,Villarreal,2,1,0,0,110,240,240,121,-154,-0.25
SP1,18/12/11,Santander,Sociedad,0,0,0,0,110,230,250,125,-161,-0.25
SP1,18/12/11,Valencia,Malaga,2,0,1,0,-137,260,375,-122,-104,-0.75
SP1,07/01/12,Levante,Mallorca,0,0,0,0,-110,240,300,112,-143,-0.5
SP1,07/01/12,Malaga,Ath Madrid,0,0,0,0,120,225,225,-111,-112,-0.25
SP1,07/01/12,Real Madrid,Granada,5,1,2,1,-1667,1000,2800,-476,301,-3
SP1,07/01/12,Santander,Zaragoza,1,0,1,0,100,230,280,133,-172,-0.5
SP1,07/01/12,Sociedad,Osasuna,0,0,0,0,120,225,230,125,-161,-0.25
SP1,08/01/12,Betis,Sp Gijon,2,0,1,0,-110,250,300,108,-135,-0.5
SP1,08/01/12,Espanol,Barcelona,1,1,0,1,1200,500,-455,-208,154,1.75
SP1,08/01/12,Getafe,Ath Bilbao,0,0,0,0,150,230,175,100,-127,0
SP1,08/01/12,Vallecano,Sevilla,2,1,1,0,200,225,138,116,-149,0.25
SP1,08/01/12,Villarreal,Valencia,2,2,2,1,200,240,130,105,-133,0.25
SP1,14/01/12,Granada,Vallecano,1,2,0,1,125,220,225,121,-154,-0.25
SP1,14/01/12,Mallorca,Real Madrid,1,2,1,0,1000,400,-345,-222,162,1.75
SP1,14/01/12,Sevilla,Espanol,0,0,0,0,-125,250,350,102,-128,-0.75
SP1,14/01/12,Valencia,Sociedad,0,1,0,0,-250,350,700,-133,105,-1.25
SP1,14/01/12,Zaragoza,Getafe,1,1,1,0,160,220,175,124,-159,0
SP1,15/01/12,Ath Bilbao,Levante,3,0,2,0,-161,275,450,-102,-123,-1
SP1,15/01/12,Ath Madrid,Villarreal,3,0,1,0,-149,275,400,-118,-106,-0.75
SP1,15/01/12,Barcelona,Betis,4,2,2,1,-1429,1000,2500,-400,261,-3
SP1,15/01/12,Osasuna,Santander,0,2,0,1,-137,250,400,124,-159,-0.75
SP1,15/01/12,Sp Gijon,Malaga,2,1,1,0,210,225,130,112,-143,0.25
SP1,21/01/12,Betis,Sevilla,1,1,1,1,150,230,175,109,-139,0
SP1,21/01/12,Espanol,Granada,3,0,2,0,-137,250,400,116,-147,-0.75
SP1,21/01/12,Santander,Getafe,1,2,1,1,150,220,180,131,-169,0
SP1,21/01/12,Sociedad,Ath Madrid,0,4,0,1,190,230,140,105,-132,0.25
SP1,22/01/12,Levante,Zaragoza,0,0,0,0,-120,240,350,108,-137,-0.5
SP1,22/01/12,Malaga,Barcelona,1,4,0,1,850,450,-345,-189,138,1.5
SP1,22/01/12,Osasuna,Valencia,1,1,0,0,225,225,125,106,-135,0.25
SP1,22/01/12,Real Madrid,Ath Bilbao,4,1,1,1,-500,550,1400,-323,224,-2
SP1,22/01/12,Vallecano,Mallorca,0,1,0,0,100,240,275,109,-139,-0.25
SP1,23/01/12,Villarreal,Sp Gijon,3,0,0,0,-120,250,333,104,-132,-0.5
SP1,28/01/12,Espanol,Mallorca,1,0,1,0,-110,240,300,117,-149,-0.5
SP1,28/01/12,Real Madrid,Zaragoza,3,1,1,1,-1429,1000,2500,-435,285,-3
SP1,28/01/12,Vallecano,Ath Bilbao,2,3,2,2,200,220,138,104,-132,0.25
SP1,28/01/12,Villarreal,Barcelona,0,0,0,0,1100,500,-455,-204,146,1.75
SP1,29/01/12,Betis,Granada,1,2,0,2,-161,275,450,105,-133,-0.75
SP1,29/01/12,Levante,Getafe,1,2,0,1,140,230,188,117,-149,0
SP1,29/01/12,Malaga,Sevilla,2,1,2,1,120,230,230,-101,-125,-0.25
SP1,29/01/12,Santander,Valencia,2,2,1,0,225,230,120,111,-141,0.25
SP1,29/01/12,Sociedad,Sp Gijon,5,1,2,0,100,240,275,113,-145,-0.5
SP1,30/01/12,Osasuna,Ath Madrid,0,1,0,1,210,230,130,112,-141,0.25
SP1,04/02/12,Ath Bilbao,Espanol,3,3,1,1,-137,250,400,111,-143,-0.75
SP1,04/02/12,Barcelona,Sociedad,2,1,1,0,-1429,1000,2500,-417,263,-2.75
SP1,04/02/12,Getafe,Real Madrid,0,1,0,1,800,400,-303,-192,141,1.5
SP1,04/02/12,Levante,Santander,1,1,1,0,130,220,220,127,-164,-0.25
SP1,04/02/12,Mallorca,Betis,1,0,1,0,120,220,240,118,-152,-0.25
SP1,05/02/12,Ath Madrid,Valencia,0,0,0,0,100,240,275,-108,-116,-0.5
SP1,05/02/12,Sevilla,Villarreal,1,2,1,1,-120,250,333,103,-130,-0.75
SP1,05/02/12,Sp Gijon,Osasuna,1,1,1,0,125,225,225,116,-149,-0.25
SP1,05/02/12,Zaragoza,Vallecano,1,2,1,0,138,220,200,119,-152,-0.25
SP1,06/02/12,Granada,Malaga,2,1,0,0,200,220,140,115,-147,0.25
SP1,11/02/12,Betis,Ath Bilbao,2,1,1,1,180,220,150,104,-132,0
SP1,11/02/12,Osasuna,Barcelona,3,2,2,0,850,400,-303,-161,125,1.5
SP1,11/02/12,Santander,Ath Madrid,0,0,0,0,275,240,100,112,-141,0.5
SP1,12/02/12,Espanol,Zaragoza,0,2,0,0,-161,275,450,-101,-125,-0.75
SP1,12/02/12,Malaga,Mallorca,3,1,1,1,-137,250,400,103,-132,-0.75
SP1,12/02/12,Real Madrid,Levante,4,2,1,1,-1250,900,2500,-385,268,-2.75
SP1,12/02/12,Valencia,Sp Gijon,4,0,1,0,-278,350,800,-119,-105,-1.25
SP1,12/02/12,Vallecano,Getafe,2,0,1,0,150,220,180,125,-161,0
SP1,12/02/12,Villarreal,Granada,3,1,1,0,-175,275,500,109,-141,-0.75
SP1,13/02/12,Sociedad,Sevilla,2,0,0,0,180,225,150,125,-161,0
SP1,18/02/12,Getafe,Espanol,1,1,0,0,100,230,275,121,-154,-0.25
SP1,18/02/12,Real Madrid,Santander,4,0,2,0,-1250,850,2500,-400,269,-2.75
SP1,18/02/12,Sevilla,Osasuna,2,0,1,0,-161,275,450,107,-135,-0.75
SP1,19/02/12,Ath Bilbao,Malaga,3,0,0,0,-120,260,320,-110,-114,-0.5
SP1,19/02/12,Barcelona,Valencia,5,1,2,1,-400,475,1000,-192,143,-1.75
SP1,19/02/12,Granada,Sociedad,4,1,1,1,130,220,220,117,-149,-0.25
SP1,19/02/12,Levante,Vallecano,3,5,0,1,130,220,220,110,-141,-0.25
SP1,19/02/12,Mallorca,Villarreal,4,0,1,0,125,225,220,119,-154,-0.25
SP1,19/02/12,Sp Gijon,Ath Madrid,1,1,1,1,300,240,-110,-101,-125,0.5
SP1,20/02/12,Zaragoza,Betis,0,2,0,1,160,220,175,121,-156,0
SP1,25/02/12,Betis,Getafe,1,1,0,0,100,240,275,107,-137,-0.25
SP1,25/02/12,Espanol,Levante,1,2,0,1,-137,250,400,113,-143,-0.75
SP1,25/02/12,Malaga,Zaragoza,5,1,1,1,-227,320,650,-114,-111,-1
SP1,25/02/12,Santander,Sp Gijon,1,1,0,1,105,225,275,123,-156,-0.5
SP1,26/02/12,Ath Madrid,Barcelona,1,2,0,1,600,333,-227,-175,128,1.25
SP1,26/02/12,Osasuna,Granada,2,1,2,1,-110,230,320,116,-147,-0.5
SP1,26/02/12,Sociedad,Mallorca,1,0,0,0,110,225,250,120,-154,-0.25
SP1,26/02/12,Valencia,Sevilla,1,2,1,1,-133,250,375,-110,-115,-0.75
SP1,26/02/12,Vallecano,Real Madrid,0,1,0,0,700,375,-278,-213,153,1.5
SP1,26/02/12,Villarreal,Ath Bilbao,2,2,1,0,125,225,220,-101,-123,-0.25
SP1,03/03/12,Barcelona,Sp Gijon,3,1,1,0,-1250,1000,2500,-345,233,-2.75
SP1,03/03/12,Getafe,Malaga,1,3,1,0,140,220,200,101,-128,-0.25
SP1,03/03/12,Mallorca,Osasuna,1,1,0,1,-110,230,320,125,-161,-0.5
SP1,03/03/12,Sevilla,Ath Madrid,1,1,0,1,138,225,200,112,-133,-0.25
SP1,03/03/12,Vallecano,Santander,4,2,1,2,-120,240,350,103,-132,-0.5
SP1,04/03/12,Ath Bilbao,Sociedad,2,0,1,0,-161,260,500,-133,105,-0.75
SP1,04/03/12,Granada,Valencia,0,1,0,1,250,230,110,-103,-122,0.25
SP1,04/03/12,Real Madrid,Espanol,5,0,2,0,-769,700,2000,-345,236,-2.5
SP1,04/03/12,Zaragoza,Villarreal,2,1,0,1,210,225,130,111,-143,0.25
SP1,05/03/12,Levante,Betis,3,1,2,1,150,220,188,111,-143,-0.25
SP1,10/03/12,Betis,Real Madrid,2,3,1,1,600,333,-227,-189,139,1.25
SP1,10/03/12,Malaga,Levante,1,0,0,0,-189,280,550,-123,-102,-1
SP1,10/03/12,Sociedad,Zaragoza,3,0,3,0,-137,260,375,-105,-119,-0.75
SP1,10/03/12,Sp Gijon,Sevilla,1,0,1,0,225,230,120,104,-133,0.25
SP1,11/03/12,Ath Madrid,Granada,2,0,1,0,-303,375,900,-154,119,-1.5
SP1,11/03/12,Espanol,Vallecano,5,1,4,0,110,240,240,-108,-118,-0.5
SP1,11/03/12,Osasuna,Ath Bilbao,2,1,2,0,180,225,150,106,-137,0
SP1,11/03/12,Santander,Barcelona,0,2,0,1,1200,500,-455,-169,129,1.75
SP1,11/03/12,Valencia,Mallorca,2,2,2,0,-200,300,600,-122,-104,-1
SP1,12/03/12,Villarreal,Getafe,1,2,1,1,-110,240,300,100,-128,-0.5
SP1,17/03/12,Getafe,Sociedad,1,0,0,0,-105,230,300,115,-147,-0.5
SP1,17/03/12,Granada,Sp Gijon,2,1,2,0,100,230,280,119,-152,-0.5
SP1,17/03/12,Sevilla,Barcelona,0,2,0,2,750,375,-278,-200,148,1.5
SP1,17/03/12,Vallecano,Betis,3,0,0,0,120,230,230,-104,-122,-0.25
SP1,17/03/12,Zaragoza,Osasuna,1,1,0,0,150,220,188,119,-152,0
SP1,18/03/12,Ath Bilbao,Valencia,0,3,0,1,125,240,210,-111,-112,-0.25
SP1,18/03/12,Levante,Villarreal,1,0,0,0,140,220,200,112,-143,-0.25
SP1,18/03/12,Mallorca,Ath Madrid,2,1,0,0,200,225,138,112,-143,0.25
SP1,18/03/12,Real Madrid,Malaga,1,1,1,0,-588,650,1300,-345,230,-2
SP1,19/03/12,Espanol,Santander,3,1,2,1,-149,275,400,107,-137,-0.75
SP1,20/03/12,Barcelona,Granada,5,3,2,0,-2000,1200,3300,-476,306,-3
SP1,20/03/12,Osasuna,Getafe,0,0,0,0,120,220,240,119,-149,-0.25
SP1,21/03/12,Ath Madrid,Ath Bilbao,2,1,0,0,-125,250,350,-132,103,-0.5
SP1,21/03/12,Sociedad,Levante,1,3,1,2,100,240,275,108,-139,-0.5
SP1,21/03/12,Sp Gijon,Mallorca,2,3,1,1,138,225,200,121,-154,-0.25
SP1,21/03/12,Valencia,Zaragoza,1,2,1,1,-345,400,1000,-164,126,-1.5
SP1,21/03/12,Villarreal,Real Madrid,1,1,0,0,750,375,-278,-217,158,1.25
SP1,22/03/12,Betis,Espanol,1,1,0,0,-110,240,300,104,-132,-0.5
SP1,22/03/12,Malaga,Vallecano,4,2,1,1,-149,275,400,-159,124,-0.75
SP1,22/03/12,Santander,Sevilla,0,3,0,1,220,225,125,111,-143,0.25
SP1,24/03/12,Getafe,Valencia,3,1,3,1,180,225,150,-108,-116,0
SP1,24/03/12,Mallorca,Barcelona,0,2,0,1,1200,500,-455,-222,163,1.75
SP1,24/03/12,Real Madrid,Sociedad,5,1,3,1,-769,700,2000,-313,226,-2.5
SP1,25/03/12,Ath Bilbao,Sp Gijon,1,1,0,0,-278,350,800,-149,116,-1.25
SP1,25/03/12,Betis,Santander,1,1,1,0,-149,275,400,-103,-122,-1
SP1,25/03/12,Espanol,Malaga,1,2,1,0,138,225,200,-115,-110,-0.25
SP1,25/03/12,Levante,Osasuna,0,2,0,1,110,230,250,101,-128,-0.25
SP1,25/03/12,Vallecano,Villarreal,0,2,0,1,110,240,240,-114,-111,-0.25
SP1,25/03/12,Zaragoza,Ath Madrid,1,0,0,0,350,250,-125,-108,-118,0.75
SP1,26/03/12,Granada,Sevilla,0,3,0,1,200,225,138,113,-145,0
SP1,31/03/12,Barcelona,Ath Bilbao,2,0,1,0,-909,800,2000,-357,242,-2.5
SP1,31/03/12,Malaga,Betis,0,2,0,2,-149,280,400,-145,113,-0.75
SP1,31/03/12,Osasuna,Real Madrid,1,5,0,3,700,350,-250,-175,130,1.25
SP1,31/03/12,Santander,Granada,0,1,0,0,110,230,250,115,-147,-0.25
SP1,31/03/12,Sp Gijon,Zaragoza,1,2,0,1,110,230,250,102,-130,-0.25
SP1,01/04/12,Ath Madrid,Getafe,3,0,1,0,-161,280,450,-111,-114,-0.75
SP1,01/04/12,Sociedad,Vallecano,4,0,2,0,110,230,250,-108,-116,-0.25
SP1,01/04/12,Valencia,Levante,1,1,1,0,-161,280,450,-130,102,-0.75
SP1,01/04/12,Villarreal,Espanol,0,0,0,0,100,240,275,104,-133,-0.25
SP1,02/04/12,Sevilla,Mallorca,3,1,0,0,-137,260,375,-103,-122,-0.75
