Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,BbAv>2.5,BbAv<2.5,BbAHh
SP1,23/09/17,Girona,Barcelona,0,3,0,1,1100,500,-400,-238,178,2
SP1,23/09/17,Malaga,Ath Bilbao,3,3,1,1,190,230,140,116,-145,0.25
SP1,24/09/17,Eibar,Celta,0,4,0,3,120,230,240,101,-123,-0.25
SP1,24/09/17,Espanol,La Coruna,4,1,2,0,-105,250,300,-102,-120,-0.5
SP1,24/09/17,Getafe,Villarreal,4,0,0,0,188,210,163,120,-149,0
SP1,24/09/17,Las Palmas,Leganes,0,2,0,0,105,225,280,120,-149,-0.25
SP1,24/09/17,Sociedad,Valencia,2,3,1,1,130,240,210,-152,122,-0.25
SP1,25/09/17,Betis,Levante,4,0,0,0,-118,250,350,105,-132,-0.75
SP1,29/09/17,Celta,Girona,3,3,2,2,-149,260,475,100,-123,-0.75
SP1,30/09/17,La Coruna,Getafe,2,1,0,0,125,225,240,-103,-119,-0.25
SP1,30/09/17,Leganes,Ath Madrid,0,0,0,0,650,275,-182,149,-192,1
SP1,30/09/17,Levante,Alaves,0,2,0,1,-120,250,350,115,-145,-0.75
SP1,30/09/17,Sevilla,Malaga,2,0,0,0,-278,450,650,-185,142,-1.5
SP1,01/10/17,Barcelona,Las Palmas,3,0,0,0,-1250,1000,2500,-714,448,-3
SP1,01/10/17,Real Madrid,Espanol,2,0,1,0,-1000,900,2200,-526,350,-2.75
SP1,01/10/17,Sociedad,Betis,4,4,2,2,-105,260,280,-149,120,-0.75
SP1,01/10/17,Valencia,Ath Bilbao,3,2,2,0,-110,250,320,-119,-104,-0.75
SP1,01/10/17,Villarreal,Eibar,3,0,1,0,-120,260,333,-101,-122,-0.75
SP1,13/10/17,Espanol,Levante,0,0,0,0,-133,260,400,109,-135,-0.75
SP1,14/10/17,Alaves,Sociedad,0,2,0,0,250,240,115,-119,-105,0.25
SP1,14/10/17,Ath Bilbao,Sevilla,1,0,1,0,150,225,190,-108,-115,-0.25
SP1,14/10/17,Ath Madrid,Barcelona,1,1,1,0,200,240,138,-112,-110,0
SP1,14/10/17,Getafe,Real Madrid,1,2,0,1,900,475,-345,-250,186,1.5
SP1,15/10/17,Betis,Valencia,3,6,0,2,155,250,170,-159,125,0
SP1,15/10/17,Eibar,La Coruna,0,0,0,0,100,250,275,-114,-110,-0.25
SP1,15/10/17,Girona,Villarreal,1,2,1,2,180,220,160,116,-147,0
SP1,15/10/17,Malaga,Leganes,0,2,0,0,138,200,240,144,-189,-0.25
SP1,16/10/17,Las Palmas,Celta,2,5,0,2,138,230,210,-128,101,-0.25
SP1,21/10/17,Barcelona,Malaga,2,0,1,0,-1429,1200,2500,-588,364,-3
SP1,21/10/17,Betis,Alaves,2,0,1,0,-175,300,500,-120,-102,-1
SP1,21/10/17,Levante,Getafe,1,1,0,0,137,220,220,131,-164,-0.25
SP1,21/10/17,Valencia,Sevilla,4,0,1,0,-118,289,300,-169,132,-0.5
SP1,22/10/17,Celta,Ath Madrid,0,1,0,1,320,239,-105,116,-145,0.75
SP1,22/10/17,Leganes,Ath Bilbao,1,0,0,0,137,210,229,158,-208,-0.25
SP1,22/10/17,Real Madrid,Eibar,3,0,2,0,-1111,1000,2200,-476,316,-2.75
SP1,22/10/17,Villarreal,Las Palmas,4,0,0,0,-200,320,600,-145,115,-1
SP1,23/10/17,La Coruna,Girona,1,2,0,1,104,229,279,100,-125,-0.25
SP1,23/10/17,Sociedad,Espanol,1,1,0,1,-118,279,300,-128,101,-0.75
SP1,28/10/17,Alaves,Valencia,1,2,0,1,500,275,-167,-120,-103,0.75
SP1,28/10/17,Ath Bilbao,Barcelona,0,2,0,1,600,350,-227,-175,136,1.25
SP1,28/10/17,Ath Madrid,Villarreal,1,1,0,0,-200,300,650,-105,-118,-1
SP1,28/10/17,Sevilla,Leganes,2,1,1,0,-164,275,500,100,-125,-1
SP1,29/10/17,Eibar,Levante,2,2,0,2,-105,239,320,118,-152,-0.75
SP1,29/10/17,Getafe,Sociedad,2,1,0,1,145,239,187,-104,-119,0
SP1,29/10/17,Girona,Real Madrid,2,1,0,1,900,550,-400,-286,206,2
SP1,29/10/17,Malaga,Celta,2,1,1,0,210,239,129,-122,-103,0.25
SP1,30/10/17,Espanol,Betis,1,0,0,0,114,239,239,-116,-108,-0.25
SP1,30/10/17,Las Palmas,La Coruna,1,3,1,1,104,250,260,-143,113,-0.25
SP1,03/11/17,Betis,Getafe,2,2,0,2,100,250,279,-123,-101,-0.25
SP1,04/11/17,Alaves,Espanol,1,0,1,0,187,210,170,145,-185,0
SP1,04/11/17,Barcelona,Sevilla,2,1,1,0,-526,650,1100,-345,250,-2
SP1,04/11/17,La Coruna,Ath Madrid,0,1,0,0,375,260,-125,104,-130,0.75
SP1,04/11/17,Valencia,Leganes,3,0,1,0,-200,333,550,-112,-110,-1
SP1,05/11/17,Celta,Ath Bilbao,3,1,3,1,110,250,250,-108,-116,-0.25
SP1,05/11/17,Levante,Girona,1,2,0,0,139,229,200,111,-139,-0.25
SP1,05/11/17,Real Madrid,Las Palmas,3,0,1,0,-1250,1200,1800,-833,497,-3
SP1,05/11/17,Sociedad,Eibar,3,1,2,0,-164,300,450,-135,107,-1
SP1,05/11/17,Villarreal,Malaga,2,0,0,0,-189,333,500,-135,107,-1
SP1,17/11/17,Girona,Sociedad,1,1,0,1,189,250,137,-132,106,0.25
SP1,18/11/17,Ath Madrid,Real Madrid,0,0,0,0,220,239,125,-114,-109,0.25
SP1,18/11/17,Getafe,Alaves,4,1,2,0,-125,250,375,134,-169,-0.5
SP1,18/11/17,Leganes,Barcelona,0,3,0,1,850,425,-303,-156,123,1.5
SP1,18/11/17,Sevilla,Celta,2,1,1,1,-139,279,375,-169,129,-0.75
SP1,19/11/17,Ath Bilbao,Villarreal,1,1,0,1,125,229,229,107,-135,-0.25
SP1,19/11/17,Espanol,Valencia,0,2,0,0,220,229,129,-119,-105,0.25
SP1,19/11/17,Las Palmas,Levante,0,2,0,0,-105,250,300,-122,-102,-0.5
SP1,19/11/17,Malaga,La Coruna,3,2,1,1,137,229,210,-105,-118,-0.25
SP1,20/11/17,Eibar,Betis,5,0,2,0,139,229,200,-116,-109,-0.25
SP1,24/11/17,Celta,Leganes,1,0,1,0,-105,225,333,109,-135,-0.5
SP1,25/11/17,Alaves,Eibar,1,2,0,1,150,210,210,147,-189,0
SP1,25/11/17,Betis,Girona,2,2,0,1,100,260,275,-143,114,-0.25
SP1,25/11/17,Levante,Ath Madrid,0,5,0,2,650,275,-189,133,-167,1
SP1,25/11/17,Real Madrid,Malaga,3,2,2,1,-1250,1200,2000,-556,365,-3
SP1,26/11/17,La Coruna,Ath Bilbao,2,2,1,1,175,229,160,-101,-123,0
SP1,26/11/17,Sociedad,Las Palmas,2,2,1,1,-227,375,600,-227,168,-1.25
SP1,26/11/17,Valencia,Barcelona,1,1,0,0,300,289,-118,-238,176,0.75
SP1,26/11/17,Villarreal,Sevilla,2,3,1,0,137,239,200,-118,-105,-0.25
SP1,27/11/17,Espanol,Getafe,1,0,0,0,100,239,279,128,-164,-0.25
SP1,01/12/17,Malaga,Levante,0,0,0,0,-139,279,375,-108,-116,-0.75
SP1,02/12/17,Ath Bilbao,Real Madrid,0,0,0,0,650,350,-227,-200,154,1.25
SP1,02/12/17,Ath Madrid,Sociedad,2,1,0,1,-200,289,650,-110,-111,-1
SP1,02/12/17,Barcelona,Celta,2,2,1,1,-833,900,1600,-455,307,-2.5
SP1,02/12/17,Sevilla,La Coruna,2,0,1,0,-227,350,650,-192,148,-1.25
SP1,03/12/17,Eibar,Espanol,3,1,2,0,137,210,229,131,-167,-0.25
SP1,03/12/17,Getafe,Valencia,1,0,0,0,200,239,129,-127,103,0.25
SP1,03/12/17,Las Palmas,Betis,1,0,1,0,120,250,210,-175,136,-0.25
SP1,03/12/17,Leganes,Villarreal,3,1,0,0,179,225,162,132,-167,0
SP1,04/12/17,Girona,Alaves,2,3,0,0,-167,279,500,107,-135,-0.75
SP1,08/12/17,Alaves,Las Palmas,2,0,1,0,129,225,225,110,-135,-0.25
SP1,09/12/17,Getafe,Eibar,0,0,0,0,104,239,275,115,-143,-0.25
SP1,09/12/17,La Coruna,Leganes,1,0,1,0,137,220,220,124,-156,-0.25
SP1,09/12/17,Real Madrid,Sevilla,5,0,5,0,-303,450,750,-400,280,-1.5
SP1,09/12/17,Valencia,Celta,2,1,1,0,-152,300,400,-185,144,-0.75
SP1,10/12/17,Betis,Ath Madrid,0,1,0,1,375,279,-139,-105,-116,0.75
SP1,10/12/17,Levante,Ath Bilbao,1,2,0,1,225,239,125,121,-152,0.25
SP1,10/12/17,Sociedad,Malaga,0,2,0,1,-189,333,500,-145,117,-1
SP1,10/12/17,Villarreal,Barcelona,0,2,0,0,500,333,-189,-200,153,1
SP1,11/12/17,Espanol,Girona,0,1,0,1,104,250,260,106,-133,-0.25
SP1,15/12/17,Sevilla,Levante,0,0,0,0,-357,475,850,-185,148,-1.5
SP1,16/12/17,Ath Bilbao,Sociedad,0,0,0,0,114,239,239,-120,-102,-0.25
SP1,16/12/17,Ath Madrid,Alaves,1,0,0,0,-526,550,1400,-127,102,-1.75
SP1,16/12/17,Eibar,Valencia,2,1,0,0,175,229,160,-104,-118,0.25
SP1,17/12/17,Barcelona,La Coruna,4,0,2,0,-1250,1200,2200,-500,343,-2.75
SP1,17/12/17,Celta,Villarreal,0,1,0,1,129,239,210,-114,-108,-0.25
SP1,17/12/17,Girona,Getafe,1,0,1,0,120,225,250,-102,-122,-0.25
SP1,17/12/17,Las Palmas,Espanol,2,2,0,2,150,229,187,-104,-119,-0.25
SP1,18/12/17,Malaga,Betis,0,2,0,1,100,239,279,-112,-110,-0.25
SP1,19/12/17,Levante,Leganes,0,0,0,0,170,200,189,157,-204,-0.25
SP1,20/12/17,Getafe,Las Palmas,2,0,2,0,-133,260,400,-120,-102,-0.75
SP1,20/12/17,Sociedad,Sevilla,3,1,1,1,125,250,200,-172,136,-0.25
SP1,21/12/17,Alaves,Malaga,1,0,0,0,114,220,250,131,-167,-0.25
SP1,21/12/17,Eibar,Girona,4,1,2,1,100,239,275,107,-133,-0.25
SP1,22/12/17,Betis,Ath Bilbao,0,2,0,1,170,225,162,-120,-103,0.25
SP1,22/12/17,Espanol,Ath Madrid,1,0,0,0,400,250,-139,137,-175,0.75
SP1,23/12/17,La Coruna,Celta,1,3,0,2,154,229,170,-116,-106,-0.25
SP1,23/12/17,Real Madrid,Barcelona,0,3,0,0,110,275,210,-263,198,-0.25
SP1,23/12/17,Valencia,Villarreal,0,1,0,1,104,260,229,-159,125,-0.25
SP1,06/01/18,Ath Madrid,Getafe,2,0,1,0,-256,320,900,114,-141,-1.25
SP1,06/01/18,Las Palmas,Eibar,1,2,1,0,154,239,175,-128,105,-0.25
SP1,06/01/18,Sevilla,Betis,3,5,2,2,-200,333,550,-189,147,-1
SP1,06/01/18,Valencia,Girona,2,1,1,1,-164,300,450,-149,120,-0.75
SP1,07/01/18,Ath Bilbao,Alaves,2,0,1,0,-152,250,500,107,-135,-0.75
SP1,07/01/18,Barcelona,Levante,3,0,2,0,-2000,1400,3300,-714,420,-3.25
SP1,07/01/18,Celta,Real Madrid,2,2,1,2,550,333,-200,-294,217,1.25
SP1,07/01/18,Leganes,Sociedad,1,0,0,0,189,225,150,117,-145,0.25
SP1,07/01/18,Villarreal,La Coruna,1,1,1,0,-175,300,500,-137,111,-1
SP1,08/01/18,Malaga,Espanol,0,1,0,1,154,200,210,147,-189,-0.25
SP1,12/01/18,Getafe,Malaga,1,0,0,0,-125,239,400,140,-179,-0.75
SP1,13/01/18,Eibar,Ath Madrid,0,1,0,1,300,220,104,137,-172,0.25
SP1,13/01/18,Girona,Las Palmas,6,0,1,0,-139,279,375,-145,116,-0.75
SP1,13/01/18,La Coruna,Valencia,1,2,0,1,200,239,137,-141,113,0.25
SP1,13/01/18,Real Madrid,Villarreal,0,1,0,0,-400,550,900,-370,269,-2
SP1,14/01/18,Alaves,Sevilla,1,0,0,0,225,225,129,100,-123,0.25
SP1,14/01/18,Espanol,Ath Bilbao,1,1,1,1,154,200,200,136,-175,-0.25
SP1,14/01/18,Levante,Celta,0,1,0,1,200,225,145,101,-123,0.25
SP1,14/01/18,Sociedad,Barcelona,2,4,2,1,550,400,-227,-238,179,1.25
SP1,15/01/18,Betis,Leganes,3,2,2,1,125,210,250,116,-147,-0.25
SP1,19/01/18,Getafe,Ath Bilbao,2,2,1,1,170,210,179,145,-185,-0.25
SP1,20/01/18,Ath Madrid,Girona,1,1,1,0,-278,375,850,-114,-108,-1.25
SP1,20/01/18,Espanol,Sevilla,0,3,0,2,175,220,170,103,-127,0.25
SP1,20/01/18,Las Palmas,Valencia,2,1,1,1,350,300,-139,-200,154,0.75
SP1,20/01/18,Villarreal,Levante,2,1,1,0,-227,350,650,-110,-111,-1
SP1,21/01/18,Alaves,Leganes,2,2,0,0,114,210,275,175,-227,-0.25
SP1,21/01/18,Betis,Barcelona,0,5,0,0,900,500,-357,-345,251,2
SP1,21/01/18,Real Madrid,La Coruna,7,1,2,1,-714,800,1400,-526,351,-2.5
SP1,21/01/18,Sociedad,Celta,1,2,1,1,-118,289,300,-185,145,-0.75
SP1,22/01/18,Eibar,Malaga,1,1,0,1,-152,250,500,124,-159,-0.75
SP1,26/01/18,Ath Bilbao,Eibar,1,1,0,0,-111,239,333,110,-135,-0.25
SP1,27/01/18,La Coruna,Levante,2,2,2,0,100,250,279,-108,-114,-0.25
SP1,27/01/18,Malaga,Girona,0,0,0,0,129,200,239,112,-139,-0.25
SP1,27/01/18,Valencia,Real Madrid,1,4,0,2,400,333,-164,-303,223,1
SP1,27/01/18,Villarreal,Sociedad,4,2,4,1,104,250,250,-135,108,-0.25
SP1,28/01/18,Ath Madrid,Las Palmas,3,0,0,0,-625,650,1600,-200,154,-2
SP1,28/01/18,Barcelona,Alaves,2,1,0,1,-1250,1000,2500,-400,284,-2.75
SP1,28/01/18,Leganes,Espanol,3,2,1,0,137,179,250,185,-244,-0.25
SP1,28/01/18,Sevilla,Getafe,1,1,0,0,-200,333,550,-141,112,-1
SP1,29/01/18,Celta,Betis,3,2,1,0,-133,275,375,-185,142,-0.75
SP1,02/02/18,Sociedad,La Coruna,5,0,1,0,-227,375,550,-204,158,-1
SP1,03/02/18,Alaves,Celta,2,1,2,0,162,220,179,101,-125,-0.25
SP1,03/02/18,Betis,Villarreal,2,1,1,0,179,239,150,-143,114,0.25
SP1,03/02/18,Eibar,Sevilla,5,1,3,1,160,229,175,-110,-112,-0.25
SP1,03/02/18,Levante,Real Madrid,2,2,1,1,1200,600,-526,-286,213,2
SP1,04/02/18,Ath Madrid,Valencia,1,0,0,0,-227,333,650,-132,105,-1
SP1,04/02/18,Espanol,Barcelona,1,1,0,0,850,425,-303,-154,123,1.5
SP1,04/02/18,Getafe,Leganes,0,0,0,0,-111,220,350,164,-213,-0.75
SP1,04/02/18,Girona,Ath Bilbao,2,0,1,0,139,229,200,117,-147,-0.25
SP1,05/02/18,Las Palmas,Malaga,1,0,0,0,125,239,220,-105,-116,-0.25
SP1,09/02/18,Ath Bilbao,Las Palmas,0,0,0,0,-227,350,650,-147,117,-1.25
SP1,10/02/18,Leganes,Eibar,0,1,0,0,187,210,162,158,-204,0.25
SP1,10/02/18,Malaga,Ath Madrid,0,1,0,1,650,260,-175,154,-196,0.75
SP1,10/02/18,Real Madrid,Sociedad,5,2,4,0,-526,600,1200,-500,338,-2
SP1,10/02/18,Villarreal,Alaves,1,2,0,1,-152,300,400,105,-130,-1
SP1,11/02/18,Barcelona,Getafe,0,0,0,0,-833,800,1800,-333,239,-2.5
SP1,11/02/18,Celta,Espanol,2,2,1,1,-111,260,300,-101,-122,-0.75
SP1,11/02/18,Sevilla,Girona,1,0,0,0,-139,279,375,-133,106,-1
SP1,11/02/18,Valencia,Levante,3,1,1,1,-200,333,550,-159,126,-1
SP1,12/02/18,La Coruna,Betis,0,1,0,0,120,260,210,-169,133,-0.25
SP1,16/02/18,Girona,Leganes,3,0,2,0,-118,225,400,152,-192,-0.25
SP1,17/02/18,Alaves,La Coruna,1,0,0,0,-111,239,333,105,-130,-0.75
SP1,17/02/18,Eibar,Barcelona,0,2,0,1,550,375,-227,-161,128,1.25
SP1,17/02/18,Las Palmas,Sevilla,1,2,0,1,250,260,104,-156,125,0.25
SP1,17/02/18,Malaga,Valencia,1,2,1,0,260,250,104,105,-130,0.25
SP1,18/02/18,Ath Madrid,Ath Bilbao,2,0,0,0,-227,320,750,139,-179,-1.25
SP1,18/02/18,Betis,Real Madrid,3,5,2,1,800,500,-333,-435,305,1.75
SP1,18/02/18,Espanol,Villarreal,1,1,0,1,150,225,189,129,-161,-0.25
SP1,18/02/18,Sociedad,Levante,3,0,2,0,-175,320,475,-167,131,-1
SP1,19/02/18,Getafe,Celta,3,0,1,0,150,229,187,104,-130,-0.25
SP1,21/02/18,Leganes,Real Madrid,1,3,1,2,1000,500,-400,-185,144,2
SP1,23/02/18,La Coruna,Espanol,0,0,0,0,154,220,187,119,-147,-0.25
SP1,24/02/18,Barcelona,Girona,6,1,4,1,-714,700,1800,-294,220,-2.25
SP1,24/02/18,Celta,Eibar,2,0,0,0,100,250,270,-120,-102,-0.25
SP1,24/02/18,Leganes,Las Palmas,0,0,0,0,-125,250,375,118,-147,-0.75
SP1,24/02/18,Real Madrid,Alaves,4,0,1,0,-714,750,1600,-400,287,-2.25
SP1,25/02/18,Ath Bilbao,Malaga,2,1,2,1,-133,250,425,124,-156,-0.75
SP1,25/02/18,Sevilla,Ath Madrid,2,5,0,2,239,220,125,116,-145,0.25
SP1,25/02/18,Valencia,Sociedad,2,1,1,0,-143,300,375,-196,152,-1
SP1,25/02/18,Villarreal,Getafe,1,0,1,0,-133,275,375,113,-143,-0.25
SP1,26/02/18,Levante,Betis,0,2,0,0,150,229,187,-127,101,-0.25
SP1,27/02/18,Espanol,Real Madrid,1,0,0,0,500,333,-189,-159,128,1
SP1,27/02/18,Girona,Celta,1,0,1,0,129,250,200,-118,-104,-0.25
SP1,28/02/18,Ath Bilbao,Valencia,1,1,0,1,162,220,179,-104,-119,-0.25
SP1,28/02/18,Ath Madrid,Leganes,4,0,2,0,-400,425,1400,123,-154,-1.5
SP1,28/02/18,Eibar,Villarreal,1,0,1,0,120,220,260,106,-132,-0.25
SP1,28/02/18,Getafe,La Coruna,3,0,2,0,-111,239,333,107,-133,-0.25
SP1,28/02/18,Malaga,Sevilla,0,1,0,1,250,220,114,104,-130,0.25
SP1,01/03/18,Alaves,Levante,1,0,0,0,-125,239,400,130,-164,-0.25
SP1,01/03/18,Betis,Sociedad,0,0,0,0,179,239,139,-204,156,0.25
SP1,01/03/18,Las Palmas,Barcelona,1,1,0,1,1400,650,-556,-286,214,2
SP1,03/03/18,La Coruna,Eibar,1,1,1,1,179,210,170,102,-125,-0.25
SP1,03/03/18,Leganes,Malaga,2,0,0,0,114,189,300,184,-244,-0.25
SP1,03/03/18,Real Madrid,Getafe,3,1,2,0,-526,650,1200,-286,213,-2
SP1,03/03/18,Sevilla,Ath Bilbao,2,0,2,0,-143,275,425,-115,-106,-0.75
SP1,03/03/18,Villarreal,Girona,0,2,0,1,-125,239,375,-103,-119,-0.75
SP1,04/03/18,Barcelona,Ath Madrid,1,0,1,0,-139,279,375,-112,-110,-0.75
SP1,04/03/18,Levante,Espanol,1,1,0,0,210,210,145,136,-169,0.25
SP1,04/03/18,Sociedad,Alaves,2,1,2,1,-156,300,425,-122,-101,-0.75
SP1,04/03/18,Valencia,Betis,2,0,1,0,-227,375,550,-233,175,-1.25
SP1,05/03/18,Celta,Las Palmas,2,1,0,0,-227,333,600,-172,134,-1.25
SP1,09/03/18,Girona,La Coruna,2,0,1,0,-182,320,450,-115,-108,-0.75
SP1,10/03/18,Eibar,Real Madrid,1,2,0,1,475,375,-200,-213,162,1
SP1,10/03/18,Getafe,Levante,0,1,0,0,-133,250,425,132,-167,-0.75
SP1,10/03/18,Malaga,Barcelona,0,2,0,2,1200,500,-400,-164,130,1.5
SP1,10/03/18,Sevilla,Valencia,0,2,0,1,100,250,279,-147,117,-0.25
SP1,11/03/18,Ath Bilbao,Leganes,2,0,2,0,-111,229,350,159,-208,-0.5
SP1,11/03/18,Ath Madrid,Celta,3,0,1,0,-256,375,700,-120,-103,-1.25
SP1,11/03/18,Espanol,Sociedad,2,1,0,1,187,210,162,110,-137,0.25
SP1,11/03/18,Las Palmas,Villarreal,0,2,0,0,250,250,110,-102,-120,0.25
SP1,12/03/18,Alaves,Betis,1,3,0,2,114,229,260,-101,-122,-0.25
SP1,16/03/18,Levante,Eibar,2,1,1,0,220,220,137,124,-156,0.25
SP1,17/03/18,Betis,Espanol,3,0,1,0,120,239,229,103,-127,-0.25
SP1,17/03/18,La Coruna,Las Palmas,1,1,1,1,-139,275,400,-135,108,-0.75
SP1,17/03/18,Sociedad,Getafe,1,2,1,1,-139,260,425,-112,-110,-0.75
SP1,17/03/18,Valencia,Alaves,3,1,2,0,-227,350,650,-135,108,-1.25
SP1,18/03/18,Barcelona,Ath Bilbao,2,0,2,0,-625,700,1400,-217,168,-2.25
SP1,18/03/18,Celta,Malaga,0,0,0,0,-227,350,600,-110,-112,-1
SP1,18/03/18,Leganes,Sevilla,2,1,1,0,270,229,110,119,-149,0.25
SP1,18/03/18,Real Madrid,Girona,6,3,1,1,-625,650,1600,-455,306,-2.25
SP1,18/03/18,Villarreal,Ath Madrid,2,1,0,1,320,210,104,137,-172,0.25
SP1,31/03/18,Ath Bilbao,Celta,1,1,0,0,104,229,260,103,-128,-0.25
SP1,31/03/18,Girona,Levante,1,1,0,0,-175,279,500,100,-125,-0.75
SP1,31/03/18,Las Palmas,Real Madrid,0,3,0,2,900,500,-400,-357,259,1.75
SP1,31/03/18,Sevilla,Barcelona,2,2,1,0,375,300,-152,-159,126,0.75
SP1,01/04/18,Ath Madrid,La Coruna,1,0,1,0,-455,475,1200,-137,109,-1.75
SP1,01/04/18,Eibar,Sociedad,0,0,0,0,137,239,187,-115,-109,-0.25
SP1,01/04/18,Espanol,Alaves,0,0,0,0,104,220,275,147,-189,-0.5
SP1,01/04/18,Leganes,Valencia,0,1,0,0,275,239,100,113,-141,0.5
SP1,01/04/18,Malaga,Villarreal,1,0,1,0,250,220,114,125,-159,0.25
SP1,02/04/18,Getafe,Betis,0,1,0,0,-105,250,275,-101,-125,-0.25
SP1,06/04/18,La Coruna,Malaga,3,2,1,1,104,229,279,126,-159,-0.5
SP1,07/04/18,Alaves,Getafe,2,0,0,0,145,200,220,159,-208,-0.25
SP1,07/04/18,Barcelona,Leganes,3,1,2,0,-833,800,2000,-238,180,-2.25
SP1,07/04/18,Betis,Eibar,2,0,1,0,125,239,225,-108,-115,-0.25
