Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,BbAv>2.5,BbAv<2.5,BbAHh
SP1,30/10/13,Valladolid,Sociedad,2,2,0,1,180,230,150,-103,-122,0
SP1,31/10/13,Ath Bilbao,Elche,2,2,0,1,-161,275,450,-116,-109,-1
SP1,31/10/13,Betis,Levante,0,0,0,0,-125,250,350,105,-135,-0.5
SP1,31/10/13,Granada,Ath Madrid,1,2,0,1,500,300,-189,105,-135,1
SP1,31/10/13,Villarreal,Getafe,0,2,0,1,-227,320,650,-127,-102,-1
SP1,01/11/13,Barcelona,Espanol,1,0,0,0,-1111,900,2500,-370,257,-2.5
SP1,02/11/13,Almeria,Valladolid,1,0,1,0,115,230,240,-103,-120,-0.25
SP1,02/11/13,Sevilla,Celta,0,1,0,0,-200,333,500,-159,124,-1
SP1,02/11/13,Sociedad,Osasuna,5,0,1,0,-175,300,475,-104,-120,-1
SP1,02/11/13,Vallecano,Real Madrid,2,3,0,2,1000,500,-400,-294,204,1.5
SP1,03/11/13,Ath Madrid,Ath Bilbao,2,0,2,0,-333,400,1000,-156,122,-1.5
SP1,03/11/13,Getafe,Valencia,0,1,0,1,160,220,175,-105,-119,0
SP1,03/11/13,Levante,Granada,0,1,0,0,105,230,260,130,-169,-0.5
SP1,03/11/13,Malaga,Betis,3,2,1,1,105,240,260,-109,-115,-0.5
SP1,04/11/13,Elche,Villarreal,0,1,0,0,230,230,120,113,-143,0.25
SP1,08/11/13,Granada,Malaga,3,1,0,0,130,220,220,126,-159,-0.25
SP1,08/11/13,Osasuna,Almeria,0,1,0,1,105,240,250,107,-135,-0.25
SP1,09/11/13,Ath Bilbao,Levante,2,1,0,1,-200,310,550,-109,-115,-1
SP1,09/11/13,Celta,Vallecano,0,2,0,1,-110,250,300,-125,100,-0.5
SP1,09/11/13,Getafe,Elche,1,1,1,0,105,225,275,121,-154,-0.5
SP1,09/11/13,Real Madrid,Sociedad,5,1,4,0,-714,700,1600,-417,277,-2.5
SP1,10/11/13,Betis,Barcelona,1,4,0,2,1000,500,-400,-270,189,1.5
SP1,10/11/13,Espanol,Sevilla,1,3,1,2,138,225,200,-101,-123,0
SP1,10/11/13,Valencia,Valladolid,2,2,1,1,-189,300,500,-139,110,-1
SP1,10/11/13,Villarreal,Ath Madrid,1,1,0,1,240,240,110,103,-130,0.5
SP1,22/11/13,Valladolid,Osasuna,0,1,0,0,100,240,275,118,-149,-0.5
SP1,23/11/13,Almeria,Real Madrid,0,5,0,1,850,450,-345,-294,208,1.5
SP1,23/11/13,Ath Madrid,Getafe,7,0,2,0,-455,475,1200,-156,121,-1.5
SP1,23/11/13,Barcelona,Granada,4,0,2,0,-769,750,1600,-263,190,-2.5
SP1,23/11/13,Sociedad,Celta,4,3,1,2,-149,260,425,-125,-101,-0.75
SP1,24/11/13,Elche,Valencia,2,1,0,0,175,230,150,122,-156,0.25
SP1,24/11/13,Levante,Villarreal,0,3,0,1,250,230,110,116,-147,0.5
SP1,24/11/13,Sevilla,Betis,4,0,2,0,-149,275,400,-156,122,-1
SP1,24/11/13,Vallecano,Espanol,1,4,0,1,140,230,188,104,-130,-0.25
SP1,25/11/13,Malaga,Ath Bilbao,1,2,1,0,160,225,170,-116,-109,0
SP1,29/11/13,Getafe,Levante,1,0,0,0,-120,240,350,103,-130,-0.5
SP1,29/11/13,Villarreal,Malaga,1,1,1,0,-227,333,600,-120,-104,-1
SP1,30/11/13,Celta,Almeria,3,1,1,1,-110,240,300,-109,-115,-0.5
SP1,30/11/13,Elche,Ath Madrid,0,2,0,0,600,300,-200,110,-139,1
SP1,30/11/13,Espanol,Sociedad,1,2,1,0,120,240,220,102,-130,-0.25
SP1,30/11/13,Real Madrid,Valladolid,4,0,2,0,-769,750,1600,-435,295,-2.5
SP1,01/12/13,Ath Bilbao,Barcelona,1,0,0,0,400,320,-167,-189,137,1
SP1,01/12/13,Betis,Vallecano,2,2,1,0,-110,240,300,-127,101,-0.5
SP1,01/12/13,Granada,Sevilla,1,2,0,1,180,225,150,106,-133,0
SP1,01/12/13,Valencia,Osasuna,3,0,1,0,-250,350,700,-125,-101,-1.5
SP1,13/12/13,Levante,Elche,2,1,1,1,130,210,225,138,-182,-0.25
SP1,14/12/13,Barcelona,Villarreal,2,1,1,0,-345,450,1000,-233,168,-1.5
SP1,14/12/13,Malaga,Getafe,1,0,0,0,100,240,275,101,-127,-0.5
SP1,14/12/13,Osasuna,Real Madrid,2,2,2,1,1000,550,-455,-270,193,1.5
SP1,14/12/13,Vallecano,Granada,0,2,0,1,105,230,260,107,-137,-0.5
SP1,15/12/13,Almeria,Espanol,0,0,0,0,170,220,163,115,-147,0
SP1,15/12/13,Ath Madrid,Valencia,3,0,0,0,-303,375,900,-133,104,-1.5
SP1,15/12/13,Sevilla,Ath Bilbao,1,1,1,1,-105,250,275,-141,111,-0.5
SP1,15/12/13,Sociedad,Betis,5,1,1,1,-137,260,375,-149,116,-0.75
SP1,16/12/13,Valladolid,Celta,3,0,0,0,138,225,200,-101,-125,-0.25
SP1,20/12/13,Elche,Malaga,0,1,0,1,130,220,220,131,-167,-0.25
SP1,21/12/13,Ath Madrid,Levante,3,2,1,1,-714,650,1600,-208,155,-2
SP1,21/12/13,Betis,Almeria,0,1,0,1,-137,275,350,-123,-102,-1
SP1,21/12/13,Granada,Sociedad,1,3,1,2,140,230,188,107,-135,0
SP1,21/12/13,Villarreal,Sevilla,1,2,0,1,-118,260,300,-114,-110,-0.5
SP1,22/12/13,Ath Bilbao,Vallecano,2,1,1,0,-227,333,600,-152,118,-1
SP1,22/12/13,Celta,Osasuna,1,1,1,1,-125,250,350,100,-127,-0.5
SP1,22/12/13,Espanol,Valladolid,4,2,2,0,-125,240,375,114,-145,-0.75
SP1,22/12/13,Getafe,Barcelona,2,5,2,3,600,375,-250,-164,125,1.5
SP1,22/12/13,Valencia,Real Madrid,2,3,1,2,450,300,-175,-244,176,1
SP1,04/01/14,Almeria,Granada,3,0,2,0,140,220,200,114,-147,0
SP1,04/01/14,Malaga,Ath Madrid,0,1,0,0,500,310,-189,-106,-119,1
SP1,04/01/14,Valencia,Levante,2,0,1,0,-227,320,650,-125,-102,-1
SP1,04/01/14,Valladolid,Betis,0,0,0,0,138,225,200,-114,-110,0
SP1,05/01/14,Barcelona,Elche,4,0,2,0,-1429,1000,2500,-357,247,-2.5
SP1,05/01/14,Osasuna,Espanol,1,0,1,0,140,220,200,124,-161,0
SP1,05/01/14,Sevilla,Getafe,3,0,1,0,-189,320,475,-139,109,-1
SP1,05/01/14,Sociedad,Ath Bilbao,2,0,1,0,115,240,230,-132,102,-0.25
SP1,06/01/14,Real Madrid,Celta,3,0,0,0,-1000,800,2000,-435,288,-2.5
SP1,06/01/14,Vallecano,Villarreal,2,5,0,3,230,240,115,-112,-114,0.5
SP1,10/01/14,Granada,Valladolid,4,0,2,0,100,230,280,120,-154,-0.5
SP1,11/01/14,Ath Bilbao,Almeria,6,1,3,1,-250,350,650,-143,111,-1.5
SP1,11/01/14,Ath Madrid,Barcelona,0,0,0,0,210,250,120,-159,124,0.25
SP1,11/01/14,Celta,Valencia,2,1,0,1,210,230,130,-110,-116,0
SP1,11/01/14,Elche,Sevilla,1,1,0,0,230,240,115,104,-133,0
SP1,12/01/14,Betis,Osasuna,1,2,0,1,-125,250,350,100,-128,-0.5
SP1,12/01/14,Espanol,Real Madrid,0,1,0,0,650,450,-303,-263,198,1.5
SP1,12/01/14,Getafe,Vallecano,0,1,0,1,100,240,275,-123,-103,-0.5
SP1,12/01/14,Levante,Malaga,1,0,1,0,150,220,188,124,-161,0
SP1,13/01/14,Villarreal,Sociedad,5,1,3,0,-110,250,300,-123,-103,-0.5
SP1,17/01/14,Malaga,Valencia,0,0,0,0,170,220,163,102,-128,0
SP1,18/01/14,Betis,Real Madrid,0,5,0,3,750,500,-345,-303,214,1.5
SP1,18/01/14,Elche,Vallecano,2,0,1,0,138,220,200,112,-143,0
SP1,18/01/14,Espanol,Celta,1,0,0,0,100,225,290,108,-139,-0.5
SP1,18/01/14,Granada,Osasuna,0,0,0,0,100,220,300,123,-156,-0.5
SP1,19/01/14,Ath Madrid,Sevilla,1,1,1,0,-278,375,750,-159,124,-1.5
SP1,19/01/14,Getafe,Sociedad,2,2,1,2,200,240,130,-116,-110,0
SP1,19/01/14,Levante,Barcelona,1,1,1,1,1400,600,-588,-278,199,2
SP1,19/01/14,Villarreal,Almeria,2,0,1,0,-303,400,800,-154,120,-1.5
SP1,20/01/14,Ath Bilbao,Valladolid,4,2,0,1,-278,375,750,-149,116,-1.5
SP1,24/01/14,Celta,Betis,4,2,3,1,110,240,240,-110,-115,-0.5
SP1,25/01/14,Real Madrid,Granada,2,0,0,0,-2000,1400,2500,-455,307,-2.5
SP1,25/01/14,Sevilla,Levante,2,3,1,1,-278,375,750,-143,111,-1.5
SP1,25/01/14,Valencia,Espanol,2,2,2,2,-189,300,500,-111,-112,-1
SP1,25/01/14,Valladolid,Villarreal,1,0,1,0,300,230,-105,-109,-116,0.5
SP1,26/01/14,Almeria,Getafe,1,0,0,0,140,220,200,103,-132,0
SP1,26/01/14,Barcelona,Malaga,3,0,1,0,-1250,900,2200,-400,272,-2.5
SP1,26/01/14,Osasuna,Ath Bilbao,1,5,1,2,250,220,115,104,-133,0.25
SP1,26/01/14,Vallecano,Ath Madrid,2,4,1,3,700,350,-250,-141,109,1.5
SP1,27/01/14,Sociedad,Elche,4,0,2,0,-200,300,600,-133,104,-1
SP1,31/01/14,Granada,Celta,1,2,1,1,110,250,225,104,-132,-0.5
SP1,01/02/14,Barcelona,Valencia,2,3,1,1,-769,700,1800,-333,237,-2.5
SP1,01/02/14,Getafe,Valladolid,0,0,0,0,100,240,275,110,-141,-0.5
SP1,01/02/14,Levante,Vallecano,0,0,0,0,115,230,240,111,-143,-0.25
SP1,01/02/14,Malaga,Sevilla,3,2,1,0,180,240,140,-112,-112,0
SP1,02/02/14,Ath Bilbao,Real Madrid,1,1,0,0,425,300,-161,-250,184,1
SP1,02/02/14,Ath Madrid,Sociedad,4,0,1,0,-333,400,900,-161,125,-1.5
SP1,02/02/14,Betis,Espanol,2,0,0,0,130,220,220,111,-141,0
SP1,02/02/14,Elche,Almeria,1,0,0,0,100,240,275,111,-143,-0.5
SP1,03/02/14,Villarreal,Osasuna,3,1,0,0,-303,400,800,-130,101,-1.5
SP1,07/02/14,Espanol,Granada,1,0,0,0,-125,250,350,125,-156,-0.5
SP1,08/02/14,Almeria,Ath Madrid,2,0,0,0,900,425,-345,-145,114,1.5
SP1,08/02/14,Real Madrid,Villarreal,4,2,2,1,-303,400,750,-238,177,-1.5
SP1,08/02/14,Valencia,Betis,5,0,2,0,-227,333,600,-159,123,-1
SP1,08/02/14,Vallecano,Malaga,4,1,3,0,140,220,200,-101,-123,0
SP1,09/02/14,Osasuna,Getafe,2,0,1,0,110,220,260,134,-172,-0.5
SP1,09/02/14,Sevilla,Barcelona,1,4,1,2,500,300,-189,-222,165,1
SP1,09/02/14,Sociedad,Levante,0,0,0,0,-227,333,600,-139,109,-1
SP1,09/02/14,Valladolid,Elche,2,2,0,1,105,220,280,139,-179,-0.5
SP1,10/02/14,Celta,Ath Bilbao,0,0,0,0,210,230,130,-116,-109,0.25
SP1,14/02/14,Elche,Osasuna,0,0,0,0,110,220,260,140,-179,-0.5
SP1,15/02/14,Ath Madrid,Valladolid,3,0,2,0,-556,600,1200,-189,141,-2
SP1,15/02/14,Barcelona,Vallecano,6,0,2,0,-1429,1000,2800,-476,314,-2.75
SP1,15/02/14,Levante,Almeria,1,0,0,0,105,210,300,135,-175,-0.5
SP1,15/02/14,Villarreal,Celta,0,2,0,0,-189,300,500,-135,106,-1
SP1,16/02/14,Ath Bilbao,Espanol,1,2,0,1,-175,280,500,-111,-114,-1
SP1,16/02/14,Getafe,Real Madrid,0,3,0,2,900,425,-345,-213,159,1.5
SP1,16/02/14,Granada,Betis,1,0,1,0,110,220,260,108,-137,-0.5
SP1,16/02/14,Sevilla,Valencia,0,0,0,0,100,260,250,-159,123,-0.5
SP1,17/02/14,Malaga,Sociedad,0,1,0,1,170,225,160,-111,-114,0
SP1,21/02/14,Valladolid,Levante,1,1,0,1,110,210,280,143,-185,-0.25
SP1,22/02/14,Almeria,Malaga,0,0,0,0,150,220,188,118,-152,0
SP1,22/02/14,Celta,Getafe,1,1,0,1,-133,260,375,102,-132,-0.5
SP1,22/02/14,Real Madrid,Elche,3,0,1,0,-1429,1000,2800,-400,277,-2.5
SP1,22/02/14,Sociedad,Barcelona,3,1,1,1,650,400,-278,-256,185,1.5
SP1,23/02/14,Betis,Ath Bilbao,0,2,0,1,188,240,138,-122,-104,0
SP1,23/02/14,Osasuna,Ath Madrid,3,0,3,0,600,300,-200,101,-130,1
SP1,23/02/14,Valencia,Granada,2,1,0,0,-200,310,550,-135,105,-1
SP1,23/02/14,Vallecano,Sevilla,0,1,0,0,210,240,125,-152,119,0.25
SP1,24/02/14,Espanol,Villarreal,1,2,0,1,150,225,180,110,-143,0
SP1,28/02/14,Ath Bilbao,Granada,4,0,2,0,-250,350,650,-137,109,-1.5
SP1,01/03/14,Elche,Celta,1,0,0,0,150,210,190,134,-175,0
SP1,01/03/14,Getafe,Espanol,0,0,0,0,160,220,175,138,-179,0
SP1,01/03/14,Levante,Osasuna,2,0,2,0,130,220,220,152,-204,0
SP1,01/03/14,Malaga,Valladolid,1,1,1,1,-118,240,333,118,-152,-0.5
SP1,02/03/14,Ath Madrid,Real Madrid,2,2,2,1,250,240,105,-123,-103,0.5
SP1,02/03/14,Barcelona,Almeria,4,1,2,1,-2000,1200,3300,-526,333,-3
SP1,02/03/14,Sevilla,Sociedad,1,0,0,0,-110,275,260,-167,128,-0.5
SP1,02/03/14,Vallecano,Valencia,1,0,0,0,230,230,120,-152,117,0.25
SP1,02/03/14,Villarreal,Betis,1,1,0,0,-278,375,750,-159,125,-1.5
SP1,08/03/14,Betis,Getafe,2,0,2,0,-110,240,300,105,-133,-0.5
SP1,08/03/14,Celta,Ath Madrid,0,2,0,0,300,240,-110,112,-143,0.5
SP1,08/03/14,Granada,Villarreal,2,0,2,0,240,220,120,111,-143,0.25
SP1,08/03/14,Valladolid,Barcelona,1,0,1,0,1100,600,-500,-244,182,2
SP1,09/03/14,Almeria,Sevilla,1,3,0,1,240,240,110,-108,-118,0.5
SP1,09/03/14,Espanol,Elche,3,1,2,0,-133,250,375,137,-179,-0.75
SP1,09/03/14,Real Madrid,Levante,3,0,1,0,-2000,1400,2800,-476,315,-3
SP1,09/03/14,Valencia,Ath Bilbao,1,1,1,0,125,230,220,-133,105,-0.25
SP1,10/03/14,Osasuna,Malaga,0,2,0,1,130,210,225,131,-169,-0.25
SP1,10/03/14,Sociedad,Vallecano,2,3,2,1,-227,350,550,-185,140,-1
SP1,14/03/14,Getafe,Granada,3,3,2,1,110,225,250,137,-175,-0.25
SP1,15/03/14,Ath Madrid,Espanol,1,0,0,0,-345,400,1100,-141,110,-1.5
SP1,15/03/14,Levante,Celta,0,1,0,1,150,210,190,132,-169,0
SP1,15/03/14,Malaga,Real Madrid,0,1,0,1,1100,500,-400,-222,165,1.5
SP1,15/03/14,Vallecano,Almeria,3,1,1,0,-120,250,320,-103,-123,-0.5
SP1,16/03/14,Barcelona,Osasuna,7,0,3,0,-2000,1400,2800,-476,319,-3
SP1,16/03/14,Elche,Betis,0,0,0,0,138,220,200,130,-167,0
SP1,16/03/14,Sevilla,Valladolid,4,1,2,0,-227,333,600,-145,113,-1.25
SP1,16/03/14,Sociedad,Valencia,1,0,0,0,105,250,240,-135,106,-0.5
SP1,17/03/14,Villarreal,Ath Bilbao,1,1,0,0,125,240,210,-104,-123,-0.25
SP1,21/03/14,Celta,Malaga,0,2,0,2,-110,240,300,110,-139,-0.5
SP1,22/03/14,Ath Bilbao,Getafe,1,0,1,0,-278,400,650,-152,118,-1.5
SP1,22/03/14,Espanol,Levante,0,0,0,0,-149,260,450,130,-169,-0.5
SP1,22/03/14,Granada,Elche,1,0,0,0,105,220,280,139,-185,-0.5
SP1,22/03/14,Valladolid,Vallecano,1,1,1,1,140,230,190,-109,-115,-0.25
SP1,23/03/14,Betis,Ath Madrid,0,2,0,0,500,280,-175,-102,-125,1
SP1,23/03/14,Osasuna,Sevilla,1,2,0,2,190,230,138,104,-132,0.25
SP1,23/03/14,Real Madrid,Barcelona,3,4,2,2,125,250,200,-182,140,-0.5
SP1,23/03/14,Valencia,Villarreal,2,1,2,0,105,240,250,-115,-110,-0.5
SP1,24/03/14,Almeria,Sociedad,4,3,1,1,240,240,110,-109,-116,0
SP1,25/03/14,Elche,Ath Bilbao,0,0,0,0,300,230,-105,115,-145,0.5
SP1,25/03/14,Malaga,Espanol,1,2,1,1,145,210,200,137,-179,-0.25
SP1,26/03/14,Ath Madrid,Granada,1,0,0,0,-556,550,1400,-154,120,-2
SP1,26/03/14,Barcelona,Celta,3,0,2,0,-2000,1400,3300,-500,321,-3
SP1,26/03/14,Sevilla,Real Madrid,2,1,1,1,450,350,-189,-244,181,1
SP1,26/03/14,Vallecano,Osasuna,1,0,0,0,-120,240,350,-101,-127,-0.5
SP1,27/03/14,Almeria,Valencia,2,2,0,2,280,250,-105,-106,-118,0.5
SP1,27/03/14,Getafe,Villarreal,0,1,0,1,230,230,120,113,-143,0.25
SP1,27/03/14,Levante,Betis,1,3,1,1,130,220,210,127,-164,0
SP1,27/03/14,Sociedad,Valladolid,1,0,1,0,-227,320,650,-141,110,-1
SP1,29/03/14,Ath Bilbao,Ath Madrid,1,2,1,1,190,230,140,115,-145,0.25
SP1,29/03/14,Celta,Sevilla,1,0,0,0,200,225,138,100,-127,0.25
SP1,29/03/14,Espanol,Barcelona,0,1,0,0,800,400,-303,-196,147,1.5
SP1,29/03/14,Real Madrid,Vallecano,5,0,1,0,-2500,1200,3300,-588,362,-2.75
SP1,30/03/14,Osasuna,Sociedad,1,1,0,1,200,225,138,103,-132,0.25
SP1,30/03/14,Valencia,Getafe,1,3,1,2,-250,333,750,-141,109,-1.25
SP1,30/03/14,Valladolid,Almeria,1,0,1,0,-110,240,300,115,-149,-0.5
