Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,BbAv>2.5,BbAv<2.5,BbAHh
SP1,18/12/10,La Coruna,Sp Gijon,1,1,1,0,105,225,275,130,-169,-0.5
SP1,18/12/10,Levante,Ath Bilbao,1,2,1,1,180,225,150,-111,-114,0
SP1,18/12/10,Sociedad,Valencia,1,2,1,1,210,225,130,-112,-112,0
SP1,18/12/10,Villarreal,Mallorca,3,1,2,1,-189,280,550,-139,108,-1
SP1,19/12/10,Almeria,Getafe,2,3,2,1,150,220,180,109,-141,0
SP1,19/12/10,Malaga,Ath Madrid,0,3,0,1,225,250,110,-132,104,0
SP1,19/12/10,Osasuna,Zaragoza,0,0,0,0,100,240,275,116,-149,-0.5
SP1,19/12/10,Real Madrid,Sevilla,1,0,0,0,-500,550,1200,-303,212,-2
SP1,20/12/10,Santander,Hercules,0,0,0,0,-110,240,300,117,-152,-0.5
SP1,02/01/11,Ath Bilbao,La Coruna,1,2,0,1,-149,250,450,103,-132,-0.75
SP1,02/01/11,Barcelona,Levante,2,1,0,0,-1667,1000,2800,-435,271,-3
SP1,02/01/11,Sevilla,Osasuna,1,0,1,0,-161,275,450,-118,-108,-0.75
SP1,02/01/11,Sp Gijon,Malaga,1,2,1,1,120,230,225,105,-135,0
SP1,02/01/11,Valencia,Espanol,2,1,1,1,-161,275,450,-116,-109,-0.75
SP1,03/01/11,Ath Madrid,Santander,0,0,0,0,-227,333,600,-147,115,-1
SP1,03/01/11,Getafe,Real Madrid,2,3,1,2,900,425,-345,-217,159,1.5
SP1,03/01/11,Mallorca,Hercules,3,0,2,0,-120,240,350,106,-137,-0.5
SP1,03/01/11,Villarreal,Almeria,2,0,1,0,-227,333,600,-145,112,-1
SP1,03/01/11,Zaragoza,Sociedad,2,1,1,1,120,240,220,-109,-118,0
SP1,08/01/11,La Coruna,Barcelona,0,4,0,1,1200,550,-500,-192,145,1.75
SP1,08/01/11,Malaga,Ath Bilbao,1,1,0,0,125,240,210,-120,-105,0
SP1,08/01/11,Sociedad,Sevilla,2,3,2,1,180,225,150,-114,-110,0
SP1,09/01/11,Espanol,Zaragoza,4,0,3,0,-137,260,375,106,-137,-0.5
SP1,09/01/11,Levante,Valencia,0,1,0,0,333,240,-118,-128,101,0.5
SP1,09/01/11,Mallorca,Almeria,4,1,2,0,-137,240,350,-104,-122,-0.75
SP1,09/01/11,Osasuna,Getafe,0,0,0,0,125,225,220,119,-154,0
SP1,09/01/11,Real Madrid,Villarreal,4,2,2,2,-345,450,900,-238,172,-1.75
SP1,09/01/11,Santander,Sp Gijon,1,1,1,0,-110,240,300,129,-169,-0.5
SP1,10/01/11,Hercules,Ath Madrid,4,1,4,0,190,225,140,-119,-106,0
SP1,15/01/11,Ath Bilbao,Santander,2,1,2,0,-149,260,425,-103,-122,-0.75
SP1,15/01/11,Getafe,Sociedad,0,4,0,2,-125,225,400,-112,-112,-0.75
SP1,15/01/11,Sevilla,Espanol,1,2,0,1,-137,250,400,-103,-123,-0.75
SP1,15/01/11,Sp Gijon,Hercules,2,0,2,0,120,230,225,115,-147,0
SP1,15/01/11,Villarreal,Osasuna,4,2,1,0,-189,280,550,-110,-115,-1
SP1,15/01/11,Zaragoza,Levante,1,0,1,0,-110,240,300,101,-128,-0.5
SP1,16/01/11,Almeria,Real Madrid,1,1,0,0,900,500,-400,-233,168,1.75
SP1,16/01/11,Barcelona,Malaga,4,1,3,0,-1250,900,2200,-417,280,-2.75
SP1,16/01/11,Valencia,La Coruna,2,0,0,0,-227,320,650,-110,-115,-1.2
SP1,17/01/11,Ath Madrid,Mallorca,3,0,2,0,-120,250,333,-127,100,-0.5
SP1,22/01/11,Barcelona,Santander,3,0,2,0,-1429,1000,2200,-476,304,-3
SP1,22/01/11,Sevilla,Levante,4,1,3,0,-250,350,650,-154,118,-1.25
SP1,22/01/11,Valencia,Malaga,4,3,1,2,-227,333,600,-147,113,-1
SP1,23/01/11,Almeria,Osasuna,3,2,2,1,120,220,240,130,-169,0
SP1,23/01/11,Getafe,Espanol,1,3,1,0,110,230,250,-105,-122,0
SP1,23/01/11,Real Madrid,Mallorca,1,0,0,0,-588,600,1400,-303,212,-2
SP1,23/01/11,Sp Gijon,Ath Madrid,1,0,0,0,190,230,138,101,-132,0
SP1,23/01/11,Villarreal,Sociedad,2,1,1,1,-200,310,550,-154,117,-1
SP1,23/01/11,Zaragoza,La Coruna,1,0,1,0,100,240,275,119,-156,-0.5
SP1,24/01/11,Ath Bilbao,Hercules,3,0,1,0,-137,260,375,-110,-118,-0.75
SP1,29/01/11,Hercules,Barcelona,0,3,0,1,1400,600,-588,-286,202,2
SP1,29/01/11,La Coruna,Sevilla,3,3,1,0,250,230,110,107,-141,0
SP1,29/01/11,Levante,Getafe,2,0,0,0,180,225,150,-110,-118,0
SP1,29/01/11,Malaga,Zaragoza,1,2,1,1,-120,250,333,-118,-110,-0.5
SP1,29/01/11,Mallorca,Sp Gijon,0,4,0,1,-125,225,400,109,-143,-0.5
SP1,29/01/11,Sociedad,Almeria,2,0,1,0,100,240,275,-119,-108,-0.5
SP1,30/01/11,Ath Madrid,Ath Bilbao,0,2,0,1,-120,250,333,-137,105,-0.5
SP1,30/01/11,Espanol,Villarreal,0,1,0,1,150,225,180,-112,-115,0
SP1,30/01/11,Osasuna,Real Madrid,1,0,0,0,800,400,-303,-179,130,1.5
SP1,31/01/11,Santander,Valencia,1,1,1,0,250,230,110,106,-139,0
SP1,05/02/11,Almeria,Espanol,3,2,3,1,150,230,175,104,-133,0
SP1,05/02/11,Ath Bilbao,Sp Gijon,3,0,2,0,-149,250,450,-101,-130,-0.75
SP1,05/02/11,Barcelona,Ath Madrid,3,0,2,0,-714,650,1600,-385,254,-2.25
SP1,05/02/11,Getafe,La Coruna,4,1,3,0,-120,250,333,108,-141,-0.5
SP1,05/02/11,Osasuna,Mallorca,1,1,1,1,110,230,250,122,-161,-0.5
SP1,05/02/11,Villarreal,Levante,0,1,0,0,-400,425,1200,-182,135,-1.5
SP1,05/02/11,Zaragoza,Santander,1,1,1,1,100,230,275,116,-154,-0.5
SP1,06/02/11,Real Madrid,Sociedad,4,1,3,0,-588,550,1800,-313,212,-2.25
SP1,06/02/11,Sevilla,Malaga,0,0,0,0,-189,300,500,-172,125,-1
SP1,06/02/11,Valencia,Hercules,2,0,1,0,-227,320,650,-135,105,-1
SP1,12/02/11,Ath Madrid,Valencia,1,2,1,1,110,240,240,-119,-106,-0.5
SP1,12/02/11,Santander,Sevilla,3,2,2,1,200,240,130,-104,-123,0
SP1,12/02/11,Sp Gijon,Barcelona,1,1,1,0,1400,700,-714,-250,177,2
SP1,13/02/11,Espanol,Real Madrid,0,1,0,1,600,333,-227,-164,121,1.25
SP1,13/02/11,Hercules,Zaragoza,2,1,0,1,100,240,275,102,-132,-0.5
SP1,13/02/11,La Coruna,Villarreal,1,0,0,0,250,230,110,100,-128,0
SP1,13/02/11,Levante,Almeria,1,0,0,0,130,230,210,-108,-119,0
SP1,13/02/11,Malaga,Getafe,2,2,0,2,110,240,240,-123,-104,0
SP1,13/02/11,Sociedad,Osasuna,1,0,0,0,110,225,260,105,-135,0
SP1,14/02/11,Mallorca,Ath Bilbao,1,0,1,0,110,240,240,-110,-118,0
SP1,19/02/11,Real Madrid,Levante,2,0,2,0,-714,650,1600,-303,218,-2.25
SP1,19/02/11,Valencia,Sp Gijon,0,0,0,0,-227,333,600,-135,105,-1
SP1,19/02/11,Zaragoza,Ath Madrid,0,1,0,0,188,230,140,-110,-116,0
SP1,20/02/11,Almeria,La Coruna,1,1,0,0,105,230,260,113,-145,0
SP1,20/02/11,Barcelona,Ath Bilbao,2,1,1,0,-769,650,2000,-400,265,-2.5
SP1,20/02/11,Getafe,Santander,0,1,0,0,-125,250,350,100,-128,-0.5
SP1,20/02/11,Osasuna,Espanol,4,0,1,0,120,230,225,119,-154,0
SP1,20/02/11,Sevilla,Hercules,1,0,1,0,-175,280,500,-143,111,-1
SP1,20/02/11,Villarreal,Malaga,1,1,1,0,-200,310,550,-189,139,-1
SP1,21/02/11,Sociedad,Mallorca,1,0,0,0,105,230,260,102,-130,0
SP1,26/02/11,Ath Madrid,Sevilla,2,2,0,1,110,240,240,-122,-104,0
SP1,26/02/11,Espanol,Sociedad,4,1,1,1,-105,230,300,-101,-127,-0.5
SP1,26/02/11,La Coruna,Real Madrid,0,0,0,0,650,350,-250,-143,109,1.25
SP1,26/02/11,Mallorca,Barcelona,0,3,0,1,750,400,-303,-152,116,1.5
SP1,26/02/11,Sp Gijon,Zaragoza,0,0,0,0,-110,240,300,114,-152,-0.5
SP1,27/02/11,Ath Bilbao,Valencia,1,2,1,0,130,230,210,-104,-122,0
SP1,27/02/11,Hercules,Getafe,0,0,0,0,130,230,210,-109,-118,0
SP1,27/02/11,Levante,Osasuna,2,1,1,1,140,220,200,117,-154,0
SP1,27/02/11,Santander,Villarreal,2,2,1,0,180,225,150,114,-149,0
SP1,28/02/11,Malaga,Almeria,3,1,0,1,-118,240,333,-115,-112,-0.5
SP1,01/03/11,Espanol,Mallorca,1,2,1,0,110,230,250,103,-132,0
SP1,01/03/11,Sevilla,Sp Gijon,3,0,2,0,-175,300,450,-116,-109,-1
SP1,02/03/11,Getafe,Ath Madrid,1,1,1,0,170,225,160,-110,-116,0
SP1,02/03/11,Osasuna,La Coruna,0,0,0,0,-105,230,300,131,-175,-0.5
SP1,02/03/11,Sociedad,Levante,1,1,0,0,-110,240,300,-102,-125,-0.5
SP1,02/03/11,Valencia,Barcelona,0,1,0,0,450,300,-175,-161,122,1
SP1,02/03/11,Villarreal,Hercules,1,0,1,0,-200,300,600,-123,-104,-1
SP1,02/03/11,Zaragoza,Ath Bilbao,2,1,0,1,160,225,170,104,-132,0
SP1,03/03/11,Almeria,Santander,1,1,0,1,138,225,200,119,-159,0
SP1,03/03/11,Real Madrid,Malaga,7,0,3,0,-714,650,1600,-294,208,-2
SP1,05/03/11,Ath Madrid,Villarreal,3,1,1,1,110,240,240,-118,-108,0
SP1,05/03/11,Barcelona,Zaragoza,1,0,1,0,-1000,800,2000,-286,205,-2.5
SP1,05/03/11,Mallorca,Valencia,1,2,1,1,170,220,160,106,-137,0
SP1,06/03/11,Ath Bilbao,Sevilla,2,0,0,0,140,230,190,-116,-109,0
SP1,06/03/11,Hercules,Almeria,1,2,0,0,100,240,275,100,-127,-0.5
SP1,06/03/11,Levante,Espanol,1,0,1,0,138,220,200,111,-143,0
SP1,06/03/11,Malaga,Osasuna,0,1,0,0,100,230,275,103,-130,-0.5
SP1,06/03/11,Santander,Real Madrid,1,3,0,2,700,375,-278,-133,105,1
SP1,06/03/11,Sp Gijon,Getafe,2,0,2,0,130,225,210,122,-159,0
SP1,07/03/11,La Coruna,Sociedad,2,1,1,0,120,225,225,121,-159,0
SP1,12/03/11,Almeria,Ath Madrid,2,2,0,1,225,240,115,-111,-115,0
SP1,12/03/11,Real Madrid,Hercules,2,0,1,0,-714,650,1600,-286,206,-2.25
SP1,12/03/11,Zaragoza,Valencia,4,0,2,0,190,225,140,-102,-125,0
SP1,13/03/11,Espanol,La Coruna,2,0,0,0,100,230,280,128,-169,-0.5
SP1,13/03/11,Levante,Mallorca,1,1,1,0,125,220,225,112,-147,0
SP1,13/03/11,Osasuna,Santander,3,1,2,0,100,230,280,125,-169,-0.5
SP1,13/03/11,Sevilla,Barcelona,1,1,0,1,650,350,-250,-175,128,1.25
SP1,13/03/11,Sociedad,Malaga,0,2,0,1,100,240,275,109,-143,-0.5
SP1,13/03/11,Villarreal,Sp Gijon,1,1,1,0,-167,280,475,-112,-114,-1
SP1,14/03/11,Getafe,Ath Bilbao,2,2,0,0,130,225,180,-105,-122,0
SP1,19/03/11,Ath Madrid,Real Madrid,1,2,0,2,425,300,-161,-169,127,1
SP1,19/03/11,Barcelona,Getafe,2,1,1,0,-769,750,1600,-294,214,-2.25
SP1,19/03/11,Mallorca,Zaragoza,1,0,0,0,-105,240,280,115,-147,-0.5
SP1,20/03/11,Ath Bilbao,Villarreal,0,1,0,0,130,240,200,-109,-116,0
SP1,20/03/11,Hercules,Osasuna,0,4,0,2,115,225,240,133,-172,0
SP1,20/03/11,La Coruna,Levante,0,1,0,0,110,240,240,132,-172,-0.5
SP1,20/03/11,Malaga,Espanol,2,0,2,0,100,240,275,-115,-110,-0.5
SP1,20/03/11,Santander,Sociedad,2,1,1,0,100,250,260,105,-135,-0.5
SP1,20/03/11,Sp Gijon,Almeria,1,0,1,0,-110,240,300,117,-152,-0.5
SP1,20/03/11,Valencia,Sevilla,0,1,0,0,-105,250,270,-114,-111,-0.5
SP1,02/04/11,Getafe,Valencia,2,4,1,0,180,225,150,-109,-116,0
SP1,02/04/11,Real Madrid,Sp Gijon,0,1,0,0,-714,650,1600,-222,164,-2
SP1,02/04/11,Villarreal,Barcelona,0,1,0,0,450,280,-161,-169,126,0.75
SP1,03/04/11,Espanol,Santander,1,2,1,0,-110,240,300,113,-147,-0.5
SP1,03/04/11,La Coruna,Mallorca,2,1,0,1,130,220,210,130,-172,0
SP1,03/04/11,Levante,Malaga,3,1,2,0,130,225,210,-103,-123,0
SP1,03/04/11,Osasuna,Ath Madrid,2,3,1,1,150,225,180,100,-127,0
SP1,03/04/11,Sevilla,Zaragoza,3,1,1,0,-189,300,500,-137,106,-1
SP1,03/04/11,Sociedad,Hercules,1,3,0,0,-120,250,333,105,-135,-0.5
SP1,04/04/11,Almeria,Ath Bilbao,1,3,1,1,190,230,140,-109,-116,0
SP1,09/04/11,Ath Bilbao,Real Madrid,0,3,0,1,350,275,-137,-143,110,0.5
SP1,09/04/11,Barcelona,Almeria,3,1,0,0,-909,750,2000,-333,236,-2.5
SP1,09/04/11,Mallorca,Sevilla,2,2,2,1,160,220,175,101,-130,0
SP1,10/04/11,Ath Madrid,Sociedad,3,0,2,0,-189,300,500,-161,120,-1
SP1,10/04/11,Hercules,Espanol,0,0,0,0,110,225,260,113,-147,-0.5
SP1,10/04/11,Malaga,La Coruna,0,0,0,0,-133,250,375,102,-130,-0.5
SP1,10/04/11,Santander,Levante,1,1,1,0,-110,240,300,112,-145,-0.5
