Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,B365>2.5,B365<2.5,AHCh
SP1,11/08/2023,18:30,Almeria,Vallecano,0,2,0,2,145,230,190,110,-137,0
SP1,11/08/2023,21:00,Sevilla,Valencia,1,2,0,0,-110,250,320,120,-149,-0.5
SP1,12/08/2023,16:00,Sociedad,Girona,1,1,1,0,-161,300,425,-105,-105,-0.75
SP1,12/08/2023,18:30,Las Palmas,Mallorca,1,1,1,0,140,200,230,175,-227,-0.25
SP1,12/08/2023,20:30,Ath Bilbao,Real Madrid,0,2,0,2,230,250,115,-115,103,0.25
SP1,13/08/2023,16:00,Celta,Osasuna,0,2,0,1,105,220,290,130,-161,-0.25
SP1,13/08/2023,18:30,Villarreal,Betis,1,2,0,1,-133,300,320,-137,110,-0.75
SP1,13/08/2023,20:30,Getafe,Barcelona,0,0,0,0,550,280,-175,110,-137,1
SP1,14/08/2023,18:30,Cadiz,Alaves,1,0,1,0,120,200,275,175,-227,-0.25
SP1,14/08/2023,20:30,Ath Madrid,Granada,3,1,1,0,-333,450,850,-149,120,-1.5
SP1,18/08/2023,18:30,Mallorca,Villarreal,0,1,0,0,180,220,160,130,-161,0
SP1,18/08/2023,20:30,Valencia,Las Palmas,1,0,0,0,-175,290,500,110,-137,-1
SP1,19/08/2023,16:00,Sociedad,Celta,1,1,1,0,-137,240,450,138,-175,-0.75
SP1,19/08/2023,18:30,Almeria,Real Madrid,1,3,1,1,700,375,-250,-161,130,1.25
SP1,19/08/2023,20:30,Osasuna,Ath Bilbao,0,2,0,2,190,200,163,138,-175,0
SP1,20/08/2023,18:00,Girona,Getafe,3,0,1,0,105,210,300,163,-200,-0.5
SP1,20/08/2023,18:30,Barcelona,Cadiz,2,0,0,0,-500,600,1200,-175,138,-1.75
SP1,20/08/2023,20:30,Betis,Ath Madrid,0,0,0,0,280,240,100,110,-137,0.5
SP1,21/08/2023,18:00,Alaves,Sevilla,4,3,2,2,230,210,135,163,-200,0.25
SP1,21/08/2023,20:30,Granada,Vallecano,0,2,0,0,175,200,180,138,-175,0
SP1,25/08/2023,18:30,Las Palmas,Sociedad,0,0,0,0,333,210,100,138,-175,0.5
SP1,25/08/2023,20:30,Celta,Real Madrid,0,1,0,0,375,290,-143,-137,110,0.75
SP1,26/08/2023,18:00,Cadiz,Almeria,1,1,0,0,125,220,230,110,-137,-0.25
SP1,26/08/2023,18:30,Granada,Mallorca,3,2,1,1,160,200,200,175,-227,0
SP1,26/08/2023,20:30,Sevilla,Girona,1,2,1,1,105,240,260,-103,-108,-0.5
