Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,B365>2.5,B365<2.5,AHCh
E0,07/10/12,Tottenham,Aston Villa,2,0,0,0,-227,333,650,-137,134,-1
E0,20/10/12,Fulham,Aston Villa,1,0,0,0,-125,260,350,-108,106,-0.75
E0,20/10/12,Liverpool,Reading,1,0,1,0,-303,400,900,-143,139,-1.5
E0,20/10/12,Man United,Stoke,4,2,2,1,-345,450,1000,-145,140,-1.5
E0,20/10/12,Norwich,Arsenal,1,0,1,0,500,320,-189,-161,152,1
E0,20/10/12,Swansea,Wigan,2,1,0,0,110,240,250,-104,102,-0.5
E0,20/10/12,Tottenham,Chelsea,2,4,0,1,150,240,175,-116,114,0
E0,20/10/12,West Brom,Man City,1,2,0,0,400,275,-143,-123,119,0.75
E0,20/10/12,West Ham,Southampton,4,1,0,0,-120,275,320,-130,130,-0.5
E0,21/10/12,QPR,Everton,1,1,1,1,225,240,120,-101,100,0.25
E0,21/10/12,Sunderland,Newcastle,1,1,0,1,150,230,188,122,-125,-0.25
E0,27/10/12,Arsenal,QPR,1,0,0,0,-278,400,750,-179,175,-1.5
E0,27/10/12,Aston Villa,Norwich,1,1,1,0,100,250,275,-111,110,-0.5
E0,27/10/12,Man City,Swansea,1,0,0,0,-455,500,1400,-200,188,-1.75
E0,27/10/12,Reading,Fulham,3,3,1,0,175,240,150,-115,108,0
E0,27/10/12,Stoke,Sunderland,0,0,0,0,-105,230,320,147,-149,-0.25
E0,27/10/12,Wigan,West Ham,2,1,1,0,125,240,220,-112,106,-0.25
E0,28/10/12,Chelsea,Man United,2,3,1,2,140,240,190,-137,130,0
E0,28/10/12,Everton,Liverpool,2,2,2,2,160,230,175,103,-109,0
E0,28/10/12,Newcastle,West Brom,2,1,1,0,100,250,275,-118,110,-0.5
E0,28/10/12,Southampton,Tottenham,1,2,0,2,320,275,-120,-159,152,0.5
E0,03/11/12,Fulham,Everton,2,2,1,0,175,240,150,-120,119,0
E0,03/11/12,Man United,Arsenal,2,1,1,0,-143,280,400,-149,149,-0.75
E0,03/11/12,Norwich,Stoke,1,0,1,0,160,230,175,125,-125,-0.25
E0,03/11/12,Sunderland,Aston Villa,0,1,0,0,110,230,260,134,-143,-0.25
E0,03/11/12,Swansea,Chelsea,1,1,0,0,350,260,-125,-135,128,0.75
E0,03/11/12,Tottenham,Wigan,0,1,0,0,-200,333,550,-152,142,-1
E0,03/11/12,West Ham,Man City,0,0,0,0,400,280,-143,-137,132,0.75
E0,04/11/12,Liverpool,Newcastle,1,1,0,1,-175,300,500,-120,116,-1
E0,04/11/12,QPR,Reading,1,1,0,1,-125,260,350,-119,116,-0.5
E0,05/11/12,West Brom,Southampton,2,0,1,0,-137,275,375,-137,136,-0.75
E0,10/11/12,Arsenal,Fulham,3,3,2,2,-189,320,500,-156,146,-1
E0,10/11/12,Aston Villa,Man United,2,3,1,0,600,350,-227,-145,136,1
E0,10/11/12,Everton,Sunderland,2,1,0,1,-227,320,700,-105,102,-1
E0,10/11/12,Reading,Norwich,0,0,0,0,125,240,220,-118,112,-0.25
E0,10/11/12,Southampton,Swansea,1,1,0,0,138,250,188,-133,133,-0.25
E0,10/11/12,Stoke,QPR,1,0,0,0,-110,240,320,120,-123,-0.5
E0,10/11/12,Wigan,West Brom,1,2,1,2,130,240,210,-110,108,-0.25
E0,11/11/12,Chelsea,Liverpool,1,1,1,0,-105,250,300,-127,120,-0.25
E0,11/11/12,Man City,Tottenham,2,1,0,1,-175,300,500,-143,140,-1
E0,11/11/12,Newcastle,West Ham,0,1,0,1,-105,260,280,-119,114,-0.25
E0,17/11/12,Arsenal,Tottenham,5,2,3,1,-110,275,280,-154,154,-0.5
E0,17/11/12,Liverpool,Wigan,3,0,0,0,-227,333,650,-133,132,-1
E0,17/11/12,Man City,Aston Villa,5,0,1,0,-500,550,1400,-189,185,-2
E0,17/11/12,Newcastle,Swansea,1,2,0,0,-110,260,300,-110,106,-0.75
E0,17/11/12,Norwich,Man United,1,0,0,0,600,350,-227,-167,166,1.25
E0,17/11/12,QPR,Southampton,1,3,0,2,-110,260,300,-133,130,-0.75
E0,17/11/12,Reading,Everton,2,1,0,1,333,260,-120,-130,128,0.75
E0,17/11/12,West Brom,Chelsea,2,1,1,1,275,250,100,-135,130,0.5
E0,18/11/12,Fulham,Sunderland,1,3,0,0,-149,275,425,-112,108,-0.75
E0,19/11/12,West Ham,Stoke,1,1,0,1,100,240,280,126,-125,-0.25
E0,24/11/12,Aston Villa,Arsenal,0,0,0,0,375,275,-137,-141,134,0.75
E0,24/11/12,Everton,Norwich,1,1,1,0,-227,333,650,-135,130,-1
E0,24/11/12,Man United,QPR,3,1,0,0,-588,650,1400,-238,220,-2
E0,24/11/12,Stoke,Fulham,1,0,1,0,120,230,240,114,-122,-0.25
E0,24/11/12,Sunderland,West Brom,2,4,0,2,150,230,188,110,-110,-0.25
E0,24/11/12,Wigan,Reading,3,2,0,1,-120,260,333,-118,116,-0.75
E0,25/11/12,Chelsea,Man City,0,0,0,0,150,250,170,-147,138,-0.25
E0,25/11/12,Southampton,Newcastle,2,0,1,0,130,250,200,-135,130,-0.25
E0,25/11/12,Swansea,Liverpool,0,0,0,0,240,250,110,-118,114,0.25
E0,25/11/12,Tottenham,West Ham,3,1,1,0,-149,275,450,-133,130,-1
E0,27/11/12,Aston Villa,Reading,1,0,0,0,-105,240,300,-109,106,-0.5
E0,27/11/12,Sunderland,QPR,0,0,0,0,125,225,230,128,-128,-0.25
E0,28/11/12,Chelsea,Fulham,0,0,0,0,-227,350,600,-161,152,-1.25
E0,28/11/12,Everton,Arsenal,1,1,1,1,150,240,175,-123,122,0
E0,28/11/12,Man United,West Ham,1,0,1,0,-455,550,1100,-222,215,-1.75
E0,28/11/12,Southampton,Norwich,1,1,1,1,100,240,280,-122,120,-0.25
E0,28/11/12,Stoke,Newcastle,2,1,0,0,-110,240,320,131,-132,-0.25
E0,28/11/12,Swansea,West Brom,3,1,3,1,130,240,210,-112,109,-0.25
E0,28/11/12,Tottenham,Liverpool,2,1,2,0,140,240,188,-120,120,-0.25
E0,28/11/12,Wigan,Man City,0,2,0,0,500,320,-189,-143,137,1
E0,01/12/12,Arsenal,Swansea,0,2,0,0,-227,350,600,-139,138,-1
E0,01/12/12,Fulham,Tottenham,0,3,0,0,188,230,150,-132,125,0.25
E0,01/12/12,Liverpool,Southampton,1,0,1,0,-250,350,750,-154,150,-1.25
E0,01/12/12,Man City,Everton,1,1,1,1,-200,300,600,-130,128,-0.75
E0,01/12/12,QPR,Aston Villa,1,1,1,1,-105,250,300,112,-111,-0.25
E0,01/12/12,Reading,Man United,3,4,3,4,650,375,-250,-154,152,1.25
E0,01/12/12,West Brom,Stoke,0,1,0,0,110,225,275,120,-125,-0.25
E0,01/12/12,West Ham,Chelsea,3,1,0,1,300,250,-110,106,-105,0.75
E0,02/12/12,Norwich,Sunderland,2,1,2,1,110,230,260,126,-130,-0.25
E0,03/12/12,Newcastle,Wigan,3,0,2,0,100,240,275,-102,-101,-0.25
E0,08/12/12,Arsenal,West Brom,2,0,1,0,-200,333,550,-149,140,-1.25
E0,08/12/12,Aston Villa,Stoke,0,0,0,0,140,220,210,154,-137,-0.25
E0,08/12/12,Southampton,Reading,1,0,0,0,-110,260,300,-132,125,-0.25
E0,08/12/12,Sunderland,Chelsea,1,3,0,2,375,250,-125,119,-111,0.75
E0,08/12/12,Swansea,Norwich,3,4,0,3,-125,260,350,-105,100,-0.75
E0,08/12/12,Wigan,QPR,2,2,1,1,130,240,210,-105,102,-0.25
E0,09/12/12,Everton,Tottenham,2,1,0,0,100,250,275,-109,106,-0.25
E0,09/12/12,Man City,Man United,2,3,0,2,120,250,220,-133,140,-0.25
E0,09/12/12,West Ham,Liverpool,2,3,2,1,200,230,138,132,-135,0.25
E0,10/12/12,Fulham,Newcastle,2,1,1,0,-110,260,300,-110,110,-0.5
E0,11/12/12,Sunderland,Reading,3,0,2,0,100,250,275,113,-118,-0.25
E0,15/12/12,Liverpool,Aston Villa,1,3,0,2,-278,375,800,-125,118,-1.25
E0,15/12/12,Man United,Sunderland,3,1,2,0,-500,550,1400,-213,200,-2
E0,15/12/12,Newcastle,Man City,1,3,0,2,450,275,-149,-116,110,0.75
E0,15/12/12,Norwich,Wigan,2,1,1,0,120,240,225,-106,103,-0.25
E0,15/12/12,QPR,Fulham,2,1,0,0,140,240,188,-110,108,-0.25
E0,15/12/12,Stoke,Everton,1,1,0,1,210,220,140,140,-143,0
E0,16/12/12,Tottenham,Swansea,1,0,0,0,-161,300,450,-137,133,-1
E0,16/12/12,West Brom,West Ham,0,0,0,0,100,250,275,-104,-102,-0.25
E0,17/12/12,Reading,Arsenal,2,5,0,3,450,300,-161,-145,139,0.75
E0,22/12/12,Liverpool,Fulham,4,0,2,0,-189,300,550,-139,130,-1
E0,22/12/12,Man City,Reading,1,0,0,0,-714,700,1800,-278,275,-2.25
E0,22/12/12,Newcastle,QPR,1,0,0,0,110,240,250,100,100,-0.25
E0,22/12/12,Southampton,Sunderland,0,1,0,1,100,250,275,101,-103,-0.25
E0,22/12/12,Tottenham,Stoke,0,0,0,0,-161,275,500,118,-118,-0.75
E0,22/12/12,West Brom,Norwich,2,1,1,1,-110,260,300,-106,102,-0.5
E0,22/12/12,West Ham,Everton,1,2,1,0,188,225,150,122,-111,0.25
E0,22/12/12,Wigan,Arsenal,0,1,0,0,375,275,-137,-143,138,0.75
E0,23/12/12,Chelsea,Aston Villa,8,0,3,0,-303,450,750,-169,163,-1.5
E0,23/12/12,Swansea,Man United,1,1,1,1,400,300,-149,-161,157,0.75
E0,26/12/12,Aston Villa,Tottenham,0,4,0,0,275,250,100,-104,104,0.25
E0,26/12/12,Everton,Wigan,2,1,0,0,-227,350,600,-130,124,-1.25
E0,26/12/12,Fulham,Southampton,1,1,1,0,-118,260,320,-125,125,-0.75
E0,26/12/12,Man United,Newcastle,4,3,1,2,-455,550,1200,-213,200,-1.75
E0,26/12/12,Norwich,Chelsea,0,1,0,1,500,275,-161,-133,132,0.75
E0,26/12/12,QPR,West Brom,1,2,0,1,120,240,225,104,-104,-0.25
E0,26/12/12,Reading,Swansea,0,0,0,0,190,240,138,-120,116,0
E0,26/12/12,Stoke,Liverpool,3,1,2,1,240,220,125,149,-137,0.25
E0,26/12/12,Sunderland,Man City,1,0,0,0,550,300,-189,-111,110,1
E0,29/12/12,Arsenal,Newcastle,7,3,1,1,-227,350,600,-149,150,-1.25
E0,29/12/12,Aston Villa,Wigan,0,3,0,1,140,225,200,116,-122,-0.25
E0,29/12/12,Fulham,Swansea,1,2,0,1,110,240,250,-106,104,-0.25
E0,29/12/12,Man United,West Brom,2,0,1,0,-333,450,900,-200,200,-1.5
E0,29/12/12,Norwich,Man City,3,4,1,2,500,300,-175,-119,115,1
E0,29/12/12,Reading,West Ham,1,0,1,0,188,225,150,-104,105,0
E0,29/12/12,Stoke,Southampton,3,3,1,3,-125,250,375,125,-125,-0.75
E0,29/12/12,Sunderland,Tottenham,1,2,1,0,250,240,110,109,-115,0.25
E0,30/12/12,Everton,Chelsea,1,2,1,1,188,230,150,-106,104,0
E0,30/12/12,QPR,Liverpool,0,3,0,3,300,250,-110,105,-102,0.5
E0,01/01/13,Man City,Stoke,3,0,1,0,-345,450,1000,-135,130,-1.5
E0,01/01/13,Southampton,Arsenal,1,1,1,1,400,275,-143,-156,148,0.75
E0,01/01/13,Swansea,Aston Villa,2,2,1,1,-175,300,500,-110,108,-0.75
E0,01/01/13,Tottenham,Reading,3,1,1,1,-303,400,900,-147,150,-1.25
E0,01/01/13,West Brom,Fulham,1,2,0,1,100,250,275,-110,109,-0.5
E0,01/01/13,West Ham,Norwich,2,1,2,0,110,240,250,-102,102,-0.5
E0,01/01/13,Wigan,Man United,0,4,0,2,500,320,-189,-161,152,1
E0,02/01/13,Chelsea,QPR,0,1,0,0,-500,550,1400,-189,195,-2
E0,02/01/13,Liverpool,Sunderland,3,0,2,0,-250,350,750,-130,124,-1.25
E0,02/01/13,Newcastle,Everton,1,2,1,1,200,240,138,-115,109,0
E0,12/01/13,Aston Villa,Southampton,0,1,0,1,155,250,190,-110,105,-0.25
E0,12/01/13,Everton,Swansea,0,0,0,0,-175,320,550,-133,125,-1
E0,12/01/13,Fulham,Wigan,1,1,1,0,105,250,300,-125,120,-0.25
E0,12/01/13,Norwich,Newcastle,0,0,0,0,120,260,240,-118,115,-0.25
E0,12/01/13,QPR,Tottenham,0,0,0,0,350,280,-118,-128,126,0.75
E0,12/01/13,Reading,West Brom,3,2,0,1,200,240,150,-114,108,0.25
E0,12/01/13,Stoke,Chelsea,0,4,0,1,333,250,-105,120,-125,0.75
E0,12/01/13,Sunderland,West Ham,3,0,1,0,138,230,230,120,-128,-0.25
E0,13/01/13,Arsenal,Man City,0,2,0,2,163,250,180,-125,120,0
E0,13/01/13,Man United,Liverpool,2,1,1,0,-110,280,320,-159,148,-0.5
E0,16/01/13,Chelsea,Southampton,2,2,2,0,-400,550,1400,-192,180,-2
E0,19/01/13,Liverpool,Norwich,5,0,2,0,-303,450,950,-175,172,-1.5
E0,19/01/13,Man City,Fulham,2,0,1,0,-400,550,1300,-192,180,-1.75
E0,19/01/13,Newcastle,Reading,1,2,1,0,-133,300,400,-128,122,-0.75
E0,19/01/13,Swansea,Stoke,3,1,0,0,120,240,260,126,-133,-0.25
E0,19/01/13,West Brom,Aston Villa,2,2,0,2,-133,300,400,-112,106,-0.75
E0,19/01/13,West Ham,QPR,1,1,0,1,110,250,275,108,-114,-0.5
E0,19/01/13,Wigan,Sunderland,2,3,1,3,115,240,280,118,-120,-0.25
E0,20/01/13,Chelsea,Arsenal,2,1,2,0,-110,260,300,-141,134,-0.75
E0,20/01/13,Tottenham,Man United,1,1,0,1,190,260,150,-143,136,0
E0,21/01/13,Southampton,Everton,0,0,0,0,260,250,105,-115,110,0.5
E0,23/01/13,Arsenal,West Ham,5,1,1,1,-227,375,700,-133,130,-1
E0,29/01/13,Aston Villa,Newcastle,1,2,0,2,190,240,160,100,-105,0
E0,29/01/13,QPR,Man City,0,0,0,0,650,350,-200,-128,136,1
E0,29/01/13,Stoke,Wigan,2,2,1,0,120,230,275,140,-143,-0.25
E0,29/01/13,Sunderland,Swansea,0,0,0,0,150,240,200,120,-125,0
E0,30/01/13,Arsenal,Liverpool,2,2,0,1,140,250,210,-132,126,-0.25
E0,30/01/13,Everton,West Brom,2,1,2,0,-167,310,550,-135,130,-1
E0,30/01/13,Fulham,West Ham,3,1,1,0,120,250,250,-112,109,-0.25
E0,30/01/13,Man United,Southampton,2,1,2,1,-400,550,1300,-238,225,-2
E0,30/01/13,Norwich,Tottenham,1,1,1,0,375,275,-120,-115,110,0.75
E0,30/01/13,Reading,Chelsea,2,2,0,1,650,350,-200,-154,150,1
E0,02/02/13,Arsenal,Stoke,1,0,0,0,-227,350,800,-122,120,-1
E0,02/02/13,Everton,Aston Villa,3,3,1,2,-250,400,800,-137,132,-1.5
E0,02/02/13,Fulham,Man United,0,1,0,0,450,320,-154,-149,146,1
E0,02/02/13,Newcastle,Chelsea,3,2,1,0,300,260,100,-123,119,0.25
E0,02/02/13,QPR,Norwich,0,0,0,0,-105,260,333,102,-104,-0.5
E0,02/02/13,Reading,Sunderland,2,1,1,1,150,240,200,106,-110,-0.25
E0,02/02/13,West Ham,Swansea,1,0,0,0,140,240,220,100,100,-0.25
E0,02/02/13,Wigan,Southampton,2,2,1,0,120,250,250,-114,108,-0.25
E0,03/02/13,Man City,Liverpool,2,2,1,1,-120,290,350,-135,134,-0.75
E0,03/02/13,West Brom,Tottenham,0,1,0,0,260,240,120,-105,100,0.25
E0,09/02/13,Chelsea,Wigan,4,1,1,0,-278,450,850,-182,172,-1.5
E0,09/02/13,Norwich,Fulham,0,0,0,0,130,240,240,105,-109,0
E0,09/02/13,Southampton,Man City,3,1,2,1,475,300,-149,-122,118,1
E0,09/02/13,Stoke,Reading,2,1,0,0,-110,250,360,112,-118,-0.5
E0,09/02/13,Sunderland,Arsenal,0,1,0,1,350,260,-110,-106,100,0.5
E0,09/02/13,Swansea,QPR,4,1,2,0,-120,275,375,115,-122,-0.75
E0,09/02/13,Tottenham,Newcastle,2,1,1,1,-149,300,475,-135,126,-1
E0,10/02/13,Aston Villa,West Ham,2,1,0,0,163,240,188,102,-109,0
E0,10/02/13,Man United,Everton,2,0,2,0,-133,290,400,-145,138,-0.75
E0,11/02/13,Liverpool,West Brom,0,2,0,0,-250,400,800,-147,140,-1.5
E0,17/02/13,Liverpool,Swansea,5,0,1,0,-175,340,500,-141,133,-1
E0,23/02/13,Arsenal,Aston Villa,2,1,1,0,-303,450,1000,-167,164,-1.5
E0,23/02/13,Fulham,Stoke,1,0,1,0,120,230,275,131,-133,-0.25
E0,23/02/13,Norwich,Everton,2,1,0,1,280,250,110,105,-111,0.25
E0,23/02/13,QPR,Man United,0,2,0,1,600,333,-189,-119,125,1
E0,23/02/13,Reading,Wigan,0,3,0,2,163,240,188,-110,108,-0.25
E0,23/02/13,West Brom,Sunderland,2,1,1,0,105,250,300,108,-110,-0.25
E0,24/02/13,Man City,Chelsea,2,0,0,0,-105,260,333,-125,130,-0.25
E0,24/02/13,Newcastle,Southampton,4,2,2,1,120,250,220,-119,112,-0.25
E0,25/02/13,West Ham,Tottenham,2,3,1,1,260,250,115,-102,-102,0.25
E0,02/03/13,Chelsea,West Brom,1,0,1,0,-250,400,800,-149,150,-1.5
E0,02/03/13,Everton,Reading,3,1,1,0,-263,400,900,-137,138,-1.5
E0,02/03/13,Man United,Norwich,4,0,1,0,-303,450,1000,-149,146,-1.5
E0,02/03/13,Southampton,QPR,1,2,1,1,-118,280,350,-105,106,-0.5
E0,02/03/13,Stoke,West Ham,0,1,0,1,115,225,300,128,-133,-0.5
E0,02/03/13,Sunderland,Fulham,2,2,1,2,140,230,230,115,-120,-0.25
E0,02/03/13,Swansea,Newcastle,1,0,0,0,110,260,275,-115,111,-0.25
E0,02/03/13,Wigan,Liverpool,0,4,0,3,350,275,-118,-132,125,0.75
E0,03/03/13,Tottenham,Arsenal,2,1,2,0,130,260,225,-135,134,0
E0,04/03/13,Aston Villa,Man City,0,1,0,1,650,350,-227,-130,130,1
E0,09/03/13,Norwich,Southampton,0,0,0,0,150,240,200,-103,102,-0.25
E0,09/03/13,QPR,Sunderland,3,1,1,1,125,240,250,118,-122,-0.25
E0,09/03/13,Reading,Aston Villa,1,2,1,2,145,240,210,-115,108,-0.25
E0,09/03/13,West Brom,Swansea,2,1,1,1,145,230,220,-110,110,-0.25
E0,10/03/13,Liverpool,Tottenham,3,2,1,1,-105,280,300,-143,134,-0.75
E0,10/03/13,Newcastle,Stoke,2,1,0,0,-120,270,380,113,-120,-0.75
E0,16/03/13,Aston Villa,QPR,3,2,1,1,130,240,240,102,-106,-0.25
E0,16/03/13,Everton,Man City,2,0,1,0,290,260,105,-110,108,0.25
E0,16/03/13,Man United,Reading,1,0,1,0,-588,800,1800,-278,290,-2.25
E0,16/03/13,Southampton,Liverpool,3,1,2,1,320,280,-110,-135,126,0.75
E0,16/03/13,Stoke,West Brom,0,0,0,0,150,230,210,125,-133,-0.25
E0,16/03/13,Swansea,Arsenal,0,2,0,0,240,250,125,-118,110,0.25
E0,17/03/13,Chelsea,West Ham,2,0,1,0,-250,400,800,-169,160,-1.5
E0,17/03/13,Sunderland,Norwich,1,1,1,1,105,250,300,118,-122,-0.25
E0,17/03/13,Tottenham,Fulham,0,1,0,0,-200,350,650,-139,135,-1
E0,17/03/13,Wigan,Newcastle,2,1,1,0,130,240,240,-120,114,-0.25
E0,30/03/13,Arsenal,Reading,4,1,1,0,-400,550,1400,-217,205,-2
E0,30/03/13,Everton,Stoke,1,0,1,0,-175,290,650,118,-119,-1
E0,30/03/13,Man City,Newcastle,4,0,2,0,-303,450,1000,-161,158,-1.5
E0,30/03/13,Southampton,Chelsea,2,1,2,1,250,250,120,-130,130,0.25
E0,30/03/13,Sunderland,Man United,0,1,0,1,500,300,-154,104,-106,1
E0,30/03/13,Swansea,Tottenham,1,2,0,2,240,240,130,-110,105,0.25
E0,30/03/13,West Ham,West Brom,3,1,2,0,130,240,240,103,-106,-0.25
E0,30/03/13,Wigan,Norwich,1,0,0,0,-105,260,333,-103,102,-0.75
E0,31/03/13,Aston Villa,Liverpool,1,2,1,0,400,300,-133,-133,134,0.75
E0,01/04/13,Fulham,QPR,3,2,3,1,100,260,300,102,-105,-0.75
E0,06/04/13,Norwich,Swansea,2,2,1,1,163,230,190,118,-123,-0.25
E0,06/04/13,Reading,Southampton,0,2,0,1,230,260,125,-128,130,0.25
E0,06/04/13,Stoke,Aston Villa,1,3,0,1,110,240,300,132,-139,-0.25
E0,06/04/13,West Brom,Arsenal,1,2,0,1,310,270,-105,-128,122,0.25
E0,07/04/13,Chelsea,Sunderland,2,1,0,1,-278,400,1000,-135,130,-1.5
E0,07/04/13,Liverpool,West Ham,0,0,0,0,-278,450,800,-167,156,-1.5
E0,07/04/13,Newcastle,Fulham,1,0,0,0,110,250,280,-112,109,-0.25
E0,07/04/13,QPR,Wigan,1,1,0,0,138,240,225,-105,105,-0.25
E0,07/04/13,Tottenham,Everton,2,2,1,1,120,240,260,124,-123,-0.25
E0,08/04/13,Man United,Man City,1,2,0,0,130,250,230,-120,120,-0.25
E0,13/04/13,Arsenal,Norwich,3,1,0,0,-400,550,1300,-175,166,-1.75
E0,13/04/13,Aston Villa,Fulham,1,1,0,0,130,230,250,101,-105,-0.25
E0,13/04/13,Everton,QPR,2,0,1,0,-227,375,700,-128,120,-1
E0,13/04/13,Reading,Liverpool,0,0,0,0,700,375,-222,-156,150,1
E0,13/04/13,Southampton,West Ham,1,1,0,0,-110,275,320,-106,104,-0.75
