Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,B365>2.5,B365<2.5,AHCh
E0,17/03/2018,Huddersfield,Crystal Palace,0,2,0,1,200,210,170,142,-149,0.25
E0,17/03/2018,Liverpool,Watford,5,0,2,0,-526,700,1400,-213,200,-2
E0,17/03/2018,Stoke,Everton,1,2,0,0,150,229,210,123,-132,-0.25
E0,31/03/2018,Brighton,Leicester,0,2,0,0,170,220,162,135,-141,-0.25
E0,31/03/2018,Crystal Palace,Liverpool,1,2,1,0,600,333,-227,-161,155,1.25
E0,31/03/2018,Everton,Man City,1,3,0,3,800,400,-303,-147,138,1.5
E0,31/03/2018,Man United,Swansea,2,0,2,0,-400,500,900,-120,112,-1.75
E0,31/03/2018,Newcastle,Huddersfield,1,0,0,0,-133,239,400,133,-139,-0.75
E0,31/03/2018,Watford,Bournemouth,2,2,1,1,129,229,210,-114,105,-0.25
E0,31/03/2018,West Brom,Burnley,1,2,0,1,150,200,210,175,-185,-0.25
E0,31/03/2018,West Ham,Southampton,3,0,3,0,170,225,160,125,-132,0.25
E0,01/04/2018,Arsenal,Stoke,3,0,0,0,-357,450,900,-175,175,-1.5
E0,01/04/2018,Chelsea,Tottenham,1,3,1,1,129,229,210,109,-116,-0.25
E0,07/04/2018,Bournemouth,Crystal Palace,2,2,0,0,150,239,200,-112,106,-0.25
E0,07/04/2018,Brighton,Huddersfield,1,1,1,1,-118,250,400,152,-161,-0.5
E0,07/04/2018,Everton,Liverpool,0,0,0,0,320,275,-111,-106,105,0.75
E0,07/04/2018,Leicester,Newcastle,1,2,0,1,-105,260,320,111,-119,-0.5
E0,07/04/2018,Man City,Man United,2,3,2,0,-112,279,320,-111,105,-0.5
E0,07/04/2018,Stoke,Tottenham,1,2,0,0,1000,450,-303,-149,140,1.5
E0,07/04/2018,Watford,Burnley,1,2,0,0,139,220,239,149,-159,-0.25
E0,07/04/2018,West Brom,Swansea,1,1,0,0,137,220,239,147,-156,-0.25
E0,08/04/2018,Arsenal,Southampton,3,2,2,1,-175,350,500,-143,133,-1
E0,08/04/2018,Chelsea,West Ham,1,1,1,0,-357,500,1100,-161,153,-1.75
E0,14/04/2018,Burnley,Leicester,2,1,2,0,162,220,200,147,-156,-0.25
E0,14/04/2018,Crystal Palace,Brighton,3,2,3,2,-111,250,375,140,-143,-0.5
E0,14/04/2018,Huddersfield,Watford,1,0,0,0,162,225,200,135,-145,0.25
E0,14/04/2018,Liverpool,Bournemouth,3,0,1,0,-400,600,1100,-238,220,-1.75
E0,14/04/2018,Southampton,Chelsea,2,3,1,0,350,275,-118,106,-114,0.5
E0,14/04/2018,Swansea,Everton,1,1,0,1,154,225,210,142,-149,-0.25
E0,14/04/2018,Tottenham,Man City,1,3,1,2,162,260,170,-133,137,-0.25
E0,15/04/2018,Man United,West Brom,0,1,0,0,-556,700,1800,-141,130,-2
E0,15/04/2018,Newcastle,Arsenal,2,1,1,1,229,260,125,-133,126,0.25
E0,16/04/2018,West Ham,Stoke,1,1,0,0,100,260,300,113,-120,-0.5
E0,17/04/2018,Brighton,Tottenham,1,1,0,0,550,333,-182,-125,117,1
E0,18/04/2018,Bournemouth,Man United,0,2,0,1,400,289,-133,-125,119,0.75
E0,19/04/2018,Burnley,Chelsea,1,2,0,1,300,239,-111,125,-133,0.75
E0,19/04/2018,Leicester,Southampton,0,0,0,0,125,229,220,100,-104,-0.25
E0,21/04/2018,Watford,Crystal Palace,0,0,0,0,189,239,154,105,-110,0.25
E0,21/04/2018,West Brom,Liverpool,2,2,0,1,650,350,-200,-112,115,1
E0,22/04/2018,Arsenal,West Ham,4,1,0,0,-182,359,500,-182,168,-1
E0,22/04/2018,Man City,Swansea,5,0,2,0,-714,800,2200,-233,210,-2.25
E0,22/04/2018,Stoke,Burnley,1,1,1,0,129,229,250,154,-161,-0.25
E0,23/04/2018,Everton,Newcastle,1,0,0,0,129,239,239,130,-143,-0.25
E0,28/04/2018,Burnley,Brighton,0,0,0,0,125,220,270,161,-167,-0.25
E0,28/04/2018,Crystal Palace,Leicester,5,0,2,0,104,260,279,-108,102,-0.25
E0,28/04/2018,Huddersfield,Everton,0,2,0,1,162,210,210,166,-175,-0.25
E0,28/04/2018,Liverpool,Stoke,0,0,0,0,-303,475,900,-172,175,-1.5
E0,28/04/2018,Newcastle,West Brom,0,1,0,1,-118,260,375,128,-130,-0.75
E0,28/04/2018,Southampton,Bournemouth,2,1,1,1,-139,300,400,-128,120,-0.75
E0,28/04/2018,Swansea,Chelsea,0,1,0,1,600,333,-189,105,-101,1
E0,29/04/2018,Man United,Arsenal,2,1,1,0,-227,375,700,-145,139,-1.25
E0,29/04/2018,West Ham,Man City,1,4,1,2,900,475,-303,-179,167,1.5
E0,30/04/2018,Tottenham,Watford,2,0,1,0,-625,750,2000,-213,200,-2.25
E0,04/05/2018,Brighton,Man United,1,0,0,0,375,260,-118,105,-110,0.5
E0,05/05/2018,Bournemouth,Swansea,1,0,1,0,110,260,270,-105,105,-0.25
E0,05/05/2018,Everton,Southampton,1,1,0,0,189,229,162,124,-132,0.25
E0,05/05/2018,Leicester,West Ham,0,2,0,1,125,250,239,-103,100,-0.25
E0,05/05/2018,Stoke,Crystal Palace,1,2,1,0,170,239,179,105,-101,-0.25
E0,05/05/2018,Watford,Newcastle,2,1,2,0,137,239,220,114,-122,-0.25
E0,05/05/2018,West Brom,Tottenham,1,0,0,0,700,375,-227,-132,125,1.25
E0,06/05/2018,Arsenal,Burnley,5,0,2,0,-175,320,550,-133,122,-1
E0,06/05/2018,Chelsea,Liverpool,1,0,1,0,125,260,229,-132,122,-0.25
E0,06/05/2018,Man City,Huddersfield,0,0,0,0,-1250,1200,3300,-278,260,-2.75
E0,08/05/2018,Swansea,Southampton,0,1,0,0,210,225,154,141,-147,0.25
E0,09/05/2018,Chelsea,Huddersfield,1,1,0,0,-625,750,1800,-164,160,-2
E0,09/05/2018,Leicester,Arsenal,3,1,1,0,275,279,100,-169,155,0.25
E0,09/05/2018,Man City,Brighton,3,1,2,1,-833,900,2600,-250,235,-2.25
E0,09/05/2018,Tottenham,Newcastle,1,0,0,0,-556,750,1600,-233,210,-2
E0,10/05/2018,West Ham,Man United,0,0,0,0,375,279,-125,-116,110,0.75
E0,13/05/2018,Burnley,Bournemouth,1,2,1,0,114,250,260,-109,103,-0.25
E0,13/05/2018,Crystal Palace,West Brom,2,0,0,0,-125,279,375,-123,115,-0.75
E0,13/05/2018,Huddersfield,Arsenal,0,1,0,1,500,333,-167,-179,169,1
E0,13/05/2018,Liverpool,Brighton,4,0,2,0,-526,700,1400,-213,200,-2
E0,13/05/2018,Man United,Watford,1,0,1,0,-256,425,750,-161,155,-1.5
E0,13/05/2018,Newcastle,Chelsea,3,0,1,0,550,320,-167,-118,109,1
E0,13/05/2018,Southampton,Man City,0,1,0,0,800,400,-256,-175,167,1.25
E0,13/05/2018,Swansea,Stoke,1,2,1,2,-111,279,320,-118,115,-0.5
E0,13/05/2018,Tottenham,Leicester,5,4,1,2,-303,500,800,-213,202,-1.5
E0,13/05/2018,West Ham,Everton,3,1,1,0,145,250,200,-109,103,-0.25
