Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,B365>2.5,B365<2.5,AHCh
E0,30/03/2019,West Ham,Everton,0,2,0,2,155,250,190,-118,111,-0.25
E0,31/03/2019,Cardiff,Chelsea,1,2,0,0,800,350,-227,-122,115,1.5
E0,31/03/2019,Liverpool,Tottenham,2,1,1,0,-164,320,500,-137,130,-1
E0,01/04/2019,Arsenal,Newcastle,2,0,1,0,-278,425,850,-154,152,-1.5
E0,02/04/2019,Watford,Fulham,4,1,1,1,-139,300,400,-127,133,-1
E0,02/04/2019,Wolves,Man United,2,1,1,1,300,260,100,110,-118,0.25
E0,03/04/2019,Chelsea,Brighton,3,0,1,0,-400,550,1400,-133,125,-1.5
E0,03/04/2019,Man City,Cardiff,2,0,2,0,-1667,1600,3300,-417,350,-3
E0,03/04/2019,Tottenham,Crystal Palace,2,0,0,0,-222,400,650,-143,133,-1
E0,05/04/2019,Southampton,Liverpool,1,3,1,1,800,400,-250,-132,125,1
E0,06/04/2019,Bournemouth,Burnley,1,3,1,2,110,260,275,-111,105,-0.25
E0,06/04/2019,Huddersfield,Leicester,1,4,0,1,400,300,-139,110,-112,1
E0,06/04/2019,Newcastle,Crystal Palace,0,1,0,0,160,225,200,140,-143,-0.25
E0,07/04/2019,Everton,Arsenal,1,0,1,0,200,275,135,-130,130,0.25
E0,08/04/2019,Chelsea,West Ham,2,0,1,0,-303,475,850,-179,165,-1.5
E0,12/04/2019,Leicester,Newcastle,0,1,0,1,-152,300,475,100,-103,-1
E0,13/04/2019,Brighton,Bournemouth,0,5,0,1,130,240,240,117,-123,-0.25
E0,13/04/2019,Burnley,Cardiff,2,0,1,0,-111,260,350,115,-120,-1
E0,13/04/2019,Fulham,Everton,2,0,0,0,400,300,-133,-132,130,0.75
E0,13/04/2019,Man United,West Ham,2,1,1,0,-250,425,750,-179,175,-1.5
E0,13/04/2019,Southampton,Wolves,3,1,2,1,160,225,200,140,-152,-0.25
E0,13/04/2019,Tottenham,Huddersfield,4,0,2,0,-455,600,1400,-200,190,-2
E0,14/04/2019,Crystal Palace,Man City,1,3,0,1,1000,500,-333,-154,145,1.5
E0,14/04/2019,Liverpool,Chelsea,2,0,0,0,-152,320,425,-116,113,-1
E0,15/04/2019,Watford,Arsenal,0,1,0,1,220,275,125,-161,152,0.25
E0,16/04/2019,Brighton,Cardiff,0,2,0,1,100,230,350,140,-149,-1
E0,20/04/2019,Bournemouth,Fulham,0,1,0,0,-154,340,425,-172,160,-1
E0,20/04/2019,Huddersfield,Watford,1,2,0,1,340,290,-118,-111,105,0.75
E0,20/04/2019,Man City,Tottenham,1,0,1,0,-333,500,1000,-213,195,-1.5
E0,20/04/2019,Newcastle,Southampton,3,1,2,0,155,220,210,145,-154,-0.25
E0,20/04/2019,West Ham,Leicester,2,2,1,0,230,250,130,-132,123,0.25
E0,20/04/2019,Wolves,Brighton,0,0,0,0,-133,250,500,145,-154,-1
E0,21/04/2019,Arsenal,Crystal Palace,2,3,0,1,-189,360,550,-164,151,-1
E0,21/04/2019,Cardiff,Liverpool,0,2,0,0,1600,650,-500,-175,165,1.5
E0,21/04/2019,Everton,Man United,4,0,2,0,225,250,130,-110,104,0.25
E0,22/04/2019,Chelsea,Burnley,2,2,2,2,-400,525,1400,-152,140,-1.5
E0,23/04/2019,Tottenham,Brighton,1,0,0,0,-357,500,1200,-132,125,-1.5
E0,23/04/2019,Watford,Southampton,1,1,0,1,125,250,240,-116,115,0
E0,24/04/2019,Man United,Man City,0,2,0,0,650,400,-227,-179,165,1.5
E0,24/04/2019,Wolves,Arsenal,3,1,3,0,190,250,155,-105,101,0
E0,26/04/2019,Liverpool,Huddersfield,5,0,3,0,-1429,1400,4000,-400,375,-3
E0,27/04/2019,Brighton,Newcastle,1,1,0,1,130,220,260,150,-161,-0.5
E0,27/04/2019,Crystal Palace,Everton,0,0,0,0,162,250,180,101,-106,0.25
E0,27/04/2019,Fulham,Cardiff,1,0,0,0,140,260,200,-125,120,0
E0,27/04/2019,Southampton,Bournemouth,3,3,1,2,-111,290,310,-125,118,-0.5
E0,27/04/2019,Tottenham,West Ham,0,1,0,0,-250,450,650,-175,165,-1.5
E0,27/04/2019,Watford,Wolves,1,2,0,1,162,230,190,127,-133,0.25
E0,28/04/2019,Burnley,Man City,0,1,0,0,2200,800,-714,-222,205,2
E0,28/04/2019,Leicester,Arsenal,3,0,0,0,175,260,160,-154,145,0.25
E0,28/04/2019,Man United,Chelsea,1,1,1,1,170,250,170,-109,105,-0.25
E0,03/05/2019,Everton,Burnley,2,0,2,0,-152,300,475,-111,115,-1
E0,04/05/2019,Bournemouth,Tottenham,1,0,0,0,300,300,-111,-149,140,1
E0,04/05/2019,Cardiff,Crystal Palace,2,3,1,2,160,275,170,100,-104,0.25
E0,04/05/2019,Newcastle,Liverpool,2,3,1,2,850,425,-278,-133,122,1.5
E0,04/05/2019,West Ham,Southampton,3,0,1,0,130,275,210,-152,143,-0.5
E0,04/05/2019,Wolves,Fulham,1,0,0,0,-189,320,650,-118,110,-1
E0,05/05/2019,Arsenal,Brighton,1,1,1,0,-250,400,800,-137,127,-1.5
E0,05/05/2019,Chelsea,Watford,3,0,0,0,-250,425,700,-156,145,-1.5
E0,05/05/2019,Huddersfield,Man United,1,1,0,1,1000,500,-333,-141,130,1.5
E0,06/05/2019,Man City,Leicester,1,0,0,0,-833,750,1600,-286,260,-2
E0,12/05/2019,Brighton,Man City,1,4,1,2,1800,750,-625,-222,220,2.5
E0,12/05/2019,Burnley,Arsenal,1,3,0,0,225,280,120,-164,155,0.5
E0,12/05/2019,Crystal Palace,Bournemouth,5,3,3,1,-111,320,280,-167,159,-1
E0,12/05/2019,Fulham,Newcastle,0,4,0,2,150,260,190,-125,117,-0.25
E0,12/05/2019,Leicester,Chelsea,0,0,0,0,140,275,190,-133,126,-0.5
E0,12/05/2019,Liverpool,Wolves,2,0,1,0,-333,500,1000,-154,143,-1.5
E0,12/05/2019,Man United,Cardiff,0,2,0,1,-357,550,1000,-222,225,-2
E0,12/05/2019,Southampton,Huddersfield,1,1,1,0,-227,375,750,-149,140,-1.5
E0,12/05/2019,Tottenham,Everton,2,2,1,0,120,250,250,-123,118,-0.5
E0,12/05/2019,Watford,West Ham,1,4,0,2,125,275,220,-167,156,-0.5
