Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,B365>2.5,B365<2.5,AHCh
E0,10/09/16,Stoke,Tottenham,0,4,0,1,360,275,-118,100,-105,0.75
E0,10/09/16,West Ham,Watford,2,4,2,2,-110,260,350,110,-115,-0.75
E0,11/09/16,Swansea,Chelsea,2,2,0,1,475,300,-149,-114,105,1
E0,12/09/16,Sunderland,Everton,0,3,0,0,280,250,110,110,-109,0.5
E0,16/09/16,Chelsea,Liverpool,1,2,0,2,125,250,240,-127,118,-0.25
E0,17/09/16,Everton,Middlesbrough,3,1,3,1,-149,280,500,107,-111,-1
E0,17/09/16,Hull,Arsenal,1,4,0,1,500,320,-167,-104,100,1
E0,17/09/16,Leicester,Burnley,3,0,1,0,-200,333,700,-105,103,-1
E0,17/09/16,Man City,Bournemouth,4,0,2,0,-345,500,1100,-185,173,-2
E0,17/09/16,West Brom,West Ham,4,2,3,0,180,220,180,130,-141,-0.25
E0,18/09/16,Crystal Palace,Stoke,4,1,2,0,100,250,320,125,-128,-0.25
E0,18/09/16,Southampton,Swansea,1,0,0,0,-143,280,475,113,-118,-1
E0,18/09/16,Tottenham,Sunderland,1,0,0,0,-303,450,1000,-139,130,-1.5
E0,18/09/16,Watford,Man United,3,1,1,0,500,320,-161,-103,100,1
E0,24/09/16,Arsenal,Chelsea,3,0,3,0,140,250,210,-118,114,-0.25
E0,24/09/16,Bournemouth,Everton,1,0,1,0,260,250,115,100,-105,0.5
E0,24/09/16,Liverpool,Hull,5,1,3,0,-455,600,1400,-169,160,-2
E0,24/09/16,Man United,Leicester,4,1,4,0,-137,290,425,-109,102,-1
E0,24/09/16,Middlesbrough,Tottenham,1,2,0,2,275,250,110,124,-127,0.25
E0,24/09/16,Stoke,West Brom,1,1,0,0,138,230,230,125,-133,-0.25
E0,24/09/16,Sunderland,Crystal Palace,2,3,1,0,188,225,170,120,-123,0
E0,24/09/16,Swansea,Man City,1,3,1,1,800,450,-278,-156,146,1.5
E0,25/09/16,West Ham,Southampton,0,3,0,1,180,230,175,100,-108,0
E0,26/09/16,Burnley,Watford,2,0,1,0,190,220,170,131,-145,0
E0,30/09/16,Everton,Crystal Palace,1,1,1,0,-137,300,400,-118,113,-1
E0,01/10/16,Hull,Chelsea,0,2,0,0,650,350,-200,-130,120,1
E0,01/10/16,Sunderland,West Brom,1,1,0,1,150,225,220,140,-143,-0.25
E0,01/10/16,Swansea,Liverpool,1,2,1,0,700,375,-222,-164,154,1
E0,01/10/16,Watford,Bournemouth,2,2,0,1,138,230,230,109,-112,-0.25
E0,01/10/16,West Ham,Middlesbrough,1,1,0,0,125,240,250,115,-118,-0.25
E0,02/10/16,Burnley,Arsenal,0,1,0,0,800,400,-250,-127,120,1.5
E0,02/10/16,Leicester,Southampton,0,0,0,0,125,240,250,117,-118,-0.25
E0,02/10/16,Man United,Stoke,1,1,0,0,-303,475,900,-143,135,-1.5
E0,02/10/16,Tottenham,Man City,2,0,2,0,200,250,150,-127,120,0.25
E0,15/10/16,Arsenal,Swansea,3,2,2,1,-345,550,1000,-179,165,-2
E0,15/10/16,Bournemouth,Hull,6,1,3,1,-118,250,400,112,-115,-1
E0,15/10/16,Chelsea,Leicester,3,0,2,0,-175,350,500,-130,130,-1
E0,15/10/16,Crystal Palace,West Ham,0,1,0,1,115,250,260,-112,106,-0.5
E0,15/10/16,Man City,Everton,1,1,0,0,-200,375,600,-172,165,-1.5
E0,15/10/16,Stoke,Sunderland,2,0,2,0,100,260,300,111,-111,-0.75
E0,15/10/16,West Brom,Tottenham,1,1,0,0,450,280,-137,111,-119,0.75
E0,16/10/16,Middlesbrough,Watford,0,1,0,0,125,230,260,142,-143,-0.25
E0,16/10/16,Southampton,Burnley,3,1,0,0,-250,380,850,-103,100,-1.5
E0,17/10/16,Liverpool,Man United,0,0,0,0,120,250,250,-118,115,-0.5
E0,22/10/16,Arsenal,Middlesbrough,0,0,0,0,-400,550,1400,-145,135,-2
E0,22/10/16,Bournemouth,Tottenham,0,0,0,0,320,260,-105,-115,112,0.5
E0,22/10/16,Burnley,Everton,2,1,1,0,500,280,-149,120,-123,1
E0,22/10/16,Hull,Stoke,0,2,0,1,210,230,150,110,-118,0.25
E0,22/10/16,Leicester,Crystal Palace,3,1,1,0,105,250,290,106,-111,-0.5
E0,22/10/16,Liverpool,West Brom,2,1,2,0,-345,500,1200,-147,136,-1.5
E0,22/10/16,Swansea,Watford,0,0,0,0,138,230,230,103,-105,-0.25
E0,22/10/16,West Ham,Sunderland,1,0,0,0,-149,300,475,-118,110,-1
E0,23/10/16,Chelsea,Man United,4,0,2,0,115,240,280,117,-122,-0.25
E0,23/10/16,Man City,Southampton,1,1,0,1,-200,350,650,-141,135,-1
E0,29/10/16,Crystal Palace,Liverpool,2,4,2,3,425,300,-143,-120,115,1
E0,29/10/16,Man United,Burnley,0,0,0,0,-500,600,1800,-130,121,-2
E0,29/10/16,Middlesbrough,Bournemouth,2,0,1,0,150,220,220,136,-145,-0.25
E0,29/10/16,Sunderland,Arsenal,1,4,0,1,800,400,-250,-156,146,1
E0,29/10/16,Tottenham,Leicester,1,1,1,0,-161,320,500,-109,108,-1
E0,29/10/16,Watford,Hull,1,0,0,0,-133,275,425,119,-116,-1
E0,29/10/16,West Brom,Man City,0,4,0,2,700,375,-227,-115,110,1
E0,30/10/16,Everton,West Ham,2,0,0,0,-125,280,375,-127,125,-1
E0,30/10/16,Southampton,Chelsea,0,2,0,1,220,240,140,111,-110,0.25
E0,31/10/16,Stoke,Swansea,3,1,1,1,105,260,280,-104,102,-0.75
E0,05/11/16,Bournemouth,Sunderland,1,2,1,1,-154,320,450,-118,112,-1
E0,05/11/16,Burnley,Crystal Palace,3,2,2,0,230,230,138,125,-132,0.25
E0,05/11/16,Chelsea,Everton,5,0,3,0,-189,333,600,-133,126,-1
E0,05/11/16,Man City,Middlesbrough,1,1,1,0,-455,600,1400,-182,170,-2
E0,05/11/16,West Ham,Stoke,1,1,0,0,100,260,300,-125,121,-0.5
E0,06/11/16,Arsenal,Tottenham,1,1,1,0,-105,260,320,-118,116,-0.25
E0,06/11/16,Hull,Southampton,2,1,0,1,475,280,-143,120,-125,1
E0,06/11/16,Leicester,West Brom,1,2,0,0,-125,260,425,126,-130,-1
E0,06/11/16,Liverpool,Watford,6,1,3,0,-345,500,1100,-167,155,-2
E0,06/11/16,Swansea,Man United,1,3,0,3,400,300,-137,-116,110,1
E0,19/11/16,Crystal Palace,Man City,1,2,0,1,550,350,-189,-154,149,1
E0,19/11/16,Everton,Swansea,1,1,0,1,-167,333,500,-132,123,-1
E0,19/11/16,Man United,Arsenal,1,1,0,0,160,240,190,108,-115,-0.25
E0,19/11/16,Southampton,Liverpool,0,0,0,0,240,260,120,-111,110,0.25
E0,19/11/16,Stoke,Bournemouth,0,1,0,1,130,240,240,-108,102,-0.25
E0,19/11/16,Sunderland,Hull,3,0,1,0,115,240,280,125,-133,-0.25
E0,19/11/16,Tottenham,West Ham,3,2,0,1,-200,350,650,-130,121,-1
E0,19/11/16,Watford,Leicester,2,1,2,1,180,230,175,114,-122,0.25
E0,20/11/16,Middlesbrough,Chelsea,0,1,0,1,600,300,-175,100,-105,1
E0,21/11/16,West Brom,Burnley,4,0,3,0,-105,240,350,142,-156,-0.25
E0,26/11/16,Burnley,Man City,1,2,1,1,800,500,-303,-182,175,1.5
E0,26/11/16,Chelsea,Tottenham,2,1,1,1,-133,280,425,-115,111,-1
E0,26/11/16,Hull,West Brom,1,1,0,1,210,220,160,143,-154,0.25
E0,26/11/16,Leicester,Middlesbrough,2,2,1,1,-110,260,350,115,-123,-0.5
E0,26/11/16,Liverpool,Sunderland,2,0,0,0,-588,750,1800,-250,250,-2
E0,26/11/16,Swansea,Crystal Palace,5,4,1,1,163,240,188,-104,-103,0
E0,27/11/16,Arsenal,Bournemouth,3,1,1,1,-250,400,800,-159,150,-1
E0,27/11/16,Man United,West Ham,1,1,1,1,-222,375,700,-130,125,-1
E0,27/11/16,Southampton,Everton,1,0,1,0,120,240,260,120,-128,-0.25
E0,27/11/16,Watford,Stoke,0,1,0,1,140,230,230,106,-112,-0.25
E0,03/12/16,Crystal Palace,Southampton,3,0,2,0,250,230,130,110,-115,0.25
E0,03/12/16,Man City,Chelsea,1,3,1,0,115,260,260,-123,115,-0.25
E0,03/12/16,Stoke,Burnley,2,0,2,0,-161,300,550,-105,102,-1
E0,03/12/16,Sunderland,Leicester,2,1,0,0,240,240,130,-101,-104,0.25
E0,03/12/16,Tottenham,Swansea,5,0,2,0,-278,450,800,-169,162,-1.5
E0,03/12/16,West Brom,Watford,3,1,2,0,120,230,275,136,-143,-0.25
E0,03/12/16,West Ham,Arsenal,1,5,0,1,375,320,-133,-145,140,1
E0,04/12/16,Bournemouth,Liverpool,4,3,0,2,400,300,-133,-141,133,1
E0,04/12/16,Everton,Man United,1,1,0,1,260,250,115,110,-115,0.25
E0,05/12/16,Middlesbrough,Hull,1,0,0,0,-120,250,425,146,-143,-1
E0,10/12/16,Arsenal,Stoke,3,1,1,1,-286,450,850,-179,165,-1.5
E0,10/12/16,Burnley,Bournemouth,3,2,2,1,250,250,120,105,-110,0.25
E0,10/12/16,Hull,Crystal Palace,3,3,1,0,250,230,130,114,-122,0.25
E0,10/12/16,Leicester,Man City,4,2,3,0,425,300,-143,-137,130,1
E0,10/12/16,Swansea,Sunderland,3,0,0,0,115,250,260,-111,109,-0.25
E0,10/12/16,Watford,Everton,3,2,1,1,210,240,145,111,-111,0.25
E0,11/12/16,Chelsea,West Brom,1,0,0,0,-400,525,1400,-143,131,-1.5
E0,11/12/16,Liverpool,West Ham,2,2,1,2,-333,500,1000,-213,205,-1.5
E0,11/12/16,Man United,Tottenham,1,0,1,0,120,240,260,118,-119,-0.25
E0,11/12/16,Southampton,Middlesbrough,1,0,0,0,-143,270,500,140,-143,-1
E0,13/12/16,Bournemouth,Leicester,1,0,1,0,140,240,220,-116,114,-0.25
E0,13/12/16,Everton,Arsenal,2,1,1,1,320,275,-110,-127,124,0.5
E0,14/12/16,Crystal Palace,Man United,1,2,0,1,425,300,-143,-111,105,1
E0,14/12/16,Man City,Watford,2,0,1,0,-345,550,1000,-208,200,-1.5
E0,14/12/16,Middlesbrough,Liverpool,0,3,0,1,500,333,-167,-114,107,1
E0,14/12/16,Stoke,Southampton,0,0,0,0,210,230,150,135,-145,0.25
E0,14/12/16,Sunderland,Chelsea,0,1,0,1,900,475,-303,-154,145,1.5
E0,14/12/16,Tottenham,Hull,3,0,1,0,-455,600,1400,-169,155,-2
E0,14/12/16,West Brom,Swansea,3,1,0,0,105,250,300,108,-110,-0.5
E0,14/12/16,West Ham,Burnley,1,0,1,0,-149,300,475,-114,108,-1
E0,17/12/16,Crystal Palace,Chelsea,0,1,0,1,550,320,-175,-133,128,1
E0,17/12/16,Middlesbrough,Swansea,3,0,2,0,110,240,300,121,-127,-0.5
E0,17/12/16,Stoke,Leicester,2,2,2,0,160,240,190,109,-111,0
E0,17/12/16,Sunderland,Watford,1,0,0,0,163,230,190,118,-123,0
E0,17/12/16,West Brom,Man United,0,2,0,1,475,280,-143,120,-125,1
E0,17/12/16,West Ham,Hull,1,0,0,0,-161,310,500,-115,106,-1
E0,18/12/16,Bournemouth,Southampton,1,3,1,1,200,230,160,130,-141,0
E0,18/12/16,Man City,Arsenal,2,1,0,1,115,260,250,-147,135,-0.25
E0,18/12/16,Tottenham,Burnley,2,1,1,1,-455,600,1400,-185,165,-2
E0,19/12/16,Everton,Liverpool,0,1,0,0,320,260,-105,-128,120,0.5
E0,26/12/16,Arsenal,West Brom,1,0,0,0,-303,450,750,-154,145,-1.5
E0,26/12/16,Burnley,Middlesbrough,1,0,0,0,190,210,160,159,-172,0
E0,26/12/16,Chelsea,Bournemouth,3,0,1,0,-278,400,750,-135,133,-1.5
E0,26/12/16,Hull,Man City,0,3,0,0,900,450,-333,-179,167,1.5
E0,26/12/16,Leicester,Everton,0,2,0,0,150,230,190,104,100,-0.25
E0,26/12/16,Man United,Sunderland,3,1,1,0,-455,550,1200,-154,145,-2
E0,26/12/16,Swansea,West Ham,1,4,0,1,163,220,180,-119,119,0
E0,26/12/16,Watford,Crystal Palace,1,1,0,1,150,230,190,111,-116,-0.25
E0,27/12/16,Liverpool,Stoke,4,1,2,1,-333,450,900,-182,165,-1.5
E0,28/12/16,Southampton,Tottenham,1,4,1,1,180,225,160,125,-133,0
E0,30/12/16,Hull,Everton,2,2,1,1,333,250,-105,110,-114,0.5
E0,31/12/16,Burnley,Sunderland,4,1,1,0,140,225,230,131,-143,-0.25
E0,31/12/16,Chelsea,Stoke,4,2,1,0,-400,550,1300,-147,140,-1.5
E0,31/12/16,Leicester,West Ham,1,0,1,0,110,260,270,-112,107,-0.5
E0,31/12/16,Liverpool,Man City,1,0,1,0,135,260,210,-149,145,-0.25
E0,31/12/16,Man United,Middlesbrough,2,1,0,0,-400,500,1500,-104,102,-1.5
E0,31/12/16,Southampton,West Brom,1,2,1,1,-133,270,450,147,-154,-1
E0,31/12/16,Swansea,Bournemouth,0,3,0,2,190,240,160,-123,112,0
E0,01/01/17,Arsenal,Crystal Palace,2,0,1,0,-345,450,850,-167,161,-1.5
E0,01/01/17,Watford,Tottenham,1,4,0,3,450,275,-161,102,-109,1
E0,02/01/17,Everton,Southampton,3,0,0,0,120,240,260,125,-133,-0.25
E0,02/01/17,Man City,Burnley,2,1,0,0,-588,750,1800,-217,200,-2
E0,02/01/17,Middlesbrough,Leicester,0,0,0,0,175,220,188,155,-164,0
E0,02/01/17,Sunderland,Liverpool,2,2,1,1,1000,450,-303,-154,138,1.5
E0,02/01/17,West Brom,Hull,3,1,0,1,-133,270,450,130,-135,-1
E0,02/01/17,West Ham,Man United,0,2,0,0,500,300,-154,-112,110,1
E0,03/01/17,Bournemouth,Arsenal,3,3,2,0,333,240,-118,-125,114,0.75
E0,03/01/17,Crystal Palace,Swansea,1,2,0,1,-133,250,375,105,-109,-1
E0,03/01/17,Stoke,Watford,2,0,1,0,-125,250,350,115,-127,-0.5
E0,04/01/17,Tottenham,Chelsea,2,0,1,0,163,225,163,100,-102,0
E0,14/01/17,Burnley,Southampton,1,0,0,0,260,240,120,142,-152,0.25
E0,14/01/17,Hull,Bournemouth,3,1,1,1,230,250,130,-110,105,0.25
E0,14/01/17,Leicester,Chelsea,0,3,0,1,500,310,-161,-105,100,1
E0,14/01/17,Sunderland,Stoke,1,3,1,3,210,230,150,102,-108,0.25
E0,14/01/17,Swansea,Arsenal,0,4,0,1,600,375,-200,-164,154,1
E0,14/01/17,Tottenham,West Brom,4,0,2,0,-303,450,1000,-114,106,-1.5
E0,14/01/17,Watford,Middlesbrough,0,0,0,0,150,220,220,169,-175,-0.25
E0,14/01/17,West Ham,Crystal Palace,3,0,0,0,138,240,220,104,-110,-0.25
E0,15/01/17,Everton,Man City,4,0,1,0,350,300,-125,-122,117,1
E0,15/01/17,Man United,Liverpool,1,1,0,1,115,240,275,105,-109,-0.25
E0,21/01/17,Bournemouth,Watford,2,2,0,1,-120,275,375,102,-108,-0.5
E0,21/01/17,Crystal Palace,Everton,0,1,0,0,225,240,138,107,-112,0.25
E0,21/01/17,Liverpool,Swansea,2,3,0,0,-455,600,1400,-217,215,-2
E0,21/01/17,Man City,Tottenham,2,2,0,0,115,250,260,-114,110,-0.25
E0,21/01/17,Middlesbrough,West Ham,1,3,1,2,150,220,225,143,-152,-0.25
E0,21/01/17,Stoke,Man United,1,1,1,0,500,320,-167,-103,-104,1
E0,21/01/17,West Brom,Sunderland,2,0,2,0,-143,280,475,108,-114,-1
E0,22/01/17,Arsenal,Burnley,2,1,0,0,-500,650,1600,-196,190,-2
E0,22/01/17,Chelsea,Hull,2,0,1,0,-556,700,1800,-175,167,-2
E0,22/01/17,Southampton,Leicester,3,0,2,0,-120,250,425,135,-149,-0.5
E0,31/01/17,Arsenal,Watford,1,2,0,2,-455,600,1400,-179,168,-2
E0,31/01/17,Bournemouth,Crystal Palace,0,2,0,0,105,250,290,-105,102,-0.25
E0,31/01/17,Burnley,Leicester,1,0,0,0,190,225,170,130,-137,0
E0,31/01/17,Liverpool,Chelsea,1,1,0,1,165,225,190,110,-115,0
E0,31/01/17,Middlesbrough,West Brom,1,1,1,1,170,210,200,183,-189,0
E0,31/01/17,Sunderland,Tottenham,0,0,0,0,850,425,-278,-154,150,1.5
E0,31/01/17,Swansea,Southampton,2,1,1,0,240,240,130,111,-115,0.25
E0,01/02/17,Man United,Hull,0,0,0,0,-500,650,1600,139,-152,-2
E0,01/02/17,Stoke,Everton,1,1,1,1,188,240,163,109,-114,0
E0,01/02/17,West Ham,Man City,0,4,0,3,500,350,-175,-161,148,1
E0,04/02/17,Chelsea,Arsenal,3,1,1,0,-105,260,320,-104,102,-0.5
E0,04/02/17,Crystal Palace,Sunderland,0,4,0,4,-143,290,450,105,-105,-1
E0,04/02/17,Everton,Bournemouth,6,3,3,0,-143,300,425,-114,110,-0.5
E0,04/02/17,Hull,Liverpool,2,0,1,0,700,375,-222,-127,120,1
E0,04/02/17,Southampton,West Ham,1,3,1,2,-118,275,350,106,-109,-0.5
E0,04/02/17,Tottenham,Middlesbrough,1,0,0,0,-345,500,1200,-119,115,-1.5
E0,04/02/17,Watford,Burnley,2,1,2,0,115,230,290,145,-154,-0.25
E0,04/02/17,West Brom,Stoke,1,0,1,0,130,225,250,131,-141,-0.25
E0,05/02/17,Leicester,Man United,0,3,0,2,475,300,-154,114,-119,1
E0,05/02/17,Man City,Swansea,2,1,1,0,-455,600,1400,-238,215,-2
E0,11/02/17,Arsenal,Hull,2,0,1,0,-345,500,1200,-179,166,-1.5
E0,11/02/17,Liverpool,Tottenham,2,0,2,0,130,240,240,-104,-101,-0.25
E0,11/02/17,Man United,Watford,2,0,1,0,-400,550,1300,-137,130,-1.5
E0,11/02/17,Middlesbrough,Everton,0,0,0,0,290,230,115,140,-149,0.25
E0,11/02/17,Stoke,Crystal Palace,1,0,0,0,115,230,290,115,-118,-0.25
E0,11/02/17,Sunderland,Southampton,0,4,0,2,290,240,110,112,-120,0.5
E0,11/02/17,West Ham,West Brom,2,2,0,1,125,230,260,114,-120,-0.25
E0,12/02/17,Burnley,Chelsea,1,1,1,1,800,400,-250,-104,-104,1
E0,12/02/17,Swansea,Leicester,2,0,2,0,140,230,225,110,-112,-0.25
E0,13/02/17,Bournemouth,Man City,0,2,0,1,650,400,-227,-179,166,1.5
E0,25/02/17,Chelsea,Swansea,3,1,1,1,-400,550,1400,-152,145,-1.75
E0,25/02/17,Crystal Palace,Middlesbrough,1,0,1,0,110,220,320,185,-192,-0.25
E0,25/02/17,Everton,Sunderland,2,0,1,0,-250,425,750,-147,134,-1.25
E0,25/02/17,Hull,Burnley,1,1,0,0,115,230,290,140,-147,-0.25
E0,25/02/17,Watford,West Ham,1,1,1,0,163,230,190,107,-108,-0.25
E0,25/02/17,West Brom,Bournemouth,2,1,2,1,110,240,300,112,-112,-0.5
E0,26/02/17,Tottenham,Stoke,4,0,4,0,-227,400,650,-139,138,-1.5
E0,27/02/17,Leicester,Liverpool,3,1,2,0,450,320,-154,-120,114,1
E0,04/03/17,Leicester,Hull,3,1,1,1,-118,260,375,115,-120,-0.5
E0,04/03/17,Liverpool,Arsenal,3,1,2,0,115,260,260,-128,124,-0.25
E0,04/03/17,Man United,Bournemouth,1,1,1,1,-400,550,1400,-159,150,-1.75
E0,04/03/17,Stoke,Middlesbrough,2,0,2,0,-105,240,350,150,-159,-0.5
E0,04/03/17,Swansea,Burnley,3,2,1,1,100,250,320,128,-130,-0.5
E0,04/03/17,Watford,Southampton,3,4,1,2,260,240,120,133,-137,0.25
E0,04/03/17,West Brom,Crystal Palace,0,2,0,0,120,230,280,150,-154,-0.25
E0,05/03/17,Sunderland,Man City,0,2,0,1,1000,550,-345,-200,195,1.5
E0,05/03/17,Tottenham,Everton,3,2,1,0,-149,320,425,-123,115,-1
E0,06/03/17,West Ham,Chelsea,1,2,0,1,500,310,-161,-111,105,1
E0,08/03/17,Man City,Stoke,0,0,0,0,-400,550,1400,-208,190,-1.75
E0,11/03/17,Bournemouth,West Ham,3,2,1,1,160,250,180,-128,120,-0.25
E0,11/03/17,Everton,West Brom,3,0,2,0,-149,280,500,110,-118,-0.5
E0,11/03/17,Hull,Swansea,2,1,0,0,155,230,200,111,-118,-0.25
E0,12/03/17,Liverpool,Burnley,2,1,1,1,-400,550,1300,-169,155,-1.5
E0,18/03/17,Bournemouth,Swansea,2,0,1,0,115,250,260,-130,119,-0.25
E0,18/03/17,Crystal Palace,Watford,1,0,0,0,-110,250,375,124,-135,-0.5
E0,18/03/17,Everton,Hull,4,0,1,0,-189,333,600,-116,108,-1
E0,18/03/17,Stoke,Chelsea,1,2,1,1,550,300,-161,110,-111,1
E0,18/03/17,Sunderland,Burnley,0,0,0,0,155,230,200,124,-128,0
E0,18/03/17,West Brom,Arsenal,3,1,1,1,425,300,-137,-119,112,0.75
E0,18/03/17,West Ham,Leicester,2,3,1,3,130,250,230,-114,109,-0.25
E0,19/03/17,Man City,Liverpool,1,1,0,0,100,275,280,-137,133,-0.5
E0,19/03/17,Middlesbrough,Man United,1,3,0,1,500,270,-143,126,-137,1
E0,19/03/17,Tottenham,Southampton,2,1,2,0,-137,280,450,-104,-102,-1
E0,01/04/17,Burnley,Tottenham,0,2,0,0,475,280,-143,111,-111,1
E0,01/04/17,Chelsea,Crystal Palace,1,2,1,2,-333,475,1100,-109,107,-1.5
E0,01/04/17,Hull,West Ham,2,1,0,1,145,240,210,-110,105,-0.25
E0,01/04/17,Leicester,Stoke,2,0,1,0,105,250,300,103,-109,-0.5
E0,01/04/17,Liverpool,Everton,3,1,2,1,-137,290,425,-128,122,-0.75
E0,01/04/17,Man United,West Brom,0,0,0,0,-278,400,1000,-108,102,-1.5
E0,01/04/17,Southampton,Bournemouth,0,0,0,0,-154,300,500,-127,120,-1
E0,01/04/17,Watford,Sunderland,1,0,0,0,-118,260,375,113,-122,-0.5
E0,02/04/17,Arsenal,Man City,2,2,1,2,210,275,130,-154,151,0.25
E0,02/04/17,Swansea,Middlesbrough,0,0,0,0,100,240,333,126,-133,-0.5
E0,04/04/17,Burnley,Stoke,1,0,0,0,150,210,230,148,-154,-0.25
E0,04/04/17,Leicester,Sunderland,2,0,0,0,-222,350,750,-120,114,-1.5
E0,04/04/17,Man United,Everton,1,1,0,1,-175,320,550,-105,100,-1
E0,04/04/17,Watford,West Brom,2,0,1,0,150,220,220,142,-145,-0.25
E0,05/04/17,Arsenal,West Ham,3,0,0,0,-250,425,700,-217,200,-1.5
E0,05/04/17,Chelsea,Man City,2,1,2,1,140,250,210,-125,119,-0.25
E0,05/04/17,Hull,Middlesbrough,4,2,3,2,105,230,320,148,-154,-0.5
E0,05/04/17,Liverpool,Bournemouth,2,2,1,1,-278,425,850,-189,175,-1.5
E0,05/04/17,Southampton,Crystal Palace,3,1,1,1,-120,270,375,111,-120,-0.5
E0,05/04/17,Swansea,Tottenham,1,3,1,0,400,300,-137,-111,106,1
E0,08/04/17,Bournemouth,Chelsea,1,3,1,2,550,300,-167,-115,109,1
E0,08/04/17,Man City,Hull,3,1,1,0,-500,650,1600,-227,205,-2
E0,08/04/17,Middlesbrough,Burnley,0,0,0,0,145,210,240,153,-164,-0.25
E0,08/04/17,Stoke,Liverpool,1,2,1,0,300,275,-105,-108,104,0.5
E0,08/04/17,Tottenham,Watford,4,0,3,0,-400,550,1400,-154,154,-1.75
E0,08/04/17,West Brom,Southampton,0,1,0,1,200,230,155,134,-143,0.25
E0,08/04/17,West Ham,Swansea,1,0,1,0,110,260,270,-115,110,-0.25
E0,09/04/17,Everton,Leicester,4,2,3,2,-133,290,400,-116,114,-0.75
E0,09/04/17,Sunderland,Man United,0,3,0,1,900,425,-278,-123,116,1.5
E0,10/04/17,Crystal Palace,Arsenal,3,0,1,0,350,290,-120,-145,136,0.75
E0,15/04/17,Crystal Palace,Leicester,2,2,0,1,-137,260,375,105,-109,-0.75
E0,15/04/17,Everton,Burnley,3,1,0,0,-250,350,700,-110,107,-1
E0,15/04/17,Southampton,Man City,0,3,0,0,333,300,-137,-145,138,0.75
E0,15/04/17,Stoke,Hull,3,1,1,0,-105,230,300,116,-120,-0.5
E0,15/04/17,Sunderland,West Ham,2,2,1,1,230,225,120,-116,107,0.25
E0,15/04/17,Tottenham,Bournemouth,4,0,2,0,-400,500,900,-208,200,-1.75
