Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,BbMx>2.5,BbMx<2.5,BbAHh
I1,19/11/11,Inter,Cagliari,2,1,0,0,-189,280,550,-102,-103,-1
I1,19/11/11,Napoli,Lazio,0,0,0,0,105,225,275,133,-143,-0.25
I1,20/11/11,Bologna,Cesena,0,1,0,0,-110,230,320,144,-159,-0.5
I1,20/11/11,Catania,Chievo,1,2,0,1,-110,230,320,149,-154,-0.5
I1,20/11/11,Genoa,Novara,1,0,0,0,-175,275,500,-115,106,-1
I1,20/11/11,Juventus,Palermo,3,0,1,0,-227,320,650,-118,111,-1.25
I1,20/11/11,Parma,Udinese,2,0,0,0,190,210,150,143,-149,0
I1,20/11/11,Roma,Lecce,2,1,1,0,-278,350,800,-132,125,-1.25
I1,20/11/11,Siena,Atalanta,2,2,1,1,110,220,260,143,-152,-0.25
I1,25/11/11,Udinese,Roma,2,0,0,0,125,220,225,109,-114,-0.25
I1,26/11/11,Atalanta,Napoli,1,1,0,0,163,210,175,133,-143,0
I1,26/11/11,Lazio,Juventus,0,1,0,1,175,210,163,120,-128,0
I1,26/11/11,Lecce,Catania,0,1,0,0,160,210,180,120,-132,0
I1,26/11/11,Novara,Parma,2,1,0,1,150,210,190,128,-139,0
I1,27/11/11,Cagliari,Bologna,1,1,0,0,-118,230,350,125,-139,-0.5
I1,27/11/11,Cesena,Genoa,2,0,0,0,163,210,175,136,-143,0
I1,27/11/11,Milan,Chievo,4,0,4,0,-303,375,900,-116,107,-1.25
I1,27/11/11,Palermo,Fiorentina,2,0,1,0,130,210,230,116,-125,-0.25
I1,27/11/11,Siena,Inter,0,1,0,0,200,220,138,118,-125,0.25
I1,29/11/11,Napoli,Juventus,3,3,2,0,140,220,200,131,-133,-0.25
I1,02/12/11,Genoa,Milan,0,2,0,0,350,250,-125,107,-110,0.5
I1,03/12/11,Inter,Udinese,0,1,0,0,100,230,275,119,-127,-0.5
I1,03/12/11,Napoli,Lecce,4,2,3,0,-278,350,800,-103,-102,-1.25
I1,04/12/11,Bologna,Siena,1,0,1,0,150,200,200,152,-161,0
I1,04/12/11,Catania,Cagliari,0,1,0,0,100,220,300,134,-145,-0.5
I1,04/12/11,Chievo,Atalanta,0,0,0,0,130,210,225,150,-149,-0.25
I1,04/12/11,Fiorentina,Roma,3,0,2,0,140,210,210,128,-137,-0.25
I1,04/12/11,Juventus,Cesena,2,0,0,0,-400,450,1100,-115,115,-1.5
I1,04/12/11,Parma,Palermo,0,0,0,0,110,220,260,115,-125,-0.25
I1,05/12/11,Lazio,Novara,3,0,2,0,-278,350,800,-110,102,-1.25
I1,10/12/11,Inter,Fiorentina,2,0,1,0,-110,225,333,128,-133,-0.5
I1,10/12/11,Lecce,Lazio,2,3,1,1,320,225,-110,127,-132,0.5
I1,10/12/11,Palermo,Cesena,0,1,0,0,-161,260,500,119,-123,-0.75
I1,10/12/11,Siena,Genoa,0,2,0,0,110,220,260,141,-143,-0.25
I1,11/12/11,Atalanta,Catania,1,1,0,1,100,220,300,143,-143,-0.5
I1,11/12/11,Bologna,Milan,2,2,1,1,700,300,-227,116,-123,1
I1,11/12/11,Cagliari,Parma,0,0,0,0,110,210,275,143,-143,-0.25
I1,11/12/11,Novara,Napoli,1,1,0,0,300,240,-110,122,-127,0.5
I1,11/12/11,Udinese,Chievo,2,1,0,0,-200,275,650,125,-130,-1
I1,12/12/11,Roma,Juventus,1,1,1,0,300,220,100,108,-115,0.5
I1,13/12/11,Genoa,Inter,0,1,0,0,225,220,125,129,-133,0.25
I1,17/12/11,Chievo,Cagliari,2,0,1,0,-110,225,320,156,-167,-0.5
I1,17/12/11,Fiorentina,Atalanta,2,2,1,0,-110,225,333,132,-143,-0.5
I1,17/12/11,Milan,Siena,2,0,0,0,-345,400,1100,-128,122,-1.5
I1,18/12/11,Catania,Palermo,2,0,1,0,110,220,260,127,-135,-0.25
I1,18/12/11,Cesena,Inter,0,1,0,0,375,225,-120,141,-145,0.5
I1,18/12/11,Genoa,Bologna,2,1,1,0,-125,240,375,128,-133,-0.5
I1,18/12/11,Juventus,Novara,2,0,1,0,-455,500,1200,-139,134,-1.75
I1,18/12/11,Lazio,Udinese,2,2,1,1,120,220,240,129,-135,-0.25
I1,18/12/11,Napoli,Roma,1,3,0,1,-120,240,350,105,-114,-0.5
I1,18/12/11,Parma,Lecce,3,3,1,0,-149,260,450,122,-125,-0.75
I1,20/12/11,Cagliari,Milan,0,2,0,1,550,260,-175,120,-119,1
I1,20/12/11,Siena,Fiorentina,0,0,0,0,150,210,190,152,-161,0
I1,21/12/11,Atalanta,Cesena,4,1,3,1,-110,225,333,150,-161,-0.5
I1,21/12/11,Bologna,Roma,0,2,0,2,240,210,125,115,-120,0.25
I1,21/12/11,Inter,Lecce,4,1,1,1,-333,400,1000,-125,124,-1.5
I1,21/12/11,Lazio,Chievo,0,0,0,0,-189,275,600,116,-120,-1
I1,21/12/11,Napoli,Genoa,6,1,4,1,-175,275,525,117,-120,-1
I1,21/12/11,Novara,Palermo,2,2,0,1,138,200,220,133,-141,-0.25
I1,21/12/11,Parma,Catania,3,3,3,1,110,220,260,138,-143,-0.5
I1,21/12/11,Udinese,Juventus,0,0,0,0,188,220,150,124,-132,0
I1,07/01/12,Inter,Parma,5,0,3,0,-250,333,750,-103,-103,-1.25
I1,07/01/12,Siena,Lazio,4,0,3,0,225,210,130,138,-143,0.25
I1,08/01/12,Atalanta,Milan,0,2,0,1,450,225,-137,112,-118,0.75
I1,08/01/12,Bologna,Catania,2,0,0,0,130,220,220,139,-143,-0.25
I1,08/01/12,Cagliari,Genoa,3,0,1,0,125,210,240,144,-152,-0.25
I1,08/01/12,Lecce,Juventus,0,1,0,1,650,280,-200,-105,100,1
I1,08/01/12,Novara,Fiorentina,0,3,0,2,190,210,150,138,-143,0
I1,08/01/12,Palermo,Napoli,1,3,0,1,200,225,138,111,-116,0.25
I1,08/01/12,Roma,Chievo,2,0,1,0,-161,260,500,113,-120,-0.75
I1,08/01/12,Udinese,Cesena,4,1,1,1,-227,280,800,117,-120,-1
I1,15/01/12,Cesena,Novara,3,1,3,0,100,220,300,142,-147,-0.5
I1,15/01/12,Chievo,Palermo,1,0,0,0,110,200,290,159,-154,-0.25
I1,15/01/12,Fiorentina,Lecce,0,1,0,0,-250,350,700,-104,-101,-1.25
I1,15/01/12,Genoa,Udinese,3,2,0,1,190,210,150,125,-133,0
I1,15/01/12,Juventus,Cagliari,1,1,1,0,-333,350,1200,-110,106,-1.5
I1,15/01/12,Lazio,Atalanta,2,0,1,0,-125,240,375,126,-133,-0.75
I1,15/01/12,Milan,Inter,0,1,0,0,110,225,260,117,-125,-0.25
I1,15/01/12,Parma,Siena,3,1,1,0,120,200,260,143,-152,-0.25
I1,16/01/12,Napoli,Bologna,1,1,0,1,-303,400,800,-110,105,-1.5
I1,21/01/12,Atalanta,Juventus,0,2,0,0,333,225,-110,137,-141,0.5
I1,21/01/12,Roma,Cesena,5,1,3,0,-250,320,800,-106,104,-1.25
I1,22/01/12,Bologna,Parma,0,0,0,0,150,200,200,125,-133,0
I1,22/01/12,Cagliari,Fiorentina,0,0,0,0,138,210,210,156,-161,-0.25
I1,22/01/12,Inter,Lazio,2,1,1,1,-161,260,500,113,-120,-0.75
I1,22/01/12,Lecce,Chievo,2,2,1,2,140,220,200,135,-147,0
I1,22/01/12,Novara,Milan,0,3,0,0,750,333,-250,-115,106,1.25
I1,22/01/12,Palermo,Genoa,5,3,3,1,105,225,275,105,-103,-0.25
I1,22/01/12,Siena,Napoli,1,1,0,0,250,230,110,120,-125,0.25
I1,22/01/12,Udinese,Catania,2,1,1,0,-161,260,500,116,-123,-0.75
I1,28/01/12,Catania,Parma,1,1,1,1,110,225,260,142,-149,-0.5
I1,28/01/12,Juventus,Udinese,2,1,1,0,-161,275,450,111,-120,-0.75
I1,29/01/12,Cesena,Atalanta,0,1,0,0,160,210,180,150,-152,0
I1,29/01/12,Chievo,Lazio,0,3,0,1,188,220,150,147,-154,0
I1,29/01/12,Fiorentina,Siena,2,1,1,0,-120,225,375,146,-159,-0.5
I1,29/01/12,Genoa,Napoli,3,2,2,0,220,225,125,100,105,0.25
I1,29/01/12,Lecce,Inter,1,0,1,0,500,260,-161,-103,100,0.75
I1,29/01/12,Milan,Cagliari,3,0,2,0,-333,400,900,-111,104,-1.5
I1,29/01/12,Palermo,Novara,2,0,1,0,-189,275,600,-104,108,-1
I1,29/01/12,Roma,Bologna,1,1,0,0,-250,320,800,-110,102,-1.25
I1,01/02/12,Cagliari,Roma,4,2,2,2,188,220,150,122,-130,0
I1,01/02/12,Inter,Palermo,4,4,1,1,-227,320,650,-122,118,-1
I1,01/02/12,Lazio,Milan,2,0,0,0,220,220,130,119,-123,0.25
I1,01/02/12,Napoli,Cesena,0,0,0,0,-345,400,1000,-116,110,-1.5
I1,01/02/12,Udinese,Lecce,2,1,2,1,-227,320,600,-120,116,-1
I1,02/02/12,Novara,Chievo,1,2,0,1,163,210,175,143,-147,0
I1,04/02/12,Roma,Inter,4,0,2,0,140,220,200,111,-116,-0.25
I1,05/02/12,Chievo,Parma,1,2,0,0,130,210,230,149,-159,-0.25
I1,05/02/12,Fiorentina,Udinese,3,2,1,1,140,220,200,133,-139,-0.25
I1,05/02/12,Genoa,Lazio,3,2,2,0,150,225,180,105,-112,0
I1,05/02/12,Juventus,Siena,0,0,0,0,-333,400,1000,-101,100,-1.5
I1,05/02/12,Lecce,Bologna,0,0,0,0,130,220,220,134,-141,-0.25
I1,05/02/12,Milan,Napoli,0,0,0,0,-137,250,400,101,-108,-0.75
I1,05/02/12,Novara,Cagliari,0,0,0,0,180,210,163,138,-137,0
I1,05/02/12,Palermo,Atalanta,2,1,1,0,-120,240,350,-103,-102,-0.5
I1,08/02/12,Catania,Roma,1,1,1,1,225,220,125,121,-125,0.25
I1,09/02/12,Lazio,Cesena,3,2,0,2,-200,275,650,112,-120,-1
I1,11/02/12,Cagliari,Palermo,2,1,0,0,110,220,260,123,-128,-0.25
I1,11/02/12,Udinese,Milan,1,2,1,0,150,220,188,136,-139,0
I1,12/02/12,Atalanta,Lecce,0,0,0,0,-120,240,350,122,-132,-0.5
I1,12/02/12,Catania,Genoa,4,0,1,0,110,225,250,100,-106,-0.25
I1,12/02/12,Inter,Novara,0,1,0,0,-400,450,1200,-143,138,-1.5
I1,13/02/12,Napoli,Chievo,2,0,2,0,-189,300,500,102,-108,-1
I1,13/02/12,Siena,Roma,1,0,0,0,210,225,130,125,-133,0.25
I1,15/02/12,Atalanta,Genoa,1,0,0,0,110,230,250,114,-116,-0.25
I1,15/02/12,Parma,Juventus,0,0,0,0,375,240,-125,129,-133,0.75
I1,17/02/12,Fiorentina,Napoli,0,3,0,1,138,200,225,135,-137,-0.25
I1,17/02/12,Inter,Bologna,0,3,0,2,-227,300,700,-106,108,-1
I1,18/02/12,Juventus,Catania,3,1,1,1,-303,400,800,-111,105,-1.5
I1,19/02/12,Cesena,Milan,1,3,0,2,550,280,-189,110,-116,1
I1,19/02/12,Genoa,Chievo,0,1,0,1,-110,240,300,100,-102,-0.5
I1,19/02/12,Lecce,Siena,4,1,1,1,140,220,200,142,-154,0
I1,19/02/12,Novara,Atalanta,0,0,0,0,160,220,175,133,-141,0
I1,19/02/12,Palermo,Lazio,5,1,3,0,140,220,200,-106,-102,-0.25
I1,19/02/12,Roma,Parma,1,0,1,0,-175,275,500,-114,107,-1
I1,19/02/12,Udinese,Cagliari,0,0,0,0,-105,240,300,120,-123,-0.5
I1,21/02/12,Bologna,Fiorentina,2,0,2,0,150,200,200,162,-167,0
I1,22/02/12,Siena,Catania,0,1,0,1,110,220,260,143,-147,-0.25
I1,25/02/12,Genoa,Parma,2,2,0,1,110,220,260,113,-119,-0.25
I1,25/02/12,Milan,Juventus,1,1,1,0,120,225,230,121,-130,-0.25
I1,26/02/12,Atalanta,Roma,4,1,2,1,200,225,138,123,-128,0.25
I1,26/02/12,Bologna,Udinese,1,3,0,1,150,200,200,135,-137,0
I1,26/02/12,Cagliari,Lecce,1,2,0,1,-125,240,375,118,-118,-0.75
I1,26/02/12,Catania,Novara,3,1,1,0,-189,280,550,120,-127,-1
I1,26/02/12,Chievo,Cesena,1,0,0,0,100,220,300,150,-161,-0.5
I1,26/02/12,Lazio,Fiorentina,1,0,1,0,110,225,260,131,-137,-0.25
I1,26/02/12,Napoli,Inter,1,0,0,0,-120,240,333,114,-123,-0.5
I1,26/02/12,Siena,Palermo,4,1,2,1,120,220,240,122,-125,-0.25
I1,03/03/12,Juventus,Chievo,1,1,1,0,-345,425,900,-116,112,-1.5
I1,03/03/12,Palermo,Milan,0,4,0,3,375,260,-137,-125,118,0.75
I1,04/03/12,Bologna,Novara,1,0,0,0,-137,250,400,124,-132,-0.75
I1,04/03/12,Fiorentina,Cesena,2,0,0,0,-200,275,650,115,-122,-1
I1,04/03/12,Inter,Catania,2,2,0,2,-149,250,450,-108,102,-0.75
I1,04/03/12,Lecce,Genoa,2,2,0,1,115,230,240,-109,109,-0.25
I1,04/03/12,Parma,Napoli,1,2,0,1,260,220,110,130,-130,0.25
I1,04/03/12,Roma,Lazio,1,2,1,1,110,230,250,-101,-101,-0.25
I1,04/03/12,Siena,Cagliari,3,0,1,0,110,220,260,149,-147,-0.25
I1,04/03/12,Udinese,Atalanta,0,0,0,0,-149,250,450,119,-120,-0.75
I1,07/03/12,Bologna,Juventus,1,1,1,0,400,250,-137,120,-127,0.75
I1,07/03/12,Cesena,Catania,0,0,0,0,170,200,180,150,-154,0
I1,07/03/12,Parma,Fiorentina,2,2,1,0,110,210,275,149,-149,-0.25
I1,09/03/12,Chievo,Inter,0,2,0,0,175,220,160,142,-149,0
I1,09/03/12,Napoli,Cagliari,6,3,3,1,-189,275,600,115,-115,-1
I1,10/03/12,Palermo,Roma,0,1,0,1,163,230,163,-133,129,0
I1,11/03/12,Atalanta,Parma,1,1,1,0,110,210,275,138,-137,-0.25
I1,11/03/12,Catania,Fiorentina,1,0,0,0,100,230,280,147,-152,-0.25
I1,11/03/12,Cesena,Siena,0,2,0,0,190,210,150,150,-149,0
I1,11/03/12,Genoa,Juventus,0,0,0,0,333,250,-120,-110,112,0.5
I1,11/03/12,Lazio,Bologna,1,3,0,2,-149,250,450,120,-125,-0.75
I1,11/03/12,Milan,Lecce,2,0,1,0,-500,500,1400,-159,160,-1.75
I1,11/03/12,Novara,Udinese,1,0,1,0,320,230,-110,128,-133,0.5
I1,17/03/12,Fiorentina,Juventus,0,5,0,2,300,220,100,129,-128,0.5
I1,17/03/12,Parma,Milan,0,2,0,1,450,250,-149,106,-111,0.75
I1,18/03/12,Bologna,Chievo,2,2,0,1,120,180,300,157,-167,-0.25
I1,18/03/12,Cagliari,Cesena,3,0,2,0,-189,275,600,125,-125,-1
I1,18/03/12,Catania,Lazio,1,0,0,0,138,225,200,119,-120,-0.25
I1,18/03/12,Inter,Atalanta,0,0,0,0,-161,280,450,-103,-102,-0.75
I1,18/03/12,Lecce,Palermo,1,1,1,1,105,240,260,-118,110,-0.25
I1,18/03/12,Siena,Novara,0,2,0,0,-175,260,550,120,-128,-1
I1,18/03/12,Udinese,Napoli,2,2,1,0,150,220,188,132,-135,0
I1,19/03/12,Roma,Genoa,1,0,1,0,-200,300,600,-143,138,-1
I1,24/03/12,Milan,Roma,2,1,0,1,-149,250,450,-118,116,-0.75
I1,24/03/12,Palermo,Udinese,1,1,1,0,140,230,188,-122,116,-0.25
I1,25/03/12,Atalanta,Bologna,2,0,0,0,138,163,275,157,-161,-0.25
I1,25/03/12,Cesena,Parma,2,2,0,1,280,230,100,139,-147,0.25
I1,25/03/12,Chievo,Siena,1,1,1,0,150,140,300,150,-161,0
I1,25/03/12,Genoa,Fiorentina,2,2,1,1,140,200,220,120,-127,-0.25
I1,25/03/12,Juventus,Inter,2,0,0,0,-161,275,450,112,-116,-0.75
I1,25/03/12,Lazio,Cagliari,1,0,0,0,-125,225,400,114,-119,-0.75
I1,25/03/12,Napoli,Catania,2,2,0,0,-175,275,500,-110,110,-1
I1,25/03/12,Novara,Lecce,0,0,0,0,138,210,210,115,-115,-0.25
I1,31/03/12,Catania,Milan,1,1,0,1,250,225,110,120,-120,0.5
I1,31/03/12,Parma,Lazio,3,1,2,1,150,200,200,130,-137,0
I1,01/04/12,Bologna,Palermo,1,3,0,0,140,150,300,120,-130,-0.25
I1,01/04/12,Cagliari,Atalanta,2,0,1,0,125,150,350,150,-164,-0.25
I1,01/04/12,Fiorentina,Chievo,1,2,0,1,-133,240,400,138,-143,-0.75
I1,01/04/12,Inter,Genoa,5,4,3,1,-175,280,500,-128,121,-0.75
I1,01/04/12,Juventus,Napoli,3,0,0,0,-125,250,350,108,-104,-0.5
I1,01/04/12,Lecce,Cesena,0,0,0,0,-189,275,600,-119,109,-1
I1,01/04/12,Roma,Novara,5,2,2,1,-333,400,1000,-143,138,-1.5
I1,01/04/12,Siena,Udinese,1,0,0,0,163,200,188,143,-143,0
I1,07/04/12,Atalanta,Siena,1,2,1,1,140,150,300,164,-172,-0.25
I1,07/04/12,Cagliari,Inter,2,2,1,1,300,225,100,100,-103,0.25
I1,07/04/12,Cesena,Bologna,0,0,0,0,260,200,120,144,-147,0
I1,07/04/12,Chievo,Catania,3,2,2,1,163,170,220,153,-154,0
I1,07/04/12,Lazio,Napoli,3,1,1,1,175,200,170,111,-118,0
I1,07/04/12,Lecce,Roma,4,2,2,0,300,250,-110,-109,107,0.5
I1,07/04/12,Milan,Fiorentina,1,2,1,0,-345,400,1100,-112,109,-1.5
I1,07/04/12,Novara,Genoa,1,1,0,1,160,230,163,-111,108,0
I1,07/04/12,Palermo,Juventus,0,2,0,0,500,280,-175,-132,126,1
I1,07/04/12,Udinese,Parma,3,1,1,0,-125,250,350,113,-120,-0.75
I1,10/04/12,Chievo,Milan,0,1,0,1,500,280,-175,-105,-101,1
I1,11/04/12,Catania,Lecce,1,2,0,0,105,240,260,-105,104,-0.25
I1,11/04/12,Fiorentina,Palermo,0,0,0,0,-143,260,400,-118,116,-0.75
I1,11/04/12,Genoa,Cesena,1,1,1,0,-227,300,700,-132,125,-1
I1,11/04/12,Inter,Siena,2,1,1,1,-161,280,450,-145,136,-1
I1,11/04/12,Juventus,Lazio,2,1,1,1,-227,300,750,-123,118,-1.25
I1,11/04/12,Napoli,Atalanta,1,3,1,1,-227,300,750,-123,119,-1.25
I1,11/04/12,Parma,Novara,2,0,2,0,-175,280,500,-115,111,-1
I1,11/04/12,Roma,Udinese,3,1,1,1,-105,230,300,-123,118,-0.5
I1,12/04/12,Bologna,Cagliari,1,0,0,0,175,138,260,130,-139,0
I1,21/04/12,Catania,Atalanta,2,0,1,0,110,180,333,125,-133,-0.25
I1,21/04/12,Chievo,Udinese,0,0,0,0,210,210,140,132,-135,0
I1,21/04/12,Napoli,Novara,2,0,2,0,-455,500,1100,-164,160,-1.5
I1,21/04/12,Parma,Cagliari,3,0,1,0,125,170,300,118,-120,-0.25
I1,22/04/12,Cesena,Palermo,2,2,2,2,240,210,125,-102,-103,0.25
I1,22/04/12,Fiorentina,Inter,0,0,0,0,180,225,150,-104,-102,0
I1,22/04/12,Genoa,Siena,1,4,0,3,110,220,260,100,-104,-0.25
