Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,BbMx>2.5,BbMx<2.5,BbAHh
I1,20/10/12,Lazio,Milan,3,2,2,0,125,240,210,115,-120,-0.25
I1,21/10/12,Atalanta,Siena,2,1,0,0,100,220,300,143,-147,-0.25
I1,21/10/12,Cagliari,Bologna,1,0,0,0,100,230,280,138,-143,-0.25
I1,21/10/12,Chievo,Fiorentina,1,1,1,1,210,210,138,145,-145,0.25
I1,21/10/12,Genoa,Roma,2,4,2,2,230,260,105,-189,175,0.25
I1,21/10/12,Inter,Catania,2,0,1,0,-175,280,500,-120,120,-0.75
I1,21/10/12,Palermo,Torino,0,0,0,0,110,230,250,134,-141,-0.25
I1,21/10/12,Parma,Sampdoria,2,1,1,0,115,225,240,145,-149,-0.25
I1,21/10/12,Udinese,Pescara,1,0,0,0,-200,300,600,-108,102,-1
I1,27/10/12,Milan,Genoa,1,0,0,0,-200,300,600,-112,109,-1
I1,27/10/12,Siena,Palermo,0,0,0,0,120,220,240,125,-128,0
I1,28/10/12,Bologna,Inter,1,3,0,1,260,220,110,120,-125,0.5
I1,28/10/12,Catania,Juventus,0,1,0,0,400,250,-137,110,-116,1
I1,28/10/12,Fiorentina,Lazio,2,0,1,0,110,225,250,120,-128,0
I1,28/10/12,Napoli,Chievo,1,0,0,0,-250,333,750,-118,115,-1
I1,28/10/12,Pescara,Atalanta,0,0,0,0,190,210,150,120,-128,0
I1,28/10/12,Roma,Udinese,2,3,2,1,-175,333,400,-200,195,-1
I1,28/10/12,Sampdoria,Cagliari,0,1,0,0,110,220,260,138,-147,0
I1,28/10/12,Torino,Parma,1,3,0,0,120,210,250,144,-154,0
I1,30/10/12,Palermo,Milan,2,2,1,0,220,230,125,110,-111,0.25
I1,31/10/12,Atalanta,Napoli,1,0,1,0,250,230,110,132,-137,0.25
I1,31/10/12,Cagliari,Siena,4,2,3,1,-110,230,320,142,-149,-0.25
I1,31/10/12,Chievo,Pescara,2,0,0,0,-137,250,400,120,-127,-0.75
I1,31/10/12,Inter,Sampdoria,3,2,0,1,-200,300,600,100,-105,-1
I1,31/10/12,Juventus,Bologna,2,1,0,0,-400,450,1100,-120,122,-1.5
I1,31/10/12,Lazio,Torino,1,1,0,1,-137,260,375,120,-123,-0.75
I1,31/10/12,Parma,Roma,3,2,2,1,180,250,138,-200,200,0.25
I1,31/10/12,Udinese,Catania,2,2,1,0,-118,250,320,110,-114,-0.5
I1,01/11/12,Genoa,Fiorentina,0,1,0,1,210,225,130,120,-127,0
I1,03/11/12,Juventus,Inter,1,3,1,0,-154,260,450,100,106,-0.75
I1,03/11/12,Milan,Chievo,5,1,3,1,-227,333,600,111,-114,-1
I1,04/11/12,Bologna,Udinese,1,1,0,0,125,220,230,124,-130,-0.25
I1,04/11/12,Catania,Lazio,4,0,3,0,140,220,200,124,-127,0
I1,04/11/12,Fiorentina,Cagliari,4,1,1,1,-175,260,550,137,-139,-0.75
I1,04/11/12,Napoli,Torino,1,1,1,0,-200,300,600,103,-103,-1
I1,04/11/12,Pescara,Parma,2,0,0,0,240,210,125,122,-127,0.25
I1,04/11/12,Roma,Palermo,4,1,2,0,-200,333,500,-238,235,-1
I1,04/11/12,Sampdoria,Atalanta,1,2,0,1,120,220,240,153,-154,-0.25
I1,04/11/12,Siena,Genoa,1,0,0,0,115,225,240,137,-141,-0.25
I1,10/11/12,Cagliari,Catania,0,0,0,0,110,220,260,116,-122,-0.25
I1,10/11/12,Pescara,Juventus,1,6,1,5,750,375,-278,-123,122,1.25
I1,11/11/12,Atalanta,Inter,3,2,1,0,225,225,125,112,-114,0.25
I1,11/11/12,Chievo,Udinese,2,2,1,1,138,210,210,143,-152,-0.25
I1,11/11/12,Genoa,Napoli,2,4,1,0,280,230,100,122,-125,0.25
I1,11/11/12,Lazio,Roma,3,2,2,1,163,250,150,-238,220,0
I1,11/11/12,Milan,Fiorentina,1,3,0,2,100,225,300,120,-120,-0.5
I1,11/11/12,Palermo,Sampdoria,2,0,0,0,110,225,260,130,-139,-0.25
I1,11/11/12,Parma,Siena,0,0,0,0,-133,240,400,125,-128,-0.75
I1,11/11/12,Torino,Bologna,1,0,0,0,100,210,320,156,-167,-0.25
I1,17/11/12,Juventus,Lazio,0,0,0,0,-200,320,550,-143,134,-1
I1,17/11/12,Napoli,Milan,2,2,2,1,-120,250,320,-106,103,-0.75
I1,18/11/12,Bologna,Palermo,3,0,2,0,120,220,240,125,-133,-0.25
I1,18/11/12,Catania,Chievo,2,1,0,0,-120,240,350,128,-130,-0.75
I1,18/11/12,Fiorentina,Atalanta,4,1,3,1,-175,275,500,117,-122,-0.75
I1,18/11/12,Inter,Cagliari,2,2,1,1,-175,280,500,-118,113,-0.75
I1,18/11/12,Sampdoria,Genoa,3,1,2,0,138,200,220,143,-143,0
I1,18/11/12,Siena,Pescara,1,0,1,0,-137,240,425,125,-125,-0.75
I1,18/11/12,Udinese,Parma,2,2,1,0,110,220,260,113,-119,-0.25
I1,19/11/12,Roma,Torino,2,0,0,0,-167,320,400,-217,220,-0.75
I1,24/11/12,Palermo,Catania,3,1,1,0,140,220,200,115,-120,-0.25
I1,25/11/12,Atalanta,Genoa,0,1,0,1,-125,240,375,130,-127,-0.75
I1,25/11/12,Chievo,Siena,0,0,0,0,105,225,275,144,-152,-0.25
I1,25/11/12,Milan,Juventus,1,0,1,0,220,225,125,110,-108,0.25
I1,25/11/12,Pescara,Roma,0,1,0,1,450,333,-189,-278,250,1
I1,25/11/12,Sampdoria,Bologna,1,0,0,0,130,210,230,143,-149,-0.25
I1,25/11/12,Torino,Fiorentina,2,2,1,0,220,210,130,137,-145,0.25
I1,26/11/12,Cagliari,Napoli,0,1,0,0,188,200,160,113,-118,0.25
I1,26/11/12,Parma,Inter,1,0,0,0,180,225,150,-103,100,0.25
I1,27/11/12,Lazio,Udinese,3,0,2,0,-110,240,300,100,-104,-0.25
I1,30/11/12,Catania,Milan,1,3,1,0,220,225,125,112,-118,0.25
I1,01/12/12,Juventus,Torino,3,0,0,0,-303,400,800,-112,106,-1.5
I1,02/12/12,Bologna,Atalanta,2,1,1,0,125,220,225,143,-141,-0.25
I1,02/12/12,Fiorentina,Sampdoria,2,2,1,0,-227,320,650,118,-120,-1
I1,02/12/12,Genoa,Chievo,2,4,1,3,110,225,260,134,-133,-0.25
I1,02/12/12,Inter,Palermo,1,0,0,0,-227,333,600,-143,135,-1.25
I1,02/12/12,Lazio,Parma,2,1,2,0,-137,260,375,102,-106,-0.75
I1,02/12/12,Napoli,Pescara,5,1,2,1,-500,500,1400,-147,138,-1.75
I1,02/12/12,Siena,Roma,1,3,1,0,250,260,100,-185,175,0.25
I1,02/12/12,Udinese,Cagliari,4,1,2,0,-105,220,320,130,-127,-0.5
I1,08/12/12,Atalanta,Parma,2,1,2,1,125,225,225,120,-128,-0.25
I1,08/12/12,Roma,Fiorentina,4,2,3,1,-105,275,250,-200,200,-0.25
I1,09/12/12,Cagliari,Chievo,0,2,0,0,-118,230,350,138,-137,-0.5
I1,09/12/12,Inter,Napoli,2,1,2,0,130,230,210,103,-103,-0.25
I1,09/12/12,Palermo,Juventus,0,1,0,0,450,280,-161,-109,110,0.75
I1,09/12/12,Pescara,Genoa,2,0,0,0,200,220,140,110,-110,0.25
I1,09/12/12,Siena,Catania,1,3,1,0,130,210,230,133,-135,-0.25
I1,09/12/12,Torino,Milan,2,4,1,1,260,225,110,120,-128,0.25
I1,10/12/12,Bologna,Lazio,0,0,0,0,188,220,150,120,-123,0
I1,10/12/12,Sampdoria,Udinese,0,2,0,2,150,220,188,132,-133,0
I1,15/12/12,Lazio,Inter,1,0,0,0,140,220,200,102,-105,-0.25
I1,15/12/12,Udinese,Palermo,1,1,0,1,-125,250,350,104,-109,-0.75
I1,16/12/12,Catania,Sampdoria,3,1,0,1,-120,250,333,120,-122,-0.5
I1,16/12/12,Chievo,Roma,1,0,0,0,260,275,-110,-169,168,0.5
I1,16/12/12,Fiorentina,Siena,4,1,3,0,-227,300,750,111,-114,-1
I1,16/12/12,Genoa,Torino,1,1,1,1,140,220,200,130,-139,-0.25
I1,16/12/12,Juventus,Atalanta,3,0,3,0,-345,400,1000,-120,120,-1.5
I1,16/12/12,Milan,Pescara,4,1,1,0,-500,500,1400,-167,156,-1.75
I1,16/12/12,Napoli,Bologna,2,3,0,1,-278,350,800,-114,110,-1.25
I1,16/12/12,Parma,Cagliari,4,1,1,1,100,220,300,124,-130,-0.25
I1,21/12/12,Cagliari,Juventus,1,3,1,0,750,333,-250,-110,110,1.25
I1,21/12/12,Pescara,Catania,2,1,1,1,210,220,130,109,-115,0.25
I1,22/12/12,Atalanta,Udinese,1,1,1,1,115,220,250,125,-132,-0.25
I1,22/12/12,Bologna,Parma,1,2,0,0,125,225,225,116,-118,-0.25
I1,22/12/12,Inter,Genoa,1,1,0,0,-303,400,750,-135,128,-1.25
I1,22/12/12,Palermo,Fiorentina,0,3,0,0,220,220,130,112,-115,0.25
I1,22/12/12,Roma,Milan,4,2,3,0,125,275,180,-196,188,-0.25
I1,22/12/12,Sampdoria,Lazio,0,1,0,1,225,225,125,122,-122,0.25
I1,22/12/12,Siena,Napoli,0,2,0,0,320,230,-110,115,-116,0.5
I1,22/12/12,Torino,Chievo,2,0,2,0,100,230,280,147,-149,-0.25
I1,05/01/13,Catania,Torino,0,0,0,0,-105,230,300,120,-123,-0.25
I1,05/01/13,Lazio,Cagliari,2,1,0,0,-189,290,550,-105,100,-1
I1,06/01/13,Chievo,Atalanta,1,0,1,0,120,210,250,143,-152,-0.25
I1,06/01/13,Fiorentina,Pescara,0,2,0,0,-400,450,1100,-175,164,-1.25
I1,06/01/13,Genoa,Bologna,2,0,0,0,130,220,220,115,-120,-0.25
I1,06/01/13,Juventus,Sampdoria,1,2,1,0,-556,550,1500,-149,150,-1.75
I1,06/01/13,Milan,Siena,2,1,0,0,-333,400,1000,-149,145,-1.5
I1,06/01/13,Napoli,Roma,4,1,1,0,105,275,225,-213,200,-0.25
I1,06/01/13,Parma,Palermo,2,1,0,0,-120,240,350,112,-118,-0.75
I1,06/01/13,Udinese,Inter,3,0,0,0,200,220,140,110,-111,0.25
I1,12/01/13,Bologna,Chievo,4,0,2,0,100,220,300,142,-143,-0.25
I1,12/01/13,Inter,Pescara,2,0,1,0,-400,450,1100,-175,166,-1.75
I1,13/01/13,Cagliari,Genoa,2,1,0,0,100,240,280,120,-125,-0.25
I1,13/01/13,Catania,Roma,1,0,0,0,188,275,120,-217,210,0.25
I1,13/01/13,Lazio,Atalanta,2,0,0,0,-175,280,500,104,-105,-1
I1,13/01/13,Napoli,Palermo,3,0,2,0,-333,400,900,-159,150,-1.5
I1,13/01/13,Parma,Juventus,1,1,0,0,400,250,-137,-102,100,0.75
I1,13/01/13,Sampdoria,Milan,0,0,0,0,260,225,110,105,-111,0.25
I1,13/01/13,Torino,Siena,3,2,3,1,120,220,240,139,-147,-0.25
I1,13/01/13,Udinese,Fiorentina,3,1,1,1,210,230,130,108,-112,0
I1,19/01/13,Juventus,Udinese,4,0,1,0,-278,350,850,-133,126,-1.5
I1,19/01/13,Milan,Bologna,2,1,0,0,-250,350,700,-122,119,-1.25
I1,19/01/13,Palermo,Lazio,2,2,0,1,188,220,150,115,-122,0
I1,20/01/13,Atalanta,Cagliari,1,1,0,1,105,220,280,130,-139,-0.5
I1,20/01/13,Chievo,Parma,1,1,0,1,160,200,190,146,-149,0
I1,20/01/13,Fiorentina,Napoli,1,1,1,1,150,220,190,100,-101,0
I1,20/01/13,Genoa,Catania,0,2,0,1,125,220,230,100,-104,0
I1,20/01/13,Pescara,Torino,0,2,0,2,170,210,170,143,-145,0
I1,20/01/13,Roma,Inter,1,1,1,1,-110,300,240,-200,190,-0.5
I1,20/01/13,Siena,Sampdoria,1,0,0,0,140,220,200,142,-152,0
I1,26/01/13,Juventus,Genoa,1,1,0,0,-588,550,1600,-167,162,-2
I1,26/01/13,Lazio,Chievo,0,1,0,0,-175,280,500,116,-120,-1
I1,27/01/13,Atalanta,Milan,0,1,0,1,250,230,110,111,-116,0.25
I1,27/01/13,Bologna,Roma,3,3,2,2,190,250,130,-185,180,0
I1,27/01/13,Cagliari,Palermo,1,1,0,1,-110,240,300,120,-119,-0.5
I1,27/01/13,Catania,Fiorentina,2,1,0,1,200,225,138,105,-105,0.25
I1,27/01/13,Inter,Torino,2,2,1,1,-161,275,475,106,-106,-1
I1,27/01/13,Parma,Napoli,1,2,0,1,200,225,138,110,-115,0.25
I1,27/01/13,Sampdoria,Pescara,6,0,2,0,-161,275,450,120,-127,-1
I1,27/01/13,Udinese,Siena,1,0,1,0,-175,275,500,108,-115,-1
I1,01/02/13,Roma,Cagliari,2,4,1,1,-200,333,500,-208,198,-1
I1,02/02/13,Napoli,Catania,2,0,2,0,-200,320,550,-133,132,-1
I1,02/02/13,Torino,Sampdoria,0,0,0,0,110,225,250,136,-141,-0.25
I1,03/02/13,Chievo,Juventus,1,2,0,2,450,280,-161,109,-110,1
I1,03/02/13,Fiorentina,Parma,2,0,1,0,-137,250,400,102,-104,-0.75
I1,03/02/13,Genoa,Lazio,3,2,2,0,180,225,150,114,-120,0
I1,03/02/13,Milan,Udinese,2,1,1,0,-189,300,500,-104,103,-1
I1,03/02/13,Palermo,Atalanta,1,2,0,0,115,220,250,124,-132,-0.25
I1,03/02/13,Pescara,Bologna,2,3,2,1,200,220,140,112,-118,0.25
I1,03/02/13,Siena,Inter,3,1,2,1,250,230,110,115,-120,0.25
I1,09/02/13,Juventus,Fiorentina,2,0,2,0,-161,280,450,-105,105,-1
I1,09/02/13,Lazio,Napoli,1,1,1,0,188,220,150,120,-120,0.25
I1,10/02/13,Atalanta,Catania,0,0,0,0,120,220,240,137,-137,-0.25
I1,10/02/13,Bologna,Siena,1,1,1,1,-118,230,350,133,-137,-0.5
I1,10/02/13,Cagliari,Milan,1,1,1,0,425,260,-149,108,-111,1
I1,10/02/13,Inter,Chievo,3,1,2,1,-175,300,450,102,-109,-1
I1,10/02/13,Palermo,Pescara,1,1,0,0,-175,275,500,-111,108,-1
I1,10/02/13,Parma,Genoa,0,0,0,0,-125,250,350,111,-115,-0.5
I1,10/02/13,Sampdoria,Roma,3,1,0,0,220,250,115,-111,110,0.25
I1,10/02/13,Udinese,Torino,1,0,1,0,100,230,280,125,-130,-0.5
I1,15/02/13,Milan,Parma,2,1,1,0,-200,300,600,-106,104,-1
I1,16/02/13,Chievo,Palermo,1,1,0,1,120,220,240,138,-141,-0.25
I1,16/02/13,Roma,Juventus,1,0,0,0,240,240,110,-127,125,0.25
I1,17/02/13,Catania,Bologna,1,0,1,0,100,230,280,117,-120,-0.5
I1,17/02/13,Fiorentina,Inter,4,1,2,0,100,240,275,100,106,-0.25
I1,17/02/13,Genoa,Udinese,1,0,1,0,140,220,200,116,-120,0
I1,17/02/13,Napoli,Sampdoria,0,0,0,0,-278,375,700,-120,116,-1.5
I1,17/02/13,Pescara,Cagliari,0,2,0,0,200,220,140,112,-118,0
I1,17/02/13,Torino,Atalanta,2,1,1,0,110,210,275,154,-161,-0.5
I1,18/02/13,Siena,Lazio,3,0,2,0,210,210,140,137,-145,0
I1,23/02/13,Palermo,Genoa,0,0,0,0,110,230,250,122,-128,-0.25
I1,24/02/13,Atalanta,Roma,2,3,2,2,188,240,138,-103,108,0
I1,24/02/13,Cagliari,Torino,4,3,1,0,120,220,240,144,-152,-0.25
I1,24/02/13,Inter,Milan,1,1,0,1,210,230,130,-106,105,0.25
I1,24/02/13,Juventus,Siena,3,0,1,0,-500,550,1200,-149,155,-2
I1,24/02/13,Parma,Catania,1,2,0,2,105,225,275,122,-125,-0.25
I1,24/02/13,Sampdoria,Chievo,2,0,1,0,100,220,300,138,-137,-0.5
I1,25/02/13,Lazio,Pescara,2,0,2,0,-400,450,1100,-147,145,-1.5
I1,25/02/13,Udinese,Napoli,0,0,0,0,200,220,140,114,-118,0
I1,26/02/13,Bologna,Fiorentina,2,1,0,1,230,230,120,107,-109,0.25
I1,01/03/13,Napoli,Juventus,1,1,1,1,200,220,138,121,-127,0.25
I1,02/03/13,Milan,Lazio,3,0,2,0,-161,260,500,108,-109,-0.75
I1,03/03/13,Bologna,Cagliari,3,0,2,0,110,220,260,113,-118,-0.25
I1,03/03/13,Catania,Inter,2,3,2,0,140,220,200,100,-101,-0.25
I1,03/03/13,Fiorentina,Chievo,2,1,1,1,-227,320,650,-105,100,-1.25
I1,03/03/13,Pescara,Udinese,0,1,0,1,240,230,115,108,-114,0.25
I1,03/03/13,Roma,Genoa,3,1,1,1,-200,333,500,-161,156,-1
I1,03/03/13,Sampdoria,Parma,1,0,0,0,125,210,240,144,-154,-0.25
I1,03/03/13,Siena,Atalanta,0,2,0,1,120,220,240,143,-143,-0.25
I1,03/03/13,Torino,Palermo,0,0,0,0,110,220,260,131,-132,-0.25
I1,08/03/13,Genoa,Milan,0,2,0,1,300,240,-110,118,-118,0.5
I1,09/03/13,Udinese,Roma,1,1,0,1,180,240,140,-125,126,0
I1,10/03/13,Atalanta,Pescara,2,1,1,1,-227,300,700,108,-108,-1
I1,10/03/13,Cagliari,Sampdoria,3,1,1,0,125,210,240,138,-143,-0.25
I1,10/03/13,Chievo,Napoli,2,0,2,0,250,250,105,124,-132,0.25
I1,10/03/13,Inter,Bologna,0,1,0,0,-137,250,400,-114,109,-0.75
I1,10/03/13,Juventus,Catania,1,0,0,0,-345,425,1000,-143,134,-1.5
I1,10/03/13,Lazio,Fiorentina,0,2,0,1,150,225,180,120,-125,-0.25
I1,10/03/13,Palermo,Siena,1,2,1,0,-110,230,320,122,-130,-0.25
I1,10/03/13,Parma,Torino,4,1,0,0,100,230,280,138,-141,-0.25
I1,16/03/13,Bologna,Juventus,0,2,0,0,450,275,-161,104,-109,0.75
I1,16/03/13,Catania,Udinese,3,1,0,0,-110,240,300,125,-125,-0.75
I1,17/03/13,Fiorentina,Genoa,3,2,1,0,-227,320,650,-111,106,-1.5
I1,17/03/13,Milan,Palermo,2,0,1,0,-345,425,1000,-135,133,-1.5
I1,17/03/13,Napoli,Atalanta,3,2,1,1,-227,320,650,104,-110,-1
I1,17/03/13,Pescara,Chievo,0,2,0,0,190,210,150,138,-143,0.25
I1,17/03/13,Roma,Parma,2,0,1,0,-200,333,500,-156,148,-1
I1,17/03/13,Siena,Cagliari,0,0,0,0,120,220,240,142,-145,-0.25
I1,17/03/13,Torino,Lazio,1,0,0,0,140,210,210,143,-147,-0.25
I1,30/03/13,Atalanta,Sampdoria,0,0,0,0,125,200,250,156,-161,-0.25
I1,30/03/13,Cagliari,Fiorentina,2,1,2,0,230,220,125,106,-112,0.25
I1,30/03/13,Chievo,Milan,0,1,0,1,400,250,-137,120,-127,0.75
I1,30/03/13,Genoa,Siena,2,2,1,1,-110,225,333,142,-149,-0.75
I1,30/03/13,Inter,Juventus,1,2,0,1,225,230,120,106,-109,0.25
I1,30/03/13,Lazio,Catania,2,1,0,0,-105,230,300,112,-119,-0.5
I1,30/03/13,Palermo,Roma,2,0,2,0,250,250,105,-130,125,0.25
I1,30/03/13,Parma,Pescara,3,0,1,0,-278,350,800,-115,110,-1.5
I1,30/03/13,Torino,Napoli,3,5,1,1,230,225,120,134,-137,0.25
I1,30/03/13,Udinese,Bologna,0,0,0,0,100,220,300,126,-135,-0.25
I1,03/04/13,Sampdoria,Inter,0,2,0,1,163,230,188,122,-130,0
I1,06/04/13,Bologna,Torino,2,2,0,1,110,210,275,136,-143,-0.25
I1,06/04/13,Juventus,Pescara,2,1,0,0,-714,700,1400,-192,182,-2
I1,07/04/13,Catania,Cagliari,0,0,0,0,-110,230,320,120,-120,-0.75
I1,07/04/13,Fiorentina,Milan,2,2,0,1,188,220,150,102,-106,0
I1,07/04/13,Inter,Atalanta,3,4,1,0,-133,260,375,101,-105,-0.75
I1,07/04/13,Napoli,Genoa,2,0,2,0,-278,350,800,-122,116,-1.25
I1,07/04/13,Sampdoria,Palermo,1,3,1,1,105,225,275,146,-156,-0.5
I1,07/04/13,Siena,Parma,0,0,0,0,140,210,210,139,-141,0
I1,07/04/13,Udinese,Chievo,3,1,2,1,-125,230,375,136,-141,-0.75
I1,08/04/13,Roma,Lazio,1,1,0,1,-110,260,275,-114,115,-0.25
I1,13/04/13,Atalanta,Fiorentina,0,2,0,0,225,225,125,106,-112,0.25
I1,13/04/13,Pescara,Siena,2,3,0,2,260,225,110,125,-135,0.5
I1,14/04/13,Cagliari,Inter,2,0,0,0,180,230,150,109,-110,0.25
I1,14/04/13,Chievo,Catania,0,0,0,0,125,210,240,138,-143,-0.25
I1,14/04/13,Genoa,Sampdoria,1,1,0,1,140,220,200,134,-143,-0.25
I1,14/04/13,Milan,Napoli,1,1,1,1,110,230,250,-103,-102,-0.5
I1,14/04/13,Palermo,Bologna,1,1,1,1,110,225,260,115,-120,-0.25
I1,14/04/13,Parma,Udinese,0,3,0,2,100,240,275,112,-118,-0.75
I1,14/04/13,Torino,Roma,1,2,1,1,188,240,138,-102,102,0.25
I1,15/04/13,Lazio,Juventus,0,2,0,2,310,240,-110,113,-112,0.25
I1,20/04/13,Genoa,Atalanta,1,1,1,1,100,230,280,134,-141,-0.25
I1,20/04/13,Udinese,Lazio,1,0,1,0,140,210,210,125,-133,-0.25
I1,21/04/13,Bologna,Sampdoria,1,1,1,0,120,188,280,130,-141,-0.25
I1,21/04/13,Catania,Palermo,1,1,0,0,110,225,260,125,-128,-0.25
I1,21/04/13,Fiorentina,Torino,4,3,3,1,-227,310,700,-110,105,-1
