Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,B365>2.5,B365<2.5,AHCh
I1,12/11/2023,14:00,Fiorentina,Bologna,2,1,1,1,100,240,280,105,-118,-0.5
I1,12/11/2023,14:00,Udinese,Atalanta,1,1,1,0,275,250,100,-101,-110,0.25
I1,12/11/2023,17:00,Lazio,Roma,0,0,0,0,200,200,163,135,-175,0
I1,12/11/2023,19:45,Inter,Frosinone,2,0,1,0,-556,700,1200,-278,210,-2.25
I1,25/11/2023,14:00,Salernitana,Lazio,2,1,0,1,375,275,-133,104,-116,0.5
I1,25/11/2023,17:00,Atalanta,Napoli,1,2,0,1,170,240,163,-114,102,0
I1,25/11/2023,19:45,Milan,Fiorentina,1,0,1,0,110,230,250,106,-119,-0.5
I1,26/11/2023,11:30,Cagliari,Monza,1,1,1,0,188,225,150,100,-111,0
I1,26/11/2023,14:00,Empoli,Sassuolo,3,4,2,2,175,260,140,-154,120,0
I1,26/11/2023,14:00,Frosinone,Genoa,2,1,1,1,150,225,188,110,-143,-0.25
I1,26/11/2023,17:00,Roma,Udinese,3,1,1,0,-161,280,475,105,-133,-0.75
I1,26/11/2023,19:45,Juventus,Inter,1,1,1,1,230,225,125,110,-143,0.25
I1,27/11/2023,17:30,Verona,Lecce,2,2,1,1,175,200,188,150,-200,0
I1,27/11/2023,19:45,Bologna,Torino,2,0,0,0,130,225,220,130,-167,-0.25
I1,01/12/2023,19:45,Monza,Juventus,1,2,0,1,320,230,-105,115,-149,0.5
I1,02/12/2023,14:00,Genoa,Empoli,1,1,1,0,-110,260,280,110,-143,-0.5
I1,02/12/2023,17:00,Lazio,Cagliari,1,0,1,0,-161,300,425,-102,-109,-0.75
I1,02/12/2023,19:45,Milan,Frosinone,3,1,1,0,-227,350,650,-143,110,-1.25
I1,03/12/2023,11:30,Lecce,Bologna,1,1,0,0,200,220,145,120,-154,0.25
I1,03/12/2023,14:00,Fiorentina,Salernitana,3,0,2,0,-222,375,600,-149,115,-1.25
I1,03/12/2023,14:00,Udinese,Verona,3,3,2,1,-143,260,425,110,-143,-0.75
I1,03/12/2023,17:00,Sassuolo,Roma,1,2,1,0,280,275,-110,-133,105,0.25
I1,03/12/2023,19:45,Napoli,Inter,0,3,0,1,180,250,140,-133,105,0.25
I1,04/12/2023,19:45,Torino,Atalanta,3,0,1,0,190,220,145,120,-154,0.25
