Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,BbMx>2.5,BbMx<2.5,BbAHh
I1,04/10/15,Empoli,Sassuolo,1,0,0,0,140,220,210,115,-122,-0.25
I1,04/10/15,Fiorentina,Atalanta,3,0,2,0,-149,260,475,108,-114,-1
I1,04/10/15,Juventus,Bologna,3,1,1,1,-455,500,1500,-109,100,-1.5
I1,04/10/15,Lazio,Frosinone,2,0,0,0,-345,450,1000,-143,135,-1.5
I1,04/10/15,Milan,Napoli,0,4,0,1,200,240,138,-118,111,0
I1,04/10/15,Palermo,Roma,2,4,0,3,300,250,-105,-102,-105,0.5
I1,04/10/15,Sampdoria,Inter,1,1,0,0,300,250,-105,105,-106,0.5
I1,04/10/15,Udinese,Genoa,1,1,0,0,150,210,210,127,-133,0
I1,17/10/15,Roma,Empoli,3,1,0,0,-250,375,700,-130,119,-1.5
I1,17/10/15,Torino,Milan,1,1,0,0,135,220,220,119,-127,0
I1,18/10/15,Atalanta,Carpi,3,0,2,0,-133,260,400,128,-141,-0.5
I1,18/10/15,Bologna,Palermo,0,1,0,1,150,220,200,146,-152,0
I1,18/10/15,Frosinone,Sampdoria,2,0,0,0,210,220,140,110,-118,0
I1,18/10/15,Genoa,Chievo,3,2,2,1,105,230,280,145,-156,-0.5
I1,18/10/15,Inter,Juventus,0,0,0,0,163,220,180,128,-133,0
I1,18/10/15,Napoli,Fiorentina,2,1,0,0,-137,275,400,-119,113,-0.5
I1,18/10/15,Sassuolo,Lazio,2,1,1,0,200,220,145,112,-119,0
I1,18/10/15,Verona,Udinese,1,1,1,0,130,230,220,107,-114,0
I1,24/10/15,Carpi,Bologna,1,2,1,0,110,220,280,155,-167,-0.25
I1,24/10/15,Empoli,Genoa,2,0,1,0,140,220,210,134,-143,-0.25
I1,24/10/15,Palermo,Inter,1,1,0,0,300,230,100,108,-111,0.5
I1,25/10/15,Chievo,Napoli,0,1,0,0,350,260,-120,110,-119,0.5
I1,25/10/15,Fiorentina,Roma,1,2,0,2,150,240,180,-105,101,0
I1,25/10/15,Juventus,Atalanta,2,0,1,0,-303,400,900,-106,100,-1.5
I1,25/10/15,Lazio,Torino,3,0,1,0,-110,250,320,110,-119,-0.5
I1,25/10/15,Milan,Sassuolo,2,1,1,0,-133,260,400,107,-111,-0.75
I1,25/10/15,Sampdoria,Verona,4,1,3,0,100,230,300,-101,-108,-0.5
I1,25/10/15,Udinese,Frosinone,1,0,1,0,-149,275,450,100,-106,-0.5
I1,27/10/15,Bologna,Inter,0,1,0,0,400,250,-133,131,-137,0.5
I1,28/10/15,Atalanta,Lazio,2,1,0,1,190,230,138,111,-118,0.25
I1,28/10/15,Frosinone,Carpi,2,1,0,0,120,240,220,115,-122,-0.25
I1,28/10/15,Milan,Chievo,1,0,0,0,-149,260,450,120,-125,-0.75
I1,28/10/15,Napoli,Palermo,2,0,1,0,-345,450,900,-159,145,-1.5
I1,28/10/15,Roma,Udinese,3,1,2,0,-250,333,700,-133,128,-1
I1,28/10/15,Sassuolo,Juventus,1,0,1,0,375,260,-133,118,-125,0.5
I1,28/10/15,Torino,Genoa,3,3,2,1,100,230,275,129,-135,-0.5
I1,28/10/15,Verona,Fiorentina,0,2,0,1,320,250,-118,-101,-104,0.5
I1,29/10/15,Sampdoria,Empoli,1,1,0,0,120,225,230,115,-120,-0.5
I1,31/10/15,Inter,Roma,1,0,1,0,190,230,150,-110,103,0
I1,31/10/15,Juventus,Torino,2,1,1,0,-175,280,550,118,-123,-1
I1,01/11/15,Bologna,Atalanta,3,0,0,0,190,210,160,153,-164,0
I1,01/11/15,Carpi,Verona,0,0,0,0,130,225,225,136,-139,-0.25
I1,01/11/15,Fiorentina,Frosinone,4,1,4,0,-455,500,1400,-152,142,-1.5
I1,01/11/15,Genoa,Napoli,0,0,0,0,350,260,-120,-109,102,0.5
I1,01/11/15,Lazio,Milan,1,3,0,1,100,230,300,106,-112,-0.5
I1,01/11/15,Udinese,Sassuolo,0,0,0,0,125,230,230,139,-141,-0.25
I1,02/11/15,Chievo,Sampdoria,1,1,1,1,105,230,280,133,-149,-0.5
I1,02/11/15,Palermo,Empoli,0,1,0,0,125,220,240,129,-127,-0.25
I1,07/11/15,Milan,Atalanta,0,0,0,0,-149,275,450,102,-111,-0.75
I1,07/11/15,Verona,Bologna,0,2,0,2,120,230,240,138,-152,-0.25
I1,08/11/15,Empoli,Juventus,1,3,1,2,425,250,-133,130,-133,0.75
I1,08/11/15,Frosinone,Genoa,2,2,2,1,240,230,120,110,-116,0.25
I1,08/11/15,Napoli,Udinese,1,0,0,0,-455,550,1200,-167,155,-1.75
I1,08/11/15,Palermo,Chievo,1,0,0,0,130,220,230,145,-159,-0.25
I1,08/11/15,Roma,Lazio,2,0,1,0,-110,250,320,-125,123,-0.5
I1,08/11/15,Sampdoria,Fiorentina,0,2,0,1,275,240,105,-108,102,0.5
I1,08/11/15,Sassuolo,Carpi,1,0,1,0,-137,260,425,119,-123,-0.75
I1,08/11/15,Torino,Inter,0,1,0,1,175,220,170,125,-135,0
I1,21/11/15,Bologna,Roma,2,2,1,0,400,260,-133,105,-111,0.75
I1,21/11/15,Juventus,Milan,1,0,0,0,-161,260,550,121,-128,-1
I1,22/11/15,Atalanta,Torino,0,1,0,0,160,220,188,129,-141,0
I1,22/11/15,Carpi,Chievo,1,2,0,2,180,200,175,167,-179,0
I1,22/11/15,Fiorentina,Empoli,2,2,0,2,-200,320,600,-118,112,-1
I1,22/11/15,Genoa,Sassuolo,2,1,0,0,105,230,280,110,-118,-0.5
I1,22/11/15,Inter,Frosinone,4,0,1,0,-500,550,1600,-161,160,-2
I1,22/11/15,Lazio,Palermo,1,1,0,1,-222,333,650,-108,104,-1
I1,22/11/15,Udinese,Sampdoria,1,0,1,0,115,230,260,121,-128,-0.25
I1,22/11/15,Verona,Napoli,0,2,0,0,700,375,-250,-143,136,1.25
I1,28/11/15,Milan,Sampdoria,4,1,2,0,-175,300,500,-104,-102,-1
I1,28/11/15,Torino,Bologna,2,0,0,0,-161,280,500,125,-133,-1
I1,29/11/15,Chievo,Udinese,2,3,1,1,110,220,280,151,-154,-0.25
I1,29/11/15,Empoli,Lazio,1,0,1,0,190,230,150,118,-128,0
I1,29/11/15,Frosinone,Verona,3,2,2,0,160,220,180,107,-112,0
I1,29/11/15,Genoa,Carpi,1,2,1,0,-161,280,500,117,-118,-1
I1,29/11/15,Palermo,Juventus,0,3,0,0,600,275,-175,125,-133,1
I1,29/11/15,Roma,Atalanta,0,2,0,1,-200,333,550,-125,117,-1
I1,30/11/15,Napoli,Inter,2,1,1,0,-149,275,450,-118,112,-1
I1,30/11/15,Sassuolo,Fiorentina,1,1,1,1,275,230,110,115,-115,0.5
I1,04/12/15,Lazio,Juventus,0,2,0,2,260,225,115,140,-152,0.25
I1,05/12/15,Inter,Genoa,1,0,0,0,-161,300,450,-109,101,-1
I1,05/12/15,Torino,Roma,1,1,0,0,175,210,170,126,-141,0
I1,06/12/15,Atalanta,Palermo,3,0,2,0,-120,250,350,119,-132,-0.75
I1,06/12/15,Bologna,Napoli,3,2,2,0,700,333,-227,-115,107,1.25
I1,06/12/15,Carpi,Milan,0,0,0,0,400,260,-133,131,-145,0.75
I1,06/12/15,Fiorentina,Udinese,3,0,1,0,-227,350,650,-118,110,-1
I1,06/12/15,Frosinone,Chievo,0,2,0,0,210,220,140,135,-145,0.25
I1,06/12/15,Sampdoria,Sassuolo,1,3,0,3,138,220,220,119,-128,-0.25
I1,06/12/15,Verona,Empoli,0,1,0,0,200,210,150,128,-141,0
I1,12/12/15,Genoa,Bologna,0,1,0,0,-110,240,333,140,-152,-0.5
I1,12/12/15,Palermo,Frosinone,4,1,2,1,-143,280,400,104,-108,-1
I1,12/12/15,Udinese,Inter,0,4,0,2,300,230,100,128,-139,0.5
I1,13/12/15,Chievo,Atalanta,1,0,0,0,140,210,220,151,-167,-0.25
I1,13/12/15,Empoli,Carpi,3,0,0,0,-149,275,450,133,-141,-1
I1,13/12/15,Juventus,Fiorentina,3,1,1,1,-149,275,450,116,-125,-1
I1,13/12/15,Milan,Verona,1,1,0,0,-278,375,800,-114,109,-1.5
I1,13/12/15,Napoli,Roma,0,0,0,0,-175,333,450,-137,130,-1
I1,14/12/15,Lazio,Sampdoria,1,1,0,0,-222,320,700,-111,104,-1
I1,19/12/15,Bologna,Empoli,2,3,2,2,150,210,210,151,-164,-0.25
I1,20/12/15,Atalanta,Napoli,1,3,0,0,500,280,-161,-108,103,0.75
I1,20/12/15,Carpi,Juventus,2,3,1,2,1000,350,-278,133,-141,1
I1,20/12/15,Fiorentina,Chievo,2,0,2,0,-227,333,700,102,-110,-1
I1,20/12/15,Frosinone,Milan,2,4,1,0,450,280,-149,-103,-101,0.75
I1,20/12/15,Inter,Lazio,1,2,0,1,-133,260,400,110,-118,-0.75
I1,20/12/15,Roma,Genoa,2,0,1,0,-200,333,550,-120,113,-1
I1,20/12/15,Sampdoria,Palermo,2,0,0,0,115,230,250,112,-122,-0.25
I1,20/12/15,Torino,Udinese,0,1,0,1,-149,275,450,116,-127,-0.75
I1,20/12/15,Verona,Sassuolo,1,1,1,1,170,230,163,118,-123,0
I1,05/01/16,Genoa,Sampdoria,2,3,0,2,125,220,240,128,-137,-0.25
I1,06/01/16,Chievo,Roma,3,3,1,2,240,230,120,133,-143,0.25
I1,06/01/16,Empoli,Inter,0,1,0,1,240,220,125,128,-141,0.25
I1,06/01/16,Juventus,Verona,3,0,2,0,-588,600,1800,-141,132,-2
I1,06/01/16,Lazio,Carpi,0,0,0,0,-250,375,700,102,-105,-1.5
I1,06/01/16,Milan,Bologna,0,1,0,0,-200,320,600,110,-114,-1
I1,06/01/16,Napoli,Torino,2,1,2,1,-278,400,800,-123,115,-1.5
I1,06/01/16,Palermo,Fiorentina,1,3,0,2,333,260,-120,102,-109,0.5
I1,06/01/16,Sassuolo,Frosinone,2,2,1,2,-189,300,600,-110,105,-1
I1,06/01/16,Udinese,Atalanta,2,1,2,0,120,225,250,130,-139,-0.25
I1,09/01/16,Carpi,Udinese,2,1,1,0,210,210,150,142,-152,0.25
I1,09/01/16,Fiorentina,Lazio,1,3,0,1,-125,250,375,113,-116,-0.75
I1,09/01/16,Roma,Milan,1,1,1,0,100,250,280,100,-105,-0.5
I1,10/01/16,Atalanta,Genoa,0,2,0,0,138,210,230,134,-143,-0.25
I1,10/01/16,Bologna,Chievo,0,1,0,0,130,210,240,168,-175,-0.25
I1,10/01/16,Frosinone,Napoli,1,5,0,2,1200,550,-455,-182,165,2
I1,10/01/16,Inter,Sassuolo,0,1,0,0,-175,300,550,-101,-104,-1
I1,10/01/16,Sampdoria,Juventus,1,2,0,1,650,300,-200,114,-120,1
I1,10/01/16,Torino,Empoli,0,1,0,0,-105,230,333,130,-141,-0.5
I1,10/01/16,Verona,Palermo,0,1,0,1,120,230,240,119,-130,-0.25
I1,16/01/16,Atalanta,Inter,1,1,1,1,275,240,105,128,-141,0.5
I1,16/01/16,Napoli,Sassuolo,3,1,2,1,-345,475,900,-164,155,-1.5
I1,16/01/16,Torino,Frosinone,4,2,3,1,-333,450,900,-133,132,-1.5
I1,17/01/16,Bologna,Lazio,2,2,2,0,275,230,110,142,-154,0.25
I1,17/01/16,Carpi,Sampdoria,2,1,1,1,160,225,180,140,-145,0
I1,17/01/16,Chievo,Empoli,1,1,1,0,150,220,200,160,-172,-0.25
I1,17/01/16,Genoa,Palermo,4,0,1,0,-125,250,375,115,-118,-0.75
I1,17/01/16,Milan,Fiorentina,2,0,1,0,140,220,210,110,-118,-0.25
I1,17/01/16,Roma,Verona,1,1,1,0,-303,425,850,-133,126,-1.5
I1,17/01/16,Udinese,Juventus,0,4,0,4,550,275,-175,125,-132,1
I1,20/01/16,Sassuolo,Torino,1,1,1,1,150,210,210,133,-145,0
I1,23/01/16,Empoli,Milan,2,2,1,1,210,225,140,123,-132,0.25
I1,23/01/16,Frosinone,Atalanta,0,0,0,0,250,240,110,-111,105,0.25
I1,24/01/16,Fiorentina,Torino,2,0,1,0,-125,250,375,113,-123,-0.75
I1,24/01/16,Inter,Carpi,1,1,1,0,-278,375,850,-106,101,-1.5
I1,24/01/16,Juventus,Roma,1,0,0,0,-161,280,500,108,-111,-0.75
I1,24/01/16,Lazio,Chievo,4,1,0,1,-149,260,475,134,-137,-0.75
I1,24/01/16,Palermo,Udinese,4,1,1,0,180,210,170,126,-132,0
I1,24/01/16,Sampdoria,Napoli,2,4,1,2,550,333,-200,-128,123,1
I1,24/01/16,Sassuolo,Bologna,0,2,0,0,-125,250,375,137,-149,-0.5
I1,24/01/16,Verona,Genoa,1,1,1,1,190,225,150,116,-125,0.25
I1,30/01/16,Atalanta,Sassuolo,1,1,1,1,150,220,200,139,-149,0
I1,30/01/16,Carpi,Palermo,1,1,0,1,115,220,275,122,-132,-0.25
I1,30/01/16,Roma,Frosinone,3,1,1,1,-455,500,1400,-192,170,-2
I1,31/01/16,Bologna,Sampdoria,3,2,2,0,105,230,280,130,-133,-0.25
I1,31/01/16,Chievo,Juventus,0,4,0,2,650,280,-189,137,-139,1
I1,31/01/16,Genoa,Fiorentina,0,0,0,0,210,240,130,102,-110,0.25
I1,31/01/16,Milan,Inter,3,0,1,0,130,230,220,110,-119,0
I1,31/01/16,Napoli,Empoli,5,1,2,1,-400,500,1100,-154,140,-1.5
I1,31/01/16,Torino,Verona,0,0,0,0,-200,300,650,-109,105,-1
I1,31/01/16,Udinese,Lazio,0,0,0,0,230,230,125,130,-143,0.25
I1,02/02/16,Sassuolo,Roma,0,2,0,1,210,225,138,125,-132,0.25
I1,03/02/16,Empoli,Udinese,1,1,0,1,110,230,275,120,-128,-0.5
I1,03/02/16,Fiorentina,Carpi,2,1,1,0,-250,350,800,-114,109,-1
I1,03/02/16,Frosinone,Bologna,1,0,0,0,210,225,140,110,-114,0.25
I1,03/02/16,Inter,Chievo,1,0,0,0,-175,280,550,120,-130,-1
I1,03/02/16,Juventus,Genoa,1,0,1,0,-455,500,1400,-116,111,-1.5
I1,03/02/16,Lazio,Napoli,0,2,0,2,300,260,-110,-111,104,0.5
I1,03/02/16,Palermo,Milan,0,2,0,2,300,260,-110,108,-116,0.5
I1,03/02/16,Sampdoria,Torino,2,2,0,0,175,220,170,120,-123,0
I1,03/02/16,Verona,Atalanta,2,1,1,1,140,230,200,120,-132,-0.25
I1,06/02/16,Bologna,Fiorentina,1,1,0,0,260,240,110,126,-133,0.25
I1,06/02/16,Genoa,Lazio,0,0,0,0,163,220,180,129,-133,0
I1,07/02/16,Atalanta,Empoli,0,0,0,0,138,220,220,138,-149,-0.25
I1,07/02/16,Frosinone,Juventus,0,2,0,0,1200,550,-455,-139,129,1.75
I1,07/02/16,Milan,Udinese,1,1,0,1,-182,280,600,-105,-101,-1
I1,07/02/16,Napoli,Carpi,1,0,0,0,-714,700,2000,-182,170,-2
I1,07/02/16,Roma,Sampdoria,2,1,1,0,-227,333,700,-130,120,-1.5
I1,07/02/16,Sassuolo,Palermo,2,2,1,1,-118,250,350,119,-132,-0.5
I1,07/02/16,Torino,Chievo,1,2,1,1,-149,275,475,128,-141,-0.75
I1,07/02/16,Verona,Inter,3,3,2,1,333,275,-120,117,-120,0.5
I1,11/02/16,Lazio,Verona,5,2,1,0,-200,333,500,-109,106,-1
I1,12/02/16,Carpi,Roma,1,3,0,0,333,260,-120,123,-132,0.5
I1,13/02/16,Chievo,Sassuolo,1,1,1,1,170,200,190,148,-154,0
I1,13/02/16,Empoli,Frosinone,1,2,0,1,-189,320,500,-125,116,-1
I1,13/02/16,Juventus,Napoli,1,0,0,0,105,230,280,128,-135,-0.25
I1,14/02/16,Fiorentina,Inter,2,1,0,1,125,220,240,115,-125,-0.25
I1,14/02/16,Milan,Genoa,2,1,1,0,-161,280,500,107,-116,-0.75
I1,14/02/16,Palermo,Torino,1,3,1,2,220,220,138,125,-132,0.25
I1,14/02/16,Sampdoria,Atalanta,0,0,0,0,110,225,275,120,-123,-0.25
I1,14/02/16,Udinese,Bologna,0,1,0,0,110,220,280,142,-152,-0.25
I1,19/02/16,Bologna,Juventus,0,0,0,0,650,260,-175,152,-161,1
I1,20/02/16,Inter,Sampdoria,3,1,1,0,-182,300,550,-111,108,-1
I1,20/02/16,Verona,Chievo,3,1,1,0,138,220,220,125,-132,-0.25
I1,21/02/16,Atalanta,Fiorentina,2,3,0,0,275,230,110,128,-135,0.25
I1,21/02/16,Frosinone,Lazio,0,0,0,0,450,260,-143,-105,105,0.75
I1,21/02/16,Genoa,Udinese,2,1,0,1,-105,230,320,135,-137,-0.25
I1,21/02/16,Roma,Palermo,5,0,1,0,-345,450,950,-135,132,-1.5
I1,21/02/16,Sassuolo,Empoli,3,2,1,1,100,220,320,130,-137,-0.5
I1,21/02/16,Torino,Carpi,0,0,0,0,-189,280,550,119,-130,-1
I1,22/02/16,Napoli,Milan,1,1,1,1,-175,300,500,-125,116,-1
I1,27/02/16,Empoli,Roma,1,3,1,2,350,250,-125,106,-115,0.75
I1,27/02/16,Milan,Torino,1,0,1,0,-137,250,400,114,-122,-0.75
I1,28/02/16,Carpi,Atalanta,1,1,0,0,130,210,230,155,-167,-0.25
I1,28/02/16,Chievo,Genoa,1,0,0,0,200,200,150,152,-161,0.25
I1,28/02/16,Juventus,Inter,2,0,0,0,-175,280,500,131,-133,-1
I1,28/02/16,Palermo,Bologna,0,0,0,0,163,220,170,130,-135,-0.25
I1,28/02/16,Sampdoria,Frosinone,2,0,1,0,-161,275,450,-128,121,-1
I1,28/02/16,Udinese,Verona,2,0,1,0,-105,250,280,105,-109,-0.25
I1,29/02/16,Fiorentina,Napoli,1,1,1,1,220,230,125,118,-118,0.25
I1,29/02/16,Lazio,Sassuolo,0,2,0,1,-154,275,425,117,-127,-1
I1,04/03/16,Roma,Fiorentina,4,1,3,1,105,240,275,113,-112,-0.25
I1,05/03/16,Napoli,Chievo,3,1,2,1,-588,650,1600,-169,152,-2
I1,05/03/16,Verona,Sampdoria,0,3,0,3,150,230,190,-111,107,-0.25
I1,06/03/16,Atalanta,Juventus,0,2,0,1,650,280,-189,138,-143,1
I1,06/03/16,Bologna,Carpi,0,0,0,0,-105,220,350,153,-161,-0.5
I1,06/03/16,Frosinone,Udinese,2,0,1,0,240,230,120,103,-112,0.25
I1,06/03/16,Genoa,Empoli,1,0,0,0,100,230,300,136,-143,-0.25
I1,06/03/16,Inter,Palermo,3,1,2,1,-345,450,1000,-175,157,-1.5
I1,06/03/16,Sassuolo,Milan,2,0,1,0,200,225,145,128,-133,0.25
I1,06/03/16,Torino,Lazio,1,1,1,0,130,210,240,135,-145,-0.25
I1,11/03/16,Juventus,Sassuolo,1,0,1,0,-333,400,1100,110,-115,-1.5
I1,12/03/16,Empoli,Sampdoria,1,1,0,1,120,225,250,110,-114,-0.25
I1,12/03/16,Inter,Bologna,2,1,0,0,-182,300,550,112,-120,-1
I1,13/03/16,Carpi,Frosinone,2,1,1,0,-105,230,333,130,-137,-0.5
I1,13/03/16,Chievo,Milan,0,0,0,0,300,225,105,129,-143,0.25
I1,13/03/16,Fiorentina,Verona,1,1,1,0,-333,425,1000,-147,136,-1.5
I1,13/03/16,Genoa,Torino,3,2,2,2,160,200,200,137,-149,0
I1,13/03/16,Lazio,Atalanta,2,0,0,0,-161,275,500,123,-132,-1
I1,13/03/16,Palermo,Napoli,0,1,0,1,1000,425,-333,-179,165,1.5
I1,13/03/16,Udinese,Roma,1,2,0,1,350,250,-118,111,-119,0.75
I1,19/03/16,Empoli,Palermo,0,0,0,0,-143,275,400,-103,-101,-0.75
I1,19/03/16,Roma,Inter,1,1,0,0,-137,275,400,-102,-102,-0.75
I1,20/03/16,Atalanta,Bologna,2,0,2,0,120,200,280,155,-169,-0.25
I1,20/03/16,Frosinone,Fiorentina,0,0,0,0,600,300,-189,-133,125,1
I1,20/03/16,Milan,Lazio,1,1,1,1,100,230,300,131,-135,-0.5
I1,20/03/16,Napoli,Genoa,3,1,0,1,-345,450,1000,-164,150,-1.5
I1,20/03/16,Sampdoria,Chievo,0,1,0,1,-110,230,350,111,-115,-0.5
I1,20/03/16,Sassuolo,Udinese,1,1,0,1,-110,240,333,121,-127,-0.5
I1,20/03/16,Torino,Juventus,1,4,0,2,375,210,-105,152,-161,0.5
I1,20/03/16,Verona,Carpi,1,2,0,1,115,225,260,120,-128,-0.25
I1,02/04/16,Carpi,Sassuolo,1,3,1,2,210,210,150,160,-169,0.25
I1,02/04/16,Juventus,Empoli,1,0,1,0,-333,400,1100,-105,101,-1.5
I1,03/04/16,Atalanta,Milan,2,1,1,1,230,230,125,134,-139,0.25
I1,03/04/16,Chievo,Palermo,3,1,1,1,110,240,260,124,-133,-0.25
I1,03/04/16,Fiorentina,Sampdoria,1,1,1,1,-161,280,500,-116,111,-1
I1,03/04/16,Genoa,Frosinone,4,0,1,0,-189,300,550,-109,104,-1
I1,03/04/16,Inter,Torino,1,2,1,0,-125,275,333,106,-112,-0.75
I1,03/04/16,Lazio,Roma,1,4,0,1,230,240,120,114,-125,0.25
I1,03/04/16,Udinese,Napoli,3,1,2,1,550,333,-200,-123,117,1
I1,04/04/16,Bologna,Verona,0,1,0,1,-118,250,350,119,-127,-0.75
I1,09/04/16,Chievo,Carpi,1,0,0,0,100,220,300,146,-159,-0.75
I1,09/04/16,Frosinone,Inter,0,1,0,0,500,275,-175,-115,111,0.75
I1,09/04/16,Milan,Juventus,1,2,1,1,300,210,105,147,-159,0.5
I1,09/04/16,Sassuolo,Genoa,0,1,0,1,100,230,280,123,-127,-0.5
I1,10/04/16,Empoli,Fiorentina,2,0,1,0,200,220,140,114,-119,0.25
I1,10/04/16,Napoli,Verona,3,0,2,0,-500,550,1200,-200,180,-1.5
I1,10/04/16,Palermo,Lazio,0,3,0,2,240,240,110,113,-119,0.25
I1,10/04/16,Sampdoria,Udinese,2,0,0,0,100,240,275,113,-122,-0.5
I1,10/04/16,Torino,Atalanta,2,1,1,0,-120,240,350,125,-135,-0.75
I1,11/04/16,Roma,Bologna,1,1,0,1,-303,375,900,-109,102,-1.5
I1,16/04/16,Bologna,Torino,0,1,0,0,180,210,170,147,-159,0
I1,16/04/16,Carpi,Genoa,4,1,2,1,175,210,175,129,-143,0
