Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,BbMx>2.5,BbMx<2.5,BbAHh
I1,01/10/17,Torino,Verona,2,2,2,0,-303,400,800,-185,168,-1.5
I1,14/10/17,Juventus,Lazio,1,2,1,0,-189,350,475,-118,111,-1
I1,14/10/17,Roma,Napoli,0,1,0,1,220,240,125,-175,160,0.25
I1,15/10/17,Bologna,Spal,2,1,1,0,-133,250,425,146,-164,-0.75
I1,15/10/17,Cagliari,Genoa,2,3,0,2,125,230,230,114,-120,-0.25
I1,15/10/17,Crotone,Torino,2,2,1,0,275,250,100,-101,-105,0.5
I1,15/10/17,Fiorentina,Udinese,2,1,1,0,-149,280,450,-133,123,-1
I1,15/10/17,Inter,Milan,3,2,1,0,120,240,240,-118,109,-0.25
I1,15/10/17,Sampdoria,Atalanta,3,1,0,1,180,230,160,-111,105,0
I1,15/10/17,Sassuolo,Chievo,0,0,0,0,125,230,230,117,-125,-0.25
I1,16/10/17,Verona,Benevento,1,0,0,0,-110,250,320,108,-116,-0.5
I1,21/10/17,Napoli,Inter,0,0,0,0,-164,320,400,-182,167,-1
I1,21/10/17,Sampdoria,Crotone,5,0,3,0,-189,279,650,-111,104,-1
I1,22/10/17,Atalanta,Bologna,1,0,0,0,-167,275,550,100,-105,-1
I1,22/10/17,Benevento,Fiorentina,0,3,0,1,500,279,-175,-135,129,1
I1,22/10/17,Chievo,Verona,3,2,2,1,-111,239,333,115,-119,-0.5
I1,22/10/17,Lazio,Cagliari,3,0,2,0,-357,500,800,-222,185,-2
I1,22/10/17,Milan,Genoa,0,0,0,0,-227,333,700,-141,133,-1
I1,22/10/17,Spal,Sassuolo,0,1,0,1,160,229,175,114,-120,0
I1,22/10/17,Torino,Roma,0,1,0,0,275,260,-105,-182,166,0.5
I1,22/10/17,Udinese,Juventus,2,6,1,2,650,350,-227,108,-105,1
I1,24/10/17,Inter,Sampdoria,3,2,2,0,-227,375,600,-161,150,-1
I1,25/10/17,Atalanta,Verona,3,0,0,0,-278,400,750,-135,125,-1.5
I1,25/10/17,Bologna,Lazio,1,2,0,2,425,275,-143,-108,103,1
I1,25/10/17,Cagliari,Benevento,2,1,1,0,-227,350,650,-127,115,-1
I1,25/10/17,Chievo,Milan,1,4,0,2,260,225,114,116,-122,0.25
I1,25/10/17,Fiorentina,Torino,3,0,1,0,-118,279,300,-175,160,-0.5
I1,25/10/17,Genoa,Napoli,2,3,1,2,800,425,-303,-149,138,1.5
I1,25/10/17,Juventus,Spal,4,1,2,1,-833,800,2000,-182,162,-2
I1,25/10/17,Roma,Crotone,1,0,1,0,-625,700,1400,-227,205,-2
I1,25/10/17,Sassuolo,Udinese,0,1,0,1,100,250,275,-106,100,-0.5
I1,28/10/17,Milan,Juventus,0,2,0,1,320,250,-111,106,-114,0.5
I1,28/10/17,Roma,Bologna,1,0,1,0,-357,475,900,-189,190,-1.75
I1,29/10/17,Benevento,Lazio,1,5,0,3,1000,450,-357,-196,190,2
I1,29/10/17,Crotone,Fiorentina,2,1,2,1,450,275,-156,-114,111,1
I1,29/10/17,Napoli,Sassuolo,3,1,2,1,-714,800,1400,-303,260,-2
I1,29/10/17,Sampdoria,Chievo,4,1,3,1,-120,260,350,103,-110,-0.5
I1,29/10/17,Spal,Genoa,1,0,0,0,210,210,150,131,-143,0
I1,29/10/17,Torino,Cagliari,2,1,1,1,-167,333,425,-161,150,-1
I1,29/10/17,Udinese,Atalanta,2,1,1,1,260,239,110,-103,100,0.5
I1,30/10/17,Verona,Inter,1,2,0,1,650,400,-256,-141,135,1.25
I1,04/11/17,Bologna,Crotone,2,3,2,1,-125,250,375,139,-154,-1
I1,04/11/17,Genoa,Sampdoria,0,2,0,1,200,210,154,110,-118,0
I1,05/11/17,Atalanta,Spal,1,1,1,0,-333,425,900,-141,133,-1.5
I1,05/11/17,Cagliari,Verona,2,1,1,1,-111,229,350,-109,103,-0.5
I1,05/11/17,Chievo,Napoli,0,0,0,0,650,400,-256,-164,150,1.25
I1,05/11/17,Fiorentina,Roma,2,4,2,2,200,250,129,-152,150,0.25
I1,05/11/17,Inter,Torino,1,1,0,0,-200,333,550,-164,150,-1
I1,05/11/17,Juventus,Benevento,2,1,0,1,-1667,1200,3300,-333,333,-3
I1,05/11/17,Sassuolo,Milan,0,2,0,1,275,239,104,-105,-102,0.25
I1,18/11/17,Napoli,Milan,2,1,1,0,-227,359,600,-175,165,-1
I1,18/11/17,Roma,Lazio,2,1,0,0,110,250,239,-161,153,-0.25
I1,19/11/17,Benevento,Sassuolo,1,2,0,0,239,260,104,-106,100,0.25
I1,19/11/17,Crotone,Genoa,0,1,0,1,210,220,145,135,-145,0.25
I1,19/11/17,Inter,Atalanta,2,0,0,0,-133,275,375,-133,122,-1
I1,19/11/17,Sampdoria,Juventus,3,2,0,0,600,300,-189,-127,115,1
I1,19/11/17,Spal,Fiorentina,1,1,1,0,279,260,-105,-110,108,0.5
I1,19/11/17,Torino,Chievo,1,1,1,1,-120,260,350,-128,117,-0.5
I1,19/11/17,Udinese,Cagliari,0,1,0,0,-105,260,279,-118,109,-0.5
I1,20/11/17,Verona,Bologna,2,3,2,1,187,220,160,126,-141,0
I1,25/11/17,Bologna,Sampdoria,3,0,2,0,160,229,175,100,-103,0
I1,25/11/17,Cagliari,Inter,1,3,0,1,400,300,-152,-135,128,1
I1,25/11/17,Chievo,Spal,2,1,0,1,-111,250,320,113,-118,-0.5
I1,25/11/17,Sassuolo,Verona,0,2,0,2,-152,300,400,-123,118,-1
I1,26/11/17,Genoa,Roma,1,1,0,0,400,275,-139,-130,121,1
I1,26/11/17,Juventus,Crotone,3,0,0,0,-714,700,1800,-179,165,-2
I1,26/11/17,Lazio,Fiorentina,1,1,1,0,-156,320,400,-161,150,-1
I1,26/11/17,Milan,Torino,0,0,0,0,-133,275,375,-141,128,-1
I1,26/11/17,Udinese,Napoli,0,1,0,1,650,450,-278,-175,170,1.25
I1,27/11/17,Atalanta,Benevento,1,0,0,0,-455,500,1100,-175,165,-2
I1,01/12/17,Napoli,Juventus,0,1,0,1,100,239,300,113,-106,-0.25
I1,01/12/17,Roma,Spal,3,1,2,0,-455,550,1100,-175,175,-2
I1,02/12/17,Torino,Atalanta,1,1,1,0,145,239,187,-119,110,0
I1,03/12/17,Benevento,Milan,2,2,0,1,800,400,-278,-147,138,1.5
I1,03/12/17,Bologna,Cagliari,1,1,0,1,100,229,300,113,-123,-0.5
I1,03/12/17,Fiorentina,Sassuolo,3,0,2,0,-175,300,500,-152,140,-1
I1,03/12/17,Inter,Chievo,5,0,2,0,-256,375,700,-145,131,-1.25
I1,03/12/17,Sampdoria,Lazio,1,2,0,0,260,260,100,-154,145,0.25
I1,04/12/17,Crotone,Udinese,0,3,0,1,187,210,162,128,-137,0
I1,04/12/17,Verona,Genoa,0,1,0,1,250,229,114,108,-114,0.25
I1,09/12/17,Cagliari,Sampdoria,2,2,0,2,160,239,170,-141,134,-0.25
I1,09/12/17,Juventus,Inter,0,0,0,0,-143,275,425,-102,-101,-1
I1,10/12/17,Chievo,Roma,0,0,0,0,450,300,-164,-125,116,1
I1,10/12/17,Milan,Bologna,2,1,1,1,-200,320,600,101,-108,-1
I1,10/12/17,Napoli,Fiorentina,0,0,0,0,-278,450,650,-213,200,-1.5
I1,10/12/17,Sassuolo,Crotone,2,1,0,0,-120,260,350,106,-114,-0.75
I1,10/12/17,Spal,Verona,2,2,0,0,104,250,260,116,-122,-0.5
I1,10/12/17,Udinese,Benevento,2,0,2,0,-200,320,600,-130,125,-1
I1,11/12/17,Lazio,Torino,1,3,0,0,-200,375,475,-182,170,-1
I1,12/12/17,Genoa,Atalanta,1,2,1,1,210,229,137,121,-130,0.25
I1,16/12/17,Inter,Udinese,1,3,1,1,-303,425,800,-147,138,-1.5
I1,16/12/17,Roma,Cagliari,1,0,0,0,-400,500,1100,-189,178,-2
I1,16/12/17,Torino,Napoli,1,3,0,3,450,289,-164,-137,128,1
I1,17/12/17,Atalanta,Lazio,3,3,2,2,137,239,200,-115,107,-0.25
I1,17/12/17,Benevento,Spal,1,2,0,0,187,210,162,115,-119,0.25
I1,17/12/17,Bologna,Juventus,0,3,0,2,600,375,-227,-109,100,1
I1,17/12/17,Crotone,Chievo,1,0,1,0,220,220,137,126,-137,0.25
I1,17/12/17,Fiorentina,Genoa,0,0,0,0,-175,300,500,-122,114,-1
I1,17/12/17,Sampdoria,Sassuolo,0,1,0,0,-125,300,320,-147,135,-0.5
I1,17/12/17,Verona,Milan,3,0,1,0,450,333,-175,-143,131,1
I1,22/12/17,Cagliari,Fiorentina,0,1,0,0,225,229,125,104,105,0.25
I1,22/12/17,Chievo,Bologna,2,3,1,1,154,200,200,130,-137,0
I1,23/12/17,Genoa,Benevento,1,0,0,0,-227,333,700,-115,107,-1.25
I1,23/12/17,Juventus,Roma,1,0,1,0,-125,260,375,108,-115,-0.75
I1,23/12/17,Lazio,Crotone,4,0,0,0,-455,550,1200,-179,165,-2
I1,23/12/17,Milan,Atalanta,0,2,0,1,139,225,200,104,-105,-0.25
I1,23/12/17,Napoli,Sampdoria,3,2,3,2,-400,500,1100,-208,197,-1.75
I1,23/12/17,Sassuolo,Inter,1,0,1,0,400,275,-139,-122,113,0.75
I1,23/12/17,Spal,Torino,2,2,1,2,260,239,110,-106,-102,0.25
I1,23/12/17,Udinese,Verona,4,0,2,0,-152,279,425,-119,112,-0.75
I1,29/12/17,Crotone,Napoli,0,1,0,1,1400,550,-526,-145,138,2
I1,30/12/17,Atalanta,Cagliari,1,2,0,2,-227,333,700,-127,117,-1
I1,30/12/17,Benevento,Chievo,1,0,0,0,220,229,129,108,-116,0.25
I1,30/12/17,Bologna,Udinese,1,2,1,1,139,229,200,117,-127,-0.25
I1,30/12/17,Fiorentina,Milan,1,1,0,0,100,250,279,-108,-102,-0.25
I1,30/12/17,Inter,Lazio,0,0,0,0,129,239,210,-133,123,-0.25
I1,30/12/17,Roma,Sassuolo,1,1,1,0,-333,450,900,-189,190,-1.5
I1,30/12/17,Sampdoria,Spal,2,0,0,0,-139,300,350,-130,117,-1
I1,30/12/17,Torino,Genoa,0,0,0,0,110,239,260,106,-115,-0.25
I1,30/12/17,Verona,Juventus,1,3,0,1,1400,550,-526,-139,129,2
I1,05/01/18,Chievo,Udinese,1,1,1,1,200,220,150,110,-116,0.25
I1,05/01/18,Fiorentina,Inter,1,1,0,0,150,225,187,104,-109,-0.25
I1,06/01/18,Benevento,Sampdoria,3,2,0,1,250,250,110,-125,117,0.25
I1,06/01/18,Cagliari,Juventus,0,1,0,0,900,400,-303,-119,113,1.5
I1,06/01/18,Genoa,Sassuolo,1,0,0,0,120,220,250,120,-133,-0.25
I1,06/01/18,Milan,Crotone,1,0,0,0,-303,425,850,-137,128,-1.5
I1,06/01/18,Napoli,Verona,2,0,0,0,-909,900,2000,-303,273,-2.5
I1,06/01/18,Roma,Atalanta,1,2,0,2,-139,279,375,-123,114,-1
I1,06/01/18,Spal,Lazio,2,5,2,4,550,320,-189,-125,124,1
I1,06/01/18,Torino,Bologna,3,0,1,0,110,239,260,111,-118,-0.25
I1,21/01/18,Atalanta,Napoli,0,1,0,0,260,250,104,-106,101,0.25
I1,21/01/18,Bologna,Benevento,3,0,1,0,-143,260,450,104,-105,-1
I1,21/01/18,Cagliari,Milan,1,2,1,2,275,239,104,100,-108,0.25
I1,21/01/18,Inter,Roma,1,1,0,1,139,250,189,-128,121,-0.25
I1,21/01/18,Lazio,Chievo,5,1,2,1,-400,525,1100,-208,200,-2
I1,21/01/18,Sampdoria,Fiorentina,3,1,1,0,200,239,137,-122,113,0.25
I1,21/01/18,Sassuolo,Torino,1,1,0,1,162,225,175,-104,-102,-0.25
I1,21/01/18,Udinese,Spal,1,1,1,0,-133,239,450,109,-114,-0.75
I1,21/01/18,Verona,Crotone,0,3,0,1,110,225,275,121,-125,-0.25
I1,22/01/18,Juventus,Genoa,1,0,1,0,-526,550,1600,-122,117,-2
I1,24/01/18,Lazio,Udinese,3,0,1,0,-200,333,550,-152,140,-1
I1,24/01/18,Sampdoria,Roma,1,1,1,0,300,260,-111,-149,140,0.75
I1,27/01/18,Chievo,Juventus,0,2,0,0,900,400,-303,-111,105,1.25
I1,27/01/18,Sassuolo,Atalanta,0,3,0,1,239,229,120,110,-114,0.25
I1,28/01/18,Crotone,Cagliari,1,1,1,1,139,210,220,142,-149,-0.25
I1,28/01/18,Fiorentina,Verona,1,4,0,2,-357,450,1000,-169,157,-1.5
I1,28/01/18,Genoa,Udinese,0,1,0,0,114,210,279,138,-147,-0.25
I1,28/01/18,Milan,Lazio,2,1,2,1,139,250,189,-115,109,-0.25
I1,28/01/18,Napoli,Bologna,3,1,2,1,-556,650,1400,-182,168,-2
I1,28/01/18,Roma,Sampdoria,0,1,0,0,-256,400,650,-169,158,-1
I1,28/01/18,Spal,Inter,1,1,0,0,450,279,-152,-119,112,1
I1,28/01/18,Torino,Benevento,3,0,3,0,-227,375,600,-143,133,-1
I1,03/02/18,Inter,Crotone,1,1,1,0,-333,425,1000,-110,105,-1.25
I1,03/02/18,Sampdoria,Torino,1,1,1,1,139,239,189,-143,141,-0.25
I1,04/02/18,Atalanta,Chievo,1,0,0,0,-278,375,850,-132,128,-1.25
I1,04/02/18,Benevento,Napoli,0,2,0,1,1600,600,-556,-200,182,2
I1,04/02/18,Bologna,Fiorentina,1,2,1,1,239,229,120,110,-118,0.25
I1,04/02/18,Cagliari,Spal,2,0,1,0,114,225,260,114,-118,-0.25
I1,04/02/18,Juventus,Sassuolo,7,0,4,0,-455,500,1400,-128,122,-2
I1,04/02/18,Udinese,Milan,1,1,0,1,239,229,120,116,-122,0.25
I1,04/02/18,Verona,Roma,0,1,0,1,600,350,-227,-164,158,1.25
I1,05/02/18,Lazio,Genoa,1,2,0,0,-200,320,600,-118,111,-1
I1,09/02/18,Fiorentina,Juventus,0,2,0,0,350,250,-118,123,-132,0.75
I1,10/02/18,Crotone,Atalanta,1,1,0,0,350,250,-118,120,-125,0.75
I1,10/02/18,Napoli,Lazio,4,1,1,1,-164,333,400,-149,145,-1
I1,10/02/18,Spal,Milan,0,4,0,1,350,260,-120,107,-112,1
I1,11/02/18,Chievo,Genoa,0,1,0,0,210,210,150,149,-159,0.25
I1,11/02/18,Inter,Bologna,2,1,1,1,-200,320,600,-104,100,-1
I1,11/02/18,Roma,Benevento,5,2,1,1,-714,700,1800,-263,231,-2.25
I1,11/02/18,Sampdoria,Verona,2,0,0,0,-227,350,650,-182,165,-1
I1,11/02/18,Sassuolo,Cagliari,0,0,0,0,110,239,260,113,-120,-0.25
I1,11/02/18,Torino,Udinese,2,0,1,0,-118,260,333,-103,-103,-0.75
I1,17/02/18,Chievo,Cagliari,2,1,0,0,145,220,210,137,-143,-0.25
I1,17/02/18,Genoa,Inter,2,0,1,0,250,210,125,159,-159,0.25
I1,17/02/18,Udinese,Roma,0,2,0,0,333,260,-118,-115,108,0.5
I1,18/02/18,Atalanta,Fiorentina,1,1,1,1,129,229,210,111,-118,-0.25
I1,18/02/18,Benevento,Crotone,3,2,1,1,154,220,189,123,-128,-0.25
I1,18/02/18,Bologna,Sassuolo,2,1,1,1,154,220,187,126,-135,-0.25
I1,18/02/18,Milan,Sampdoria,1,0,1,0,-139,300,350,-132,127,-1
I1,18/02/18,Napoli,Spal,1,0,1,0,-714,700,2200,-217,215,-2
I1,18/02/18,Torino,Juventus,0,1,0,1,375,275,-133,113,-122,0.75
I1,19/02/18,Lazio,Verona,2,0,0,0,-625,650,1600,-270,239,-2
I1,24/02/18,Bologna,Genoa,2,0,0,0,189,200,170,154,-164,-0.25
I1,24/02/18,Inter,Benevento,2,0,0,0,-400,500,1000,-182,171,-2
I1,25/02/18,Crotone,Spal,2,3,0,1,129,210,239,144,-154,-0.25
I1,25/02/18,Fiorentina,Chievo,1,0,1,0,-200,320,600,-123,117,-1
I1,25/02/18,Roma,Milan,0,2,0,0,-105,260,279,-111,102,-0.75
I1,25/02/18,Sampdoria,Udinese,2,1,1,0,-111,250,320,-104,-102,-0.25
I1,25/02/18,Sassuolo,Lazio,0,3,0,2,300,260,-111,-125,116,0.75
I1,25/02/18,Verona,Torino,2,1,1,0,425,279,-152,-128,119,1
I1,26/02/18,Cagliari,Napoli,0,5,0,2,900,400,-303,-137,128,1.5
I1,03/03/18,Lazio,Juventus,0,1,0,0,250,229,120,123,-133,0.25
I1,03/03/18,Napoli,Roma,2,4,1,2,-175,300,500,-135,128,-1
I1,03/03/18,Spal,Bologna,1,0,0,0,139,220,220,142,-147,-0.25
I1,09/03/18,Roma,Torino,3,0,0,0,-164,320,425,-141,135,-0.75
I1,10/03/18,Verona,Chievo,1,0,0,0,239,229,120,113,-120,0.25
I1,11/03/18,Bologna,Atalanta,0,1,0,0,320,239,-105,121,-122,0.5
I1,11/03/18,Cagliari,Lazio,2,2,1,1,425,275,-152,-118,109,1
I1,11/03/18,Crotone,Sampdoria,4,1,3,0,225,225,129,110,-119,0.25
I1,11/03/18,Fiorentina,Benevento,1,0,1,0,-278,400,750,-152,138,-1.5
I1,11/03/18,Genoa,Milan,0,1,0,0,239,200,139,150,-161,0.25
I1,11/03/18,Inter,Napoli,0,0,0,0,300,239,-105,106,-114,0.5
I1,11/03/18,Juventus,Udinese,2,0,1,0,-455,550,1200,-109,104,-1.5
I1,11/03/18,Sassuolo,Spal,1,1,1,1,100,220,300,131,-139,-0.5
I1,14/03/18,Juventus,Atalanta,2,0,1,0,-256,350,750,110,-118,-1
I1,17/03/18,Spal,Juventus,0,0,0,0,1200,400,-333,106,-112,1.25
I1,17/03/18,Udinese,Sassuolo,1,2,1,1,110,229,275,124,-133,-0.25
I1,18/03/18,Benevento,Cagliari,1,2,0,0,139,239,189,101,-106,-0.25
I1,18/03/18,Crotone,Roma,0,2,0,1,500,333,-189,-122,112,1
I1,18/03/18,Lazio,Bologna,1,1,1,1,-303,375,850,-128,117,-1.5
I1,18/03/18,Milan,Chievo,3,2,1,2,-278,375,850,-102,-105,-1.25
I1,18/03/18,Napoli,Genoa,1,0,0,0,-526,550,1200,-143,130,-1.75
I1,18/03/18,Sampdoria,Inter,0,5,0,4,275,250,100,-101,-106,0.5
I1,18/03/18,Torino,Fiorentina,1,2,0,0,125,239,210,-103,-104,-0.25
I1,18/03/18,Verona,Atalanta,0,5,0,2,650,300,-200,-118,111,1
I1,31/03/18,Atalanta,Udinese,2,0,0,0,-227,320,650,-103,-101,-1
I1,31/03/18,Bologna,Roma,1,1,1,0,375,275,-143,-115,105,1
I1,31/03/18,Cagliari,Torino,0,4,0,0,200,239,129,-110,103,0.25
I1,31/03/18,Chievo,Sampdoria,2,1,0,1,129,229,210,-102,-104,-0.25
I1,31/03/18,Fiorentina,Crotone,2,0,1,0,-227,350,550,-112,108,-1
I1,31/03/18,Genoa,Spal,1,1,1,0,-105,229,300,169,-175,-0.5
I1,31/03/18,Inter,Verona,3,0,2,0,-714,650,1600,-200,220,-2
I1,31/03/18,Juventus,Milan,3,1,1,1,-152,260,450,125,-130,-1
I1,31/03/18,Lazio,Benevento,6,2,1,1,-625,600,1400,-227,205,-2
I1,31/03/18,Sassuolo,Napoli,1,1,1,0,750,375,-278,-128,121,1.25
I1,03/04/18,Atalanta,Sampdoria,1,2,0,1,-227,350,650,-149,139,-1.25
I1,03/04/18,Genoa,Cagliari,2,1,0,0,-125,239,400,150,-159,-0.5
I1,03/04/18,Udinese,Fiorentina,0,2,0,1,239,229,120,120,-128,0.25
I1,04/04/18,Benevento,Verona,3,0,1,0,-125,279,333,-133,126,-0.75
I1,04/04/18,Chievo,Sassuolo,1,1,0,0,170,200,187,146,-154,-0.25
I1,04/04/18,Milan,Inter,0,0,0,0,175,220,170,116,-127,0.25
I1,04/04/18,Torino,Crotone,4,1,3,0,-189,300,600,-106,100,-1
I1,07/04/18,Benevento,Juventus,2,4,1,2,1600,500,-455,-122,111,1.5
I1,07/04/18,Roma,Fiorentina,0,2,0,2,-133,279,350,-109,105,-0.75
I1,07/04/18,Sampdoria,Genoa,0,0,0,0,170,220,170,116,-120,0
I1,07/04/18,Spal,Atalanta,1,1,1,0,350,250,-118,109,-118,0.5
I1,08/04/18,Crotone,Bologna,1,0,1,0,137,210,225,135,-147,-0.25
I1,08/04/18,Milan,Sassuolo,1,1,0,0,-227,350,550,-106,105,-1
I1,08/04/18,Napoli,Chievo,2,1,0,0,-625,650,1600,-161,155,-2
I1,08/04/18,Torino,Inter,1,0,1,0,260,239,110,-102,102,0.25
I1,08/04/18,Udinese,Lazio,1,2,1,2,320,275,-120,-127,119,0.75
I1,08/04/18,Verona,Cagliari,1,0,1,0,239,229,120,105,-110,0.25
I1,14/04/18,Atalanta,Inter,0,0,0,0,170,229,162,115,-122,0
I1,14/04/18,Cagliari,Udinese,2,1,1,1,139,220,210,124,-132,-0.25
I1,14/04/18,Chievo,Torino,0,0,0,0,229,229,125,110,-115,0.25
I1,14/04/18,Genoa,Crotone,1,0,1,0,-118,239,375,144,-154,-1
I1,15/04/18,Bologna,Verona,2,0,1,0,-164,275,500,101,-110,-1
I1,15/04/18,Fiorentina,Spal,0,0,0,0,-200,300,650,106,-109,-1
I1,15/04/18,Juventus,Sampdoria,3,0,1,0,-526,550,1400,-169,162,-2
I1,15/04/18,Lazio,Roma,0,0,0,0,179,239,150,-137,128,0
I1,15/04/18,Milan,Napoli,0,0,0,0,350,250,-118,101,-103,0.75
I1,15/04/18,Sassuolo,Benevento,2,2,1,1,-152,279,425,-118,113,-1
I1,17/04/18,Inter,Cagliari,4,0,1,0,-526,600,1400,-137,133,-1.75
I1,18/04/18,Benevento,Atalanta,0,3,0,1,475,300,-164,-143,131,1
I1,18/04/18,Crotone,Juventus,1,1,0,1,900,400,-303,105,-114,1.25
